Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
164000	1.137478	4	0.240322	0.259743	0.259743	2.883773	0.471842	0.471842	0.240322	0.240322	2.883773	
165000	1.137478	3	0.254437	0.254437	0.254437	2.928673	0.514957	0.514957	0.254437	0.254437	2.928673	
166000	1.137478	3	0.252348	0.252348	0.252348	3.029260	0.450895	0.450895	0.252348	0.252348	3.029260	
167000	1.137478	4	0.248073	0.248073	0.248073	2.788388	0.406775	0.482760	0.248073	0.248073	2.788388	
168000	1.137478	4	0.244360	0.244360	0.244360	2.863442	0.441659	0.441659	0.244360	0.217651	2.863442	
169000	1.137478	3	0.244775	0.244775	0.244775	2.610036	0.498548	0.498548	0.244775	0.244775	2.610036	
170000	1.137478	4	0.224986	0.248961	0.248961	2.430638	0.421248	0.421248	0.248961	0.224986	2.430638	
171000	1.137478	4	0.254167	0.254167	0.254167	2.660525	0.502065	0.502065	0.254167	0.168835	2.660525	
172000	1.137478	3	0.246123	0.246123	0.246123	2.827037	0.537991	0.537991	0.246123	0.246123	2.827037	
173000	1.137478	3	0.255107	0.255107	0.255107	2.471761	0.484982	0.484982	0.255107	0.255107	2.471761	
174000	1.137478	6	0.242162	0.242162	0.242162	3.011924	0.412829	0.533526	0.231515	0.164259	3.011924	
175000	1.137478	4	0.241799	0.241799	0.241799	2.988434	0.460164	0.460164	0.233521	0.241799	2.988434	
176000	1.137478	4	0.235213	0.235213	0.235213	3.246549	0.447933	0.622835	0.235213	0.235213	3.246549	
177000	1.137478	6	0.243282	0.289484	0.243282	2.561948	0.392760	0.463335	0.243282	0.202324	2.561948	
178000	1.137478	4	0.227941	0.227941	0.227941	2.899260	0.466095	0.555256	0.227941	0.227941	2.899260	
179000	1.137478	4	0.235457	0.235457	0.235457	2.786776	0.417168	0.417168	0.235457	0.219486	2.786776	
180000	1.137478	3	0.233476	0.233476	0.233476	2.962498	0.402317	0.402317	0.233476	0.233476	2.962498	
181000	1.137478	4	0.247087	0.247087	0.247087	3.287298	0.629619	0.629619	0.247087	0.183127	3.287298	
182000	1.137478	4	0.252313	0.252313	0.252313	3.201441	0.423435	0.588665	0.252313	0.252313	3.201441	
183000	1.137478	5	0.249849	0.249849	0.249849	3.044618	0.455312	0.540779	0.249849	0.230859	3.044618	
184000	1.137478	4	0.251584	0.251584	0.251584	2.980292	0.521398	0.521398	0.251584	0.221189	2.980292	
185000	1.137478	4	0.244531	0.244531	0.244531	2.677887	0.406241	0.444122	0.244531	0.244531	2.677887	
186000	1.137478	4	0.245742	0.245742	0.243880	2.905811	0.396828	0.396828	0.245742	0.245742	2.905811	
187000	1.137478	5	0.249962	0.249962	0.249962	2.681088	0.432227	0.501462	0.249962	0.231754	2.681088	
188000	1.137478	4	0.251614	0.251614	0.256176	2.472014	0.479384	0.479384	0.251614	0.251614	2.472014	
189000	1.137478	4	0.239440	0.239440	0.239440	2.771450	0.351121	0.610921	0.239440	0.239440	2.771450	
190000	1.137478	4	0.252762	0.252762	0.240776	2.641850	0.450847	0.450847	0.240776	0.240776	2.641850	
191000	1.137478	5	0.224678	0.280853	0.224678	2.777739	0.453817	0.453817	0.224678	0.180205	2.777739	
192000	1.137478	4	0.247051	0.245918	0.247051	2.566404	0.367608	0.367608	0.245918	0.247051	2.566404	
193000	1.137478	4	0.211214	0.211214	0.211214	3.195988	0.403753	0.621557	0.211214	0.211214	3.195988	
194000	1.137478	4	0.236619	0.236619	0.236619	2.789536	0.367183	0.403854	0.236619	0.236619	2.789536	
195000	1.137478	4	0.243066	0.266239	0.243066	3.282508	0.461406	0.461406	0.266239	0.243066	3.282508	
196000	1.137478	4	0.262955	0.262955	0.262955	2.514593	0.474504	0.474504	0.262955	0.233442	2.514593	
197000	1.137478	4	0.238046	0.285736	0.238046	3.097953	0.471950	0.471950	0.238046	0.238046	3.097953	
198000	1.137478	5	0.239068	0.239068	0.239068	2.197065	0.429040	0.467092	0.239068	0.133814	2.197065	
199000	1.137478	3	0.237228	0.237228	0.237228	2.159872	0.481744	0.481744	0.237228	0.237228	2.159872	
200000	1.137478	3	0.254925	0.254925	0.254925	3.010766	0.424659	0.424659	0.254925	0.254925	3.010766	
201000	1.137478	3	0.234428	0.234428	0.234428	2.515293	0.470535	0.470535	0.234428	0.234428	2.515293	
202000	1.137478	4	0.248594	0.248594	0.248594	2.791406	0.426397	0.426397	0.248594	0.178780	2.791406	
203000	1.137478	5	0.248495	0.276111	0.248495	2.288626	0.570984	0.570984	0.248495	0.190187	2.288626	
204000	1.137478	5	0.268706	0.268706	0.225711	3.179066	0.366132	0.459029	0.225711	0.225711	3.179066	
205000	1.137478	3	0.247707	0.247707	0.247707	2.678638	0.456119	0.456119	0.247707	0.247707	2.678638	
206000	1.137478	4	0.256550	0.256550	0.256550	2.841395	0.375116	0.375116	0.256550	0.195858	2.841395	
207000	1.137478	6	0.240461	0.240461	0.240461	2.903170	0.526645	0.559471	0.240461	0.172030	2.134692	
208000	1.137478	5	0.222462	0.222462	0.222462	3.874072	0.489018	0.480475	0.222462	0.172600	3.874072	
209000	1.137478	4	0.233792	0.233792	0.233792	2.903050	0.529283	0.529283	0.233792	0.214794	2.903050	
210000	1.137478	3	0.243479	0.243479	0.243479	2.723462	0.423268	0.423268	0.243479	0.243479	2.723462	
211000	1.137478	3	0.259689	0.259689	0.259689	2.891658	0.490870	0.490870	0.259689	0.259689	2.891658	
212000	1.137478	3	0.221406	0.221406	0.221406	3.066794	0.432540	0.432540	0.221406	0.221406	3.066794	
213000	1.137478	4	0.233552	0.294079	0.233552	2.733225	0.377625	0.377625	0.233552	0.233552	2.733225	
214000	1.137478	4	0.240096	0.236567	0.236567	2.487169	0.555302	0.555302	0.236567	0.236567	2.487169	
215000	1.137478	5	0.210333	0.275965	0.275965	2.299609	0.492641	0.592237	0.210333	0.210333	2.299609	
216000	1.137478	3	0.235309	0.235309	0.235309	2.443533	0.494673	0.494673	0.235309	0.235309	2.443533	
217000	1.137478	3	0.238965	0.238965	0.238965	3.389952	0.483435	0.483435	0.238965	0.238965	3.389952	
218000	1.137478	3	0.228412	0.228412	0.228412	2.674548	0.571693	0.571693	0.228412	0.228412	2.674548	
219000	1.137478	3	0.221551	0.221551	0.221551	2.513914	0.609901	0.609901	0.221551	0.221551	2.513914	
220000	1.137478	4	0.226819	0.226819	0.226819	2.991668	0.409619	0.540449	0.226819	0.226819	2.991668	
221000	1.137478	5	0.247835	0.247835	0.247835	2.230293	0.412389	0.434649	0.247835	0.217064	2.230293	
222000	1.137478	3	0.236448	0.236448	0.236448	2.026709	0.510536	0.510536	0.236448	0.236448	2.026709	
223000	1.137478	5	0.246760	0.246760	0.246760	2.551428	0.434017	0.494017	0.246760	0.154819	2.551428	
224000	1.137478	3	0.242228	0.242228	0.242228	2.743841	0.511646	0.511646	0.242228	0.242228	2.743841	
225000	1.137478	5	0.230910	0.230910	0.230910	2.960260	0.368558	0.418946	0.230910	0.147460	2.960260	
226000	1.137478	3	0.242014	0.242014	0.242014	2.547835	0.534509	0.534509	0.242014	0.242014	2.547835	
227000	1.137478	3	0.242103	0.242103	0.242103	2.849183	0.446373	0.446373	0.242103	0.242103	2.849183	
228000	1.137478	4	0.247478	0.247478	0.247478	2.647026	0.379086	0.731650	0.247478	0.247478	2.647026	
229000	1.137478	3	0.223044	0.223044	0.223044	2.651789	0.442653	0.442653	0.223044	0.223044	2.651789	
230000	1.137478	3	0.253889	0.253889	0.253889	3.062477	0.478243	0.478243	0.253889	0.253889	3.062477	
231000	1.137478	4	0.248160	0.248160	0.248160	2.343022	0.352494	0.570104	0.248160	0.248160	2.343022	
232000	1.137478	3	0.218992	0.218992	0.218992	2.556790	0.512669	0.512669	0.218992	0.218992	2.556790	
233000	1.137478	4	0.235369	0.235369	0.235369	2.523071	0.513952	0.513952	0.235369	0.199236	2.523071	
234000	1.137478	5	0.231836	0.231836	0.231836	2.779238	0.335438	0.521799	0.231836	0.139358	2.779238	
235000	1.137478	4	0.243971	0.243971	0.243971	3.023157	0.434963	0.434963	0.243971	0.176070	3.023157	
236000	1.137478	3	0.239816	0.239816	0.239816	2.849771	0.540218	0.540218	0.239816	0.239816	2.849771	
237000	1.137478	5	0.247171	0.247171	0.247171	2.861263	0.410589	0.546526	0.247171	0.168050	2.861263	
238000	1.137478	4	0.246988	0.256255	0.246988	2.806188	0.435571	0.435571	0.246988	0.246988	2.806188	
239000	1.137478	3	0.263139	0.263139	0.263139	3.314514	0.485542	0.485542	0.263139	0.263139	3.314514	
240000	1.137478	5	0.261313	0.261313	0.233339	2.399329	0.364544	0.600616	0.261313	0.233339	2.399329	
241000	1.137478	3	0.247430	0.247430	0.247430	2.689804	0.496782	0.496782	0.247430	0.247430	2.689804	
242000	1.137478	4	0.237236	0.262039	0.262039	3.014134	0.515649	0.515649	0.237236	0.237236	3.014134	
243000	1.137478	4	0.247017	0.247017	0.247017	2.725827	0.525056	0.525056	0.247017	0.197831	2.725827	
244000	1.137478	3	0.265171	0.265171	0.265171	2.640167	0.431885	0.431885	0.265171	0.265171	2.640167	
245000	1.137478	6	0.228985	0.251617	0.251617	2.428078	0.397030	0.455208	0.228985	0.223760	2.428078	
246000	1.137478	4	0.251033	0.251033	0.251033	2.616287	0.489819	0.541322	0.251033	0.251033	2.616287	
