Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
67000	1.137478	3	0.243862	0.243862	0.243862	2.713198	0.554095	0.554095	0.243862	0.243862	2.713198	
68000	1.137478	5	0.249490	0.249490	0.249490	2.878092	0.420273	0.749926	0.236788	0.236788	2.878092	
69000	1.137478	6	0.238096	0.238096	0.238096	2.880842	0.382762	0.624423	0.238096	0.156448	2.254302	
70000	1.137478	4	0.270560	0.234129	0.270560	2.763756	0.504498	0.504498	0.234129	0.234129	2.763756	
71000	1.137478	3	0.262681	0.262681	0.262681	3.034766	0.499871	0.499871	0.262681	0.262681	3.034766	
72000	1.137478	4	0.274383	0.274383	0.274383	2.787334	0.469537	0.469537	0.245436	0.245436	2.787334	
73000	1.137478	3	0.250861	0.250861	0.250861	2.456399	0.418287	0.418287	0.250861	0.250861	2.456399	
74000	1.137478	4	0.262597	0.262597	0.262597	2.770842	0.520121	0.520121	0.225909	0.225909	2.770842	
75000	1.137478	5	0.271777	0.271777	0.265963	2.294568	0.577290	0.577290	0.271777	0.190669	2.294568	
76000	1.137478	5	0.217085	0.288502	0.288502	2.179338	0.403184	0.448440	0.217085	0.217085	2.179338	
77000	1.137478	4	0.238341	0.238341	0.238341	2.064996	0.482570	0.538511	0.238341	0.238341	2.064996	
78000	1.137478	5	0.252161	0.252161	0.252161	3.408300	0.455732	0.457452	0.252161	0.176688	3.408300	
79000	1.137478	3	0.262551	0.262551	0.262551	2.788075	0.390518	0.390518	0.262551	0.262551	2.788075	
80000	1.137478	5	0.265198	0.265198	0.265198	2.958725	0.449452	0.587233	0.265198	0.165250	2.958725	
81000	1.137478	4	0.253836	0.253836	0.253836	2.677838	0.442714	0.490639	0.253836	0.253836	2.677838	
82000	1.137478	4	0.251403	0.251403	0.251403	2.896946	0.548280	0.548280	0.251403	0.211384	2.896946	
83000	1.137478	4	0.254391	0.254391	0.254391	2.811778	0.549810	0.549810	0.254391	0.238004	2.811778	
84000	1.137478	7	0.281551	0.281551	0.298822	2.552267	0.405176	0.523022	0.240725	0.231455	2.552267	
85000	1.137478	3	0.230581	0.230581	0.230581	2.285560	0.555638	0.555638	0.230581	0.230581	2.285560	
86000	1.137478	4	0.247251	0.247251	0.247251	2.591824	0.618794	0.618794	0.247251	0.175939	2.591824	
87000	1.137478	4	0.243563	0.243563	0.243563	2.474915	0.520256	0.520256	0.243563	0.234544	2.474915	
88000	1.137478	4	0.242511	0.242511	0.242511	2.858197	0.478155	0.478155	0.211913	0.211913	2.858197	
89000	1.137478	3	0.231018	0.231018	0.231018	2.590166	0.568154	0.568154	0.231018	0.231018	2.590166	
90000	1.137478	3	0.241695	0.241695	0.241695	2.552766	0.594578	0.594578	0.241695	0.241695	2.552766	
91000	1.137478	3	0.242347	0.242347	0.242347	2.212823	0.676620	0.676620	0.242347	0.242347	2.212823	
92000	1.137478	4	0.241531	0.241531	0.241531	2.677869	0.421467	0.474979	0.241531	0.241531	2.677869	
93000	1.137478	3	0.257337	0.257337	0.257337	2.283558	0.454091	0.454091	0.257337	0.257337	2.283558	
94000	1.137478	5	0.251462	0.251462	0.251462	2.531001	0.383340	0.555140	0.251462	0.147683	2.531001	
95000	1.137478	4	0.243382	0.243382	0.243382	2.751373	0.431103	0.431103	0.243382	0.207256	2.751373	
96000	1.137478	3	0.246493	0.246493	0.246493	3.390397	0.458961	0.458961	0.246493	0.246493	3.390397	
97000	1.137478	3	0.233746	0.233746	0.233746	2.065087	0.698416	0.698416	0.233746	0.233746	2.065087	
98000	1.137478	3	0.266514	0.266514	0.266514	2.614825	0.514730	0.514730	0.266514	0.266514	2.614825	
99000	1.137478	3	0.237081	0.237081	0.237081	3.034830	0.366849	0.366849	0.237081	0.237081	3.034830	
100000	1.137478	4	0.258479	0.258479	0.258479	2.448127	0.525308	0.525308	0.258479	0.170543	2.448127	
101000	1.137478	5	0.258512	0.258512	0.231305	2.955512	0.498961	0.507432	0.231305	0.231305	2.955512	
102000	1.137478	4	0.243388	0.243388	0.243388	2.603404	0.490974	0.490974	0.243388	0.207849	2.603404	
103000	1.137478	3	0.243602	0.243602	0.243602	2.540710	0.530509	0.530509	0.243602	0.243602	2.540710	
104000	1.137478	3	0.233594	0.233594	0.233594	2.820553	0.485886	0.485886	0.233594	0.233594	2.820553	
105000	1.137478	4	0.256902	0.256902	0.256902	2.815956	0.439808	0.503836	0.256902	0.256902	2.815956	
106000	1.137478	3	0.257719	0.257719	0.257719	2.044136	0.441026	0.441026	0.257719	0.257719	2.044136	
107000	1.137478	5	0.254506	0.254506	0.254506	2.797650	0.415784	0.562848	0.254506	0.206854	2.797650	
108000	1.137478	3	0.223588	0.223588	0.223588	3.034942	0.561857	0.561857	0.223588	0.223588	3.034942	
109000	1.137478	3	0.244647	0.244647	0.244647	2.246373	0.518627	0.518627	0.244647	0.244647	2.246373	
110000	1.137478	6	0.227072	0.263041	0.263041	2.639948	0.432669	0.432669	0.229756	0.155778	2.639948	
111000	1.137478	3	0.248901	0.248901	0.248901	2.779296	0.443573	0.443573	0.248901	0.248901	2.779296	
112000	1.137478	4	0.219793	0.219793	0.219793	2.141481	0.482557	0.482557	0.219793	0.176079	2.141481	
113000	1.137478	3	0.239089	0.239089	0.239089	2.727114	0.633140	0.633140	0.239089	0.239089	2.727114	
114000	1.137478	5	0.233951	0.233951	0.233951	2.864551	0.449232	0.537173	0.233951	0.222580	2.864551	
115000	1.137478	3	0.247095	0.247095	0.247095	2.700485	0.490489	0.490489	0.247095	0.247095	2.700485	
116000	1.137478	4	0.249318	0.249318	0.248395	2.599877	0.508652	0.508652	0.248395	0.249318	2.599877	
117000	1.137478	4	0.253663	0.253663	0.253663	2.756298	0.432559	0.561152	0.253663	0.253663	2.756298	
118000	1.137478	3	0.251624	0.251624	0.251624	2.540560	0.465724	0.465724	0.251624	0.251624	2.540560	
119000	1.137478	3	0.243554	0.243554	0.243554	2.781085	0.487628	0.487628	0.243554	0.243554	2.781085	
120000	1.137478	4	0.278331	0.278331	0.278331	2.753955	0.484843	0.484843	0.278331	0.164963	2.753955	
121000	1.137478	4	0.274264	0.274264	0.274264	3.043296	0.458840	0.458840	0.274264	0.155803	3.043296	
122000	1.137478	3	0.253970	0.253970	0.253970	2.235542	0.457131	0.457131	0.253970	0.253970	2.235542	
123000	1.137478	3	0.269637	0.269637	0.269637	1.934506	0.362092	0.362092	0.269637	0.269637	1.934506	
124000	1.137478	3	0.246518	0.246518	0.246518	2.587564	0.521577	0.521577	0.246518	0.246518	2.587564	
125000	1.137478	3	0.253517	0.253517	0.253517	2.509410	0.475811	0.475811	0.253517	0.253517	2.509410	
126000	1.137478	3	0.238654	0.238654	0.238654	2.863938	0.513442	0.513442	0.238654	0.238654	2.863938	
127000	1.137478	4	0.244112	0.244112	0.244112	2.864509	0.499231	0.499231	0.244112	0.142735	2.864509	
128000	1.137478	5	0.255464	0.255464	0.255464	2.954441	0.448328	0.448328	0.230978	0.224062	2.954441	
129000	1.137478	5	0.269191	0.269191	0.269191	2.083720	0.383322	0.407134	0.235505	0.235505	2.083720	
130000	1.137478	3	0.252249	0.252249	0.252249	3.093057	0.423581	0.423581	0.252249	0.252249	3.093057	
131000	1.137478	4	0.264965	0.264965	0.264965	2.328217	0.495246	0.495246	0.264965	0.215263	2.328217	
132000	1.137478	5	0.242936	0.227617	0.242936	2.379900	0.485769	0.500137	0.227617	0.227617	2.379900	
133000	1.137478	4	0.246251	0.246251	0.271407	2.759626	0.506282	0.506282	0.246251	0.246251	2.759626	
134000	1.137478	3	0.249163	0.249163	0.249163	2.523267	0.380513	0.380513	0.249163	0.249163	2.523267	
135000	1.137478	3	0.245739	0.245739	0.245739	3.164886	0.397334	0.397334	0.245739	0.245739	3.164886	
136000	1.137478	4	0.251153	0.251153	0.251153	1.845956	0.485854	0.485854	0.251153	0.179715	1.845956	
137000	1.137478	4	0.240951	0.240951	0.240951	2.798963	0.399077	0.599697	0.240951	0.240951	2.798963	
138000	1.137478	3	0.240600	0.240600	0.240600	2.211179	0.484004	0.484004	0.240600	0.240600	2.211179	
139000	1.137478	3	0.256015	0.256015	0.256015	2.471908	0.611427	0.611427	0.256015	0.256015	2.471908	
140000	1.137478	4	0.238581	0.238581	0.238581	2.622904	0.449077	0.556368	0.238581	0.238581	2.622904	
141000	1.137478	3	0.234355	0.234355	0.234355	2.825732	0.504360	0.504360	0.234355	0.234355	2.825732	
142000	1.137478	5	0.254375	0.254375	0.254375	2.773422	0.473138	0.473138	0.254375	0.188239	2.126263	
143000	1.137478	4	0.261463	0.261463	0.261463	2.629605	0.423072	0.631534	0.261463	0.261463	2.629605	
144000	1.137478	5	0.236755	0.317266	0.317266	2.882694	0.506833	0.506833	0.236755	0.161272	2.882694	
145000	1.137478	4	0.273875	0.273875	0.273875	3.004532	0.497057	0.497057	0.234007	0.234007	3.004532	
146000	1.137478	3	0.255056	0.255056	0.255056	2.891711	0.507858	0.507858	0.255056	0.255056	2.891711	
147000	1.137478	4	0.267476	0.267476	0.267476	3.622275	0.465587	0.465587	0.267476	0.209477	3.622275	
148000	1.137478	4	0.269457	0.269457	0.269457	3.210099	0.513336	0.513336	0.269457	0.233686	3.210099	
149000	1.137478	4	0.252842	0.252842	0.247511	2.508325	0.538104	0.538104	0.247511	0.247511	2.508325	
150000	1.137478	4	0.248086	0.248086	0.248086	3.025132	0.425157	0.425157	0.248086	0.201046	3.025132	
151000	1.137478	5	0.228322	0.296136	0.296136	3.295915	0.554649	0.554649	0.228322	0.204245	3.295915	
152000	1.137478	4	0.231916	0.231916	0.231916	2.982390	0.378820	0.606336	0.231916	0.231916	2.982390	
153000	1.137478	3	0.243092	0.243092	0.243092	3.195490	0.525081	0.525081	0.243092	0.243092	3.195490	
154000	1.137478	4	0.247839	0.247839	0.247839	2.972081	0.532941	0.532941	0.247839	0.192675	2.972081	
155000	1.137478	4	0.258397	0.258397	0.258397	2.201561	0.426413	0.514649	0.258397	0.258397	2.201561	
156000	1.137478	3	0.244940	0.244940	0.244940	3.233641	0.436252	0.436252	0.244940	0.244940	3.233641	
157000	1.137478	5	0.258024	0.258024	0.258024	3.020014	0.475572	0.475572	0.238357	0.191619	3.020014	
158000	1.137478	3	0.242211	0.242211	0.242211	2.558700	0.419613	0.419613	0.242211	0.242211	2.558700	
159000	1.137478	4	0.260398	0.230053	0.260398	2.987912	0.482798	0.482798	0.230053	0.230053	2.987912	
160000	1.137478	4	0.260772	0.260772	0.237312	3.400200	0.463934	0.463934	0.260772	0.237312	3.400200	
161000	1.137478	4	0.249343	0.249343	0.249343	3.191263	0.405916	0.542116	0.249343	0.249343	3.191263	
162000	1.137478	4	0.248042	0.248042	0.248042	2.872668	0.460942	0.460942	0.248042	0.206426	2.872668	
163000	1.137478	3	0.239326	0.239326	0.239326	2.472886	0.486667	0.486667	0.239326	0.239326	2.472886	
164000	1.137478	3	0.245605	0.245605	0.245605	2.808682	0.484794	0.484794	0.245605	0.245605	2.808682	
165000	1.137478	3	0.262236	0.262236	0.262236	2.498067	0.445971	0.445971	0.262236	0.262236	2.498067	
166000	1.137478	5	0.247836	0.255663	0.255663	3.132986	0.474421	0.474421	0.255663	0.215783	3.132986	
167000	1.137478	4	0.240362	0.240362	0.240362	2.941484	0.334596	0.439096	0.240362	0.240362	2.941484	
168000	1.137478	5	0.228615	0.234235	0.234235	2.704802	0.437193	0.579433	0.234235	0.228615	2.704802	
169000	1.137478	3	0.233847	0.233847	0.233847	2.752037	0.512331	0.512331	0.233847	0.233847	2.752037	
170000	1.137478	3	0.252763	0.252763	0.252763	2.769589	0.408554	0.408554	0.252763	0.252763	2.769589	
171000	1.137478	3	0.262460	0.262460	0.262460	2.759983	0.465545	0.465545	0.262460	0.262460	2.759983	
172000	1.137478	3	0.260823	0.260823	0.260823	2.592236	0.528590	0.528590	0.260823	0.260823	2.592236	
173000	1.137478	4	0.247340	0.274384	0.274384	2.440951	0.506456	0.506456	0.247340	0.247340	2.440951	
174000	1.137478	4	0.271306	0.271306	0.271306	2.930310	0.428584	0.428584	0.271306	0.193453	2.930310	
175000	1.137478	3	0.233335	0.233335	0.233335	2.607185	0.400476	0.400476	0.233335	0.233335	2.607185	
176000	1.137478	3	0.239968	0.239968	0.239968	2.608731	0.531344	0.531344	0.239968	0.239968	2.608731	
177000	1.137478	3	0.247743	0.247743	0.247743	2.098581	0.483616	0.483616	0.247743	0.247743	2.098581	
178000	1.137478	4	0.240921	0.240921	0.240921	2.957324	0.431142	0.431142	0.240921	0.167086	2.957324	
179000	1.137478	5	0.239739	0.239739	0.312468	3.164351	0.498799	0.569546	0.239739	0.239739	3.164351	
180000	1.137478	3	0.245151	0.245151	0.245151	2.415567	0.436213	0.436213	0.245151	0.245151	2.415567	
181000	1.137478	4	0.272024	0.272024	0.272024	2.818413	0.452987	0.452987	0.272024	0.135156	2.818413	
182000	1.137478	4	0.232149	0.232149	0.232149	2.768868	0.421709	0.464231	0.232149	0.232149	2.768868	
183000	1.137478	4	0.231702	0.231702	0.231702	2.199471	0.462522	0.462522	0.231702	0.221809	2.199471	
184000	1.137478	4	0.240134	0.240134	0.240134	2.580258	0.368662	0.535632	0.240134	0.240134	2.580258	
185000	1.137478	3	0.246404	0.246404	0.246404	2.654194	0.482828	0.482828	0.246404	0.246404	2.654194	
186000	1.137478	4	0.265763	0.265763	0.265763	2.339351	0.448098	0.448098	0.265763	0.193308	2.339351	
187000	1.137478	4	0.271947	0.297159	0.271947	1.947173	0.458342	0.458342	0.271947	0.271947	1.947173	
188000	1.137478	3	0.272020	0.272020	0.272020	2.485963	0.478855	0.478855	0.272020	0.272020	2.485963	
189000	1.137478	4	0.250875	0.250875	0.250875	2.869075	0.426725	0.426725	0.250875	0.168019	2.869075	
190000	1.137478	3	0.253354	0.253354	0.253354	2.972339	0.452430	0.452430	0.253354	0.253354	2.972339	
191000	1.137478	3	0.249301	0.249301	0.249301	2.278366	0.498622	0.498622	0.249301	0.249301	2.278366	
192000	1.137478	4	0.259110	0.259110	0.259110	2.718602	0.508291	0.508291	0.259110	0.159355	2.718602	
193000	1.137478	4	0.257768	0.257768	0.257768	3.212764	0.442831	0.442831	0.257768	0.206791	3.212764	
194000	1.137478	4	0.272198	0.272198	0.272198	2.698664	0.520447	0.520447	0.247192	0.247192	2.698664	
195000	1.137478	4	0.250684	0.250684	0.250684	2.960995	0.474907	0.474907	0.250684	0.117554	2.960995	
196000	1.137478	3	0.243999	0.243999	0.243999	2.793226	0.458484	0.458484	0.243999	0.243999	2.793226	
197000	1.137478	4	0.260482	0.260482	0.260482	3.670540	0.589180	0.589180	0.260482	0.174931	3.670540	
198000	1.137478	4	0.209208	0.247033	0.247033	3.015108	0.461711	0.461711	0.247033	0.209208	3.015108	
199000	1.137478	5	0.242221	0.242221	0.242221	2.558710	0.487167	0.628177	0.232929	0.232929	2.558710	
200000	1.137478	3	0.243150	0.243150	0.243150	2.710838	0.515128	0.515128	0.243150	0.243150	2.710838	
201000	1.137478	3	0.230014	0.230014	0.230014	2.228201	0.527410	0.527410	0.230014	0.230014	2.228201	
202000	1.137478	4	0.243969	0.243969	0.243969	2.963213	0.324847	0.772682	0.243969	0.243969	2.963213	
203000	1.137478	4	0.233752	0.233752	0.233752	2.564234	0.473343	0.473343	0.233752	0.154239	2.564234	
204000	1.137478	4	0.232520	0.232520	0.232520	2.608447	0.611374	0.611374	0.232520	0.210678	2.608447	
205000	1.137478	4	0.232173	0.232173	0.232173	2.311764	0.468024	0.638179	0.232173	0.232173	2.311764	
206000	1.137478	5	0.245061	0.245061	0.245061	2.904884	0.400680	0.539872	0.241255	0.245061	2.904884	
207000	1.137478	4	0.238693	0.238693	0.238693	3.046150	0.481089	0.481089	0.238693	0.131673	3.046150	
208000	1.137478	4	0.216245	0.241293	0.216245	3.140408	0.555345	0.555345	0.241293	0.241293	3.140408	
209000	1.137478	3	0.237648	0.237648	0.237648	2.937074	0.550269	0.550269	0.237648	0.237648	2.937074	
210000	1.137478	3	0.245479	0.245479	0.245479	2.380845	0.460520	0.460520	0.245479	0.245479	2.380845	
211000	1.137478	4	0.249183	0.249183	0.249183	2.337599	0.351666	0.653404	0.249183	0.249183	2.337599	
212000	1.137478	3	0.232075	0.232075	0.232075	2.540133	0.530291	0.530291	0.232075	0.232075	2.540133	
213000	1.137478	3	0.238084	0.238084	0.238084	2.655600	0.477283	0.477283	0.238084	0.238084	2.655600	
214000	1.137478	5	0.259290	0.259290	0.259290	3.048400	0.370119	0.576155	0.259290	0.188107	3.048400	
215000	1.137478	3	0.251801	0.251801	0.251801	2.494543	0.504650	0.504650	0.251801	0.251801	2.494543	
216000	1.137478	4	0.262260	0.262260	0.262260	3.403548	0.451631	0.451631	0.262260	0.238435	3.403548	
217000	1.137478	3	0.260016	0.260016	0.260016	2.924553	0.437194	0.437194	0.260016	0.260016	2.924553	
218000	1.137478	4	0.264832	0.264832	0.264832	2.979128	0.447092	0.447092	0.264832	0.173774	2.979128	
219000	1.137478	3	0.255986	0.255986	0.255986	2.836766	0.514767	0.514767	0.255986	0.255986	2.836766	
220000	1.137478	3	0.261158	0.261158	0.261158	2.481041	0.428490	0.428490	0.261158	0.261158	2.481041	
221000	1.137478	4	0.258121	0.258121	0.258121	2.912993	0.444156	0.444156	0.211311	0.211311	2.912993	
222000	1.137478	3	0.234697	0.234697	0.234697	2.693161	0.548425	0.548425	0.234697	0.234697	2.693161	
223000	1.137478	3	0.238197	0.238197	0.238197	3.149678	0.598477	0.598477	0.238197	0.238197	3.149678	
224000	1.137478	3	0.244501	0.244501	0.244501	2.737341	0.475346	0.475346	0.244501	0.244501	2.737341	
225000	1.137478	5	0.256686	0.249640	0.249640	3.753778	0.471013	0.471013	0.249640	0.181239	3.753778	
226000	1.137478	3	0.267320	0.267320	0.267320	2.592632	0.393173	0.393173	0.267320	0.267320	2.592632	
227000	1.137478	3	0.253466	0.253466	0.253466	2.706895	0.424719	0.424719	0.253466	0.253466	2.706895	
228000	1.137478	4	0.261266	0.261266	0.261266	3.188955	0.484255	0.484255	0.261266	0.185603	3.188955	
229000	1.137478	3	0.254049	0.254049	0.254049	2.825608	0.506478	0.506478	0.254049	0.254049	2.825608	
230000	1.137478	3	0.260629	0.260629	0.260629	2.228317	0.504892	0.504892	0.260629	0.260629	2.228317	
231000	1.137478	4	0.243169	0.243169	0.243169	2.969040	0.482983	0.482983	0.243169	0.234133	2.969040	
232000	1.137478	3	0.241950	0.241950	0.241950	2.088196	0.459182	0.459182	0.241950	0.241950	2.088196	
233000	1.137478	4	0.266910	0.266910	0.266910	2.979097	0.471448	0.471448	0.211223	0.211223	2.979097	
234000	1.137478	4	0.262576	0.262576	0.262576	3.026808	0.476946	0.476946	0.237234	0.237234	3.026808	
235000	1.137478	3	0.245338	0.245338	0.245338	3.014218	0.535380	0.535380	0.245338	0.245338	3.014218	
236000	1.137478	4	0.237592	0.237592	0.237592	2.591950	0.418447	0.431772	0.237592	0.237592	2.591950	
237000	1.137478	4	0.291915	0.243628	0.243628	2.629643	0.487133	0.487133	0.243628	0.243628	2.629643	
238000	1.137478	3	0.243558	0.243558	0.243558	2.818396	0.507619	0.507619	0.243558	0.243558	2.818396	
239000	1.137478	3	0.252935	0.252935	0.252935	2.784186	0.472452	0.472452	0.252935	0.252935	2.784186	
240000	1.137478	4	0.246908	0.246908	0.246908	2.164593	0.361590	0.361590	0.246908	0.157060	2.164593	
241000	1.137478	5	0.231238	0.231238	0.249240	2.151456	0.438506	0.438506	0.231238	0.147314	2.151456	
242000	1.137478	4	0.256224	0.256224	0.256224	3.035754	0.465770	0.465770	0.256224	0.187924	3.035754	
243000	1.137478	3	0.237663	0.237663	0.237663	2.164102	0.440397	0.440397	0.237663	0.237663	2.164102	
244000	1.137478	3	0.242143	0.242143	0.242143	2.917568	0.458555	0.458555	0.242143	0.242143	2.917568	
245000	1.137478	3	0.254291	0.254291	0.254291	2.867797	0.463917	0.463917	0.254291	0.254291	2.867797	
246000	1.137478	5	0.242112	0.242112	0.242112	2.569911	0.380679	0.416916	0.242112	0.215565	2.569911	
