Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
11000	1.137478	4	0.409771	0.349758	0.064163	0.176308	0.409771	0.349758	0.064163	0.176308	0.199894	0.345963	0.155215	0.298928	0.406319	0.386785	0.056831	0.150064	0.277226	0.246848	0.204820	0.271106	0.277226	0.246848	0.204820	0.271106	0.406319	0.386785	0.056831	0.150064	0.199894	0.345963	0.155215	0.298928	0.406319	0.386785	0.056831	0.150064	
12000	1.137478	2	0.386926	0.411414	0.054830	0.146830	0.386926	0.411414	0.054830	0.146830	0.232747	0.289607	0.182065	0.295581	0.386926	0.411414	0.054830	0.146830	0.232747	0.289607	0.182065	0.295581	0.232747	0.289607	0.182065	0.295581	0.386926	0.411414	0.054830	0.146830	0.232747	0.289607	0.182065	0.295581	0.386926	0.411414	0.054830	0.146830	
13000	1.137478	4	0.408920	0.333675	0.077871	0.179534	0.408920	0.333675	0.077871	0.179534	0.253315	0.411665	0.065559	0.269460	0.386926	0.411414	0.054830	0.146830	0.256344	0.286683	0.183323	0.273650	0.256344	0.286683	0.183323	0.273650	0.386926	0.411414	0.054830	0.146830	0.256344	0.286683	0.183323	0.273650	0.386926	0.411414	0.054830	0.146830	
14000	1.137478	3	0.412182	0.320728	0.074408	0.192682	0.412182	0.320728	0.074408	0.192682	0.246788	0.272730	0.166501	0.313981	0.386926	0.411414	0.054830	0.146830	0.246788	0.272730	0.166501	0.313981	0.246788	0.272730	0.166501	0.313981	0.386926	0.411414	0.054830	0.146830	0.246788	0.272730	0.166501	0.313981	0.386926	0.411414	0.054830	0.146830	
15000	1.137478	4	0.412182	0.320728	0.074408	0.192682	0.412182	0.320728	0.074408	0.192682	0.161167	0.365660	0.129968	0.343204	0.386926	0.411414	0.054830	0.146830	0.266662	0.264691	0.180135	0.288512	0.266662	0.264691	0.180135	0.288512	0.386926	0.411414	0.054830	0.146830	0.161167	0.365660	0.129968	0.343204	0.386926	0.411414	0.054830	0.146830	
16000	1.137478	3	0.412182	0.320728	0.074408	0.192682	0.412182	0.320728	0.074408	0.192682	0.243291	0.271703	0.180351	0.304656	0.386926	0.411414	0.054830	0.146830	0.243291	0.271703	0.180351	0.304656	0.243291	0.271703	0.180351	0.304656	0.386926	0.411414	0.054830	0.146830	0.243291	0.271703	0.180351	0.304656	0.386926	0.411414	0.054830	0.146830	
17000	1.137478	3	0.413061	0.328592	0.074278	0.184069	0.413061	0.328592	0.074278	0.184069	0.254545	0.270205	0.176231	0.299019	0.386926	0.411414	0.054830	0.146830	0.254545	0.270205	0.176231	0.299019	0.254545	0.270205	0.176231	0.299019	0.386926	0.411414	0.054830	0.146830	0.254545	0.270205	0.176231	0.299019	0.386926	0.411414	0.054830	0.146830	
18000	1.137478	3	0.386926	0.411414	0.054830	0.146830	0.386926	0.411414	0.054830	0.146830	0.171833	0.318970	0.128063	0.381135	0.386926	0.411414	0.054830	0.146830	0.268946	0.270759	0.170434	0.289861	0.268946	0.270759	0.170434	0.289861	0.386926	0.411414	0.054830	0.146830	0.171833	0.318970	0.128063	0.381135	0.386926	0.411414	0.054830	0.146830	
19000	1.137478	3	0.397298	0.340765	0.073728	0.188209	0.397298	0.340765	0.073728	0.188209	0.260863	0.269794	0.201614	0.267729	0.386926	0.411414	0.054830	0.146830	0.260863	0.269794	0.201614	0.267729	0.260863	0.269794	0.201614	0.267729	0.386926	0.411414	0.054830	0.146830	0.260863	0.269794	0.201614	0.267729	0.386926	0.411414	0.054830	0.146830	
20000	1.137478	4	0.421114	0.319046	0.079427	0.180414	0.421114	0.319046	0.079427	0.180414	0.197854	0.364504	0.143778	0.293864	0.386926	0.411414	0.054830	0.146830	0.260863	0.269794	0.201614	0.267729	0.260863	0.269794	0.201614	0.267729	0.386926	0.411414	0.054830	0.146830	0.197854	0.364504	0.143778	0.293864	0.386926	0.411414	0.054830	0.146830	
21000	1.137478	3	0.421114	0.319046	0.079427	0.180414	0.421114	0.319046	0.079427	0.180414	0.205982	0.350310	0.142279	0.301428	0.386926	0.411414	0.054830	0.146830	0.205982	0.350310	0.142279	0.301428	0.205982	0.350310	0.142279	0.301428	0.386926	0.411414	0.054830	0.146830	0.205982	0.350310	0.142279	0.301428	0.386926	0.411414	0.054830	0.146830	
22000	1.137478	4	0.398401	0.349269	0.069707	0.182624	0.398401	0.349269	0.069707	0.182624	0.201344	0.329733	0.167310	0.301613	0.386926	0.411414	0.054830	0.146830	0.203971	0.283647	0.223344	0.289038	0.203971	0.283647	0.223344	0.289038	0.386926	0.411414	0.054830	0.146830	0.201344	0.329733	0.167310	0.301613	0.386926	0.411414	0.054830	0.146830	
23000	1.137478	3	0.360612	0.372461	0.077138	0.189790	0.360612	0.372461	0.077138	0.189790	0.228922	0.293131	0.183151	0.294795	0.386926	0.411414	0.054830	0.146830	0.228922	0.293131	0.183151	0.294795	0.228922	0.293131	0.183151	0.294795	0.386926	0.411414	0.054830	0.146830	0.228922	0.293131	0.183151	0.294795	0.386926	0.411414	0.054830	0.146830	
24000	1.137478	2	0.386926	0.411414	0.054830	0.146830	0.386926	0.411414	0.054830	0.146830	0.239344	0.321754	0.145502	0.293400	0.386926	0.411414	0.054830	0.146830	0.239344	0.321754	0.145502	0.293400	0.239344	0.321754	0.145502	0.293400	0.386926	0.411414	0.054830	0.146830	0.239344	0.321754	0.145502	0.293400	0.386926	0.411414	0.054830	0.146830	
25000	1.137478	3	0.397155	0.320107	0.081518	0.201219	0.397155	0.320107	0.081518	0.201219	0.217521	0.285825	0.182959	0.313695	0.386926	0.411414	0.054830	0.146830	0.217521	0.285825	0.182959	0.313695	0.217521	0.285825	0.182959	0.313695	0.386926	0.411414	0.054830	0.146830	0.217521	0.285825	0.182959	0.313695	0.386926	0.411414	0.054830	0.146830	
26000	1.137478	2	0.386926	0.411414	0.054830	0.146830	0.386926	0.411414	0.054830	0.146830	0.245986	0.282011	0.171307	0.300697	0.386926	0.411414	0.054830	0.146830	0.245986	0.282011	0.171307	0.300697	0.245986	0.282011	0.171307	0.300697	0.386926	0.411414	0.054830	0.146830	0.245986	0.282011	0.171307	0.300697	0.386926	0.411414	0.054830	0.146830	
27000	1.137478	2	0.386926	0.411414	0.054830	0.146830	0.386926	0.411414	0.054830	0.146830	0.267009	0.265127	0.170363	0.297501	0.386926	0.411414	0.054830	0.146830	0.267009	0.265127	0.170363	0.297501	0.267009	0.265127	0.170363	0.297501	0.386926	0.411414	0.054830	0.146830	0.267009	0.265127	0.170363	0.297501	0.386926	0.411414	0.054830	0.146830	
28000	1.137478	2	0.386926	0.411414	0.054830	0.146830	0.386926	0.411414	0.054830	0.146830	0.265231	0.289766	0.168349	0.276654	0.386926	0.411414	0.054830	0.146830	0.265231	0.289766	0.168349	0.276654	0.265231	0.289766	0.168349	0.276654	0.386926	0.411414	0.054830	0.146830	0.265231	0.289766	0.168349	0.276654	0.386926	0.411414	0.054830	0.146830	
29000	1.137478	2	0.382149	0.402605	0.056295	0.158951	0.382149	0.402605	0.056295	0.158951	0.246990	0.266768	0.178316	0.307926	0.382149	0.402605	0.056295	0.158951	0.246990	0.266768	0.178316	0.307926	0.246990	0.266768	0.178316	0.307926	0.382149	0.402605	0.056295	0.158951	0.246990	0.266768	0.178316	0.307926	0.382149	0.402605	0.056295	0.158951	
30000	1.137478	2	0.382149	0.402605	0.056295	0.158951	0.382149	0.402605	0.056295	0.158951	0.237587	0.284903	0.171803	0.305706	0.382149	0.402605	0.056295	0.158951	0.237587	0.284903	0.171803	0.305706	0.237587	0.284903	0.171803	0.305706	0.382149	0.402605	0.056295	0.158951	0.237587	0.284903	0.171803	0.305706	0.382149	0.402605	0.056295	0.158951	
31000	1.137478	3	0.382149	0.402605	0.056295	0.158951	0.382149	0.402605	0.056295	0.158951	0.181958	0.349533	0.128485	0.340024	0.382149	0.402605	0.056295	0.158951	0.261357	0.273157	0.169446	0.296040	0.261357	0.273157	0.169446	0.296040	0.382149	0.402605	0.056295	0.158951	0.181958	0.349533	0.128485	0.340024	0.382149	0.402605	0.056295	0.158951	
32000	1.137478	3	0.382149	0.402605	0.056295	0.158951	0.382149	0.402605	0.056295	0.158951	0.172715	0.399203	0.140099	0.287983	0.382149	0.402605	0.056295	0.158951	0.306995	0.265216	0.169050	0.258739	0.306995	0.265216	0.169050	0.258739	0.382149	0.402605	0.056295	0.158951	0.172715	0.399203	0.140099	0.287983	0.382149	0.402605	0.056295	0.158951	
33000	1.137478	4	0.422628	0.311018	0.074569	0.191784	0.422628	0.311018	0.074569	0.191784	0.216451	0.324869	0.159319	0.299362	0.379790	0.419708	0.048582	0.151921	0.255697	0.265575	0.219563	0.259165	0.255697	0.265575	0.219563	0.259165	0.379790	0.419708	0.048582	0.151921	0.216451	0.324869	0.159319	0.299362	0.379790	0.419708	0.048582	0.151921	
34000	1.137478	4	0.422628	0.311018	0.074569	0.191784	0.422628	0.311018	0.074569	0.191784	0.154958	0.344169	0.184698	0.316175	0.379790	0.419708	0.048582	0.151921	0.243243	0.305324	0.204448	0.246985	0.243243	0.305324	0.204448	0.246985	0.379790	0.419708	0.048582	0.151921	0.154958	0.344169	0.184698	0.316175	0.379790	0.419708	0.048582	0.151921	
35000	1.137478	3	0.387713	0.335000	0.066826	0.210461	0.387713	0.335000	0.066826	0.210461	0.251838	0.282924	0.189658	0.275580	0.389436	0.414491	0.049127	0.146946	0.251838	0.282924	0.189658	0.275580	0.251838	0.282924	0.189658	0.275580	0.389436	0.414491	0.049127	0.146946	0.251838	0.282924	0.189658	0.275580	0.389436	0.414491	0.049127	0.146946	
36000	1.137478	3	0.393889	0.339379	0.064959	0.201772	0.393889	0.339379	0.064959	0.201772	0.393889	0.339379	0.064959	0.201772	0.389436	0.414491	0.049127	0.146946	0.307084	0.230136	0.185086	0.277693	0.307084	0.230136	0.185086	0.277693	0.389436	0.414491	0.049127	0.146946	0.307084	0.230136	0.185086	0.277693	0.389436	0.414491	0.049127	0.146946	
37000	1.137478	2	0.383995	0.415655	0.052709	0.147641	0.383995	0.415655	0.052709	0.147641	0.282271	0.270767	0.186319	0.260643	0.383995	0.415655	0.052709	0.147641	0.282271	0.270767	0.186319	0.260643	0.282271	0.270767	0.186319	0.260643	0.383995	0.415655	0.052709	0.147641	0.282271	0.270767	0.186319	0.260643	0.383995	0.415655	0.052709	0.147641	
38000	1.137478	3	0.358122	0.378803	0.070274	0.192801	0.358122	0.378803	0.070274	0.192801	0.358122	0.378803	0.070274	0.192801	0.383995	0.415655	0.052709	0.147641	0.278169	0.240511	0.216261	0.265059	0.278169	0.240511	0.216261	0.265059	0.383995	0.415655	0.052709	0.147641	0.278169	0.240511	0.216261	0.265059	0.383995	0.415655	0.052709	0.147641	
39000	1.137478	3	0.383995	0.415655	0.052709	0.147641	0.383995	0.415655	0.052709	0.147641	0.207143	0.241748	0.170273	0.380836	0.383995	0.415655	0.052709	0.147641	0.309641	0.253460	0.161222	0.275677	0.309641	0.253460	0.161222	0.275677	0.383995	0.415655	0.052709	0.147641	0.207143	0.241748	0.170273	0.380836	0.383995	0.415655	0.052709	0.147641	
40000	1.137478	2	0.383995	0.415655	0.052709	0.147641	0.383995	0.415655	0.052709	0.147641	0.278464	0.247454	0.180357	0.293725	0.383995	0.415655	0.052709	0.147641	0.278464	0.247454	0.180357	0.293725	0.278464	0.247454	0.180357	0.293725	0.383995	0.415655	0.052709	0.147641	0.278464	0.247454	0.180357	0.293725	0.383995	0.415655	0.052709	0.147641	
41000	1.137478	3	0.387080	0.412613	0.054713	0.145595	0.387080	0.412613	0.054713	0.145595	0.171746	0.324017	0.124900	0.379337	0.387080	0.412613	0.054713	0.145595	0.278464	0.247454	0.180357	0.293725	0.278464	0.247454	0.180357	0.293725	0.387080	0.412613	0.054713	0.145595	0.278464	0.247454	0.180357	0.293725	0.387080	0.412613	0.054713	0.145595	
42000	1.137478	2	0.387080	0.412613	0.054713	0.145595	0.387080	0.412613	0.054713	0.145595	0.264190	0.275098	0.174414	0.286298	0.387080	0.412613	0.054713	0.145595	0.264190	0.275098	0.174414	0.286298	0.264190	0.275098	0.174414	0.286298	0.387080	0.412613	0.054713	0.145595	0.264190	0.275098	0.174414	0.286298	0.387080	0.412613	0.054713	0.145595	
43000	1.137478	3	0.358134	0.287386	0.076861	0.277619	0.387080	0.412613	0.054713	0.145595	0.271733	0.261878	0.182855	0.283533	0.387080	0.412613	0.054713	0.145595	0.271733	0.261878	0.182855	0.283533	0.271733	0.261878	0.182855	0.283533	0.387080	0.412613	0.054713	0.145595	0.271733	0.261878	0.182855	0.283533	0.387080	0.412613	0.054713	0.145595	
44000	1.137478	2	0.392038	0.410115	0.051935	0.145912	0.392038	0.410115	0.051935	0.145912	0.279149	0.255225	0.182478	0.283148	0.392038	0.410115	0.051935	0.145912	0.279149	0.255225	0.182478	0.283148	0.279149	0.255225	0.182478	0.283148	0.392038	0.410115	0.051935	0.145912	0.279149	0.255225	0.182478	0.283148	0.392038	0.410115	0.051935	0.145912	
45000	1.137478	3	0.378452	0.415883	0.056264	0.149401	0.378452	0.415883	0.056264	0.149401	0.269442	0.289304	0.159665	0.281589	0.378452	0.415883	0.056264	0.149401	0.322466	0.252426	0.228841	0.196266	0.269442	0.289304	0.159665	0.281589	0.378452	0.415883	0.056264	0.149401	0.269442	0.289304	0.159665	0.281589	0.378452	0.415883	0.056264	0.149401	
46000	1.137478	3	0.429396	0.318169	0.069778	0.182657	0.429396	0.318169	0.069778	0.182657	0.248468	0.263511	0.175605	0.312416	0.378452	0.415883	0.056264	0.149401	0.248468	0.263511	0.175605	0.312416	0.248468	0.263511	0.175605	0.312416	0.378452	0.415883	0.056264	0.149401	0.248468	0.263511	0.175605	0.312416	0.378452	0.415883	0.056264	0.149401	
47000	1.137478	3	0.352764	0.324422	0.080008	0.242806	0.378452	0.415883	0.056264	0.149401	0.352764	0.324422	0.080008	0.242806	0.378452	0.415883	0.056264	0.149401	0.245484	0.269091	0.191620	0.293805	0.245484	0.269091	0.191620	0.293805	0.378452	0.415883	0.056264	0.149401	0.245484	0.269091	0.191620	0.293805	0.378452	0.415883	0.056264	0.149401	
48000	1.137478	3	0.378452	0.415883	0.056264	0.149401	0.378452	0.415883	0.056264	0.149401	0.190199	0.345662	0.137358	0.326781	0.378452	0.415883	0.056264	0.149401	0.257439	0.253794	0.210885	0.277882	0.257439	0.253794	0.210885	0.277882	0.378452	0.415883	0.056264	0.149401	0.190199	0.345662	0.137358	0.326781	0.378452	0.415883	0.056264	0.149401	
49000	1.137478	2	0.378452	0.415883	0.056264	0.149401	0.378452	0.415883	0.056264	0.149401	0.255229	0.264691	0.171336	0.308744	0.378452	0.415883	0.056264	0.149401	0.255229	0.264691	0.171336	0.308744	0.255229	0.264691	0.171336	0.308744	0.378452	0.415883	0.056264	0.149401	0.255229	0.264691	0.171336	0.308744	0.378452	0.415883	0.056264	0.149401	
50000	1.137478	3	0.407313	0.325266	0.072536	0.194884	0.407313	0.325266	0.072536	0.194884	0.255229	0.264691	0.171336	0.308744	0.378452	0.415883	0.056264	0.149401	0.255229	0.264691	0.171336	0.308744	0.255229	0.264691	0.171336	0.308744	0.378452	0.415883	0.056264	0.149401	0.255229	0.264691	0.171336	0.308744	0.378452	0.415883	0.056264	0.149401	
51000	1.137478	3	0.407313	0.325266	0.072536	0.194884	0.407313	0.325266	0.072536	0.194884	0.233875	0.359943	0.121563	0.284618	0.378452	0.415883	0.056264	0.149401	0.233875	0.359943	0.121563	0.284618	0.233875	0.359943	0.121563	0.284618	0.378452	0.415883	0.056264	0.149401	0.233875	0.359943	0.121563	0.284618	0.378452	0.415883	0.056264	0.149401	
52000	1.137478	3	0.407313	0.325266	0.072536	0.194884	0.407313	0.325266	0.072536	0.194884	0.271834	0.280894	0.174621	0.272651	0.378452	0.415883	0.056264	0.149401	0.271834	0.280894	0.174621	0.272651	0.271834	0.280894	0.174621	0.272651	0.378452	0.415883	0.056264	0.149401	0.271834	0.280894	0.174621	0.272651	0.378452	0.415883	0.056264	0.149401	
53000	1.137478	4	0.407313	0.325266	0.072536	0.194884	0.407313	0.325266	0.072536	0.194884	0.182781	0.355838	0.124793	0.336588	0.377796	0.423636	0.050862	0.147706	0.287798	0.252261	0.177580	0.282361	0.287798	0.252261	0.177580	0.282361	0.377796	0.423636	0.050862	0.147706	0.182781	0.355838	0.124793	0.336588	0.377796	0.423636	0.050862	0.147706	
54000	1.137478	3	0.407313	0.325266	0.072536	0.194884	0.407313	0.325266	0.072536	0.194884	0.221204	0.284305	0.157688	0.336802	0.377796	0.423636	0.050862	0.147706	0.221204	0.284305	0.157688	0.336802	0.221204	0.284305	0.157688	0.336802	0.377796	0.423636	0.050862	0.147706	0.221204	0.284305	0.157688	0.336802	0.377796	0.423636	0.050862	0.147706	
55000	1.137478	4	0.407313	0.325266	0.072536	0.194884	0.407313	0.325266	0.072536	0.194884	0.159356	0.382548	0.153614	0.304483	0.377796	0.423636	0.050862	0.147706	0.241080	0.262392	0.259900	0.236628	0.241080	0.262392	0.259900	0.236628	0.377796	0.423636	0.050862	0.147706	0.159356	0.382548	0.153614	0.304483	0.377796	0.423636	0.050862	0.147706	
56000	1.137478	3	0.406960	0.327455	0.072991	0.192594	0.406960	0.327455	0.072991	0.192594	0.225913	0.263898	0.189158	0.321031	0.379008	0.420402	0.051938	0.148652	0.225913	0.263898	0.189158	0.321031	0.225913	0.263898	0.189158	0.321031	0.379008	0.420402	0.051938	0.148652	0.225913	0.263898	0.189158	0.321031	0.379008	0.420402	0.051938	0.148652	
57000	1.137478	3	0.392879	0.341076	0.069784	0.196260	0.392879	0.341076	0.069784	0.196260	0.271037	0.249273	0.188553	0.291137	0.379008	0.420402	0.051938	0.148652	0.271037	0.249273	0.188553	0.291137	0.271037	0.249273	0.188553	0.291137	0.379008	0.420402	0.051938	0.148652	0.271037	0.249273	0.188553	0.291137	0.379008	0.420402	0.051938	0.148652	
58000	1.137478	3	0.433634	0.320716	0.065516	0.180135	0.433634	0.320716	0.065516	0.180135	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	0.266516	0.244421	0.193071	0.295992	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	
59000	1.137478	3	0.433634	0.320716	0.065516	0.180135	0.433634	0.320716	0.065516	0.180135	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	0.266516	0.244421	0.193071	0.295992	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	
60000	1.137478	3	0.421504	0.295523	0.073442	0.209532	0.421504	0.295523	0.073442	0.209532	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	0.266516	0.244421	0.193071	0.295992	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	0.266516	0.244421	0.193071	0.295992	0.386303	0.412035	0.050423	0.151239	
61000	1.137478	3	0.387897	0.335039	0.074513	0.202551	0.387897	0.335039	0.074513	0.202551	0.261337	0.247631	0.195031	0.296000	0.386303	0.412035	0.050423	0.151239	0.261337	0.247631	0.195031	0.296000	0.261337	0.247631	0.195031	0.296000	0.386303	0.412035	0.050423	0.151239	0.261337	0.247631	0.195031	0.296000	0.386303	0.412035	0.050423	0.151239	
62000	1.137478	4	0.400667	0.324383	0.079849	0.195101	0.400667	0.324383	0.079849	0.195101	0.185147	0.355912	0.097485	0.361456	0.386303	0.412035	0.050423	0.151239	0.284029	0.252787	0.169752	0.293431	0.284029	0.252787	0.169752	0.293431	0.386303	0.412035	0.050423	0.151239	0.284029	0.252787	0.169752	0.293431	0.386303	0.412035	0.050423	0.151239	
63000	1.137478	3	0.406178	0.311093	0.079671	0.203058	0.406178	0.311093	0.079671	0.203058	0.270789	0.282106	0.161229	0.285877	0.386303	0.412035	0.050423	0.151239	0.270789	0.282106	0.161229	0.285877	0.270789	0.282106	0.161229	0.285877	0.386303	0.412035	0.050423	0.151239	0.270789	0.282106	0.161229	0.285877	0.386303	0.412035	0.050423	0.151239	
64000	1.137478	3	0.408491	0.323524	0.072124	0.195861	0.408491	0.323524	0.072124	0.195861	0.261373	0.255387	0.189588	0.293652	0.386303	0.412035	0.050423	0.151239	0.261373	0.255387	0.189588	0.293652	0.261373	0.255387	0.189588	0.293652	0.386303	0.412035	0.050423	0.151239	0.261373	0.255387	0.189588	0.293652	0.386303	0.412035	0.050423	0.151239	
65000	1.137478	4	0.386151	0.338593	0.076397	0.198858	0.386151	0.338593	0.076397	0.198858	0.221143	0.298378	0.182419	0.298059	0.386303	0.412035	0.050423	0.151239	0.261373	0.255387	0.189588	0.293652	0.261373	0.255387	0.189588	0.293652	0.386303	0.412035	0.050423	0.151239	0.261373	0.255387	0.189588	0.293652	0.386303	0.412035	0.050423	0.151239	
66000	1.137478	2	0.386303	0.412035	0.050423	0.151239	0.386303	0.412035	0.050423	0.151239	0.261373	0.255387	0.189588	0.293652	0.386303	0.412035	0.050423	0.151239	0.261373	0.255387	0.189588	0.293652	0.261373	0.255387	0.189588	0.293652	0.386303	0.412035	0.050423	0.151239	0.261373	0.255387	0.189588	0.293652	0.386303	0.412035	0.050423	0.151239	
67000	1.137478	4	0.358582	0.381166	0.060847	0.199405	0.358582	0.381166	0.060847	0.199405	0.318907	0.227949	0.083905	0.369239	0.372061	0.415918	0.053106	0.158915	0.257023	0.260968	0.180594	0.301414	0.257023	0.260968	0.180594	0.301414	0.372061	0.415918	0.053106	0.158915	0.257023	0.260968	0.180594	0.301414	0.372061	0.415918	0.053106	0.158915	
68000	1.137478	4	0.383399	0.328206	0.065079	0.223316	0.383399	0.328206	0.065079	0.223316	0.207302	0.368905	0.129866	0.293926	0.372061	0.415918	0.053106	0.158915	0.250545	0.350988	0.198573	0.199894	0.250545	0.350988	0.198573	0.199894	0.372061	0.415918	0.053106	0.158915	0.207302	0.368905	0.129866	0.293926	0.372061	0.415918	0.053106	0.158915	
69000	1.137478	3	0.401290	0.339628	0.065984	0.193098	0.401290	0.339628	0.065984	0.193098	0.244056	0.278249	0.183371	0.294324	0.366485	0.429171	0.048447	0.155896	0.244056	0.278249	0.183371	0.294324	0.244056	0.278249	0.183371	0.294324	0.366485	0.429171	0.048447	0.155896	0.244056	0.278249	0.183371	0.294324	0.366485	0.429171	0.048447	0.155896	
