Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
22000	1.137478	3	0.400020	0.341094	0.070141	0.188745	0.400020	0.341094	0.070141	0.188745	0.246848	0.279211	0.185835	0.288106	0.384660	0.416280	0.054101	0.144959	0.246848	0.279211	0.185835	0.288106	0.246848	0.279211	0.185835	0.288106	0.384660	0.416280	0.054101	0.144959	0.246848	0.279211	0.185835	0.288106	0.384660	0.416280	0.054101	0.144959	
23000	1.137478	4	0.403625	0.293800	0.078906	0.223669	0.403625	0.293800	0.078906	0.223669	0.128957	0.432059	0.098380	0.340604	0.384660	0.416280	0.054101	0.144959	0.203614	0.356118	0.193644	0.246625	0.203614	0.356118	0.193644	0.246625	0.384660	0.416280	0.054101	0.144959	0.203614	0.356118	0.193644	0.246625	0.384660	0.416280	0.054101	0.144959	
24000	1.137478	4	0.403772	0.305799	0.083342	0.207087	0.403772	0.305799	0.083342	0.207087	0.151534	0.344429	0.118146	0.385891	0.384660	0.416280	0.054101	0.144959	0.286137	0.259753	0.252536	0.201575	0.286137	0.259753	0.252536	0.201575	0.384660	0.416280	0.054101	0.144959	0.151534	0.344429	0.118146	0.385891	0.384660	0.416280	0.054101	0.144959	
25000	1.137478	4	0.403772	0.305799	0.083342	0.207087	0.403772	0.305799	0.083342	0.207087	0.178178	0.368931	0.146070	0.306822	0.384660	0.416280	0.054101	0.144959	0.266907	0.244246	0.175349	0.313498	0.266907	0.244246	0.175349	0.313498	0.384660	0.416280	0.054101	0.144959	0.178178	0.368931	0.146070	0.306822	0.384660	0.416280	0.054101	0.144959	
26000	1.137478	4	0.387122	0.312622	0.085700	0.214555	0.387122	0.312622	0.085700	0.214555	0.109912	0.369695	0.123135	0.397259	0.384660	0.416280	0.054101	0.144959	0.285478	0.245818	0.237092	0.231613	0.285478	0.245818	0.237092	0.231613	0.384660	0.416280	0.054101	0.144959	0.285478	0.245818	0.237092	0.231613	0.384660	0.416280	0.054101	0.144959	
27000	1.137478	3	0.399807	0.304831	0.081802	0.213560	0.399807	0.304831	0.081802	0.213560	0.252001	0.252441	0.216136	0.279422	0.384660	0.416280	0.054101	0.144959	0.252001	0.252441	0.216136	0.279422	0.252001	0.252441	0.216136	0.279422	0.384660	0.416280	0.054101	0.144959	0.252001	0.252441	0.216136	0.279422	0.384660	0.416280	0.054101	0.144959	
28000	1.137478	3	0.404697	0.320611	0.077639	0.197052	0.404697	0.320611	0.077639	0.197052	0.269513	0.251613	0.200306	0.278567	0.384660	0.416280	0.054101	0.144959	0.269513	0.251613	0.200306	0.278567	0.269513	0.251613	0.200306	0.278567	0.384660	0.416280	0.054101	0.144959	0.269513	0.251613	0.200306	0.278567	0.384660	0.416280	0.054101	0.144959	
29000	1.137478	3	0.401421	0.332883	0.077667	0.188029	0.401421	0.332883	0.077667	0.188029	0.269578	0.260759	0.180298	0.289365	0.384660	0.416280	0.054101	0.144959	0.269578	0.260759	0.180298	0.289365	0.269578	0.260759	0.180298	0.289365	0.384660	0.416280	0.054101	0.144959	0.269578	0.260759	0.180298	0.289365	0.384660	0.416280	0.054101	0.144959	
30000	1.137478	4	0.407516	0.328030	0.073048	0.191405	0.407516	0.328030	0.073048	0.191405	0.188094	0.369875	0.184819	0.257213	0.384660	0.416280	0.054101	0.144959	0.262256	0.259388	0.203444	0.274912	0.262256	0.259388	0.203444	0.274912	0.384660	0.416280	0.054101	0.144959	0.188094	0.369875	0.184819	0.257213	0.384660	0.416280	0.054101	0.144959	
31000	1.137478	3	0.394809	0.331052	0.073205	0.200934	0.394809	0.331052	0.073205	0.200934	0.305249	0.259453	0.165773	0.269525	0.384660	0.416280	0.054101	0.144959	0.305249	0.259453	0.165773	0.269525	0.305249	0.259453	0.165773	0.269525	0.384660	0.416280	0.054101	0.144959	0.305249	0.259453	0.165773	0.269525	0.384660	0.416280	0.054101	0.144959	
32000	1.137478	4	0.387205	0.311992	0.085568	0.215235	0.387205	0.311992	0.085568	0.215235	0.168151	0.380472	0.119683	0.331694	0.384660	0.416280	0.054101	0.144959	0.273043	0.273260	0.193140	0.260558	0.273043	0.273260	0.193140	0.260558	0.384660	0.416280	0.054101	0.144959	0.168151	0.380472	0.119683	0.331694	0.384660	0.416280	0.054101	0.144959	
33000	1.137478	4	0.393533	0.326530	0.074581	0.205356	0.393533	0.326530	0.074581	0.205356	0.144774	0.344280	0.168164	0.342782	0.384660	0.416280	0.054101	0.144959	0.298716	0.267380	0.196119	0.237786	0.298716	0.267380	0.196119	0.237786	0.384660	0.416280	0.054101	0.144959	0.144774	0.344280	0.168164	0.342782	0.384660	0.416280	0.054101	0.144959	
34000	1.137478	2	0.379347	0.405682	0.059800	0.155171	0.379347	0.405682	0.059800	0.155171	0.245939	0.261639	0.189760	0.302662	0.379347	0.405682	0.059800	0.155171	0.245939	0.261639	0.189760	0.302662	0.245939	0.261639	0.189760	0.302662	0.379347	0.405682	0.059800	0.155171	0.245939	0.261639	0.189760	0.302662	0.379347	0.405682	0.059800	0.155171	
35000	1.137478	3	0.394460	0.307344	0.090858	0.207337	0.394460	0.307344	0.090858	0.207337	0.239900	0.289780	0.189965	0.280356	0.387609	0.408888	0.059354	0.144149	0.239900	0.289780	0.189965	0.280356	0.239900	0.289780	0.189965	0.280356	0.387609	0.408888	0.059354	0.144149	0.239900	0.289780	0.189965	0.280356	0.387609	0.408888	0.059354	0.144149	
36000	1.137478	3	0.375847	0.329151	0.087757	0.207245	0.375847	0.329151	0.087757	0.207245	0.269816	0.284544	0.148339	0.297302	0.384442	0.411346	0.056923	0.147289	0.269816	0.284544	0.148339	0.297302	0.269816	0.284544	0.148339	0.297302	0.384442	0.411346	0.056923	0.147289	0.269816	0.284544	0.148339	0.297302	0.384442	0.411346	0.056923	0.147289	
37000	1.137478	4	0.416860	0.303816	0.072260	0.207064	0.416860	0.303816	0.072260	0.207064	0.146307	0.387622	0.159915	0.306157	0.384442	0.411346	0.056923	0.147289	0.267553	0.280112	0.167260	0.285075	0.267553	0.280112	0.167260	0.285075	0.384442	0.411346	0.056923	0.147289	0.146307	0.387622	0.159915	0.306157	0.384442	0.411346	0.056923	0.147289	
38000	1.137478	3	0.421561	0.304321	0.086681	0.187436	0.421561	0.304321	0.086681	0.187436	0.249357	0.262846	0.169477	0.318320	0.384442	0.411346	0.056923	0.147289	0.249357	0.262846	0.169477	0.318320	0.249357	0.262846	0.169477	0.318320	0.384442	0.411346	0.056923	0.147289	0.249357	0.262846	0.169477	0.318320	0.384442	0.411346	0.056923	0.147289	
39000	1.137478	4	0.416362	0.301554	0.080203	0.201882	0.416362	0.301554	0.080203	0.201882	0.155021	0.320448	0.155511	0.369021	0.384442	0.411346	0.056923	0.147289	0.262774	0.176646	0.204891	0.355689	0.262774	0.176646	0.204891	0.355689	0.384442	0.411346	0.056923	0.147289	0.155021	0.320448	0.155511	0.369021	0.384442	0.411346	0.056923	0.147289	
40000	1.137478	4	0.406390	0.314659	0.073259	0.205691	0.406390	0.314659	0.073259	0.205691	0.190792	0.307452	0.138135	0.363621	0.384442	0.411346	0.056923	0.147289	0.265936	0.251867	0.194429	0.287768	0.265936	0.251867	0.194429	0.287768	0.384442	0.411346	0.056923	0.147289	0.190792	0.307452	0.138135	0.363621	0.384442	0.411346	0.056923	0.147289	
41000	1.137478	4	0.406390	0.314659	0.073259	0.205691	0.406390	0.314659	0.073259	0.205691	0.205011	0.339091	0.165345	0.290553	0.384442	0.411346	0.056923	0.147289	0.292806	0.233003	0.205591	0.268600	0.292806	0.233003	0.205591	0.268600	0.384442	0.411346	0.056923	0.147289	0.205011	0.339091	0.165345	0.290553	0.384442	0.411346	0.056923	0.147289	
42000	1.137478	4	0.406390	0.314659	0.073259	0.205691	0.406390	0.314659	0.073259	0.205691	0.188190	0.362693	0.130605	0.318513	0.384442	0.411346	0.056923	0.147289	0.296102	0.223613	0.212168	0.268117	0.296102	0.223613	0.212168	0.268117	0.384442	0.411346	0.056923	0.147289	0.188190	0.362693	0.130605	0.318513	0.384442	0.411346	0.056923	0.147289	
43000	1.137478	4	0.429744	0.315186	0.073479	0.181591	0.429744	0.315186	0.073479	0.181591	0.162670	0.248194	0.101474	0.487662	0.384442	0.411346	0.056923	0.147289	0.246945	0.284967	0.207035	0.261053	0.246945	0.284967	0.207035	0.261053	0.384442	0.411346	0.056923	0.147289	0.246945	0.284967	0.207035	0.261053	0.384442	0.411346	0.056923	0.147289	
44000	1.137478	4	0.411485	0.321139	0.076068	0.191308	0.411485	0.321139	0.076068	0.191308	0.261949	0.274194	0.132036	0.331820	0.384442	0.411346	0.056923	0.147289	0.295911	0.241946	0.193068	0.269074	0.295911	0.241946	0.193068	0.269074	0.384442	0.411346	0.056923	0.147289	0.261949	0.274194	0.132036	0.331820	0.384442	0.411346	0.056923	0.147289	
45000	1.137478	4	0.411485	0.321139	0.076068	0.191308	0.411485	0.321139	0.076068	0.191308	0.263579	0.281633	0.120739	0.334049	0.384442	0.411346	0.056923	0.147289	0.316938	0.281034	0.185088	0.216940	0.316938	0.281034	0.185088	0.216940	0.384442	0.411346	0.056923	0.147289	0.263579	0.281633	0.120739	0.334049	0.384442	0.411346	0.056923	0.147289	
46000	1.137478	3	0.404619	0.334370	0.083360	0.177651	0.404619	0.334370	0.083360	0.177651	0.271225	0.260128	0.208569	0.260078	0.384442	0.411346	0.056923	0.147289	0.271225	0.260128	0.208569	0.260078	0.271225	0.260128	0.208569	0.260078	0.384442	0.411346	0.056923	0.147289	0.271225	0.260128	0.208569	0.260078	0.384442	0.411346	0.056923	0.147289	
47000	1.137478	4	0.404619	0.334370	0.083360	0.177651	0.404619	0.334370	0.083360	0.177651	0.117567	0.394137	0.064307	0.423988	0.384442	0.411346	0.056923	0.147289	0.269144	0.262788	0.192696	0.275372	0.269144	0.262788	0.192696	0.275372	0.384442	0.411346	0.056923	0.147289	0.269144	0.262788	0.192696	0.275372	0.384442	0.411346	0.056923	0.147289	
48000	1.137478	3	0.427754	0.281754	0.085680	0.204812	0.427754	0.281754	0.085680	0.204812	0.263878	0.255769	0.187322	0.293030	0.384442	0.411346	0.056923	0.147289	0.263878	0.255769	0.187322	0.293030	0.263878	0.255769	0.187322	0.293030	0.384442	0.411346	0.056923	0.147289	0.263878	0.255769	0.187322	0.293030	0.384442	0.411346	0.056923	0.147289	
49000	1.137478	3	0.410997	0.313423	0.085142	0.190437	0.410997	0.313423	0.085142	0.190437	0.264945	0.251360	0.198243	0.285452	0.384442	0.411346	0.056923	0.147289	0.264945	0.251360	0.198243	0.285452	0.264945	0.251360	0.198243	0.285452	0.384442	0.411346	0.056923	0.147289	0.264945	0.251360	0.198243	0.285452	0.384442	0.411346	0.056923	0.147289	
50000	1.137478	4	0.417670	0.308285	0.083111	0.190934	0.417670	0.308285	0.083111	0.190934	0.169606	0.375468	0.129207	0.325719	0.384442	0.411346	0.056923	0.147289	0.216933	0.312519	0.212111	0.258437	0.216933	0.312519	0.212111	0.258437	0.384442	0.411346	0.056923	0.147289	0.216933	0.312519	0.212111	0.258437	0.384442	0.411346	0.056923	0.147289	
51000	1.137478	3	0.420668	0.306982	0.079978	0.192372	0.420668	0.306982	0.079978	0.192372	0.251610	0.275536	0.172487	0.300366	0.390660	0.413379	0.056350	0.139612	0.251610	0.275536	0.172487	0.300366	0.251610	0.275536	0.172487	0.300366	0.390660	0.413379	0.056350	0.139612	0.251610	0.275536	0.172487	0.300366	0.390660	0.413379	0.056350	0.139612	
52000	1.137478	4	0.416632	0.307380	0.086250	0.189738	0.416632	0.307380	0.086250	0.189738	0.162141	0.397525	0.105985	0.334349	0.390660	0.413379	0.056350	0.139612	0.270766	0.256365	0.169536	0.303333	0.270766	0.256365	0.169536	0.303333	0.390660	0.413379	0.056350	0.139612	0.270766	0.256365	0.169536	0.303333	0.390660	0.413379	0.056350	0.139612	
53000	1.137478	4	0.405255	0.331368	0.074554	0.188823	0.405255	0.331368	0.074554	0.188823	0.278383	0.251740	0.177598	0.292278	0.390660	0.413379	0.056350	0.139612	0.262250	0.237354	0.197801	0.302595	0.278383	0.251740	0.177598	0.292278	0.390660	0.413379	0.056350	0.139612	0.262250	0.237354	0.197801	0.302595	0.390660	0.413379	0.056350	0.139612	
54000	1.137478	3	0.414642	0.320359	0.079134	0.185865	0.414642	0.320359	0.079134	0.185865	0.275659	0.257436	0.178463	0.288443	0.397333	0.401324	0.055876	0.145467	0.275659	0.257436	0.178463	0.288443	0.275659	0.257436	0.178463	0.288443	0.397333	0.401324	0.055876	0.145467	0.275659	0.257436	0.178463	0.288443	0.397333	0.401324	0.055876	0.145467	
55000	1.137478	3	0.416416	0.332494	0.072624	0.178466	0.416416	0.332494	0.072624	0.178466	0.269229	0.245913	0.184632	0.300226	0.397333	0.401324	0.055876	0.145467	0.269229	0.245913	0.184632	0.300226	0.269229	0.245913	0.184632	0.300226	0.397333	0.401324	0.055876	0.145467	0.269229	0.245913	0.184632	0.300226	0.397333	0.401324	0.055876	0.145467	
56000	1.137478	3	0.416416	0.332494	0.072624	0.178466	0.416416	0.332494	0.072624	0.178466	0.269229	0.245913	0.184632	0.300226	0.397333	0.401324	0.055876	0.145467	0.269229	0.245913	0.184632	0.300226	0.269229	0.245913	0.184632	0.300226	0.397333	0.401324	0.055876	0.145467	0.269229	0.245913	0.184632	0.300226	0.397333	0.401324	0.055876	0.145467	
57000	1.137478	3	0.415802	0.315478	0.075645	0.193075	0.415802	0.315478	0.075645	0.193075	0.284287	0.232044	0.191088	0.292581	0.397333	0.401324	0.055876	0.145467	0.284287	0.232044	0.191088	0.292581	0.284287	0.232044	0.191088	0.292581	0.397333	0.401324	0.055876	0.145467	0.284287	0.232044	0.191088	0.292581	0.397333	0.401324	0.055876	0.145467	
58000	1.137478	2	0.397333	0.401324	0.055876	0.145467	0.397333	0.401324	0.055876	0.145467	0.269871	0.242255	0.193345	0.294528	0.397333	0.401324	0.055876	0.145467	0.269871	0.242255	0.193345	0.294528	0.269871	0.242255	0.193345	0.294528	0.397333	0.401324	0.055876	0.145467	0.269871	0.242255	0.193345	0.294528	0.397333	0.401324	0.055876	0.145467	
59000	1.137478	2	0.397333	0.401324	0.055876	0.145467	0.397333	0.401324	0.055876	0.145467	0.275330	0.249053	0.183650	0.291967	0.397333	0.401324	0.055876	0.145467	0.275330	0.249053	0.183650	0.291967	0.275330	0.249053	0.183650	0.291967	0.397333	0.401324	0.055876	0.145467	0.275330	0.249053	0.183650	0.291967	0.397333	0.401324	0.055876	0.145467	
60000	1.137478	2	0.397333	0.401324	0.055876	0.145467	0.397333	0.401324	0.055876	0.145467	0.269844	0.265156	0.175157	0.289843	0.397333	0.401324	0.055876	0.145467	0.269844	0.265156	0.175157	0.289843	0.269844	0.265156	0.175157	0.289843	0.397333	0.401324	0.055876	0.145467	0.269844	0.265156	0.175157	0.289843	0.397333	0.401324	0.055876	0.145467	
61000	1.137478	2	0.388044	0.398553	0.057966	0.155436	0.388044	0.398553	0.057966	0.155436	0.257695	0.264053	0.173777	0.304475	0.388044	0.398553	0.057966	0.155436	0.257695	0.264053	0.173777	0.304475	0.257695	0.264053	0.173777	0.304475	0.388044	0.398553	0.057966	0.155436	0.257695	0.264053	0.173777	0.304475	0.388044	0.398553	0.057966	0.155436	
62000	1.137478	2	0.388044	0.398553	0.057966	0.155436	0.388044	0.398553	0.057966	0.155436	0.270881	0.236905	0.201602	0.290613	0.388044	0.398553	0.057966	0.155436	0.270881	0.236905	0.201602	0.290613	0.270881	0.236905	0.201602	0.290613	0.388044	0.398553	0.057966	0.155436	0.270881	0.236905	0.201602	0.290613	0.388044	0.398553	0.057966	0.155436	
63000	1.137478	2	0.388044	0.398553	0.057966	0.155436	0.388044	0.398553	0.057966	0.155436	0.278333	0.246686	0.199161	0.275821	0.388044	0.398553	0.057966	0.155436	0.278333	0.246686	0.199161	0.275821	0.278333	0.246686	0.199161	0.275821	0.388044	0.398553	0.057966	0.155436	0.278333	0.246686	0.199161	0.275821	0.388044	0.398553	0.057966	0.155436	
64000	1.137478	2	0.388044	0.398553	0.057966	0.155436	0.388044	0.398553	0.057966	0.155436	0.266074	0.262753	0.197762	0.273411	0.388044	0.398553	0.057966	0.155436	0.266074	0.262753	0.197762	0.273411	0.266074	0.262753	0.197762	0.273411	0.388044	0.398553	0.057966	0.155436	0.266074	0.262753	0.197762	0.273411	0.388044	0.398553	0.057966	0.155436	
65000	1.137478	2	0.388044	0.398553	0.057966	0.155436	0.388044	0.398553	0.057966	0.155436	0.256261	0.254044	0.189526	0.300169	0.388044	0.398553	0.057966	0.155436	0.256261	0.254044	0.189526	0.300169	0.256261	0.254044	0.189526	0.300169	0.388044	0.398553	0.057966	0.155436	0.256261	0.254044	0.189526	0.300169	0.388044	0.398553	0.057966	0.155436	
66000	1.137478	2	0.388044	0.398553	0.057966	0.155436	0.388044	0.398553	0.057966	0.155436	0.256261	0.254044	0.189526	0.300169	0.388044	0.398553	0.057966	0.155436	0.256261	0.254044	0.189526	0.300169	0.256261	0.254044	0.189526	0.300169	0.388044	0.398553	0.057966	0.155436	0.256261	0.254044	0.189526	0.300169	0.388044	0.398553	0.057966	0.155436	
67000	1.137478	3	0.388044	0.398553	0.057966	0.155436	0.388044	0.398553	0.057966	0.155436	0.164406	0.373696	0.162901	0.298996	0.388044	0.398553	0.057966	0.155436	0.272169	0.254784	0.185949	0.287099	0.272169	0.254784	0.185949	0.287099	0.388044	0.398553	0.057966	0.155436	0.272169	0.254784	0.185949	0.287099	0.388044	0.398553	0.057966	0.155436	
68000	1.137478	2	0.388044	0.398553	0.057966	0.155436	0.388044	0.398553	0.057966	0.155436	0.272169	0.254784	0.185949	0.287099	0.388044	0.398553	0.057966	0.155436	0.272169	0.254784	0.185949	0.287099	0.272169	0.254784	0.185949	0.287099	0.388044	0.398553	0.057966	0.155436	0.272169	0.254784	0.185949	0.287099	0.388044	0.398553	0.057966	0.155436	
69000	1.137478	3	0.419593	0.332748	0.072985	0.174675	0.419593	0.332748	0.072985	0.174675	0.268506	0.259142	0.200570	0.271782	0.388044	0.398553	0.057966	0.155436	0.268506	0.259142	0.200570	0.271782	0.268506	0.259142	0.200570	0.271782	0.388044	0.398553	0.057966	0.155436	0.268506	0.259142	0.200570	0.271782	0.388044	0.398553	0.057966	0.155436	
