Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	
45000	1.137478	2	7.154776	7.154776	7.154776	44.253572	7.154776	7.154776	7.154776	7.154776	44.253572	
46000	1.137478	2	7.411768	7.411768	7.411768	44.193268	7.411768	7.411768	7.411768	7.411768	44.193268	
47000	1.137478	2	6.961864	6.961864	6.961864	42.337222	6.961864	6.961864	6.961864	6.961864	42.337222	
48000	1.137478	2	7.141828	7.141828	7.141828	45.743386	7.141828	7.141828	7.141828	7.141828	45.743386	
49000	1.137478	2	7.197434	7.197434	7.197434	43.521587	7.197434	7.197434	7.197434	7.197434	43.521587	
50000	1.137478	2	7.121296	7.121296	7.121296	43.934983	7.121296	7.121296	7.121296	7.121296	43.934983	
51000	1.137478	2	6.643675	6.643675	6.643675	42.760599	6.643675	6.643675	6.643675	6.643675	42.760599	
52000	1.137478	2	6.906330	6.906330	6.906330	42.471207	6.906330	6.906330	6.906330	6.906330	42.471207	
53000	1.137478	2	7.192949	7.192949	7.192949	45.483200	7.192949	7.192949	7.192949	7.192949	45.483200	
54000	1.137478	2	6.892260	6.892260	6.892260	42.826717	6.892260	6.892260	6.892260	6.892260	42.826717	
55000	1.137478	2	7.582445	7.582445	7.582445	45.511942	7.582445	7.582445	7.582445	7.582445	45.511942	
56000	1.137478	2	7.509860	7.509860	7.509860	44.122126	7.509860	7.509860	7.509860	7.509860	44.122126	
57000	1.137478	2	7.571547	7.571547	7.571547	46.576085	7.571547	7.571547	7.571547	7.571547	46.576085	
58000	1.137478	2	7.214737	7.214737	7.214737	44.206470	7.214737	7.214737	7.214737	7.214737	44.206470	
59000	1.137478	2	7.256431	7.256431	7.256431	43.132360	7.256431	7.256431	7.256431	7.256431	43.132360	
60000	1.137478	2	7.523605	7.523605	7.523605	43.867202	7.523605	7.523605	7.523605	7.523605	43.867202	
61000	1.137478	2	6.395834	6.395834	6.395834	46.382195	6.395834	6.395834	6.395834	6.395834	46.382195	
62000	1.137478	2	6.779653	6.779653	6.779653	43.851832	6.779653	6.779653	6.779653	6.779653	43.851832	
63000	1.137478	2	7.326711	7.326711	7.326711	46.158282	7.326711	7.326711	7.326711	7.326711	46.158282	
64000	1.137478	2	7.026797	7.026797	7.026797	43.519135	7.026797	7.026797	7.026797	7.026797	43.519135	
65000	1.137478	2	7.815932	7.815932	7.815932	45.429273	7.815932	7.815932	7.815932	7.815932	45.429273	
66000	1.137478	2	7.239284	7.239284	7.239284	43.578957	7.239284	7.239284	7.239284	7.239284	43.578957	
67000	1.137478	2	7.056382	7.056382	7.056382	45.280743	7.056382	7.056382	7.056382	7.056382	45.280743	
68000	1.137478	2	7.391385	7.391385	7.391385	44.471777	7.391385	7.391385	7.391385	7.391385	44.471777	
69000	1.137478	2	6.863606	6.863606	6.863606	45.807602	6.863606	6.863606	6.863606	6.863606	45.807602	
70000	1.137478	2	7.113435	7.113435	7.113435	47.238425	7.113435	7.113435	7.113435	7.113435	47.238425	
71000	1.137478	2	7.561095	7.561095	7.561095	44.361562	7.561095	7.561095	7.561095	7.561095	44.361562	
72000	1.137478	2	7.094768	7.094768	7.094768	46.846846	7.094768	7.094768	7.094768	7.094768	46.846846	
73000	1.137478	2	7.726499	7.726499	7.726499	46.996672	7.726499	7.726499	7.726499	7.726499	46.996672	
74000	1.137478	2	7.560583	7.560583	7.560583	43.932925	7.560583	7.560583	7.560583	7.560583	43.932925	
75000	1.137478	2	7.155925	7.155925	7.155925	47.500871	7.155925	7.155925	7.155925	7.155925	47.500871	
76000	1.137478	2	7.150265	7.150265	7.150265	44.465540	7.150265	7.150265	7.150265	7.150265	44.465540	
77000	1.137478	2	7.231887	7.231887	7.231887	46.004909	7.231887	7.231887	7.231887	7.231887	46.004909	
78000	1.137478	2	7.235382	7.235382	7.235382	44.943335	7.235382	7.235382	7.235382	7.235382	44.943335	
79000	1.137478	2	7.360644	7.360644	7.360644	46.184000	7.360644	7.360644	7.360644	7.360644	46.184000	
80000	1.137478	2	6.979048	6.979048	6.979048	43.053642	6.979048	6.979048	6.979048	6.979048	43.053642	
81000	1.137478	2	6.830328	6.830328	6.830328	46.113220	6.830328	6.830328	6.830328	6.830328	46.113220	
82000	1.137478	2	6.759204	6.759204	6.759204	47.648847	6.759204	6.759204	6.759204	6.759204	47.648847	
83000	1.137478	2	6.643526	6.643526	6.643526	46.622124	6.643526	6.643526	6.643526	6.643526	46.622124	
84000	1.137478	2	7.069408	7.069408	7.069408	46.810895	7.069408	7.069408	7.069408	7.069408	46.810895	
85000	1.137478	2	7.566441	7.566441	7.566441	46.035047	7.566441	7.566441	7.566441	7.566441	46.035047	
86000	1.137478	2	7.397111	7.397111	7.397111	47.952148	7.397111	7.397111	7.397111	7.397111	47.952148	
87000	1.137478	2	6.875137	6.875137	6.875137	45.558705	6.875137	6.875137	6.875137	6.875137	45.558705	
88000	1.137478	2	7.662034	7.662034	7.662034	44.655216	7.662034	7.662034	7.662034	7.662034	44.655216	
89000	1.137478	2	6.995812	6.995812	6.995812	45.363381	6.995812	6.995812	6.995812	6.995812	45.363381	
90000	1.137478	2	7.725075	7.725075	7.725075	48.101243	7.725075	7.725075	7.725075	7.725075	48.101243	
91000	1.137478	2	6.727345	6.727345	6.727345	45.968072	6.727345	6.727345	6.727345	6.727345	45.968072	
92000	1.137478	2	7.381032	7.381032	7.381032	45.080528	7.381032	7.381032	7.381032	7.381032	45.080528	
93000	1.137478	2	7.560124	7.560124	7.560124	45.719847	7.560124	7.560124	7.560124	7.560124	45.719847	
94000	1.137478	2	7.705474	7.705474	7.705474	46.879505	7.705474	7.705474	7.705474	7.705474	46.879505	
95000	1.137478	2	7.374771	7.374771	7.374771	45.118871	7.374771	7.374771	7.374771	7.374771	45.118871	
96000	1.137478	2	7.623459	7.623459	7.623459	48.032259	7.623459	7.623459	7.623459	7.623459	48.032259	
97000	1.137478	2	7.521778	7.521778	7.521778	46.069588	7.521778	7.521778	7.521778	7.521778	46.069588	
98000	1.137478	2	7.537363	7.537363	7.537363	46.728360	7.537363	7.537363	7.537363	7.537363	46.728360	
99000	1.137478	2	7.295489	7.295489	7.295489	45.039448	7.295489	7.295489	7.295489	7.295489	45.039448	
100000	1.137478	2	7.616659	7.616659	7.616659	48.362549	7.616659	7.616659	7.616659	7.616659	48.362549	
101000	1.137478	2	7.147822	7.147822	7.147822	47.444848	7.147822	7.147822	7.147822	7.147822	47.444848	
102000	1.137478	2	7.412238	7.412238	7.412238	47.097085	7.412238	7.412238	7.412238	7.412238	47.097085	
103000	1.137478	2	7.854373	7.854373	7.854373	49.963970	7.854373	7.854373	7.854373	7.854373	49.963970	
104000	1.137478	2	7.776844	7.776844	7.776844	47.272201	7.776844	7.776844	7.776844	7.776844	47.272201	
105000	1.137478	2	7.418803	7.418803	7.418803	47.223347	7.418803	7.418803	7.418803	7.418803	47.223347	
106000	1.137478	2	7.253078	7.253078	7.253078	47.343852	7.253078	7.253078	7.253078	7.253078	47.343852	
107000	1.137478	2	7.803070	7.803070	7.803070	47.775842	7.803070	7.803070	7.803070	7.803070	47.775842	
108000	1.137478	2	7.470829	7.470829	7.470829	47.159090	7.470829	7.470829	7.470829	7.470829	47.159090	
109000	1.137478	2	7.941516	7.941516	7.941516	46.729235	7.941516	7.941516	7.941516	7.941516	46.729235	
110000	1.137478	2	7.345156	7.345156	7.345156	47.805652	7.345156	7.345156	7.345156	7.345156	47.805652	
111000	1.137478	2	7.580799	7.580799	7.580799	48.015614	7.580799	7.580799	7.580799	7.580799	48.015614	
112000	1.137478	2	7.784947	7.784947	7.784947	46.729622	7.784947	7.784947	7.784947	7.784947	46.729622	
113000	1.137478	2	7.264858	7.264858	7.264858	45.295046	7.264858	7.264858	7.264858	7.264858	45.295046	
114000	1.137478	2	7.234841	7.234841	7.234841	48.849781	7.234841	7.234841	7.234841	7.234841	48.849781	
115000	1.137478	2	7.131952	7.131952	7.131952	46.905016	7.131952	7.131952	7.131952	7.131952	46.905016	
116000	1.137478	2	7.283141	7.283141	7.283141	47.301236	7.283141	7.283141	7.283141	7.283141	47.301236	
117000	1.137478	2	7.202917	7.202917	7.202917	47.220765	7.202917	7.202917	7.202917	7.202917	47.220765	
118000	1.137478	2	7.197030	7.197030	7.197030	48.569833	7.197030	7.197030	7.197030	7.197030	48.569833	
119000	1.137478	2	7.308534	7.308534	7.308534	45.958745	7.308534	7.308534	7.308534	7.308534	45.958745	
120000	1.137478	2	6.674382	6.674382	6.674382	46.776427	6.674382	6.674382	6.674382	6.674382	46.776427	
121000	1.137478	2	7.722068	7.722068	7.722068	47.057108	7.722068	7.722068	7.722068	7.722068	47.057108	
122000	1.137478	2	7.347487	7.347487	7.347487	43.843237	7.347487	7.347487	7.347487	7.347487	43.843237	
123000	1.137478	2	7.176987	7.176987	7.176987	48.220644	7.176987	7.176987	7.176987	7.176987	48.220644	
124000	1.137478	2	7.088601	7.088601	7.088601	49.214516	7.088601	7.088601	7.088601	7.088601	49.214516	
125000	1.137478	2	7.031487	7.031487	7.031487	46.093351	7.031487	7.031487	7.031487	7.031487	46.093351	
126000	1.137478	2	7.164460	7.164460	7.164460	48.489267	7.164460	7.164460	7.164460	7.164460	48.489267	
127000	1.137478	2	7.251666	7.251666	7.251666	48.821767	7.251666	7.251666	7.251666	7.251666	48.821767	
128000	1.137478	2	7.266030	7.266030	7.266030	49.558628	7.266030	7.266030	7.266030	7.266030	49.558628	
129000	1.137478	2	7.775770	7.775770	7.775770	46.632491	7.775770	7.775770	7.775770	7.775770	46.632491	
130000	1.137478	2	7.110581	7.110581	7.110581	46.182283	7.110581	7.110581	7.110581	7.110581	46.182283	
131000	1.137478	2	7.269342	7.269342	7.269342	45.350299	7.269342	7.269342	7.269342	7.269342	45.350299	
132000	1.137478	2	7.048201	7.048201	7.048201	45.620132	7.048201	7.048201	7.048201	7.048201	45.620132	
133000	1.137478	2	7.460804	7.460804	7.460804	46.475717	7.460804	7.460804	7.460804	7.460804	46.475717	
134000	1.137478	2	7.201802	7.201802	7.201802	45.957063	7.201802	7.201802	7.201802	7.201802	45.957063	
135000	1.137478	2	6.781898	6.781898	6.781898	47.698906	6.781898	6.781898	6.781898	6.781898	47.698906	
136000	1.137478	2	7.228418	7.228418	7.228418	48.936295	7.228418	7.228418	7.228418	7.228418	48.936295	
137000	1.137478	2	7.326382	7.326382	7.326382	44.763248	7.326382	7.326382	7.326382	7.326382	44.763248	
138000	1.137478	2	7.622125	7.622125	7.622125	46.766529	7.622125	7.622125	7.622125	7.622125	46.766529	
139000	1.137478	2	7.912001	7.912001	7.912001	45.857636	7.912001	7.912001	7.912001	7.912001	45.857636	
140000	1.137478	2	8.014072	8.014072	8.014072	48.811707	8.014072	8.014072	8.014072	8.014072	48.811707	
141000	1.137478	2	7.476675	7.476675	7.476675	46.404456	7.476675	7.476675	7.476675	7.476675	46.404456	
142000	1.137478	2	7.469756	7.469756	7.469756	45.961132	7.469756	7.469756	7.469756	7.469756	45.961132	
143000	1.137478	2	7.344704	7.344704	7.344704	45.971615	7.344704	7.344704	7.344704	7.344704	45.971615	
144000	1.137478	2	7.489958	7.489958	7.489958	47.475170	7.489958	7.489958	7.489958	7.489958	47.475170	
145000	1.137478	2	7.161409	7.161409	7.161409	45.666895	7.161409	7.161409	7.161409	7.161409	45.666895	
146000	1.137478	2	7.515042	7.515042	7.515042	48.050486	7.515042	7.515042	7.515042	7.515042	48.050486	
147000	1.137478	2	7.097238	7.097238	7.097238	47.815286	7.097238	7.097238	7.097238	7.097238	47.815286	
148000	1.137478	2	7.228108	7.228108	7.228108	45.470596	7.228108	7.228108	7.228108	7.228108	45.470596	
149000	1.137478	2	7.441744	7.441744	7.441744	48.207095	7.441744	7.441744	7.441744	7.441744	48.207095	
150000	1.137478	2	7.516186	7.516186	7.516186	47.966955	7.516186	7.516186	7.516186	7.516186	47.966955	
151000	1.137478	2	7.593921	7.593921	7.593921	48.563450	7.593921	7.593921	7.593921	7.593921	48.563450	
152000	1.137478	2	7.490493	7.490493	7.490493	46.031582	7.490493	7.490493	7.490493	7.490493	46.031582	
153000	1.137478	2	7.650693	7.650693	7.650693	48.239493	7.650693	7.650693	7.650693	7.650693	48.239493	
154000	1.137478	2	7.793534	7.793534	7.793534	46.222008	7.793534	7.793534	7.793534	7.793534	46.222008	
155000	1.137478	2	7.148987	7.148987	7.148987	47.482512	7.148987	7.148987	7.148987	7.148987	47.482512	
156000	1.137478	2	7.366104	7.366104	7.366104	48.167191	7.366104	7.366104	7.366104	7.366104	48.167191	
157000	1.137478	2	8.120063	8.120063	8.120063	48.210500	8.120063	8.120063	8.120063	8.120063	48.210500	
158000	1.137478	2	8.186143	8.186143	8.186143	49.048772	8.186143	8.186143	8.186143	8.186143	49.048772	
159000	1.137478	2	8.034752	8.034752	8.034752	48.466825	8.034752	8.034752	8.034752	8.034752	48.466825	
160000	1.137478	2	7.305311	7.305311	7.305311	50.529255	7.305311	7.305311	7.305311	7.305311	50.529255	
161000	1.137478	2	7.551657	7.551657	7.551657	47.965351	7.551657	7.551657	7.551657	7.551657	47.965351	
162000	1.137478	2	7.301883	7.301883	7.301883	48.273263	7.301883	7.301883	7.301883	7.301883	48.273263	
163000	1.137478	2	7.662763	7.662763	7.662763	47.409709	7.662763	7.662763	7.662763	7.662763	47.409709	
164000	1.137478	2	7.166789	7.166789	7.166789	47.518598	7.166789	7.166789	7.166789	7.166789	47.518598	
165000	1.137478	2	7.728028	7.728028	7.728028	49.039591	7.728028	7.728028	7.728028	7.728028	49.039591	
166000	1.137478	2	7.813745	7.813745	7.813745	48.313806	7.813745	7.813745	7.813745	7.813745	48.313806	
167000	1.137478	2	8.071875	8.071875	8.071875	46.809346	8.071875	8.071875	8.071875	8.071875	46.809346	
168000	1.137478	2	7.767062	7.767062	7.767062	48.231689	7.767062	7.767062	7.767062	7.767062	48.231689	
169000	1.137478	2	7.374238	7.374238	7.374238	48.299679	7.374238	7.374238	7.374238	7.374238	48.299679	
170000	1.137478	2	8.040479	8.040479	8.040479	49.649030	8.040479	8.040479	8.040479	8.040479	49.649030	
171000	1.137478	2	7.514400	7.514400	7.514400	49.316411	7.514400	7.514400	7.514400	7.514400	49.316411	
172000	1.137478	2	7.143949	7.143949	7.143949	47.692685	7.143949	7.143949	7.143949	7.143949	47.692685	
173000	1.137478	2	7.666020	7.666020	7.666020	48.401778	7.666020	7.666020	7.666020	7.666020	48.401778	
174000	1.137478	2	7.518588	7.518588	7.518588	49.578141	7.518588	7.518588	7.518588	7.518588	49.578141	
175000	1.137478	2	7.547621	7.547621	7.547621	49.481242	7.547621	7.547621	7.547621	7.547621	49.481242	
176000	1.137478	2	7.581316	7.581316	7.581316	47.881307	7.581316	7.581316	7.581316	7.581316	47.881307	
177000	1.137478	2	7.699798	7.699798	7.699798	50.054959	7.699798	7.699798	7.699798	7.699798	50.054959	
178000	1.137478	2	7.849562	7.849562	7.849562	47.856737	7.849562	7.849562	7.849562	7.849562	47.856737	
179000	1.137478	2	7.678916	7.678916	7.678916	50.011766	7.678916	7.678916	7.678916	7.678916	50.011766	
180000	1.137478	2	7.709557	7.709557	7.709557	47.967023	7.709557	7.709557	7.709557	7.709557	47.967023	
181000	1.137478	2	7.192714	7.192714	7.192714	49.807383	7.192714	7.192714	7.192714	7.192714	49.807383	
182000	1.137478	2	7.331905	7.331905	7.331905	48.841566	7.331905	7.331905	7.331905	7.331905	48.841566	
183000	1.137478	2	7.204421	7.204421	7.204421	47.323948	7.204421	7.204421	7.204421	7.204421	47.323948	
184000	1.137478	2	7.867026	7.867026	7.867026	47.615685	7.867026	7.867026	7.867026	7.867026	47.615685	
185000	1.137478	2	7.874947	7.874947	7.874947	48.429618	7.874947	7.874947	7.874947	7.874947	48.429618	
186000	1.137478	2	7.825851	7.825851	7.825851	48.993516	7.825851	7.825851	7.825851	7.825851	48.993516	
187000	1.137478	2	7.719975	7.719975	7.719975	48.548118	7.719975	7.719975	7.719975	7.719975	48.548118	
188000	1.137478	2	8.063788	8.063788	8.063788	46.591956	8.063788	8.063788	8.063788	8.063788	46.591956	
189000	1.137478	2	7.580795	7.580795	7.580795	48.626642	7.580795	7.580795	7.580795	7.580795	48.626642	
190000	1.137478	2	8.079891	8.079891	8.079891	49.614881	8.079891	8.079891	8.079891	8.079891	49.614881	
191000	1.137478	2	7.609149	7.609149	7.609149	47.256774	7.609149	7.609149	7.609149	7.609149	47.256774	
192000	1.137478	2	7.859511	7.859511	7.859511	47.227733	7.859511	7.859511	7.859511	7.859511	47.227733	
193000	1.137478	2	7.557640	7.557640	7.557640	48.321684	7.557640	7.557640	7.557640	7.557640	48.321684	
194000	1.137478	2	7.801603	7.801603	7.801603	49.508856	7.801603	7.801603	7.801603	7.801603	49.508856	
195000	1.137478	2	7.221616	7.221616	7.221616	48.489715	7.221616	7.221616	7.221616	7.221616	48.489715	
196000	1.137478	2	7.521477	7.521477	7.521477	49.599987	7.521477	7.521477	7.521477	7.521477	49.599987	
197000	1.137478	2	7.262952	7.262952	7.262952	48.809524	7.262952	7.262952	7.262952	7.262952	48.809524	
198000	1.137478	2	7.902613	7.902613	7.902613	47.699216	7.902613	7.902613	7.902613	7.902613	47.699216	
199000	1.137478	2	7.891057	7.891057	7.891057	47.767130	7.891057	7.891057	7.891057	7.891057	47.767130	
200000	1.137478	2	7.955462	7.955462	7.955462	48.396362	7.955462	7.955462	7.955462	7.955462	48.396362	
201000	1.137478	2	7.846712	7.846712	7.846712	46.361177	7.846712	7.846712	7.846712	7.846712	46.361177	
202000	1.137478	2	7.495963	7.495963	7.495963	47.730525	7.495963	7.495963	7.495963	7.495963	47.730525	
203000	1.137478	2	7.371975	7.371975	7.371975	47.408808	7.371975	7.371975	7.371975	7.371975	47.408808	
204000	1.137478	2	7.792799	7.792799	7.792799	48.691369	7.792799	7.792799	7.792799	7.792799	48.691369	
205000	1.137478	2	8.032919	8.032919	8.032919	46.949547	8.032919	8.032919	8.032919	8.032919	46.949547	
206000	1.137478	2	7.330497	7.330497	7.330497	49.951966	7.330497	7.330497	7.330497	7.330497	49.951966	
207000	1.137478	2	7.844317	7.844317	7.844317	48.283699	7.844317	7.844317	7.844317	7.844317	48.283699	
208000	1.137478	2	7.368633	7.368633	7.368633	48.528660	7.368633	7.368633	7.368633	7.368633	48.528660	
209000	1.137478	2	7.611531	7.611531	7.611531	47.848463	7.611531	7.611531	7.611531	7.611531	47.848463	
210000	1.137478	2	7.193421	7.193421	7.193421	49.447454	7.193421	7.193421	7.193421	7.193421	49.447454	
211000	1.137478	2	7.297914	7.297914	7.297914	50.754138	7.297914	7.297914	7.297914	7.297914	50.754138	
212000	1.137478	2	7.040110	7.040110	7.040110	48.818187	7.040110	7.040110	7.040110	7.040110	48.818187	
213000	1.137478	2	7.288981	7.288981	7.288981	49.216786	7.288981	7.288981	7.288981	7.288981	49.216786	
214000	1.137478	2	7.352386	7.352386	7.352386	49.987824	7.352386	7.352386	7.352386	7.352386	49.987824	
215000	1.137478	2	7.540330	7.540330	7.540330	47.894051	7.540330	7.540330	7.540330	7.540330	47.894051	
216000	1.137478	2	7.714904	7.714904	7.714904	46.563223	7.714904	7.714904	7.714904	7.714904	46.563223	
217000	1.137478	2	7.254981	7.254981	7.254981	46.802273	7.254981	7.254981	7.254981	7.254981	46.802273	
218000	1.137478	2	7.610892	7.610892	7.610892	48.323287	7.610892	7.610892	7.610892	7.610892	48.323287	
219000	1.137478	2	7.517101	7.517101	7.517101	48.766880	7.517101	7.517101	7.517101	7.517101	48.766880	
220000	1.137478	2	7.284850	7.284850	7.284850	47.614951	7.284850	7.284850	7.284850	7.284850	47.614951	
221000	1.137478	2	7.472579	7.472579	7.472579	43.520367	7.472579	7.472579	7.472579	7.472579	43.520367	
222000	1.137478	2	7.776703	7.776703	7.776703	47.173502	7.776703	7.776703	7.776703	7.776703	47.173502	
223000	1.137478	2	8.168112	8.168112	8.168112	48.395817	8.168112	8.168112	8.168112	8.168112	48.395817	
224000	1.137478	2	7.732068	7.732068	7.732068	48.218775	7.732068	7.732068	7.732068	7.732068	48.218775	
225000	1.137478	2	7.564775	7.564775	7.564775	47.889008	7.564775	7.564775	7.564775	7.564775	47.889008	
226000	1.137478	2	7.788122	7.788122	7.788122	47.722731	7.788122	7.788122	7.788122	7.788122	47.722731	
227000	1.137478	2	7.841223	7.841223	7.841223	46.023460	7.841223	7.841223	7.841223	7.841223	46.023460	
228000	1.137478	2	7.826521	7.826521	7.826521	48.376441	7.826521	7.826521	7.826521	7.826521	48.376441	
229000	1.137478	2	8.036377	8.036377	8.036377	48.675458	8.036377	8.036377	8.036377	8.036377	48.675458	
230000	1.137478	2	7.383962	7.383962	7.383962	48.045526	7.383962	7.383962	7.383962	7.383962	48.045526	
231000	1.137478	2	8.322910	8.322910	8.322910	47.092709	8.322910	8.322910	8.322910	8.322910	47.092709	
232000	1.137478	2	7.539020	7.539020	7.539020	48.255624	7.539020	7.539020	7.539020	7.539020	48.255624	
233000	1.137478	2	7.582859	7.582859	7.582859	48.369046	7.582859	7.582859	7.582859	7.582859	48.369046	
234000	1.137478	2	7.916095	7.916095	7.916095	46.611383	7.916095	7.916095	7.916095	7.916095	46.611383	
235000	1.137478	2	7.558989	7.558989	7.558989	48.605661	7.558989	7.558989	7.558989	7.558989	48.605661	
236000	1.137478	2	7.326598	7.326598	7.326598	48.394621	7.326598	7.326598	7.326598	7.326598	48.394621	
237000	1.137478	2	7.788432	7.788432	7.788432	48.938404	7.788432	7.788432	7.788432	7.788432	48.938404	
238000	1.137478	2	7.428946	7.428946	7.428946	49.137026	7.428946	7.428946	7.428946	7.428946	49.137026	
239000	1.137478	2	7.918608	7.918608	7.918608	50.449422	7.918608	7.918608	7.918608	7.918608	50.449422	
240000	1.137478	2	7.389826	7.389826	7.389826	49.521434	7.389826	7.389826	7.389826	7.389826	49.521434	
241000	1.137478	2	7.595641	7.595641	7.595641	48.653426	7.595641	7.595641	7.595641	7.595641	48.653426	
242000	1.137478	2	7.851553	7.851553	7.851553	48.826352	7.851553	7.851553	7.851553	7.851553	48.826352	
243000	1.137478	2	7.714503	7.714503	7.714503	48.787576	7.714503	7.714503	7.714503	7.714503	48.787576	
244000	1.137478	2	8.032199	8.032199	8.032199	49.036736	8.032199	8.032199	8.032199	8.032199	49.036736	
245000	1.137478	2	7.172310	7.172310	7.172310	48.584981	7.172310	7.172310	7.172310	7.172310	48.584981	
246000	1.137478	2	7.576221	7.576221	7.576221	48.884470	7.576221	7.576221	7.576221	7.576221	48.884470	
247000	1.137478	2	7.456482	7.456482	7.456482	51.571120	7.456482	7.456482	7.456482	7.456482	51.571120	
