Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
17000	1.137478	3	0.395942	0.329585	0.084251	0.190222	0.395942	0.329585	0.084251	0.190222	0.241409	0.287241	0.198726	0.272624	0.389523	0.413539	0.052907	0.144032	0.241409	0.287241	0.198726	0.272624	0.241409	0.287241	0.198726	0.272624	0.389523	0.413539	0.052907	0.144032	0.241409	0.287241	0.198726	0.272624	0.389523	0.413539	0.052907	0.144032	
18000	1.137478	3	0.401702	0.348475	0.077053	0.172770	0.401702	0.348475	0.077053	0.172770	0.277366	0.257323	0.176845	0.288465	0.389523	0.413539	0.052907	0.144032	0.277366	0.257323	0.176845	0.288465	0.277366	0.257323	0.176845	0.288465	0.389523	0.413539	0.052907	0.144032	0.277366	0.257323	0.176845	0.288465	0.389523	0.413539	0.052907	0.144032	
19000	1.137478	3	0.385122	0.360522	0.078367	0.175989	0.385122	0.360522	0.078367	0.175989	0.260979	0.245336	0.190617	0.303068	0.389523	0.413539	0.052907	0.144032	0.260979	0.245336	0.190617	0.303068	0.260979	0.245336	0.190617	0.303068	0.389523	0.413539	0.052907	0.144032	0.260979	0.245336	0.190617	0.303068	0.389523	0.413539	0.052907	0.144032	
20000	1.137478	3	0.369070	0.358375	0.076913	0.195642	0.369070	0.358375	0.076913	0.195642	0.276903	0.249047	0.193789	0.280261	0.389523	0.413539	0.052907	0.144032	0.276903	0.249047	0.193789	0.280261	0.276903	0.249047	0.193789	0.280261	0.389523	0.413539	0.052907	0.144032	0.276903	0.249047	0.193789	0.280261	0.389523	0.413539	0.052907	0.144032	
21000	1.137478	3	0.379262	0.342099	0.077383	0.201256	0.379262	0.342099	0.077383	0.201256	0.269285	0.251263	0.178353	0.301099	0.389523	0.413539	0.052907	0.144032	0.269285	0.251263	0.178353	0.301099	0.269285	0.251263	0.178353	0.301099	0.389523	0.413539	0.052907	0.144032	0.269285	0.251263	0.178353	0.301099	0.389523	0.413539	0.052907	0.144032	
22000	1.137478	4	0.421194	0.303981	0.079310	0.195515	0.421194	0.303981	0.079310	0.195515	0.089961	0.298613	0.162005	0.449420	0.389523	0.413539	0.052907	0.144032	0.234969	0.259842	0.217687	0.287502	0.234969	0.259842	0.217687	0.287502	0.389523	0.413539	0.052907	0.144032	0.234969	0.259842	0.217687	0.287502	0.389523	0.413539	0.052907	0.144032	
23000	1.137478	3	0.390057	0.343311	0.071951	0.194681	0.390057	0.343311	0.071951	0.194681	0.231176	0.265205	0.199880	0.303738	0.389523	0.413539	0.052907	0.144032	0.231176	0.265205	0.199880	0.303738	0.231176	0.265205	0.199880	0.303738	0.389523	0.413539	0.052907	0.144032	0.231176	0.265205	0.199880	0.303738	0.389523	0.413539	0.052907	0.144032	
24000	1.137478	3	0.366144	0.364354	0.069649	0.199852	0.366144	0.364354	0.069649	0.199852	0.259194	0.273394	0.188085	0.279327	0.373475	0.425822	0.054746	0.145957	0.259194	0.273394	0.188085	0.279327	0.259194	0.273394	0.188085	0.279327	0.373475	0.425822	0.054746	0.145957	0.259194	0.273394	0.188085	0.279327	0.373475	0.425822	0.054746	0.145957	
25000	1.137478	3	0.367015	0.357034	0.074001	0.201950	0.367015	0.357034	0.074001	0.201950	0.253850	0.272652	0.173455	0.300044	0.376882	0.424799	0.051079	0.147240	0.253850	0.272652	0.173455	0.300044	0.253850	0.272652	0.173455	0.300044	0.376882	0.424799	0.051079	0.147240	0.253850	0.272652	0.173455	0.300044	0.376882	0.424799	0.051079	0.147240	
26000	1.137478	4	0.358775	0.350962	0.074628	0.215635	0.358775	0.350962	0.074628	0.215635	0.145250	0.322240	0.165232	0.367278	0.376882	0.424799	0.051079	0.147240	0.270150	0.235381	0.196327	0.298142	0.270150	0.235381	0.196327	0.298142	0.376882	0.424799	0.051079	0.147240	0.145250	0.322240	0.165232	0.367278	0.376882	0.424799	0.051079	0.147240	
27000	1.137478	3	0.364585	0.347508	0.069336	0.218570	0.364585	0.347508	0.069336	0.218570	0.281255	0.255979	0.193360	0.269407	0.376882	0.424799	0.051079	0.147240	0.281255	0.255979	0.193360	0.269407	0.281255	0.255979	0.193360	0.269407	0.376882	0.424799	0.051079	0.147240	0.281255	0.255979	0.193360	0.269407	0.376882	0.424799	0.051079	0.147240	
28000	1.137478	4	0.381279	0.332229	0.075937	0.210555	0.381279	0.332229	0.075937	0.210555	0.170631	0.376146	0.137800	0.315422	0.376882	0.424799	0.051079	0.147240	0.274797	0.301970	0.204961	0.218272	0.274797	0.301970	0.204961	0.218272	0.376882	0.424799	0.051079	0.147240	0.170631	0.376146	0.137800	0.315422	0.376882	0.424799	0.051079	0.147240	
29000	1.137478	3	0.406729	0.314899	0.076221	0.202150	0.406729	0.314899	0.076221	0.202150	0.268707	0.259953	0.209178	0.262162	0.376882	0.424799	0.051079	0.147240	0.268707	0.259953	0.209178	0.262162	0.268707	0.259953	0.209178	0.262162	0.376882	0.424799	0.051079	0.147240	0.268707	0.259953	0.209178	0.262162	0.376882	0.424799	0.051079	0.147240	
30000	1.137478	4	0.410411	0.315144	0.075400	0.199046	0.410411	0.315144	0.075400	0.199046	0.157519	0.393187	0.122239	0.327055	0.376882	0.424799	0.051079	0.147240	0.268937	0.244988	0.222445	0.263629	0.268937	0.244988	0.222445	0.263629	0.376882	0.424799	0.051079	0.147240	0.157519	0.393187	0.122239	0.327055	0.376882	0.424799	0.051079	0.147240	
31000	1.137478	3	0.392998	0.340403	0.074310	0.192289	0.392998	0.340403	0.074310	0.192289	0.255386	0.276561	0.181409	0.286643	0.376882	0.424799	0.051079	0.147240	0.255386	0.276561	0.181409	0.286643	0.255386	0.276561	0.181409	0.286643	0.376882	0.424799	0.051079	0.147240	0.255386	0.276561	0.181409	0.286643	0.376882	0.424799	0.051079	0.147240	
32000	1.137478	4	0.365475	0.368674	0.070771	0.195080	0.365475	0.368674	0.070771	0.195080	0.184548	0.341405	0.123937	0.350109	0.376882	0.424799	0.051079	0.147240	0.210878	0.225478	0.212372	0.351272	0.210878	0.225478	0.212372	0.351272	0.376882	0.424799	0.051079	0.147240	0.184548	0.341405	0.123937	0.350109	0.376882	0.424799	0.051079	0.147240	
33000	1.137478	4	0.393924	0.322604	0.073955	0.209517	0.393924	0.322604	0.073955	0.209517	0.183665	0.376580	0.127423	0.312332	0.376882	0.424799	0.051079	0.147240	0.286467	0.243680	0.192241	0.277612	0.286467	0.243680	0.192241	0.277612	0.376882	0.424799	0.051079	0.147240	0.183665	0.376580	0.127423	0.312332	0.376882	0.424799	0.051079	0.147240	
34000	1.137478	3	0.376882	0.424799	0.051079	0.147240	0.376882	0.424799	0.051079	0.147240	0.215276	0.342821	0.140982	0.300921	0.376882	0.424799	0.051079	0.147240	0.293571	0.232444	0.199452	0.274533	0.293571	0.232444	0.199452	0.274533	0.376882	0.424799	0.051079	0.147240	0.215276	0.342821	0.140982	0.300921	0.376882	0.424799	0.051079	0.147240	
35000	1.137478	3	0.378746	0.410286	0.051740	0.159229	0.378746	0.410286	0.051740	0.159229	0.283449	0.250310	0.187295	0.278946	0.378746	0.410286	0.051740	0.159229	0.283449	0.250310	0.187295	0.278946	0.283449	0.250310	0.187295	0.278946	0.378746	0.410286	0.051740	0.159229	0.152080	0.388088	0.129052	0.330780	0.378746	0.410286	0.051740	0.159229	
36000	1.137478	3	0.378746	0.410286	0.051740	0.159229	0.378746	0.410286	0.051740	0.159229	0.171323	0.314493	0.209501	0.304683	0.378746	0.410286	0.051740	0.159229	0.284608	0.236352	0.234635	0.244404	0.284608	0.236352	0.234635	0.244404	0.378746	0.410286	0.051740	0.159229	0.171323	0.314493	0.209501	0.304683	0.378746	0.410286	0.051740	0.159229	
37000	1.137478	4	0.366936	0.363004	0.075265	0.194795	0.366936	0.363004	0.075265	0.194795	0.170666	0.335979	0.132313	0.361042	0.378746	0.410286	0.051740	0.159229	0.251309	0.233058	0.226663	0.288970	0.251309	0.233058	0.226663	0.288970	0.378746	0.410286	0.051740	0.159229	0.170666	0.335979	0.132313	0.361042	0.378746	0.410286	0.051740	0.159229	
38000	1.137478	3	0.404326	0.328576	0.071079	0.196019	0.404326	0.328576	0.071079	0.196019	0.208612	0.312518	0.210204	0.268666	0.379182	0.422262	0.052274	0.146282	0.208612	0.312518	0.210204	0.268666	0.208612	0.312518	0.210204	0.268666	0.379182	0.422262	0.052274	0.146282	0.208612	0.312518	0.210204	0.268666	0.379182	0.422262	0.052274	0.146282	
39000	1.137478	3	0.407321	0.327634	0.075907	0.189138	0.407321	0.327634	0.075907	0.189138	0.267849	0.263154	0.188519	0.280478	0.379182	0.422262	0.052274	0.146282	0.267849	0.263154	0.188519	0.280478	0.267849	0.263154	0.188519	0.280478	0.379182	0.422262	0.052274	0.146282	0.267849	0.263154	0.188519	0.280478	0.379182	0.422262	0.052274	0.146282	
40000	1.137478	3	0.379182	0.422262	0.052274	0.146282	0.379182	0.422262	0.052274	0.146282	0.168910	0.335474	0.103031	0.392584	0.379182	0.422262	0.052274	0.146282	0.279012	0.260419	0.189869	0.270699	0.279012	0.260419	0.189869	0.270699	0.379182	0.422262	0.052274	0.146282	0.168910	0.335474	0.103031	0.392584	0.379182	0.422262	0.052274	0.146282	
41000	1.137478	4	0.363936	0.351750	0.068385	0.215928	0.363936	0.351750	0.068385	0.215928	0.242754	0.303574	0.133027	0.320645	0.358588	0.431220	0.050744	0.159448	0.307348	0.256331	0.205320	0.231001	0.307348	0.256331	0.205320	0.231001	0.358588	0.431220	0.050744	0.159448	0.242754	0.303574	0.133027	0.320645	0.358588	0.431220	0.050744	0.159448	
42000	1.137478	4	0.361143	0.356011	0.070038	0.212808	0.361143	0.356011	0.070038	0.212808	0.195782	0.331923	0.144544	0.327751	0.358588	0.431220	0.050744	0.159448	0.276640	0.263377	0.204554	0.255429	0.276640	0.263377	0.204554	0.255429	0.358588	0.431220	0.050744	0.159448	0.195782	0.331923	0.144544	0.327751	0.358588	0.431220	0.050744	0.159448	
43000	1.137478	4	0.362919	0.349677	0.069383	0.218022	0.362919	0.349677	0.069383	0.218022	0.172665	0.338221	0.123076	0.366038	0.358588	0.431220	0.050744	0.159448	0.273074	0.270487	0.192043	0.264396	0.273074	0.270487	0.192043	0.264396	0.358588	0.431220	0.050744	0.159448	0.172665	0.338221	0.123076	0.366038	0.358588	0.431220	0.050744	0.159448	
44000	1.137478	3	0.358344	0.330967	0.074252	0.236438	0.358344	0.330967	0.074252	0.236438	0.226207	0.283053	0.190127	0.300613	0.358588	0.431220	0.050744	0.159448	0.226207	0.283053	0.190127	0.300613	0.226207	0.283053	0.190127	0.300613	0.358588	0.431220	0.050744	0.159448	0.226207	0.283053	0.190127	0.300613	0.358588	0.431220	0.050744	0.159448	
45000	1.137478	3	0.358588	0.431220	0.050744	0.159448	0.358588	0.431220	0.050744	0.159448	0.177571	0.330415	0.123782	0.368232	0.358588	0.431220	0.050744	0.159448	0.278379	0.259144	0.197105	0.265372	0.278379	0.259144	0.197105	0.265372	0.358588	0.431220	0.050744	0.159448	0.177571	0.330415	0.123782	0.368232	0.358588	0.431220	0.050744	0.159448	
46000	1.137478	4	0.404804	0.315353	0.065032	0.214810	0.404804	0.315353	0.065032	0.214810	0.236206	0.313026	0.148490	0.302278	0.358588	0.431220	0.050744	0.159448	0.292905	0.270573	0.223670	0.212852	0.292905	0.270573	0.223670	0.212852	0.358588	0.431220	0.050744	0.159448	0.236206	0.313026	0.148490	0.302278	0.358588	0.431220	0.050744	0.159448	
47000	1.137478	3	0.385946	0.343672	0.065161	0.205221	0.385946	0.343672	0.065161	0.205221	0.229970	0.308612	0.156142	0.305276	0.358588	0.431220	0.050744	0.159448	0.229970	0.308612	0.156142	0.305276	0.229970	0.308612	0.156142	0.305276	0.358588	0.431220	0.050744	0.159448	0.229970	0.308612	0.156142	0.305276	0.358588	0.431220	0.050744	0.159448	
48000	1.137478	4	0.385946	0.343672	0.065161	0.205221	0.385946	0.343672	0.065161	0.205221	0.162913	0.335032	0.125604	0.376451	0.358588	0.431220	0.050744	0.159448	0.245017	0.238761	0.178241	0.337981	0.245017	0.238761	0.178241	0.337981	0.358588	0.431220	0.050744	0.159448	0.162913	0.335032	0.125604	0.376451	0.358588	0.431220	0.050744	0.159448	
49000	1.137478	4	0.373367	0.343086	0.074367	0.209179	0.373367	0.343086	0.074367	0.209179	0.163298	0.340939	0.137548	0.358214	0.358588	0.431220	0.050744	0.159448	0.232314	0.292584	0.213161	0.261940	0.232314	0.292584	0.213161	0.261940	0.358588	0.431220	0.050744	0.159448	0.163298	0.340939	0.137548	0.358214	0.358588	0.431220	0.050744	0.159448	
50000	1.137478	3	0.348263	0.370207	0.070448	0.211082	0.348263	0.370207	0.070448	0.211082	0.348263	0.370207	0.070448	0.211082	0.372246	0.426877	0.050083	0.150794	0.292540	0.239514	0.204686	0.263260	0.292540	0.239514	0.204686	0.263260	0.372246	0.426877	0.050083	0.150794	0.292540	0.239514	0.204686	0.263260	0.372246	0.426877	0.050083	0.150794	
51000	1.137478	3	0.364829	0.364825	0.076291	0.194054	0.364829	0.364825	0.076291	0.194054	0.198504	0.346646	0.165119	0.289731	0.372246	0.426877	0.050083	0.150794	0.198504	0.346646	0.165119	0.289731	0.198504	0.346646	0.165119	0.289731	0.372246	0.426877	0.050083	0.150794	0.198504	0.346646	0.165119	0.289731	0.372246	0.426877	0.050083	0.150794	
52000	1.137478	4	0.373975	0.373328	0.065806	0.186890	0.373975	0.373328	0.065806	0.186890	0.143023	0.423712	0.122475	0.310790	0.372246	0.426877	0.050083	0.150794	0.285493	0.282894	0.178083	0.253529	0.285493	0.282894	0.178083	0.253529	0.372246	0.426877	0.050083	0.150794	0.143023	0.423712	0.122475	0.310790	0.372246	0.426877	0.050083	0.150794	
53000	1.137478	4	0.373975	0.373328	0.065806	0.186890	0.373975	0.373328	0.065806	0.186890	0.153561	0.351164	0.134970	0.360304	0.372246	0.426877	0.050083	0.150794	0.241380	0.270482	0.202046	0.286092	0.241380	0.270482	0.202046	0.286092	0.372246	0.426877	0.050083	0.150794	0.241380	0.270482	0.202046	0.286092	0.372246	0.426877	0.050083	0.150794	
54000	1.137478	3	0.399286	0.327829	0.074177	0.198708	0.399286	0.327829	0.074177	0.198708	0.261751	0.267522	0.194693	0.276034	0.372246	0.426877	0.050083	0.150794	0.261751	0.267522	0.194693	0.276034	0.261751	0.267522	0.194693	0.276034	0.372246	0.426877	0.050083	0.150794	0.261751	0.267522	0.194693	0.276034	0.372246	0.426877	0.050083	0.150794	
55000	1.137478	3	0.391631	0.347652	0.066224	0.194493	0.391631	0.347652	0.066224	0.194493	0.255117	0.262781	0.189964	0.292138	0.372246	0.426877	0.050083	0.150794	0.255117	0.262781	0.189964	0.292138	0.255117	0.262781	0.189964	0.292138	0.372246	0.426877	0.050083	0.150794	0.255117	0.262781	0.189964	0.292138	0.372246	0.426877	0.050083	0.150794	
56000	1.137478	2	0.372246	0.426877	0.050083	0.150794	0.372246	0.426877	0.050083	0.150794	0.242321	0.278055	0.149387	0.330237	0.372246	0.426877	0.050083	0.150794	0.242321	0.278055	0.149387	0.330237	0.242321	0.278055	0.149387	0.330237	0.372246	0.426877	0.050083	0.150794	0.242321	0.278055	0.149387	0.330237	0.372246	0.426877	0.050083	0.150794	
57000	1.137478	4	0.362661	0.367690	0.067279	0.202370	0.362661	0.367690	0.067279	0.202370	0.209546	0.335942	0.150091	0.304421	0.372246	0.426877	0.050083	0.150794	0.256720	0.301545	0.165741	0.275994	0.256720	0.301545	0.165741	0.275994	0.372246	0.426877	0.050083	0.150794	0.209546	0.335942	0.150091	0.304421	0.372246	0.426877	0.050083	0.150794	
58000	1.137478	4	0.401390	0.344870	0.063050	0.190689	0.401390	0.344870	0.063050	0.190689	0.187438	0.371499	0.138275	0.302788	0.372246	0.426877	0.050083	0.150794	0.323692	0.252525	0.188524	0.235259	0.323692	0.252525	0.188524	0.235259	0.372246	0.426877	0.050083	0.150794	0.187438	0.371499	0.138275	0.302788	0.372246	0.426877	0.050083	0.150794	
59000	1.137478	4	0.391450	0.311846	0.076556	0.220148	0.391450	0.311846	0.076556	0.220148	0.199176	0.318134	0.134897	0.347793	0.372246	0.426877	0.050083	0.150794	0.221642	0.247206	0.192395	0.338757	0.221642	0.247206	0.192395	0.338757	0.372246	0.426877	0.050083	0.150794	0.199176	0.318134	0.134897	0.347793	0.372246	0.426877	0.050083	0.150794	
60000	1.137478	4	0.384987	0.344634	0.072328	0.198051	0.384987	0.344634	0.072328	0.198051	0.245469	0.302438	0.076299	0.375793	0.372246	0.426877	0.050083	0.150794	0.181970	0.301289	0.199620	0.317121	0.181970	0.301289	0.199620	0.317121	0.372246	0.426877	0.050083	0.150794	0.181970	0.301289	0.199620	0.317121	0.372246	0.426877	0.050083	0.150794	
61000	1.137478	4	0.384987	0.344634	0.072328	0.198051	0.384987	0.344634	0.072328	0.198051	0.169777	0.332493	0.159492	0.338237	0.372246	0.426877	0.050083	0.150794	0.262638	0.264553	0.188558	0.284251	0.262638	0.264553	0.188558	0.284251	0.372246	0.426877	0.050083	0.150794	0.169777	0.332493	0.159492	0.338237	0.372246	0.426877	0.050083	0.150794	
62000	1.137478	4	0.385793	0.325720	0.075797	0.212690	0.385793	0.325720	0.075797	0.212690	0.267827	0.241853	0.172234	0.318085	0.372246	0.426877	0.050083	0.150794	0.191222	0.326330	0.217255	0.265192	0.267827	0.241853	0.172234	0.318085	0.372246	0.426877	0.050083	0.150794	0.191222	0.326330	0.217255	0.265192	0.372246	0.426877	0.050083	0.150794	
63000	1.137478	3	0.385793	0.325720	0.075797	0.212690	0.385793	0.325720	0.075797	0.212690	0.213558	0.304192	0.197217	0.285032	0.372246	0.426877	0.050083	0.150794	0.213558	0.304192	0.197217	0.285032	0.213558	0.304192	0.197217	0.285032	0.372246	0.426877	0.050083	0.150794	0.213558	0.304192	0.197217	0.285032	0.372246	0.426877	0.050083	0.150794	
64000	1.137478	3	0.393706	0.345935	0.069026	0.191333	0.393706	0.345935	0.069026	0.191333	0.242182	0.285908	0.183480	0.288430	0.372246	0.426877	0.050083	0.150794	0.242182	0.285908	0.183480	0.288430	0.242182	0.285908	0.183480	0.288430	0.372246	0.426877	0.050083	0.150794	0.242182	0.285908	0.183480	0.288430	0.372246	0.426877	0.050083	0.150794	
65000	1.137478	3	0.402115	0.349558	0.066173	0.182154	0.402115	0.349558	0.066173	0.182154	0.250680	0.266651	0.189713	0.292956	0.372246	0.426877	0.050083	0.150794	0.250680	0.266651	0.189713	0.292956	0.250680	0.266651	0.189713	0.292956	0.372246	0.426877	0.050083	0.150794	0.250680	0.266651	0.189713	0.292956	0.372246	0.426877	0.050083	0.150794	
66000	1.137478	3	0.384351	0.345686	0.073181	0.196783	0.384351	0.345686	0.073181	0.196783	0.259063	0.263360	0.182616	0.294960	0.372246	0.426877	0.050083	0.150794	0.259063	0.263360	0.182616	0.294960	0.259063	0.263360	0.182616	0.294960	0.372246	0.426877	0.050083	0.150794	0.259063	0.263360	0.182616	0.294960	0.372246	0.426877	0.050083	0.150794	
67000	1.137478	4	0.364555	0.353572	0.075989	0.205883	0.364555	0.353572	0.075989	0.205883	0.194235	0.336740	0.185540	0.283484	0.372246	0.426877	0.050083	0.150794	0.207239	0.293986	0.241723	0.257052	0.207239	0.293986	0.241723	0.257052	0.372246	0.426877	0.050083	0.150794	0.194235	0.336740	0.185540	0.283484	0.372246	0.426877	0.050083	0.150794	
68000	1.137478	3	0.327287	0.384009	0.072505	0.216198	0.327287	0.384009	0.072505	0.216198	0.327287	0.384009	0.072505	0.216198	0.372246	0.426877	0.050083	0.150794	0.233514	0.265259	0.220150	0.281077	0.233514	0.265259	0.220150	0.281077	0.372246	0.426877	0.050083	0.150794	0.233514	0.265259	0.220150	0.281077	0.372246	0.426877	0.050083	0.150794	
69000	1.137478	4	0.394402	0.342225	0.064912	0.198461	0.394402	0.342225	0.064912	0.198461	0.226548	0.353296	0.121483	0.298673	0.372246	0.426877	0.050083	0.150794	0.293942	0.274561	0.203975	0.227521	0.293942	0.274561	0.203975	0.227521	0.372246	0.426877	0.050083	0.150794	0.226548	0.353296	0.121483	0.298673	0.372246	0.426877	0.050083	0.150794	
