Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	Pi[A,7]	Pi[C,7]	Pi[G,7]	Pi[T,7]	Pi[A,8]	Pi[C,8]	Pi[G,8]	Pi[T,8]	Pi[A,9]	Pi[C,9]	Pi[G,9]	Pi[T,9]	
11000	1.137478	4	0.413768	0.335258	0.075925	0.175049	0.413768	0.335258	0.075925	0.175049	0.182862	0.486590	0.102371	0.228177	0.407005	0.394324	0.057025	0.141647	0.224109	0.272715	0.193196	0.309981	0.224109	0.272715	0.193196	0.309981	0.407005	0.394324	0.057025	0.141647	0.224109	0.272715	0.193196	0.309981	0.407005	0.394324	0.057025	0.141647	
12000	1.137478	3	0.413768	0.335258	0.075925	0.175049	0.413768	0.335258	0.075925	0.175049	0.245722	0.302234	0.163012	0.289033	0.405247	0.396853	0.056888	0.141012	0.245722	0.302234	0.163012	0.289033	0.245722	0.302234	0.163012	0.289033	0.405247	0.396853	0.056888	0.141012	0.245722	0.302234	0.163012	0.289033	0.405247	0.396853	0.056888	0.141012	
13000	1.137478	4	0.409396	0.334535	0.078817	0.177252	0.409396	0.334535	0.078817	0.177252	0.109067	0.335541	0.171280	0.384111	0.405247	0.396853	0.056888	0.141012	0.225873	0.261964	0.220746	0.291417	0.225873	0.261964	0.220746	0.291417	0.405247	0.396853	0.056888	0.141012	0.109067	0.335541	0.171280	0.384111	0.405247	0.396853	0.056888	0.141012	
14000	1.137478	3	0.409396	0.334535	0.078817	0.177252	0.409396	0.334535	0.078817	0.177252	0.239461	0.283645	0.185443	0.291452	0.405247	0.396853	0.056888	0.141012	0.239461	0.283645	0.185443	0.291452	0.239461	0.283645	0.185443	0.291452	0.405247	0.396853	0.056888	0.141012	0.239461	0.283645	0.185443	0.291452	0.405247	0.396853	0.056888	0.141012	
15000	1.137478	3	0.409396	0.334535	0.078817	0.177252	0.409396	0.334535	0.078817	0.177252	0.201018	0.350202	0.189810	0.258970	0.405247	0.396853	0.056888	0.141012	0.201018	0.350202	0.189810	0.258970	0.201018	0.350202	0.189810	0.258970	0.405247	0.396853	0.056888	0.141012	0.201018	0.350202	0.189810	0.258970	0.405247	0.396853	0.056888	0.141012	
16000	1.137478	3	0.417871	0.327964	0.076353	0.177812	0.417871	0.327964	0.076353	0.177812	0.258339	0.264899	0.182853	0.293908	0.405247	0.396853	0.056888	0.141012	0.258339	0.264899	0.182853	0.293908	0.258339	0.264899	0.182853	0.293908	0.405247	0.396853	0.056888	0.141012	0.258339	0.264899	0.182853	0.293908	0.405247	0.396853	0.056888	0.141012	
17000	1.137478	4	0.409621	0.343049	0.077387	0.169942	0.409621	0.343049	0.077387	0.169942	0.201790	0.330561	0.183939	0.283711	0.405247	0.396853	0.056888	0.141012	0.209295	0.315089	0.207715	0.267901	0.209295	0.315089	0.207715	0.267901	0.405247	0.396853	0.056888	0.141012	0.201790	0.330561	0.183939	0.283711	0.405247	0.396853	0.056888	0.141012	
18000	1.137478	4	0.399293	0.324614	0.083691	0.192402	0.399293	0.324614	0.083691	0.192402	0.170622	0.394888	0.131916	0.302575	0.405247	0.396853	0.056888	0.141012	0.252503	0.230448	0.276487	0.240563	0.252503	0.230448	0.276487	0.240563	0.405247	0.396853	0.056888	0.141012	0.170622	0.394888	0.131916	0.302575	0.405247	0.396853	0.056888	0.141012	
19000	1.137478	4	0.414146	0.321165	0.086248	0.178441	0.414146	0.321165	0.086248	0.178441	0.178212	0.433516	0.087988	0.300284	0.405247	0.396853	0.056888	0.141012	0.184689	0.258939	0.260520	0.295851	0.184689	0.258939	0.260520	0.295851	0.405247	0.396853	0.056888	0.141012	0.184689	0.258939	0.260520	0.295851	0.405247	0.396853	0.056888	0.141012	
20000	1.137478	3	0.402005	0.399573	0.055489	0.142934	0.402005	0.399573	0.055489	0.142934	0.159351	0.359584	0.155611	0.325454	0.402005	0.399573	0.055489	0.142934	0.267959	0.270690	0.229296	0.232055	0.267959	0.270690	0.229296	0.232055	0.402005	0.399573	0.055489	0.142934	0.159351	0.359584	0.155611	0.325454	0.402005	0.399573	0.055489	0.142934	
21000	1.137478	3	0.404809	0.384553	0.057844	0.152795	0.404809	0.384553	0.057844	0.152795	0.139736	0.301137	0.248523	0.310605	0.404809	0.384553	0.057844	0.152795	0.260244	0.219856	0.265241	0.254659	0.260244	0.219856	0.265241	0.254659	0.404809	0.384553	0.057844	0.152795	0.139736	0.301137	0.248523	0.310605	0.404809	0.384553	0.057844	0.152795	
22000	1.137478	2	0.404809	0.384553	0.057844	0.152795	0.404809	0.384553	0.057844	0.152795	0.177405	0.317113	0.222838	0.282645	0.404809	0.384553	0.057844	0.152795	0.177405	0.317113	0.222838	0.282645	0.177405	0.317113	0.222838	0.282645	0.404809	0.384553	0.057844	0.152795	0.177405	0.317113	0.222838	0.282645	0.404809	0.384553	0.057844	0.152795	
23000	1.137478	3	0.317627	0.362838	0.096496	0.223040	0.388860	0.405006	0.059764	0.146370	0.317627	0.362838	0.096496	0.223040	0.388860	0.405006	0.059764	0.146370	0.272731	0.258031	0.152519	0.316719	0.272731	0.258031	0.152519	0.316719	0.388860	0.405006	0.059764	0.146370	0.272731	0.258031	0.152519	0.316719	0.388860	0.405006	0.059764	0.146370	
24000	1.137478	2	0.388860	0.405006	0.059764	0.146370	0.388860	0.405006	0.059764	0.146370	0.264089	0.262702	0.174700	0.298509	0.388860	0.405006	0.059764	0.146370	0.264089	0.262702	0.174700	0.298509	0.264089	0.262702	0.174700	0.298509	0.388860	0.405006	0.059764	0.146370	0.264089	0.262702	0.174700	0.298509	0.388860	0.405006	0.059764	0.146370	
25000	1.137478	2	0.388860	0.405006	0.059764	0.146370	0.388860	0.405006	0.059764	0.146370	0.268497	0.263243	0.169924	0.298336	0.388860	0.405006	0.059764	0.146370	0.268497	0.263243	0.169924	0.298336	0.268497	0.263243	0.169924	0.298336	0.388860	0.405006	0.059764	0.146370	0.268497	0.263243	0.169924	0.298336	0.388860	0.405006	0.059764	0.146370	
26000	1.137478	2	0.388860	0.405006	0.059764	0.146370	0.388860	0.405006	0.059764	0.146370	0.270288	0.271383	0.176777	0.281551	0.388860	0.405006	0.059764	0.146370	0.270288	0.271383	0.176777	0.281551	0.270288	0.271383	0.176777	0.281551	0.388860	0.405006	0.059764	0.146370	0.270288	0.271383	0.176777	0.281551	0.388860	0.405006	0.059764	0.146370	
27000	1.137478	2	0.388860	0.405006	0.059764	0.146370	0.388860	0.405006	0.059764	0.146370	0.252824	0.271405	0.191370	0.284401	0.388860	0.405006	0.059764	0.146370	0.252824	0.271405	0.191370	0.284401	0.252824	0.271405	0.191370	0.284401	0.388860	0.405006	0.059764	0.146370	0.252824	0.271405	0.191370	0.284401	0.388860	0.405006	0.059764	0.146370	
28000	1.137478	2	0.388860	0.405006	0.059764	0.146370	0.388860	0.405006	0.059764	0.146370	0.258269	0.274196	0.192095	0.275440	0.388860	0.405006	0.059764	0.146370	0.258269	0.274196	0.192095	0.275440	0.258269	0.274196	0.192095	0.275440	0.388860	0.405006	0.059764	0.146370	0.258269	0.274196	0.192095	0.275440	0.388860	0.405006	0.059764	0.146370	
29000	1.137478	3	0.376274	0.389797	0.066939	0.166990	0.376274	0.389797	0.066939	0.166990	0.258269	0.274196	0.192095	0.275440	0.368567	0.426312	0.056212	0.148908	0.258269	0.274196	0.192095	0.275440	0.258269	0.274196	0.192095	0.275440	0.368567	0.426312	0.056212	0.148908	0.258269	0.274196	0.192095	0.275440	0.368567	0.426312	0.056212	0.148908	
30000	1.137478	2	0.384888	0.406046	0.060623	0.148443	0.384888	0.406046	0.060623	0.148443	0.255989	0.264363	0.178594	0.301054	0.384888	0.406046	0.060623	0.148443	0.255989	0.264363	0.178594	0.301054	0.255989	0.264363	0.178594	0.301054	0.384888	0.406046	0.060623	0.148443	0.255989	0.264363	0.178594	0.301054	0.384888	0.406046	0.060623	0.148443	
31000	1.137478	3	0.384888	0.406046	0.060623	0.148443	0.384888	0.406046	0.060623	0.148443	0.214903	0.342714	0.130050	0.312333	0.384888	0.406046	0.060623	0.148443	0.272563	0.252857	0.195028	0.279552	0.272563	0.252857	0.195028	0.279552	0.384888	0.406046	0.060623	0.148443	0.214903	0.342714	0.130050	0.312333	0.384888	0.406046	0.060623	0.148443	
32000	1.137478	3	0.384888	0.406046	0.060623	0.148443	0.384888	0.406046	0.060623	0.148443	0.204625	0.343099	0.125679	0.326596	0.384888	0.406046	0.060623	0.148443	0.282772	0.237509	0.212812	0.266908	0.282772	0.237509	0.212812	0.266908	0.384888	0.406046	0.060623	0.148443	0.204625	0.343099	0.125679	0.326596	0.384888	0.406046	0.060623	0.148443	
33000	1.137478	4	0.375087	0.351923	0.080411	0.192579	0.375087	0.351923	0.080411	0.192579	0.150990	0.293392	0.147281	0.408337	0.384888	0.406046	0.060623	0.148443	0.282772	0.237509	0.212812	0.266908	0.282772	0.237509	0.212812	0.266908	0.384888	0.406046	0.060623	0.148443	0.150990	0.293392	0.147281	0.408337	0.384888	0.406046	0.060623	0.148443	
34000	1.137478	3	0.384888	0.406046	0.060623	0.148443	0.384888	0.406046	0.060623	0.148443	0.203244	0.337165	0.189044	0.270546	0.384888	0.406046	0.060623	0.148443	0.255120	0.273968	0.221408	0.249504	0.255120	0.273968	0.221408	0.249504	0.384888	0.406046	0.060623	0.148443	0.203244	0.337165	0.189044	0.270546	0.384888	0.406046	0.060623	0.148443	
35000	1.137478	3	0.384888	0.406046	0.060623	0.148443	0.384888	0.406046	0.060623	0.148443	0.200444	0.378174	0.153024	0.268358	0.384888	0.406046	0.060623	0.148443	0.275964	0.237917	0.220900	0.265219	0.275964	0.237917	0.220900	0.265219	0.384888	0.406046	0.060623	0.148443	0.200444	0.378174	0.153024	0.268358	0.384888	0.406046	0.060623	0.148443	
36000	1.137478	3	0.384888	0.406046	0.060623	0.148443	0.384888	0.406046	0.060623	0.148443	0.157312	0.326542	0.187329	0.328817	0.384888	0.406046	0.060623	0.148443	0.255538	0.250718	0.203251	0.290493	0.255538	0.250718	0.203251	0.290493	0.384888	0.406046	0.060623	0.148443	0.157312	0.326542	0.187329	0.328817	0.384888	0.406046	0.060623	0.148443	
37000	1.137478	4	0.363984	0.274097	0.059165	0.302755	0.384888	0.406046	0.060623	0.148443	0.155575	0.367899	0.161209	0.315317	0.384888	0.406046	0.060623	0.148443	0.260850	0.268641	0.182543	0.287966	0.260850	0.268641	0.182543	0.287966	0.384888	0.406046	0.060623	0.148443	0.155575	0.367899	0.161209	0.315317	0.384888	0.406046	0.060623	0.148443	
38000	1.137478	3	0.391135	0.395717	0.058208	0.154939	0.391135	0.395717	0.058208	0.154939	0.162767	0.361456	0.148026	0.327751	0.391135	0.395717	0.058208	0.154939	0.290746	0.248125	0.189726	0.271402	0.290746	0.248125	0.189726	0.271402	0.391135	0.395717	0.058208	0.154939	0.162767	0.361456	0.148026	0.327751	0.391135	0.395717	0.058208	0.154939	
39000	1.137478	4	0.396054	0.339127	0.076693	0.188126	0.396054	0.339127	0.076693	0.188126	0.180977	0.348969	0.118641	0.351413	0.391135	0.395717	0.058208	0.154939	0.274398	0.241032	0.216504	0.268065	0.274398	0.241032	0.216504	0.268065	0.391135	0.395717	0.058208	0.154939	0.180977	0.348969	0.118641	0.351413	0.391135	0.395717	0.058208	0.154939	
40000	1.137478	4	0.405751	0.314956	0.077150	0.202143	0.405751	0.314956	0.077150	0.202143	0.160183	0.277297	0.156363	0.406157	0.391135	0.395717	0.058208	0.154939	0.259111	0.244723	0.211666	0.284500	0.259111	0.244723	0.211666	0.284500	0.391135	0.395717	0.058208	0.154939	0.160183	0.277297	0.156363	0.406157	0.391135	0.395717	0.058208	0.154939	
41000	1.137478	3	0.383640	0.338090	0.088173	0.190097	0.383640	0.338090	0.088173	0.190097	0.229912	0.259682	0.186060	0.324345	0.390217	0.405361	0.058780	0.145642	0.229912	0.259682	0.186060	0.324345	0.229912	0.259682	0.186060	0.324345	0.390217	0.405361	0.058780	0.145642	0.229912	0.259682	0.186060	0.324345	0.390217	0.405361	0.058780	0.145642	
42000	1.137478	5	0.399955	0.338336	0.084915	0.176794	0.399955	0.338336	0.084915	0.176794	0.193519	0.355075	0.127476	0.323930	0.390217	0.405361	0.058780	0.145642	0.251582	0.269370	0.202652	0.276396	0.251582	0.269370	0.202652	0.276396	0.390217	0.405361	0.058780	0.145642	0.141308	0.334840	0.183975	0.339876	0.390217	0.405361	0.058780	0.145642	
43000	1.137478	4	0.399955	0.338336	0.084915	0.176794	0.399955	0.338336	0.084915	0.176794	0.176971	0.368052	0.127424	0.327553	0.390217	0.405361	0.058780	0.145642	0.253190	0.256124	0.220744	0.269942	0.253190	0.256124	0.220744	0.269942	0.390217	0.405361	0.058780	0.145642	0.176971	0.368052	0.127424	0.327553	0.390217	0.405361	0.058780	0.145642	
44000	1.137478	3	0.402822	0.338766	0.079509	0.178903	0.402822	0.338766	0.079509	0.178903	0.258449	0.260146	0.202430	0.278975	0.390217	0.405361	0.058780	0.145642	0.258449	0.260146	0.202430	0.278975	0.258449	0.260146	0.202430	0.278975	0.390217	0.405361	0.058780	0.145642	0.258449	0.260146	0.202430	0.278975	0.390217	0.405361	0.058780	0.145642	
45000	1.137478	3	0.402822	0.338766	0.079509	0.178903	0.402822	0.338766	0.079509	0.178903	0.258237	0.255943	0.188019	0.297802	0.390217	0.405361	0.058780	0.145642	0.258237	0.255943	0.188019	0.297802	0.258237	0.255943	0.188019	0.297802	0.390217	0.405361	0.058780	0.145642	0.258237	0.255943	0.188019	0.297802	0.390217	0.405361	0.058780	0.145642	
46000	1.137478	4	0.420510	0.323367	0.077812	0.178311	0.420510	0.323367	0.077812	0.178311	0.141656	0.332667	0.139076	0.386600	0.390217	0.405361	0.058780	0.145642	0.283019	0.243204	0.208641	0.265136	0.283019	0.243204	0.208641	0.265136	0.390217	0.405361	0.058780	0.145642	0.141656	0.332667	0.139076	0.386600	0.390217	0.405361	0.058780	0.145642	
47000	1.137478	3	0.378093	0.417232	0.055906	0.148770	0.378093	0.417232	0.055906	0.148770	0.246447	0.355965	0.129859	0.267729	0.378093	0.417232	0.055906	0.148770	0.283019	0.243204	0.208641	0.265136	0.283019	0.243204	0.208641	0.265136	0.378093	0.417232	0.055906	0.148770	0.246447	0.355965	0.129859	0.267729	0.378093	0.417232	0.055906	0.148770	
48000	1.137478	3	0.378093	0.417232	0.055906	0.148770	0.378093	0.417232	0.055906	0.148770	0.184155	0.360501	0.144046	0.311299	0.378093	0.417232	0.055906	0.148770	0.283019	0.243204	0.208641	0.265136	0.283019	0.243204	0.208641	0.265136	0.378093	0.417232	0.055906	0.148770	0.184155	0.360501	0.144046	0.311299	0.378093	0.417232	0.055906	0.148770	
49000	1.137478	4	0.392203	0.340247	0.075919	0.191631	0.392203	0.340247	0.075919	0.191631	0.192605	0.349051	0.135754	0.322590	0.378093	0.417232	0.055906	0.148770	0.283228	0.244577	0.201650	0.270545	0.283228	0.244577	0.201650	0.270545	0.378093	0.417232	0.055906	0.148770	0.192605	0.349051	0.135754	0.322590	0.378093	0.417232	0.055906	0.148770	
50000	1.137478	3	0.378093	0.417232	0.055906	0.148770	0.378093	0.417232	0.055906	0.148770	0.177479	0.283460	0.097830	0.441232	0.378093	0.417232	0.055906	0.148770	0.265537	0.242102	0.209274	0.283087	0.265537	0.242102	0.209274	0.283087	0.378093	0.417232	0.055906	0.148770	0.265537	0.242102	0.209274	0.283087	0.378093	0.417232	0.055906	0.148770	
51000	1.137478	3	0.389652	0.338035	0.072463	0.199850	0.389652	0.338035	0.072463	0.199850	0.254168	0.253911	0.205538	0.286383	0.378093	0.417232	0.055906	0.148770	0.254168	0.253911	0.205538	0.286383	0.254168	0.253911	0.205538	0.286383	0.378093	0.417232	0.055906	0.148770	0.254168	0.253911	0.205538	0.286383	0.378093	0.417232	0.055906	0.148770	
52000	1.137478	4	0.387402	0.366645	0.065552	0.180401	0.387402	0.366645	0.065552	0.180401	0.300233	0.279317	0.131014	0.289436	0.378093	0.417232	0.055906	0.148770	0.242494	0.287454	0.186292	0.283760	0.242494	0.287454	0.186292	0.283760	0.378093	0.417232	0.055906	0.148770	0.242494	0.287454	0.186292	0.283760	0.378093	0.417232	0.055906	0.148770	
53000	1.137478	4	0.408591	0.338053	0.081286	0.172070	0.408591	0.338053	0.081286	0.172070	0.217620	0.340626	0.121798	0.319955	0.378093	0.417232	0.055906	0.148770	0.301726	0.234408	0.200988	0.262878	0.301726	0.234408	0.200988	0.262878	0.378093	0.417232	0.055906	0.148770	0.217620	0.340626	0.121798	0.319955	0.378093	0.417232	0.055906	0.148770	
54000	1.137478	4	0.413661	0.320053	0.073562	0.192725	0.413661	0.320053	0.073562	0.192725	0.247107	0.390489	0.072252	0.290151	0.378093	0.417232	0.055906	0.148770	0.298084	0.233027	0.205508	0.263381	0.298084	0.233027	0.205508	0.263381	0.378093	0.417232	0.055906	0.148770	0.298084	0.233027	0.205508	0.263381	0.378093	0.417232	0.055906	0.148770	
55000	1.137478	3	0.413661	0.320053	0.073562	0.192725	0.413661	0.320053	0.073562	0.192725	0.243907	0.261807	0.193423	0.300863	0.378093	0.417232	0.055906	0.148770	0.243907	0.261807	0.193423	0.300863	0.243907	0.261807	0.193423	0.300863	0.378093	0.417232	0.055906	0.148770	0.243907	0.261807	0.193423	0.300863	0.378093	0.417232	0.055906	0.148770	
56000	1.137478	3	0.385197	0.363544	0.071589	0.179669	0.385197	0.363544	0.071589	0.179669	0.237485	0.283925	0.171697	0.306893	0.378093	0.417232	0.055906	0.148770	0.237485	0.283925	0.171697	0.306893	0.237485	0.283925	0.171697	0.306893	0.378093	0.417232	0.055906	0.148770	0.237485	0.283925	0.171697	0.306893	0.378093	0.417232	0.055906	0.148770	
57000	1.137478	3	0.398417	0.339419	0.076192	0.185972	0.398417	0.339419	0.076192	0.185972	0.261021	0.264016	0.179424	0.295539	0.378093	0.417232	0.055906	0.148770	0.261021	0.264016	0.179424	0.295539	0.261021	0.264016	0.179424	0.295539	0.378093	0.417232	0.055906	0.148770	0.261021	0.264016	0.179424	0.295539	0.378093	0.417232	0.055906	0.148770	
58000	1.137478	4	0.406909	0.340503	0.070474	0.182114	0.406909	0.340503	0.070474	0.182114	0.207193	0.399233	0.105014	0.288559	0.378093	0.417232	0.055906	0.148770	0.282339	0.238966	0.216998	0.261697	0.282339	0.238966	0.216998	0.261697	0.378093	0.417232	0.055906	0.148770	0.282339	0.238966	0.216998	0.261697	0.378093	0.417232	0.055906	0.148770	
59000	1.137478	4	0.406909	0.340503	0.070474	0.182114	0.406909	0.340503	0.070474	0.182114	0.249476	0.277720	0.138952	0.333852	0.378093	0.417232	0.055906	0.148770	0.261210	0.269166	0.201308	0.268316	0.261210	0.269166	0.201308	0.268316	0.378093	0.417232	0.055906	0.148770	0.261210	0.269166	0.201308	0.268316	0.378093	0.417232	0.055906	0.148770	
60000	1.137478	3	0.408970	0.316883	0.077297	0.196851	0.408970	0.316883	0.077297	0.196851	0.259253	0.264582	0.171560	0.304605	0.378093	0.417232	0.055906	0.148770	0.259253	0.264582	0.171560	0.304605	0.259253	0.264582	0.171560	0.304605	0.378093	0.417232	0.055906	0.148770	0.259253	0.264582	0.171560	0.304605	0.378093	0.417232	0.055906	0.148770	
61000	1.137478	3	0.408970	0.316883	0.077297	0.196851	0.408970	0.316883	0.077297	0.196851	0.273562	0.254012	0.191988	0.280437	0.378093	0.417232	0.055906	0.148770	0.273562	0.254012	0.191988	0.280437	0.273562	0.254012	0.191988	0.280437	0.378093	0.417232	0.055906	0.148770	0.273562	0.254012	0.191988	0.280437	0.378093	0.417232	0.055906	0.148770	
62000	1.137478	3	0.393304	0.357924	0.075905	0.172867	0.393304	0.357924	0.075905	0.172867	0.279071	0.260673	0.171645	0.288612	0.378093	0.417232	0.055906	0.148770	0.279071	0.260673	0.171645	0.288612	0.279071	0.260673	0.171645	0.288612	0.378093	0.417232	0.055906	0.148770	0.279071	0.260673	0.171645	0.288612	0.378093	0.417232	0.055906	0.148770	
63000	1.137478	3	0.410620	0.340202	0.071854	0.177324	0.410620	0.340202	0.071854	0.177324	0.257383	0.269233	0.186113	0.287271	0.378093	0.417232	0.055906	0.148770	0.257383	0.269233	0.186113	0.287271	0.257383	0.269233	0.186113	0.287271	0.378093	0.417232	0.055906	0.148770	0.257383	0.269233	0.186113	0.287271	0.378093	0.417232	0.055906	0.148770	
64000	1.137478	3	0.402018	0.324238	0.071709	0.202035	0.402018	0.324238	0.071709	0.202035	0.257383	0.269233	0.186113	0.287271	0.378093	0.417232	0.055906	0.148770	0.257383	0.269233	0.186113	0.287271	0.257383	0.269233	0.186113	0.287271	0.378093	0.417232	0.055906	0.148770	0.257383	0.269233	0.186113	0.287271	0.378093	0.417232	0.055906	0.148770	
65000	1.137478	3	0.397097	0.337289	0.077845	0.187768	0.397097	0.337289	0.077845	0.187768	0.246504	0.249658	0.180707	0.323131	0.378093	0.417232	0.055906	0.148770	0.246504	0.249658	0.180707	0.323131	0.246504	0.249658	0.180707	0.323131	0.378093	0.417232	0.055906	0.148770	0.246504	0.249658	0.180707	0.323131	0.378093	0.417232	0.055906	0.148770	
66000	1.137478	2	0.376658	0.409388	0.063902	0.150053	0.376658	0.409388	0.063902	0.150053	0.270241	0.214662	0.204140	0.310958	0.376658	0.409388	0.063902	0.150053	0.270241	0.214662	0.204140	0.310958	0.270241	0.214662	0.204140	0.310958	0.376658	0.409388	0.063902	0.150053	0.270241	0.214662	0.204140	0.310958	0.376658	0.409388	0.063902	0.150053	
67000	1.137478	4	0.404589	0.397486	0.057307	0.140617	0.404589	0.397486	0.057307	0.140617	0.232370	0.260884	0.199572	0.307173	0.404589	0.397486	0.057307	0.140617	0.277671	0.270130	0.235307	0.216893	0.309690	0.241744	0.162712	0.285854	0.404589	0.397486	0.057307	0.140617	0.232370	0.260884	0.199572	0.307173	0.404589	0.397486	0.057307	0.140617	
68000	1.137478	2	0.404589	0.397486	0.057307	0.140617	0.404589	0.397486	0.057307	0.140617	0.237352	0.277485	0.193134	0.292028	0.404589	0.397486	0.057307	0.140617	0.237352	0.277485	0.193134	0.292028	0.237352	0.277485	0.193134	0.292028	0.404589	0.397486	0.057307	0.140617	0.237352	0.277485	0.193134	0.292028	0.404589	0.397486	0.057307	0.140617	
69000	1.137478	2	0.404589	0.397486	0.057307	0.140617	0.404589	0.397486	0.057307	0.140617	0.241025	0.250849	0.233259	0.274867	0.404589	0.397486	0.057307	0.140617	0.241025	0.250849	0.233259	0.274867	0.241025	0.250849	0.233259	0.274867	0.404589	0.397486	0.057307	0.140617	0.241025	0.250849	0.233259	0.274867	0.404589	0.397486	0.057307	0.140617	
