Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	
100000	1.137478	3	0.245543	0.245543	0.245543	2.444738	0.482839	0.482839	0.245543	0.245543	2.444738	
101000	1.137478	5	0.246575	0.246575	0.246575	2.883477	0.444099	0.619326	0.246575	0.174093	2.883477	
102000	1.137478	4	0.228366	0.271723	0.271723	2.854151	0.520616	0.520616	0.228366	0.228366	2.854151	
103000	1.137478	3	0.246132	0.246132	0.246132	2.862481	0.488301	0.488301	0.246132	0.246132	2.862481	
104000	1.137478	3	0.240547	0.240547	0.240547	3.227065	0.375083	0.375083	0.240547	0.240547	3.227065	
105000	1.137478	3	0.240437	0.240437	0.240437	3.085489	0.454539	0.454539	0.240437	0.240437	3.085489	
106000	1.137478	4	0.237202	0.237202	0.237202	2.753463	0.428120	0.428120	0.237202	0.212997	2.753463	
107000	1.137478	4	0.232528	0.232528	0.232528	2.325922	0.414447	0.414447	0.232528	0.182684	2.325922	
108000	1.137478	4	0.259114	0.259114	0.259114	1.839673	0.456252	0.456252	0.259114	0.180397	1.839673	
109000	1.137478	3	0.235961	0.235961	0.235961	2.408270	0.398828	0.398828	0.235961	0.235961	2.408270	
110000	1.137478	4	0.238402	0.238402	0.238402	2.732637	0.531992	0.562310	0.238402	0.238402	2.732637	
111000	1.137478	5	0.249421	0.249421	0.249421	3.081246	0.418544	0.532957	0.249421	0.174687	3.081246	
112000	1.137478	5	0.237344	0.237344	0.237344	3.275215	0.461776	0.548480	0.237344	0.194284	3.275215	
113000	1.137478	4	0.265593	0.265593	0.265593	2.726597	0.383792	0.383792	0.265593	0.172512	2.726597	
114000	1.137478	3	0.234703	0.234703	0.234703	2.831754	0.493708	0.493708	0.234703	0.234703	2.831754	
115000	1.137478	4	0.246433	0.246433	0.246433	2.294449	0.539323	0.539323	0.246433	0.198896	2.294449	
116000	1.137478	4	0.239876	0.239876	0.239876	2.833566	0.501522	0.501522	0.239876	0.219445	2.833566	
117000	1.137478	4	0.248791	0.248791	0.248791	2.519357	0.566767	0.566767	0.248791	0.135208	2.519357	
118000	1.137478	3	0.254335	0.254335	0.254335	3.225507	0.528439	0.528439	0.254335	0.254335	3.225507	
119000	1.137478	3	0.243661	0.243661	0.243661	2.880612	0.501586	0.501586	0.243661	0.243661	2.880612	
120000	1.137478	4	0.254294	0.254294	0.254294	2.928998	0.449275	0.653366	0.254294	0.254294	2.928998	
121000	1.137478	3	0.242376	0.242376	0.242376	2.076161	0.497125	0.497125	0.242376	0.242376	2.076161	
122000	1.137478	3	0.243630	0.243630	0.243630	2.541436	0.484878	0.484878	0.243630	0.243630	2.541436	
123000	1.137478	3	0.247978	0.247978	0.247978	2.715162	0.512119	0.512119	0.247978	0.247978	2.715162	
124000	1.137478	4	0.249318	0.249318	0.249318	2.770333	0.382293	0.406705	0.249318	0.249318	2.770333	
125000	1.137478	4	0.235427	0.235427	0.235427	2.801753	0.521097	0.521097	0.235427	0.188174	2.801753	
126000	1.137478	4	0.235663	0.235663	0.235663	2.777582	0.389199	0.555091	0.235663	0.235663	2.777582	
127000	1.137478	3	0.239792	0.239792	0.239792	2.209464	0.451552	0.451552	0.239792	0.239792	2.209464	
128000	1.137478	5	0.251251	0.251251	0.220978	2.922270	0.426241	0.563109	0.220978	0.220978	2.922270	
129000	1.137478	4	0.242117	0.242117	0.242117	2.673295	0.332283	0.332283	0.242117	0.174663	2.673295	
130000	1.137478	4	0.246936	0.246936	0.246936	1.995511	0.405953	0.606375	0.246936	0.246936	1.995511	
131000	1.137478	6	0.252364	0.273577	0.241418	2.682424	0.546422	0.546422	0.252364	0.241418	2.000983	
132000	1.137478	4	0.241536	0.241536	0.241536	2.868394	0.439540	0.439540	0.241536	0.159354	2.868394	
133000	1.137478	4	0.236034	0.236034	0.236034	2.551893	0.398692	0.498422	0.236034	0.236034	2.551893	
134000	1.137478	3	0.232528	0.232528	0.232528	3.169679	0.523725	0.523725	0.232528	0.232528	3.169679	
135000	1.137478	3	0.235902	0.235902	0.235902	3.314699	0.505060	0.505060	0.235902	0.235902	3.314699	
136000	1.137478	4	0.240739	0.240739	0.240739	2.928361	0.396062	0.519413	0.240739	0.240739	2.928361	
137000	1.137478	4	0.247902	0.247902	0.247902	2.172464	0.555353	0.555353	0.247902	0.208476	2.172464	
138000	1.137478	3	0.233302	0.233302	0.233302	3.005260	0.427432	0.427432	0.233302	0.233302	3.005260	
139000	1.137478	5	0.266186	0.266186	0.252125	2.665486	0.384298	0.479890	0.252125	0.266186	2.665486	
140000	1.137478	3	0.240598	0.240598	0.240598	3.035253	0.457658	0.457658	0.240598	0.240598	3.035253	
141000	1.137478	3	0.238922	0.238922	0.238922	2.684343	0.440670	0.440670	0.238922	0.238922	2.684343	
142000	1.137478	3	0.244258	0.244258	0.244258	3.116215	0.452782	0.452782	0.244258	0.244258	3.116215	
143000	1.137478	5	0.232371	0.232371	0.232371	2.730894	0.404884	0.465203	0.232371	0.167812	2.730894	
144000	1.137478	3	0.243234	0.243234	0.243234	2.619587	0.471185	0.471185	0.243234	0.243234	2.619587	
145000	1.137478	6	0.245315	0.245315	0.245315	2.713175	0.469270	0.628768	0.245315	0.178095	2.165737	
146000	1.137478	3	0.234999	0.234999	0.234999	2.600606	0.512135	0.512135	0.234999	0.234999	2.600606	
147000	1.137478	4	0.237695	0.237695	0.237695	2.963007	0.434578	0.527679	0.237695	0.237695	2.963007	
148000	1.137478	4	0.240397	0.240397	0.240397	2.829635	0.383079	0.383079	0.240397	0.171647	2.829635	
149000	1.137478	3	0.231909	0.231909	0.231909	2.640175	0.499229	0.499229	0.231909	0.231909	2.640175	
150000	1.137478	3	0.251697	0.251697	0.251697	2.776737	0.542398	0.542398	0.251697	0.251697	2.776737	
151000	1.137478	4	0.251140	0.251140	0.251140	3.334656	0.497858	0.497858	0.235594	0.235594	3.334656	
152000	1.137478	4	0.245482	0.245482	0.245482	2.820766	0.450112	0.450112	0.245482	0.172256	2.820766	
153000	1.137478	3	0.265850	0.265850	0.265850	2.755879	0.481711	0.481711	0.265850	0.265850	2.755879	
154000	1.137478	5	0.275083	0.275083	0.245654	2.946442	0.432030	0.432030	0.245654	0.188825	2.946442	
155000	1.137478	5	0.237350	0.249051	0.249051	3.356019	0.478348	0.478348	0.249051	0.151724	3.356019	
156000	1.137478	3	0.253037	0.253037	0.253037	2.449539	0.518720	0.518720	0.253037	0.253037	2.449539	
157000	1.137478	3	0.245926	0.245926	0.245926	3.557538	0.404885	0.404885	0.245926	0.245926	3.557538	
158000	1.137478	5	0.245957	0.245957	0.245957	2.308435	0.326831	0.442852	0.245957	0.200176	2.308435	
159000	1.137478	5	0.247086	0.252432	0.252432	2.813992	0.455706	0.455706	0.252432	0.178127	2.813992	
160000	1.137478	3	0.240725	0.240725	0.240725	3.008482	0.611980	0.611980	0.240725	0.240725	3.008482	
161000	1.137478	4	0.231168	0.231161	0.231168	2.325470	0.434356	0.434356	0.231168	0.231161	2.325470	
162000	1.137478	4	0.253076	0.253076	0.253076	2.560830	0.548905	0.548905	0.253076	0.196768	2.560830	
163000	1.137478	3	0.250185	0.250185	0.250185	2.393293	0.498744	0.498744	0.250185	0.250185	2.393293	
164000	1.137478	4	0.242212	0.242212	0.242212	3.161777	0.372499	0.634053	0.242212	0.242212	3.161777	
165000	1.137478	4	0.260110	0.260110	0.260110	2.778495	0.364171	0.642871	0.260110	0.260110	2.778495	
166000	1.137478	4	0.251394	0.251394	0.251394	2.943705	0.447499	0.538330	0.251394	0.251394	2.943705	
167000	1.137478	3	0.263866	0.263866	0.263866	2.817196	0.447776	0.447776	0.263866	0.263866	2.817196	
168000	1.137478	3	0.258399	0.258399	0.258399	2.990946	0.396557	0.396557	0.258399	0.258399	2.990946	
169000	1.137478	4	0.251798	0.251798	0.251798	2.394499	0.508406	0.508406	0.251798	0.163008	2.394499	
170000	1.137478	4	0.242130	0.242130	0.242130	2.746574	0.377629	0.377629	0.242130	0.148648	2.746574	
171000	1.137478	4	0.241606	0.241606	0.241606	2.546561	0.498795	0.498795	0.241606	0.182856	2.546561	
172000	1.137478	3	0.239448	0.239448	0.239448	2.918828	0.407875	0.407875	0.239448	0.239448	2.918828	
173000	1.137478	3	0.250848	0.250848	0.250848	2.666437	0.484669	0.484669	0.250848	0.250848	2.666437	
174000	1.137478	4	0.223929	0.264708	0.264708	2.546636	0.579078	0.579078	0.264708	0.223929	2.546636	
175000	1.137478	3	0.252255	0.252255	0.252255	2.182056	0.529762	0.529762	0.252255	0.252255	2.182056	
176000	1.137478	3	0.230491	0.230491	0.230491	2.915220	0.394386	0.394386	0.230491	0.230491	2.915220	
177000	1.137478	5	0.253970	0.253970	0.253970	2.106981	0.382723	0.709939	0.253970	0.226548	2.106981	
178000	1.137478	4	0.258180	0.268637	0.258180	3.209455	0.488461	0.488461	0.268637	0.258180	3.209455	
179000	1.137478	4	0.244451	0.244451	0.244451	2.381477	0.445805	0.524612	0.244451	0.244451	2.381477	
180000	1.137478	3	0.239458	0.239458	0.239458	2.891223	0.439280	0.439280	0.239458	0.239458	2.891223	
181000	1.137478	3	0.231265	0.231265	0.231265	3.213953	0.493654	0.493654	0.231265	0.231265	3.213953	
182000	1.137478	3	0.233286	0.233286	0.233286	2.795065	0.462551	0.462551	0.233286	0.233286	2.795065	
183000	1.137478	4	0.254907	0.254907	0.254907	2.474170	0.523594	0.523594	0.254907	0.157372	2.474170	
184000	1.137478	4	0.225592	0.264660	0.225592	2.612586	0.561193	0.561193	0.225592	0.225592	2.612586	
185000	1.137478	4	0.276563	0.276563	0.255514	2.323615	0.486837	0.486837	0.255514	0.255514	2.323615	
186000	1.137478	3	0.243659	0.243659	0.243659	2.765562	0.427787	0.427787	0.243659	0.243659	2.765562	
187000	1.137478	3	0.234200	0.234200	0.234200	2.766748	0.397215	0.397215	0.234200	0.234200	2.766748	
188000	1.137478	4	0.256275	0.256275	0.256275	3.107588	0.433207	0.505805	0.256275	0.256275	3.107588	
189000	1.137478	5	0.251074	0.251074	0.251074	2.666201	0.349812	0.469093	0.232477	0.251074	2.666201	
190000	1.137478	3	0.236450	0.236450	0.236450	2.769869	0.462107	0.462107	0.236450	0.236450	2.769869	
191000	1.137478	3	0.249233	0.249233	0.249233	2.768527	0.435238	0.435238	0.249233	0.249233	2.768527	
192000	1.137478	6	0.220656	0.239162	0.231609	2.649162	0.431010	0.431010	0.220656	0.181229	2.649162	
193000	1.137478	4	0.246763	0.246763	0.246763	2.499770	0.473339	0.524355	0.246763	0.246763	2.499770	
194000	1.137478	3	0.243495	0.243495	0.243495	2.338135	0.459383	0.459383	0.243495	0.243495	2.338135	
195000	1.137478	3	0.265723	0.265723	0.265723	4.230174	0.537120	0.537120	0.265723	0.265723	4.230174	
196000	1.137478	3	0.247710	0.247710	0.247710	2.190992	0.582785	0.582785	0.247710	0.247710	2.190992	
197000	1.137478	4	0.258435	0.258435	0.256956	2.695463	0.477693	0.477693	0.258435	0.258435	2.695463	
198000	1.137478	5	0.245369	0.245369	0.245369	2.461256	0.402648	0.467234	0.245369	0.168745	2.461256	
199000	1.137478	4	0.241220	0.241220	0.241220	2.169588	0.531675	0.531675	0.241220	0.194023	2.169588	
200000	1.137478	4	0.243898	0.243898	0.243898	2.802863	0.514599	0.514599	0.243898	0.148121	2.802863	
201000	1.137478	3	0.255189	0.255189	0.255189	2.519421	0.476258	0.476258	0.255189	0.255189	2.519421	
202000	1.137478	4	0.228639	0.261904	0.228639	3.104892	0.504318	0.504318	0.228639	0.228639	3.104892	
203000	1.137478	5	0.256232	0.256232	0.256232	2.983820	0.550553	0.595264	0.256232	0.151047	2.983820	
204000	1.137478	4	0.256081	0.256081	0.256081	2.668762	0.436668	0.436668	0.256081	0.167727	2.668762	
205000	1.137478	4	0.241025	0.241025	0.241025	2.742180	0.391577	0.391577	0.241025	0.150631	2.742180	
206000	1.137478	3	0.259829	0.259829	0.259829	2.834107	0.499467	0.499467	0.259829	0.259829	2.834107	
207000	1.137478	4	0.243358	0.243358	0.243358	2.675320	0.392557	0.392557	0.224130	0.224130	2.675320	
208000	1.137478	3	0.255537	0.255537	0.255537	2.838654	0.530897	0.530897	0.255537	0.255537	2.838654	
209000	1.137478	5	0.234783	0.234783	0.252288	2.736160	0.456410	0.519755	0.234783	0.234783	2.736160	
210000	1.137478	5	0.249397	0.249397	0.249397	2.788972	0.471248	0.628731	0.249397	0.144019	2.788972	
211000	1.137478	4	0.238168	0.238168	0.238168	2.826642	0.471820	0.553568	0.238168	0.238168	2.826642	
212000	1.137478	5	0.240308	0.240308	0.240308	2.272446	0.412531	0.719870	0.240308	0.203564	2.272446	
213000	1.137478	3	0.246877	0.246877	0.246877	3.080891	0.534786	0.534786	0.246877	0.246877	3.080891	
214000	1.137478	4	0.240581	0.240581	0.240581	2.926294	0.507165	0.507165	0.240581	0.174824	2.926294	
215000	1.137478	3	0.257240	0.257240	0.257240	3.220752	0.513932	0.513932	0.257240	0.257240	3.220752	
216000	1.137478	5	0.262654	0.262654	0.229158	2.653118	0.335517	0.699581	0.262654	0.229158	2.653118	
217000	1.137478	3	0.228065	0.228065	0.228065	2.965451	0.492783	0.492783	0.228065	0.228065	2.965451	
218000	1.137478	3	0.234825	0.234825	0.234825	2.729101	0.427950	0.427950	0.234825	0.234825	2.729101	
219000	1.137478	3	0.243789	0.243789	0.243789	2.685266	0.420516	0.420516	0.243789	0.243789	2.685266	
220000	1.137478	3	0.243167	0.243167	0.243167	2.319607	0.556702	0.556702	0.243167	0.243167	2.319607	
221000	1.137478	4	0.239085	0.239085	0.239085	3.043015	0.417742	0.489349	0.239085	0.239085	3.043015	
222000	1.137478	4	0.248036	0.248036	0.248036	2.855521	0.411397	0.497295	0.248036	0.248036	2.855521	
223000	1.137478	4	0.251524	0.251524	0.251524	2.854206	0.406715	0.406715	0.239001	0.239001	2.854206	
224000	1.137478	4	0.235133	0.281989	0.281989	2.655684	0.416400	0.416400	0.235133	0.235133	2.655684	
225000	1.137478	3	0.241241	0.241241	0.241241	3.500310	0.527591	0.527591	0.241241	0.241241	3.500310	
226000	1.137478	3	0.233746	0.233746	0.233746	2.084099	0.482519	0.482519	0.233746	0.233746	2.084099	
227000	1.137478	4	0.251353	0.251353	0.251353	2.128626	0.317339	0.634045	0.251353	0.251353	2.128626	
228000	1.137478	3	0.253814	0.253814	0.253814	3.021736	0.493769	0.493769	0.253814	0.253814	3.021736	
229000	1.137478	5	0.253080	0.253080	0.267959	2.900969	0.409530	0.553387	0.253080	0.253080	2.900969	
230000	1.137478	5	0.246861	0.246861	0.254668	3.044704	0.527195	0.527195	0.246861	0.183233	3.044704	
231000	1.137478	3	0.239150	0.239150	0.239150	2.864992	0.407852	0.407852	0.239150	0.239150	2.864992	
232000	1.137478	5	0.267263	0.267263	0.267263	2.413353	0.463285	0.537880	0.225968	0.225968	2.413353	
233000	1.137478	5	0.250924	0.250924	0.250924	3.006674	0.374615	0.669904	0.250924	0.133785	3.006674	
234000	1.137478	6	0.276016	0.266021	0.276016	2.733732	0.357400	0.389332	0.215582	0.215582	2.733732	
235000	1.137478	3	0.242401	0.242401	0.242401	2.808910	0.466553	0.466553	0.242401	0.242401	2.808910	
236000	1.137478	3	0.242912	0.242912	0.242912	2.693598	0.476392	0.476392	0.242912	0.242912	2.693598	
237000	1.137478	5	0.254589	0.235827	0.235827	3.183395	0.399263	0.410714	0.235827	0.235827	3.183395	
238000	1.137478	4	0.251735	0.235238	0.251735	2.951788	0.463293	0.463293	0.235238	0.235238	2.951788	
239000	1.137478	5	0.243476	0.243476	0.243476	2.784737	0.442213	0.442213	0.244899	0.148259	2.784737	
240000	1.137478	5	0.263314	0.263314	0.263314	2.726433	0.335277	0.509096	0.263314	0.187533	2.726433	
241000	1.137478	4	0.238462	0.238462	0.238462	2.703452	0.455257	0.460949	0.238462	0.238462	2.703452	
242000	1.137478	3	0.240011	0.240011	0.240011	2.806972	0.434285	0.434285	0.240011	0.240011	2.806972	
243000	1.137478	4	0.237466	0.237466	0.237466	2.595498	0.448658	0.448658	0.220574	0.220574	2.595498	
244000	1.137478	3	0.226817	0.226817	0.226817	3.071881	0.466095	0.466095	0.226817	0.226817	3.071881	
245000	1.137478	4	0.242867	0.242867	0.242867	2.481833	0.423285	0.696606	0.242867	0.242867	2.481833	
246000	1.137478	5	0.266038	0.266038	0.245742	2.673720	0.417490	0.417490	0.245742	0.207581	2.673720	
