Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	
1231000	0.879386	1	0.926590	0.926590	0.926590	0.926590	
1232000	0.879386	1	0.888927	0.888927	0.888927	0.888927	
1233000	0.879386	1	0.917049	0.917049	0.917049	0.917049	
1234000	0.879386	1	0.938310	0.938310	0.938310	0.938310	
1235000	0.879386	1	0.854655	0.854655	0.854655	0.854655	
1236000	0.879386	1	1.049314	1.049314	1.049314	1.049314	
1237000	0.879386	1	1.094228	1.094228	1.094228	1.094228	
1238000	0.879386	1	0.892359	0.892359	0.892359	0.892359	
1239000	0.879386	1	0.987862	0.987862	0.987862	0.987862	
1240000	0.879386	1	0.964274	0.964274	0.964274	0.964274	
1241000	0.879386	1	0.972174	0.972174	0.972174	0.972174	
1242000	0.879386	1	0.870115	0.870115	0.870115	0.870115	
1243000	0.879386	1	0.962472	0.962472	0.962472	0.962472	
1244000	0.879386	1	0.864717	0.864717	0.864717	0.864717	
1245000	0.879386	1	0.923621	0.923621	0.923621	0.923621	
1246000	0.879386	1	0.978723	0.978723	0.978723	0.978723	
1247000	0.879386	1	0.916470	0.916470	0.916470	0.916470	
1248000	0.879386	1	0.895162	0.895162	0.895162	0.895162	
1249000	0.879386	1	0.965347	0.965347	0.965347	0.965347	
1250000	0.879386	1	0.939776	0.939776	0.939776	0.939776	
1251000	0.879386	1	0.868744	0.868744	0.868744	0.868744	
1252000	0.879386	1	0.987078	0.987078	0.987078	0.987078	
1253000	0.879386	1	0.945432	0.945432	0.945432	0.945432	
1254000	0.879386	1	0.902541	0.902541	0.902541	0.902541	
1255000	0.879386	1	0.910815	0.910815	0.910815	0.910815	
1256000	0.879386	1	0.940471	0.940471	0.940471	0.940471	
1257000	0.879386	1	0.885075	0.885075	0.885075	0.885075	
1258000	0.879386	1	0.933138	0.933138	0.933138	0.933138	
1259000	0.879386	1	1.025116	1.025116	1.025116	1.025116	
1260000	0.879386	1	1.063362	1.063362	1.063362	1.063362	
1261000	0.879386	1	0.974748	0.974748	0.974748	0.974748	
1262000	0.879386	1	0.877148	0.877148	0.877148	0.877148	
1263000	0.879386	1	0.960714	0.960714	0.960714	0.960714	
1264000	0.879386	1	0.838411	0.838411	0.838411	0.838411	
1265000	0.879386	1	0.897012	0.897012	0.897012	0.897012	
1266000	0.879386	1	0.872305	0.872305	0.872305	0.872305	
1267000	0.879386	1	0.862007	0.862007	0.862007	0.862007	
1268000	0.879386	1	0.944146	0.944146	0.944146	0.944146	
1269000	0.879386	1	0.800563	0.800563	0.800563	0.800563	
1270000	0.879386	1	0.823773	0.823773	0.823773	0.823773	
1271000	0.879386	1	0.903281	0.903281	0.903281	0.903281	
1272000	0.879386	1	0.908251	0.908251	0.908251	0.908251	
1273000	0.879386	1	0.975968	0.975968	0.975968	0.975968	
1274000	0.879386	1	0.871689	0.871689	0.871689	0.871689	
1275000	0.879386	1	0.935699	0.935699	0.935699	0.935699	
1276000	0.879386	1	0.952954	0.952954	0.952954	0.952954	
1277000	0.879386	1	0.891464	0.891464	0.891464	0.891464	
1278000	0.879386	1	0.945613	0.945613	0.945613	0.945613	
1279000	0.879386	1	1.057831	1.057831	1.057831	1.057831	
1280000	0.879386	1	0.870135	0.870135	0.870135	0.870135	
1281000	0.879386	1	0.960757	0.960757	0.960757	0.960757	
1282000	0.879386	1	0.848783	0.848783	0.848783	0.848783	
1283000	0.879386	1	0.833136	0.833136	0.833136	0.833136	
1284000	0.879386	1	0.938658	0.938658	0.938658	0.938658	
1285000	0.879386	1	0.847719	0.847719	0.847719	0.847719	
1286000	0.879386	1	0.891606	0.891606	0.891606	0.891606	
1287000	0.879386	1	0.934871	0.934871	0.934871	0.934871	
1288000	0.879386	1	0.831955	0.831955	0.831955	0.831955	
1289000	0.879386	1	0.927707	0.927707	0.927707	0.927707	
1290000	0.879386	1	0.964211	0.964211	0.964211	0.964211	
1291000	0.879386	1	0.806926	0.806926	0.806926	0.806926	
1292000	0.879386	1	0.860225	0.860225	0.860225	0.860225	
1293000	0.879386	1	0.900461	0.900461	0.900461	0.900461	
1294000	0.879386	1	0.905031	0.905031	0.905031	0.905031	
1295000	0.879386	1	0.873123	0.873123	0.873123	0.873123	
1296000	0.879386	1	0.881290	0.881290	0.881290	0.881290	
1297000	0.879386	1	0.857402	0.857402	0.857402	0.857402	
1298000	0.879386	1	0.856921	0.856921	0.856921	0.856921	
1299000	0.879386	1	0.907695	0.907695	0.907695	0.907695	
1300000	0.879386	1	0.914320	0.914320	0.914320	0.914320	
1301000	0.879386	1	0.814181	0.814181	0.814181	0.814181	
1302000	0.879386	1	0.847947	0.847947	0.847947	0.847947	
1303000	0.879386	1	0.940202	0.940202	0.940202	0.940202	
1304000	0.879386	1	0.913600	0.913600	0.913600	0.913600	
1305000	0.879386	1	0.899061	0.899061	0.899061	0.899061	
1306000	0.879386	1	0.899086	0.899086	0.899086	0.899086	
1307000	0.879386	1	0.952634	0.952634	0.952634	0.952634	
1308000	0.879386	1	0.827263	0.827263	0.827263	0.827263	
1309000	0.879386	1	0.810854	0.810854	0.810854	0.810854	
1310000	0.879386	1	0.923731	0.923731	0.923731	0.923731	
1311000	0.879386	1	0.912362	0.912362	0.912362	0.912362	
1312000	0.879386	1	0.934429	0.934429	0.934429	0.934429	
1313000	0.879386	1	0.928672	0.928672	0.928672	0.928672	
1314000	0.879386	1	0.876888	0.876888	0.876888	0.876888	
1315000	0.879386	1	0.882871	0.882871	0.882871	0.882871	
1316000	0.879386	1	0.902725	0.902725	0.902725	0.902725	
1317000	0.879386	1	0.878894	0.878894	0.878894	0.878894	
1318000	0.879386	1	0.890515	0.890515	0.890515	0.890515	
1319000	0.879386	1	0.877938	0.877938	0.877938	0.877938	
1320000	0.879386	1	0.813226	0.813226	0.813226	0.813226	
1321000	0.879386	1	0.945907	0.945907	0.945907	0.945907	
1322000	0.879386	1	0.819732	0.819732	0.819732	0.819732	
1323000	0.879386	1	0.931287	0.931287	0.931287	0.931287	
1324000	0.879386	1	0.945534	0.945534	0.945534	0.945534	
1325000	0.879386	1	0.869977	0.869977	0.869977	0.869977	
1326000	0.879386	1	0.885176	0.885176	0.885176	0.885176	
1327000	0.879386	1	0.849823	0.849823	0.849823	0.849823	
1328000	0.879386	1	0.923048	0.923048	0.923048	0.923048	
1329000	0.879386	1	0.938576	0.938576	0.938576	0.938576	
1330000	0.879386	1	0.833428	0.833428	0.833428	0.833428	
1331000	0.879386	1	0.833284	0.833284	0.833284	0.833284	
1332000	0.879386	1	0.957580	0.957580	0.957580	0.957580	
1333000	0.879386	1	0.891006	0.891006	0.891006	0.891006	
1334000	0.879386	1	0.870429	0.870429	0.870429	0.870429	
1335000	0.879386	1	0.847555	0.847555	0.847555	0.847555	
1336000	0.879386	1	0.887178	0.887178	0.887178	0.887178	
1337000	0.879386	1	0.838761	0.838761	0.838761	0.838761	
1338000	0.879386	1	0.922314	0.922314	0.922314	0.922314	
1339000	0.879386	1	0.936274	0.936274	0.936274	0.936274	
1340000	0.879386	1	0.894826	0.894826	0.894826	0.894826	
1341000	0.879386	1	0.900688	0.900688	0.900688	0.900688	
1342000	0.879386	1	0.947173	0.947173	0.947173	0.947173	
1343000	0.879386	1	0.939379	0.939379	0.939379	0.939379	
1344000	0.879386	1	0.857634	0.857634	0.857634	0.857634	
1345000	0.879386	1	0.946289	0.946289	0.946289	0.946289	
1346000	0.879386	1	0.860676	0.860676	0.860676	0.860676	
1347000	0.879386	1	0.918811	0.918811	0.918811	0.918811	
1348000	0.879386	1	0.898485	0.898485	0.898485	0.898485	
1349000	0.879386	1	0.889893	0.889893	0.889893	0.889893	
1350000	0.879386	1	0.863476	0.863476	0.863476	0.863476	
1351000	0.879386	1	0.978157	0.978157	0.978157	0.978157	
1352000	0.879386	1	0.855975	0.855975	0.855975	0.855975	
1353000	0.879386	1	0.908704	0.908704	0.908704	0.908704	
1354000	0.879386	1	0.974943	0.974943	0.974943	0.974943	
1355000	0.879386	1	0.897020	0.897020	0.897020	0.897020	
1356000	0.879386	1	0.977109	0.977109	0.977109	0.977109	
1357000	0.879386	1	0.918389	0.918389	0.918389	0.918389	
1358000	0.879386	1	0.872556	0.872556	0.872556	0.872556	
1359000	0.879386	1	0.932361	0.932361	0.932361	0.932361	
1360000	0.879386	1	0.968824	0.968824	0.968824	0.968824	
1361000	0.879386	1	0.873408	0.873408	0.873408	0.873408	
1362000	0.879386	1	0.976076	0.976076	0.976076	0.976076	
1363000	0.879386	1	0.806864	0.806864	0.806864	0.806864	
1364000	0.879386	1	0.831754	0.831754	0.831754	0.831754	
1365000	0.879386	1	0.978867	0.978867	0.978867	0.978867	
1366000	0.879386	1	0.880609	0.880609	0.880609	0.880609	
1367000	0.879386	1	0.925545	0.925545	0.925545	0.925545	
1368000	0.879386	1	0.897437	0.897437	0.897437	0.897437	
1369000	0.879386	1	0.910078	0.910078	0.910078	0.910078	
1370000	0.879386	1	0.951707	0.951707	0.951707	0.951707	
1371000	0.879386	1	0.955972	0.955972	0.955972	0.955972	
1372000	0.879386	1	0.937808	0.937808	0.937808	0.937808	
1373000	0.879386	1	0.900266	0.900266	0.900266	0.900266	
1374000	0.879386	1	0.829318	0.829318	0.829318	0.829318	
1375000	0.879386	1	0.944421	0.944421	0.944421	0.944421	
1376000	0.879386	1	0.935966	0.935966	0.935966	0.935966	
1377000	0.879386	1	0.797573	0.797573	0.797573	0.797573	
1378000	0.879386	1	0.919538	0.919538	0.919538	0.919538	
1379000	0.879386	1	0.965373	0.965373	0.965373	0.965373	
1380000	0.879386	1	0.994043	0.994043	0.994043	0.994043	
1381000	0.879386	1	0.892591	0.892591	0.892591	0.892591	
1382000	0.879386	1	0.859337	0.859337	0.859337	0.859337	
1383000	0.879386	1	0.911177	0.911177	0.911177	0.911177	
1384000	0.879386	1	0.919727	0.919727	0.919727	0.919727	
1385000	0.879386	1	0.856398	0.856398	0.856398	0.856398	
1386000	0.879386	1	0.883515	0.883515	0.883515	0.883515	
1387000	0.879386	1	0.932411	0.932411	0.932411	0.932411	
1388000	0.879386	1	0.900967	0.900967	0.900967	0.900967	
1389000	0.879386	1	0.916498	0.916498	0.916498	0.916498	
1390000	0.879386	1	0.971981	0.971981	0.971981	0.971981	
1391000	0.879386	1	0.821287	0.821287	0.821287	0.821287	
1392000	0.879386	1	0.936173	0.936173	0.936173	0.936173	
1393000	0.879386	1	0.981015	0.981015	0.981015	0.981015	
1394000	0.879386	1	0.923032	0.923032	0.923032	0.923032	
1395000	0.879386	1	0.839106	0.839106	0.839106	0.839106	
1396000	0.879386	1	0.902740	0.902740	0.902740	0.902740	
1397000	0.879386	1	0.883644	0.883644	0.883644	0.883644	
1398000	0.879386	1	0.939221	0.939221	0.939221	0.939221	
1399000	0.879386	1	0.891464	0.891464	0.891464	0.891464	
1400000	0.879386	1	0.908212	0.908212	0.908212	0.908212	
1401000	0.879386	1	0.947491	0.947491	0.947491	0.947491	
1402000	0.879386	1	0.902950	0.902950	0.902950	0.902950	
1403000	0.879386	1	0.927461	0.927461	0.927461	0.927461	
1404000	0.879386	1	0.899018	0.899018	0.899018	0.899018	
1405000	0.879386	1	0.953783	0.953783	0.953783	0.953783	
1406000	0.879386	1	0.920308	0.920308	0.920308	0.920308	
1407000	0.879386	1	0.959061	0.959061	0.959061	0.959061	
1408000	0.879386	1	0.897281	0.897281	0.897281	0.897281	
1409000	0.879386	1	0.957374	0.957374	0.957374	0.957374	
1410000	0.879386	1	0.912600	0.912600	0.912600	0.912600	
1411000	0.879386	1	0.919365	0.919365	0.919365	0.919365	
1412000	0.879386	1	0.849685	0.849685	0.849685	0.849685	
1413000	0.879386	1	0.872907	0.872907	0.872907	0.872907	
1414000	0.879386	1	0.923567	0.923567	0.923567	0.923567	
1415000	0.879386	1	0.890272	0.890272	0.890272	0.890272	
1416000	0.879386	1	0.928734	0.928734	0.928734	0.928734	
1417000	0.879386	1	0.890617	0.890617	0.890617	0.890617	
1418000	0.879386	1	0.963971	0.963971	0.963971	0.963971	
1419000	0.879386	1	0.938752	0.938752	0.938752	0.938752	
1420000	0.879386	1	0.899983	0.899983	0.899983	0.899983	
1421000	0.879386	1	0.862727	0.862727	0.862727	0.862727	
1422000	0.879386	1	0.927233	0.927233	0.927233	0.927233	
1423000	0.879386	1	0.978678	0.978678	0.978678	0.978678	
1424000	0.879386	1	0.961525	0.961525	0.961525	0.961525	
1425000	0.879386	1	1.003368	1.003368	1.003368	1.003368	
1426000	0.879386	1	0.888298	0.888298	0.888298	0.888298	
1427000	0.879386	1	0.879471	0.879471	0.879471	0.879471	
1428000	0.879386	1	0.963112	0.963112	0.963112	0.963112	
1429000	0.879386	1	0.907065	0.907065	0.907065	0.907065	
1430000	0.879386	1	1.007279	1.007279	1.007279	1.007279	
1431000	0.879386	1	0.899672	0.899672	0.899672	0.899672	
1432000	0.879386	1	0.882865	0.882865	0.882865	0.882865	
1433000	0.879386	1	1.020733	1.020733	1.020733	1.020733	
1434000	0.879386	1	0.881466	0.881466	0.881466	0.881466	
1435000	0.879386	1	0.954213	0.954213	0.954213	0.954213	
1436000	0.879386	1	0.945138	0.945138	0.945138	0.945138	
1437000	0.879386	1	0.916454	0.916454	0.916454	0.916454	
1438000	0.879386	1	0.833040	0.833040	0.833040	0.833040	
1439000	0.879386	1	0.909693	0.909693	0.909693	0.909693	
1440000	0.879386	1	0.914924	0.914924	0.914924	0.914924	
1441000	0.879386	1	0.928070	0.928070	0.928070	0.928070	
1442000	0.879386	1	0.875489	0.875489	0.875489	0.875489	
1443000	0.879386	1	0.966256	0.966256	0.966256	0.966256	
1444000	0.879386	1	0.941532	0.941532	0.941532	0.941532	
1445000	0.879386	1	0.920986	0.920986	0.920986	0.920986	
1446000	0.879386	1	0.935862	0.935862	0.935862	0.935862	
1447000	0.879386	1	0.925295	0.925295	0.925295	0.925295	
1448000	0.879386	1	1.012922	1.012922	1.012922	1.012922	
1449000	0.879386	1	0.937128	0.937128	0.937128	0.937128	
1450000	0.879386	1	0.939811	0.939811	0.939811	0.939811	
1451000	0.879386	1	0.874362	0.874362	0.874362	0.874362	
1452000	0.879386	1	0.912603	0.912603	0.912603	0.912603	
1453000	0.879386	1	0.823175	0.823175	0.823175	0.823175	
1454000	0.879386	1	0.978548	0.978548	0.978548	0.978548	
1455000	0.879386	1	0.851694	0.851694	0.851694	0.851694	
1456000	0.879386	1	0.873900	0.873900	0.873900	0.873900	
1457000	0.879386	1	0.945110	0.945110	0.945110	0.945110	
1458000	0.879386	1	0.972447	0.972447	0.972447	0.972447	
1459000	0.879386	1	0.966622	0.966622	0.966622	0.966622	
1460000	0.879386	1	0.891825	0.891825	0.891825	0.891825	
1461000	0.879386	1	1.013772	1.013772	1.013772	1.013772	
1462000	0.879386	1	0.912277	0.912277	0.912277	0.912277	
1463000	0.879386	1	0.882592	0.882592	0.882592	0.882592	
1464000	0.879386	1	1.000486	1.000486	1.000486	1.000486	
1465000	0.879386	1	0.832474	0.832474	0.832474	0.832474	
1466000	0.879386	1	0.905597	0.905597	0.905597	0.905597	
1467000	0.879386	1	0.851936	0.851936	0.851936	0.851936	
1468000	0.879386	1	0.869853	0.869853	0.869853	0.869853	
1469000	0.879386	1	0.846164	0.846164	0.846164	0.846164	
1470000	0.879386	1	0.857083	0.857083	0.857083	0.857083	
1471000	0.879386	1	0.826300	0.826300	0.826300	0.826300	
1472000	0.879386	1	0.891693	0.891693	0.891693	0.891693	
1473000	0.879386	1	0.902398	0.902398	0.902398	0.902398	
1474000	0.879386	1	0.911272	0.911272	0.911272	0.911272	
1475000	0.879386	1	0.897529	0.897529	0.897529	0.897529	
1476000	0.879386	1	0.922790	0.922790	0.922790	0.922790	
1477000	0.879386	1	0.964607	0.964607	0.964607	0.964607	
1478000	0.879386	1	0.855118	0.855118	0.855118	0.855118	
1479000	0.879386	1	0.954265	0.954265	0.954265	0.954265	
1480000	0.879386	1	0.873288	0.873288	0.873288	0.873288	
1481000	0.879386	1	0.929374	0.929374	0.929374	0.929374	
1482000	0.879386	1	0.872812	0.872812	0.872812	0.872812	
1483000	0.879386	1	0.859673	0.859673	0.859673	0.859673	
1484000	0.879386	1	0.789651	0.789651	0.789651	0.789651	
1485000	0.879386	1	0.903067	0.903067	0.903067	0.903067	
1486000	0.879386	1	0.862254	0.862254	0.862254	0.862254	
1487000	0.879386	1	0.984852	0.984852	0.984852	0.984852	
1488000	0.879386	1	0.890904	0.890904	0.890904	0.890904	
1489000	0.879386	1	0.900956	0.900956	0.900956	0.900956	
1490000	0.879386	1	0.885256	0.885256	0.885256	0.885256	
1491000	0.879386	1	0.858442	0.858442	0.858442	0.858442	
1492000	0.879386	1	0.839257	0.839257	0.839257	0.839257	
1493000	0.879386	1	0.924756	0.924756	0.924756	0.924756	
1494000	0.879386	1	0.890714	0.890714	0.890714	0.890714	
1495000	0.879386	1	0.857273	0.857273	0.857273	0.857273	
1496000	0.879386	1	0.930363	0.930363	0.930363	0.930363	
1497000	0.879386	1	0.892654	0.892654	0.892654	0.892654	
1498000	0.879386	1	0.937483	0.937483	0.937483	0.937483	
1499000	0.879386	1	0.973523	0.973523	0.973523	0.973523	
1500000	0.879386	1	0.885884	0.885884	0.885884	0.885884	
1501000	0.879386	1	0.925886	0.925886	0.925886	0.925886	
1502000	0.879386	1	1.060022	1.060022	1.060022	1.060022	
1503000	0.879386	1	0.850959	0.850959	0.850959	0.850959	
1504000	0.879386	1	0.920888	0.920888	0.920888	0.920888	
1505000	0.879386	1	0.917473	0.917473	0.917473	0.917473	
1506000	0.879386	1	0.893649	0.893649	0.893649	0.893649	
1507000	0.879386	1	0.866000	0.866000	0.866000	0.866000	
1508000	0.879386	1	0.834136	0.834136	0.834136	0.834136	
1509000	0.879386	1	0.894778	0.894778	0.894778	0.894778	
1510000	0.879386	1	0.893586	0.893586	0.893586	0.893586	
1511000	0.879386	1	0.880640	0.880640	0.880640	0.880640	
1512000	0.879386	1	0.847413	0.847413	0.847413	0.847413	
1513000	0.879386	1	0.852806	0.852806	0.852806	0.852806	
1514000	0.879386	1	0.899051	0.899051	0.899051	0.899051	
1515000	0.879386	1	0.802148	0.802148	0.802148	0.802148	
1516000	0.879386	1	0.951293	0.951293	0.951293	0.951293	
1517000	0.879386	1	0.855227	0.855227	0.855227	0.855227	
1518000	0.879386	1	0.913050	0.913050	0.913050	0.913050	
1519000	0.879386	1	0.946494	0.946494	0.946494	0.946494	
1520000	0.879386	1	0.928471	0.928471	0.928471	0.928471	
1521000	0.879386	1	0.783131	0.783131	0.783131	0.783131	
1522000	0.879386	1	0.917577	0.917577	0.917577	0.917577	
1523000	0.879386	1	0.881661	0.881661	0.881661	0.881661	
1524000	0.879386	1	0.938164	0.938164	0.938164	0.938164	
1525000	0.879386	1	0.968529	0.968529	0.968529	0.968529	
1526000	0.879386	1	0.862604	0.862604	0.862604	0.862604	
1527000	0.879386	1	0.914314	0.914314	0.914314	0.914314	
1528000	0.879386	1	0.920862	0.920862	0.920862	0.920862	
1529000	0.879386	1	1.021372	1.021372	1.021372	1.021372	
1530000	0.879386	1	0.887238	0.887238	0.887238	0.887238	
1531000	0.879386	1	0.961644	0.961644	0.961644	0.961644	
1532000	0.879386	1	0.937027	0.937027	0.937027	0.937027	
1533000	0.879386	1	0.856648	0.856648	0.856648	0.856648	
1534000	0.879386	1	0.891092	0.891092	0.891092	0.891092	
1535000	0.879386	1	0.897522	0.897522	0.897522	0.897522	
1536000	0.879386	1	0.878237	0.878237	0.878237	0.878237	
1537000	0.879386	1	0.845471	0.845471	0.845471	0.845471	
1538000	0.879386	1	0.891859	0.891859	0.891859	0.891859	
1539000	0.879386	1	0.780649	0.780649	0.780649	0.780649	
1540000	0.879386	1	0.894638	0.894638	0.894638	0.894638	
1541000	0.879386	1	0.833273	0.833273	0.833273	0.833273	
1542000	0.879386	1	0.946901	0.946901	0.946901	0.946901	
1543000	0.879386	1	0.874799	0.874799	0.874799	0.874799	
1544000	0.879386	1	0.905294	0.905294	0.905294	0.905294	
1545000	0.879386	1	0.872485	0.872485	0.872485	0.872485	
1546000	0.879386	1	0.931264	0.931264	0.931264	0.931264	
1547000	0.879386	1	0.878791	0.878791	0.878791	0.878791	
1548000	0.879386	1	0.982187	0.982187	0.982187	0.982187	
1549000	0.879386	1	0.928602	0.928602	0.928602	0.928602	
1550000	0.879386	1	0.893382	0.893382	0.893382	0.893382	
1551000	0.879386	1	0.923799	0.923799	0.923799	0.923799	
1552000	0.879386	1	0.908453	0.908453	0.908453	0.908453	
1553000	0.879386	1	0.939851	0.939851	0.939851	0.939851	
1554000	0.879386	1	0.938931	0.938931	0.938931	0.938931	
1555000	0.879386	1	0.850231	0.850231	0.850231	0.850231	
1556000	0.879386	1	0.818733	0.818733	0.818733	0.818733	
1557000	0.879386	1	0.922147	0.922147	0.922147	0.922147	
1558000	0.879386	1	0.933424	0.933424	0.933424	0.933424	
1559000	0.879386	1	0.975974	0.975974	0.975974	0.975974	
1560000	0.879386	1	0.948657	0.948657	0.948657	0.948657	
1561000	0.879386	1	0.890871	0.890871	0.890871	0.890871	
1562000	0.879386	1	0.966097	0.966097	0.966097	0.966097	
1563000	0.879386	1	0.910917	0.910917	0.910917	0.910917	
1564000	0.879386	1	0.892379	0.892379	0.892379	0.892379	
1565000	0.879386	1	0.925455	0.925455	0.925455	0.925455	
1566000	0.879386	1	0.894376	0.894376	0.894376	0.894376	
1567000	0.879386	1	0.853133	0.853133	0.853133	0.853133	
1568000	0.879386	1	0.949616	0.949616	0.949616	0.949616	
1569000	0.879386	1	0.956081	0.956081	0.956081	0.956081	
1570000	0.879386	1	0.889635	0.889635	0.889635	0.889635	
1571000	0.879386	1	0.947079	0.947079	0.947079	0.947079	
1572000	0.879386	1	0.930198	0.930198	0.930198	0.930198	
1573000	0.879386	1	0.986699	0.986699	0.986699	0.986699	
1574000	0.879386	1	0.911555	0.911555	0.911555	0.911555	
1575000	0.879386	1	0.903137	0.903137	0.903137	0.903137	
1576000	0.879386	1	0.951218	0.951218	0.951218	0.951218	
1577000	0.879386	1	0.877559	0.877559	0.877559	0.877559	
1578000	0.879386	1	0.878454	0.878454	0.878454	0.878454	
1579000	0.879386	1	0.913883	0.913883	0.913883	0.913883	
1580000	0.879386	1	0.934215	0.934215	0.934215	0.934215	
1581000	0.879386	1	0.959726	0.959726	0.959726	0.959726	
1582000	0.879386	1	0.927674	0.927674	0.927674	0.927674	
1583000	0.879386	1	0.895732	0.895732	0.895732	0.895732	
1584000	0.879386	1	0.925765	0.925765	0.925765	0.925765	
1585000	0.879386	1	0.891408	0.891408	0.891408	0.891408	
1586000	0.879386	1	0.858606	0.858606	0.858606	0.858606	
1587000	0.879386	1	1.025934	1.025934	1.025934	1.025934	
1588000	0.879386	1	0.895086	0.895086	0.895086	0.895086	
1589000	0.879386	1	0.867262	0.867262	0.867262	0.867262	
1590000	0.879386	1	0.919005	0.919005	0.919005	0.919005	
1591000	0.879386	1	0.916707	0.916707	0.916707	0.916707	
1592000	0.879386	1	0.844373	0.844373	0.844373	0.844373	
1593000	0.879386	1	1.008177	1.008177	1.008177	1.008177	
1594000	0.879386	1	0.900136	0.900136	0.900136	0.900136	
1595000	0.879386	1	0.906361	0.906361	0.906361	0.906361	
1596000	0.879386	1	0.920995	0.920995	0.920995	0.920995	
1597000	0.879386	1	0.852582	0.852582	0.852582	0.852582	
1598000	0.879386	1	0.890658	0.890658	0.890658	0.890658	
1599000	0.879386	1	0.926180	0.926180	0.926180	0.926180	
1600000	0.879386	1	0.896501	0.896501	0.896501	0.896501	
1601000	0.879386	1	0.882854	0.882854	0.882854	0.882854	
1602000	0.879386	1	0.883140	0.883140	0.883140	0.883140	
1603000	0.879386	1	0.913282	0.913282	0.913282	0.913282	
1604000	0.879386	1	0.903588	0.903588	0.903588	0.903588	
1605000	0.879386	1	1.002544	1.002544	1.002544	1.002544	
1606000	0.879386	1	0.969566	0.969566	0.969566	0.969566	
1607000	0.879386	1	0.951601	0.951601	0.951601	0.951601	
1608000	0.879386	1	0.976520	0.976520	0.976520	0.976520	
1609000	0.879386	1	0.955291	0.955291	0.955291	0.955291	
1610000	0.879386	1	0.870171	0.870171	0.870171	0.870171	
1611000	0.879386	1	1.015123	1.015123	1.015123	1.015123	
1612000	0.879386	1	0.858545	0.858545	0.858545	0.858545	
1613000	0.879386	1	0.912596	0.912596	0.912596	0.912596	
1614000	0.879386	1	0.951817	0.951817	0.951817	0.951817	
1615000	0.879386	1	0.901005	0.901005	0.901005	0.901005	
1616000	0.879386	1	0.917992	0.917992	0.917992	0.917992	
1617000	0.879386	1	0.881874	0.881874	0.881874	0.881874	
1618000	0.879386	1	1.006175	1.006175	1.006175	1.006175	
1619000	0.879386	1	0.882357	0.882357	0.882357	0.882357	
1620000	0.879386	1	0.868045	0.868045	0.868045	0.868045	
1621000	0.879386	1	0.872630	0.872630	0.872630	0.872630	
1622000	0.879386	1	0.866335	0.866335	0.866335	0.866335	
1623000	0.879386	1	0.811087	0.811087	0.811087	0.811087	
1624000	0.879386	1	0.908080	0.908080	0.908080	0.908080	
1625000	0.879386	1	0.911347	0.911347	0.911347	0.911347	
1626000	0.879386	1	0.860297	0.860297	0.860297	0.860297	
1627000	0.879386	1	0.927066	0.927066	0.927066	0.927066	
1628000	0.879386	1	0.948723	0.948723	0.948723	0.948723	
1629000	0.879386	1	0.897785	0.897785	0.897785	0.897785	
1630000	0.879386	1	0.890812	0.890812	0.890812	0.890812	
1631000	0.879386	1	0.925647	0.925647	0.925647	0.925647	
1632000	0.879386	1	0.903306	0.903306	0.903306	0.903306	
1633000	0.879386	1	0.852705	0.852705	0.852705	0.852705	
1634000	0.879386	1	0.898456	0.898456	0.898456	0.898456	
1635000	0.879386	1	0.972770	0.972770	0.972770	0.972770	
1636000	0.879386	1	0.929528	0.929528	0.929528	0.929528	
1637000	0.879386	1	0.901454	0.901454	0.901454	0.901454	
1638000	0.879386	1	0.925615	0.925615	0.925615	0.925615	
1639000	0.879386	1	0.920717	0.920717	0.920717	0.920717	
1640000	0.879386	1	0.935319	0.935319	0.935319	0.935319	
1641000	0.879386	1	0.940947	0.940947	0.940947	0.940947	
1642000	0.879386	1	0.939925	0.939925	0.939925	0.939925	
1643000	0.879386	1	0.941550	0.941550	0.941550	0.941550	
1644000	0.879386	1	0.912197	0.912197	0.912197	0.912197	
1645000	0.879386	1	0.992138	0.992138	0.992138	0.992138	
1646000	0.879386	1	0.921035	0.921035	0.921035	0.921035	
1647000	0.879386	1	0.983311	0.983311	0.983311	0.983311	
1648000	0.879386	1	0.932271	0.932271	0.932271	0.932271	
1649000	0.879386	1	0.868511	0.868511	0.868511	0.868511	
1650000	0.879386	1	0.855702	0.855702	0.855702	0.855702	
1651000	0.879386	1	0.830859	0.830859	0.830859	0.830859	
1652000	0.879386	1	0.946709	0.946709	0.946709	0.946709	
1653000	0.879386	1	0.869400	0.869400	0.869400	0.869400	
1654000	0.879386	1	0.974012	0.974012	0.974012	0.974012	
1655000	0.879386	1	0.927542	0.927542	0.927542	0.927542	
1656000	0.879386	1	0.906809	0.906809	0.906809	0.906809	
1657000	0.879386	1	0.899314	0.899314	0.899314	0.899314	
1658000	0.879386	1	0.967640	0.967640	0.967640	0.967640	
1659000	0.879386	1	0.834766	0.834766	0.834766	0.834766	
1660000	0.879386	1	0.875021	0.875021	0.875021	0.875021	
1661000	0.879386	1	0.860476	0.860476	0.860476	0.860476	
1662000	0.879386	1	0.811336	0.811336	0.811336	0.811336	
1663000	0.879386	1	0.969685	0.969685	0.969685	0.969685	
1664000	0.879386	1	0.843861	0.843861	0.843861	0.843861	
1665000	0.879386	1	0.895522	0.895522	0.895522	0.895522	
1666000	0.879386	1	0.925826	0.925826	0.925826	0.925826	
