Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
1183000	0.879386	1	0.375229	0.375229	0.375229	0.375229	
1184000	0.879386	1	0.339238	0.339238	0.339238	0.339238	
1185000	0.879386	1	0.320173	0.320173	0.320173	0.320173	
1186000	0.879386	2	0.358031	0.358031	0.358031	0.489639	
1187000	0.879386	2	0.346813	0.346813	0.346813	0.400318	
1188000	0.879386	2	0.403186	0.301783	0.403186	0.403186	
1189000	0.879386	2	0.296434	0.357488	0.296434	0.357488	
1190000	0.879386	2	0.310314	0.310314	0.310314	0.807038	
1191000	0.879386	1	0.314662	0.314662	0.314662	0.314662	
1192000	0.879386	2	0.324181	0.324181	0.324181	0.697009	
1193000	0.879386	2	0.320281	0.320281	0.320281	0.568406	
1194000	0.879386	2	0.305001	0.305001	0.305001	0.716764	
1195000	0.879386	1	0.391339	0.391339	0.391339	0.391339	
1196000	0.879386	2	0.379660	0.379660	0.439130	0.439130	
1197000	0.879386	1	0.377923	0.377923	0.377923	0.377923	
1198000	0.879386	3	0.350879	0.285441	0.261128	0.350879	
1199000	0.879386	1	0.363521	0.363521	0.363521	0.363521	
1200000	0.879386	1	0.323480	0.323480	0.323480	0.323480	
1201000	0.879386	1	0.341679	0.341679	0.341679	0.341679	
1202000	0.879386	2	0.330849	0.330849	0.330849	0.603565	
1203000	0.879386	1	0.410730	0.410730	0.410730	0.410730	
1204000	0.879386	1	0.334488	0.334488	0.334488	0.334488	
1205000	0.879386	1	0.325831	0.325831	0.325831	0.325831	
1206000	0.879386	1	0.310159	0.310159	0.310159	0.310159	
1207000	0.879386	1	0.378381	0.378381	0.378381	0.378381	
1208000	0.879386	2	0.390148	0.390148	0.291580	0.390148	
1209000	0.879386	2	0.331870	0.376155	0.331870	0.376155	
1210000	0.879386	1	0.338881	0.338881	0.338881	0.338881	
1211000	0.879386	2	0.336836	0.336836	0.336836	0.568802	
1212000	0.879386	1	0.337371	0.337371	0.337371	0.337371	
1213000	0.879386	2	0.456343	0.364018	0.364018	0.364018	
1214000	0.879386	1	0.347766	0.347766	0.347766	0.347766	
1215000	0.879386	2	0.347959	0.347959	0.347959	0.738192	
1216000	0.879386	2	0.371775	0.371775	0.324322	0.371775	
1217000	0.879386	1	0.386401	0.386401	0.386401	0.386401	
1218000	0.879386	2	0.372543	0.273110	0.372543	0.372543	
1219000	0.879386	1	0.305603	0.305603	0.305603	0.305603	
1220000	0.879386	3	0.294696	0.294696	0.295537	0.340619	
1221000	0.879386	2	0.324316	0.408863	0.324316	0.408863	
1222000	0.879386	2	0.361610	0.361610	0.328465	0.361610	
1223000	0.879386	2	0.330377	0.330377	0.330377	0.673756	
1224000	0.879386	3	0.279616	0.279616	0.318780	0.375128	
1225000	0.879386	2	0.312292	0.312292	0.312292	0.685475	
1226000	0.879386	2	0.338344	0.371765	0.338344	0.371765	
1227000	0.879386	1	0.314013	0.314013	0.314013	0.314013	
1228000	0.879386	1	0.313084	0.313084	0.313084	0.313084	
1229000	0.879386	2	0.392084	0.267991	0.267991	0.392084	
1230000	0.879386	2	0.301452	0.301452	0.301452	0.320201	
1231000	0.879386	2	0.346026	0.346026	0.346026	0.451345	
1232000	0.879386	2	0.353073	0.353073	0.484745	0.484745	
1233000	0.879386	3	0.395088	0.245208	0.395088	0.499892	
1234000	0.879386	1	0.381818	0.381818	0.381818	0.381818	
1235000	0.879386	2	0.297792	0.297792	0.297792	0.506640	
1236000	0.879386	1	0.354406	0.354406	0.354406	0.354406	
1237000	0.879386	2	0.394140	0.275963	0.275963	0.394140	
1238000	0.879386	1	0.396472	0.396472	0.396472	0.396472	
1239000	0.879386	1	0.343391	0.343391	0.343391	0.343391	
1240000	0.879386	1	0.370841	0.370841	0.370841	0.370841	
1241000	0.879386	1	0.365903	0.365903	0.365903	0.365903	
1242000	0.879386	1	0.285173	0.285173	0.285173	0.285173	
1243000	0.879386	1	0.352597	0.352597	0.352597	0.352597	
1244000	0.879386	1	0.376129	0.376129	0.376129	0.376129	
1245000	0.879386	2	0.283746	0.283746	0.283746	0.375404	
1246000	0.879386	2	0.382216	0.367405	0.382216	0.367405	
1247000	0.879386	1	0.365540	0.365540	0.365540	0.365540	
1248000	0.879386	3	0.290098	0.290098	0.387458	0.802033	
1249000	0.879386	1	0.317120	0.317120	0.317120	0.317120	
1250000	0.879386	1	0.314675	0.314675	0.314675	0.314675	
1251000	0.879386	2	0.357867	0.357867	0.357867	0.537722	
1252000	0.879386	1	0.387191	0.387191	0.387191	0.387191	
1253000	0.879386	1	0.323996	0.323996	0.323996	0.323996	
1254000	0.879386	2	0.336194	0.336194	0.336194	0.666118	
1255000	0.879386	1	0.312084	0.312084	0.312084	0.312084	
1256000	0.879386	2	0.323827	0.289047	0.323827	0.323827	
1257000	0.879386	1	0.322541	0.322541	0.322541	0.322541	
1258000	0.879386	1	0.352122	0.352122	0.352122	0.352122	
1259000	0.879386	2	0.360421	0.360421	0.345108	0.360421	
1260000	0.879386	2	0.447083	0.283933	0.283933	0.447083	
1261000	0.879386	2	0.310706	0.310706	0.310706	0.335980	
1262000	0.879386	1	0.353939	0.353939	0.353939	0.353939	
1263000	0.879386	1	0.372478	0.372478	0.372478	0.372478	
1264000	0.879386	2	0.335797	0.335797	0.335797	0.928688	
1265000	0.879386	2	0.341181	0.341181	0.341181	0.565720	
1266000	0.879386	1	0.301820	0.301820	0.301820	0.301820	
1267000	0.879386	2	0.349659	0.349659	0.349659	0.430577	
1268000	0.879386	2	0.378701	0.308612	0.308612	0.378701	
1269000	0.879386	2	0.439818	0.397706	0.439818	0.439818	
1270000	0.879386	2	0.240266	0.392569	0.392569	0.392569	
1271000	0.879386	1	0.349213	0.349213	0.349213	0.349213	
1272000	0.879386	1	0.370402	0.370402	0.370402	0.370402	
1273000	0.879386	1	0.353608	0.353608	0.353608	0.353608	
1274000	0.879386	2	0.310878	0.310878	0.310878	0.792792	
1275000	0.879386	1	0.370648	0.370648	0.370648	0.370648	
1276000	0.879386	4	0.268625	0.282602	0.317622	0.621329	
1277000	0.879386	1	0.359557	0.359557	0.359557	0.359557	
1278000	0.879386	2	0.331868	0.331868	0.331868	0.355077	
1279000	0.879386	1	0.352741	0.352741	0.352741	0.352741	
1280000	0.879386	2	0.377706	0.377706	0.377706	0.527075	
1281000	0.879386	1	0.327958	0.327958	0.327958	0.327958	
1282000	0.879386	2	0.357698	0.357698	0.357698	0.828502	
1283000	0.879386	3	0.420406	0.297809	0.420406	0.669032	
1284000	0.879386	1	0.403382	0.403382	0.403382	0.403382	
1285000	0.879386	1	0.389016	0.389016	0.389016	0.389016	
1286000	0.879386	1	0.341678	0.341678	0.341678	0.341678	
1287000	0.879386	2	0.369232	0.369232	0.349696	0.369232	
1288000	0.879386	1	0.319856	0.319856	0.319856	0.319856	
1289000	0.879386	1	0.360677	0.360677	0.360677	0.360677	
1290000	0.879386	1	0.361331	0.361331	0.361331	0.361331	
1291000	0.879386	2	0.290706	0.290706	0.290706	0.325013	
1292000	0.879386	2	0.354567	0.354567	0.354567	0.891776	
1293000	0.879386	1	0.383733	0.383733	0.383733	0.383733	
1294000	0.879386	3	0.347535	0.347535	0.409355	0.623840	
1295000	0.879386	1	0.363823	0.363823	0.363823	0.363823	
1296000	0.879386	2	0.332532	0.332532	0.332532	0.631795	
1297000	0.879386	2	0.310923	0.310923	0.310923	0.659906	
1298000	0.879386	3	0.340165	0.340165	0.330545	0.709199	
1299000	0.879386	1	0.351165	0.351165	0.351165	0.351165	
1300000	0.879386	2	0.406764	0.254982	0.254982	0.406764	
1301000	0.879386	2	0.346457	0.346457	0.346457	0.673274	
1302000	0.879386	1	0.363845	0.363845	0.363845	0.363845	
1303000	0.879386	1	0.354913	0.354913	0.354913	0.354913	
1304000	0.879386	2	0.320463	0.320463	0.320463	0.381723	
1305000	0.879386	1	0.373142	0.373142	0.373142	0.373142	
1306000	0.879386	1	0.328130	0.328130	0.328130	0.328130	
1307000	0.879386	1	0.358309	0.358309	0.358309	0.358309	
1308000	0.879386	2	0.417670	0.370697	0.417670	0.417670	
1309000	0.879386	1	0.334642	0.334642	0.334642	0.334642	
1310000	0.879386	2	0.341939	0.341939	0.341939	0.476508	
1311000	0.879386	2	0.303704	0.303704	0.303704	0.739550	
1312000	0.879386	1	0.343135	0.343135	0.343135	0.343135	
1313000	0.879386	2	0.342550	0.342550	0.342550	0.659484	
1314000	0.879386	2	0.323109	0.323109	0.471546	0.471546	
1315000	0.879386	1	0.330157	0.330157	0.330157	0.330157	
1316000	0.879386	1	0.348257	0.348257	0.348257	0.348257	
1317000	0.879386	2	0.401970	0.401970	0.390931	0.401970	
1318000	0.879386	2	0.378907	0.378907	0.378907	0.466922	
1319000	0.879386	1	0.373655	0.373655	0.373655	0.373655	
1320000	0.879386	2	0.350659	0.440292	0.440292	0.440292	
1321000	0.879386	1	0.352971	0.352971	0.352971	0.352971	
1322000	0.879386	2	0.329832	0.329832	0.329832	0.569971	
1323000	0.879386	1	0.318797	0.318797	0.318797	0.318797	
1324000	0.879386	2	0.303809	0.303809	0.303809	0.758618	
1325000	0.879386	3	0.368986	0.368986	0.388783	0.646822	
1326000	0.879386	2	0.374931	0.374931	0.308359	0.374931	
1327000	0.879386	2	0.310062	0.310062	0.310062	0.858467	
1328000	0.879386	1	0.359796	0.359796	0.359796	0.359796	
1329000	0.879386	1	0.383460	0.383460	0.383460	0.383460	
1330000	0.879386	2	0.319088	0.319088	0.319088	0.528247	
1331000	0.879386	2	0.240504	0.240504	0.240504	0.439259	
1332000	0.879386	3	0.407567	0.342747	0.342747	0.545596	
1333000	0.879386	1	0.336605	0.336605	0.336605	0.336605	
1334000	0.879386	2	0.334309	0.334309	0.334309	0.767263	
1335000	0.879386	2	0.354078	0.354078	0.354078	0.557752	
1336000	0.879386	2	0.322709	0.322709	0.322709	0.432951	
1337000	0.879386	3	0.361690	0.289123	0.289123	0.502417	
1338000	0.879386	2	0.346953	0.346953	0.346953	0.373080	
1339000	0.879386	1	0.372127	0.372127	0.372127	0.372127	
1340000	0.879386	2	0.320043	0.320043	0.320043	0.634034	
1341000	0.879386	4	0.363951	0.329432	0.390457	0.516198	
1342000	0.879386	1	0.313391	0.313391	0.313391	0.313391	
1343000	0.879386	2	0.307878	0.307878	0.307878	0.790857	
1344000	0.879386	3	0.335127	0.335127	0.275878	0.556186	
1345000	0.879386	1	0.339076	0.339076	0.339076	0.339076	
1346000	0.879386	2	0.349187	0.383502	0.383502	0.383502	
1347000	0.879386	2	0.442553	0.293486	0.293486	0.442553	
1348000	0.879386	1	0.353622	0.353622	0.353622	0.353622	
1349000	0.879386	3	0.384880	0.384880	0.376199	0.452806	
1350000	0.879386	2	0.336392	0.336392	0.336392	0.541296	
1351000	0.879386	2	0.399743	0.272215	0.272215	0.399743	
1352000	0.879386	1	0.370937	0.370937	0.370937	0.370937	
1353000	0.879386	2	0.320763	0.320763	0.320763	0.409066	
1354000	0.879386	1	0.357844	0.357844	0.357844	0.357844	
1355000	0.879386	2	0.409149	0.387563	0.387563	0.387563	
1356000	0.879386	1	0.323003	0.323003	0.323003	0.323003	
1357000	0.879386	1	0.291735	0.291735	0.291735	0.291735	
1358000	0.879386	2	0.320528	0.320528	0.320528	0.832959	
1359000	0.879386	1	0.332431	0.332431	0.332431	0.332431	
1360000	0.879386	1	0.373094	0.373094	0.373094	0.373094	
1361000	0.879386	3	0.355303	0.401436	0.401436	0.511860	
1362000	0.879386	1	0.383840	0.383840	0.383840	0.383840	
1363000	0.879386	2	0.294075	0.294075	0.294075	0.558832	
1364000	0.879386	3	0.337193	0.425397	0.337193	0.756558	
1365000	0.879386	1	0.378822	0.378822	0.378822	0.378822	
1366000	0.879386	1	0.456177	0.456177	0.456177	0.456177	
1367000	0.879386	2	0.391640	0.319339	0.319339	0.391640	
1368000	0.879386	2	0.296207	0.296207	0.296207	0.468396	
1369000	0.879386	1	0.315422	0.315422	0.315422	0.315422	
1370000	0.879386	1	0.365757	0.365757	0.365757	0.365757	
1371000	0.879386	1	0.358419	0.358419	0.358419	0.358419	
1372000	0.879386	2	0.344924	0.344924	0.344924	0.468097	
1373000	0.879386	1	0.353798	0.353798	0.353798	0.353798	
1374000	0.879386	2	0.336109	0.336109	0.336109	0.452678	
1375000	0.879386	1	0.349763	0.349763	0.349763	0.349763	
1376000	0.879386	1	0.375055	0.375055	0.375055	0.375055	
1377000	0.879386	2	0.344485	0.344485	0.344485	0.403381	
1378000	0.879386	1	0.279770	0.279770	0.279770	0.279770	
1379000	0.879386	2	0.467529	0.309118	0.309118	0.467529	
1380000	0.879386	2	0.235358	0.235358	0.235358	0.749131	
1381000	0.879386	1	0.362311	0.362311	0.362311	0.362311	
1382000	0.879386	1	0.286244	0.286244	0.286244	0.286244	
1383000	0.879386	3	0.332392	0.272314	0.332392	0.529213	
1384000	0.879386	2	0.331678	0.331678	0.331678	0.681596	
1385000	0.879386	2	0.333634	0.333634	0.333634	0.680120	
1386000	0.879386	1	0.367433	0.367433	0.367433	0.367433	
1387000	0.879386	1	0.347180	0.347180	0.347180	0.347180	
1388000	0.879386	1	0.366368	0.366368	0.366368	0.366368	
1389000	0.879386	1	0.359832	0.359832	0.359832	0.359832	
1390000	0.879386	1	0.346020	0.346020	0.346020	0.346020	
1391000	0.879386	1	0.395984	0.395984	0.395984	0.395984	
1392000	0.879386	2	0.328602	0.328602	0.328602	0.386088	
1393000	0.879386	1	0.313791	0.313791	0.313791	0.313791	
1394000	0.879386	3	0.352263	0.352263	0.306185	0.389983	
1395000	0.879386	2	0.310277	0.310277	0.310277	0.440453	
1396000	0.879386	2	0.308085	0.308085	0.308085	0.407925	
1397000	0.879386	1	0.358795	0.358795	0.358795	0.358795	
1398000	0.879386	2	0.381488	0.284169	0.284169	0.381488	
1399000	0.879386	3	0.303713	0.340527	0.303713	0.377492	
1400000	0.879386	2	0.312640	0.312640	0.312640	0.428877	
1401000	0.879386	1	0.362308	0.362308	0.362308	0.362308	
1402000	0.879386	1	0.391554	0.391554	0.391554	0.391554	
1403000	0.879386	2	0.350054	0.350054	0.294075	0.350054	
1404000	0.879386	2	0.335089	0.335089	0.335089	0.522347	
1405000	0.879386	1	0.355857	0.355857	0.355857	0.355857	
1406000	0.879386	1	0.318769	0.318769	0.318769	0.318769	
1407000	0.879386	1	0.407178	0.407178	0.407178	0.407178	
1408000	0.879386	1	0.371654	0.371654	0.371654	0.371654	
1409000	0.879386	1	0.352506	0.352506	0.352506	0.352506	
1410000	0.879386	3	0.435683	0.342433	0.333987	0.435683	
1411000	0.879386	3	0.467365	0.316208	0.316208	0.586354	
1412000	0.879386	1	0.352409	0.352409	0.352409	0.352409	
1413000	0.879386	1	0.361003	0.361003	0.361003	0.361003	
1414000	0.879386	2	0.318563	0.318563	0.318563	0.446524	
1415000	0.879386	2	0.332690	0.332690	0.332690	0.549835	
1416000	0.879386	1	0.321243	0.321243	0.321243	0.321243	
1417000	0.879386	1	0.346280	0.346280	0.346280	0.346280	
1418000	0.879386	2	0.362812	0.362812	0.362812	0.547333	
1419000	0.879386	3	0.311162	0.284977	0.284977	0.592678	
1420000	0.879386	1	0.387550	0.387550	0.387550	0.387550	
1421000	0.879386	2	0.328326	0.328326	0.328326	0.461228	
1422000	0.879386	1	0.387240	0.387240	0.387240	0.387240	
1423000	0.879386	1	0.365017	0.365017	0.365017	0.365017	
1424000	0.879386	1	0.356276	0.356276	0.356276	0.356276	
1425000	0.879386	2	0.382554	0.289811	0.289811	0.382554	
1426000	0.879386	2	0.329907	0.329907	0.329907	0.771640	
1427000	0.879386	1	0.370129	0.370129	0.370129	0.370129	
1428000	0.879386	1	0.372614	0.372614	0.372614	0.372614	
1429000	0.879386	3	0.461444	0.269286	0.269286	0.531362	
1430000	0.879386	1	0.364305	0.364305	0.364305	0.364305	
1431000	0.879386	1	0.360862	0.360862	0.360862	0.360862	
1432000	0.879386	3	0.321825	0.313705	0.321825	0.706524	
1433000	0.879386	1	0.318669	0.318669	0.318669	0.318669	
1434000	0.879386	1	0.341691	0.341691	0.341691	0.341691	
1435000	0.879386	2	0.313335	0.313335	0.347589	0.347589	
1436000	0.879386	3	0.387495	0.342615	0.279987	0.387495	
1437000	0.879386	3	0.439586	0.355012	0.433042	0.433042	
1438000	0.879386	2	0.354989	0.354989	0.354989	0.970197	
1439000	0.879386	1	0.346977	0.346977	0.346977	0.346977	
1440000	0.879386	1	0.330865	0.330865	0.330865	0.330865	
1441000	0.879386	1	0.371979	0.371979	0.371979	0.371979	
1442000	0.879386	2	0.308162	0.308162	0.308162	0.727447	
1443000	0.879386	2	0.285879	0.285879	0.285879	0.334262	
1444000	0.879386	2	0.350752	0.350752	0.350752	0.477000	
1445000	0.879386	3	0.406319	0.358508	0.406319	0.628113	
1446000	0.879386	1	0.394130	0.394130	0.394130	0.394130	
1447000	0.879386	3	0.365071	0.381137	0.381137	0.492890	
1448000	0.879386	3	0.457107	0.274772	0.274772	0.443453	
1449000	0.879386	1	0.366157	0.366157	0.366157	0.366157	
1450000	0.879386	1	0.364091	0.364091	0.364091	0.364091	
1451000	0.879386	2	0.379258	0.379258	0.363793	0.363793	
1452000	0.879386	2	0.313713	0.313713	0.313713	0.355645	
1453000	0.879386	2	0.417511	0.417511	0.417511	0.508730	
1454000	0.879386	2	0.381581	0.439540	0.381581	0.439540	
1455000	0.879386	2	0.360305	0.316234	0.360305	0.360305	
1456000	0.879386	2	0.334691	0.334691	0.334691	0.481288	
1457000	0.879386	3	0.363900	0.264057	0.363900	0.567528	
1458000	0.879386	1	0.377994	0.377994	0.377994	0.377994	
1459000	0.879386	2	0.399417	0.283161	0.283161	0.399417	
1460000	0.879386	1	0.372692	0.372692	0.372692	0.372692	
1461000	0.879386	1	0.351745	0.351745	0.351745	0.351745	
1462000	0.879386	1	0.370942	0.370942	0.370942	0.370942	
1463000	0.879386	2	0.368039	0.442415	0.368039	0.442415	
1464000	0.879386	3	0.521829	0.292538	0.332079	0.521829	
1465000	0.879386	2	0.328211	0.328211	0.328211	0.644072	
1466000	0.879386	2	0.325020	0.325020	0.325020	0.826461	
1467000	0.879386	2	0.319924	0.319924	0.319924	0.796415	
1468000	0.879386	1	0.337709	0.337709	0.337709	0.337709	
1469000	0.879386	2	0.318251	0.318251	0.318251	0.502954	
1470000	0.879386	1	0.343651	0.343651	0.343651	0.343651	
1471000	0.879386	2	0.280015	0.280015	0.280015	0.839516	
1472000	0.879386	1	0.347432	0.347432	0.347432	0.347432	
1473000	0.879386	1	0.395378	0.395378	0.395378	0.395378	
1474000	0.879386	2	0.327599	0.327599	0.327599	0.421732	
1475000	0.879386	1	0.371707	0.371707	0.371707	0.371707	
1476000	0.879386	2	0.312707	0.312707	0.287032	0.312707	
1477000	0.879386	2	0.353589	0.353589	0.353589	0.541828	
1478000	0.879386	1	0.355107	0.355107	0.355107	0.355107	
1479000	0.879386	1	0.362253	0.362253	0.362253	0.362253	
1480000	0.879386	1	0.346088	0.346088	0.346088	0.346088	
1481000	0.879386	2	0.394224	0.394224	0.394224	0.481855	
1482000	0.879386	2	0.355044	0.305744	0.305744	0.355044	
1483000	0.879386	2	0.399327	0.301365	0.301365	0.399327	
1484000	0.879386	2	0.320237	0.320237	0.320237	0.503490	
1485000	0.879386	2	0.377116	0.377116	0.377116	0.745535	
1486000	0.879386	1	0.338897	0.338897	0.338897	0.338897	
1487000	0.879386	2	0.323834	0.323834	0.323834	0.441709	
1488000	0.879386	2	0.336336	0.336336	0.336336	0.731302	
1489000	0.879386	2	0.349705	0.349705	0.349705	0.653238	
1490000	0.879386	2	0.350037	0.350037	0.350037	0.576949	
1491000	0.879386	2	0.420528	0.420528	0.307304	0.420528	
1492000	0.879386	2	0.302067	0.371964	0.302067	0.371964	
1493000	0.879386	1	0.348978	0.348978	0.348978	0.348978	
1494000	0.879386	2	0.382257	0.347785	0.347785	0.347785	
1495000	0.879386	1	0.321975	0.321975	0.321975	0.321975	
1496000	0.879386	1	0.348035	0.348035	0.348035	0.348035	
1497000	0.879386	2	0.356583	0.356583	0.356583	0.569003	
1498000	0.879386	1	0.341052	0.341052	0.341052	0.341052	
1499000	0.879386	2	0.361942	0.338537	0.361942	0.361942	
1500000	0.879386	1	0.359192	0.359192	0.359192	0.359192	
1501000	0.879386	1	0.356755	0.356755	0.356755	0.356755	
1502000	0.879386	2	0.353069	0.353069	0.312652	0.353069	
1503000	0.879386	2	0.328225	0.328225	0.328225	0.990914	
1504000	0.879386	2	0.455308	0.291102	0.291102	0.455308	
1505000	0.879386	1	0.325473	0.325473	0.325473	0.325473	
1506000	0.879386	2	0.345380	0.345380	0.345380	0.407647	
1507000	0.879386	2	0.309021	0.309021	0.281938	0.309021	
1508000	0.879386	3	0.308456	0.320755	0.320755	1.003768	
1509000	0.879386	1	0.369018	0.369018	0.369018	0.369018	
1510000	0.879386	1	0.330534	0.330534	0.330534	0.330534	
1511000	0.879386	2	0.320087	0.320087	0.320087	0.452310	
1512000	0.879386	1	0.351840	0.351840	0.351840	0.351840	
1513000	0.879386	2	0.389441	0.389441	0.389441	0.638375	
1514000	0.879386	1	0.363041	0.363041	0.363041	0.363041	
1515000	0.879386	2	0.311806	0.311806	0.311806	0.760164	
1516000	0.879386	1	0.348097	0.348097	0.348097	0.348097	
1517000	0.879386	2	0.370845	0.370845	0.370845	0.469682	
1518000	0.879386	1	0.378016	0.378016	0.378016	0.378016	
1519000	0.879386	1	0.381385	0.381385	0.381385	0.381385	
1520000	0.879386	1	0.364413	0.364413	0.364413	0.364413	
1521000	0.879386	3	0.301568	0.324479	0.301568	0.633634	
1522000	0.879386	2	0.349872	0.349872	0.349872	0.506125	
1523000	0.879386	1	0.328013	0.328013	0.328013	0.328013	
1524000	0.879386	1	0.374978	0.374978	0.374978	0.374978	
1525000	0.879386	1	0.379681	0.379681	0.379681	0.379681	
1526000	0.879386	1	0.387878	0.387878	0.387878	0.387878	
1527000	0.879386	1	0.372515	0.372515	0.372515	0.372515	
1528000	0.879386	2	0.329038	0.329038	0.329038	0.347850	
1529000	0.879386	2	0.382543	0.382543	0.382543	0.340333	
1530000	0.879386	2	0.333237	0.333237	0.333237	0.404767	
1531000	0.879386	2	0.315870	0.315870	0.315870	0.523490	
1532000	0.879386	1	0.341040	0.341040	0.341040	0.341040	
1533000	0.879386	2	0.315846	0.315846	0.315846	0.437227	
1534000	0.879386	2	0.345542	0.345542	0.345542	0.507734	
1535000	0.879386	1	0.377334	0.377334	0.377334	0.377334	
1536000	0.879386	1	0.381730	0.381730	0.381730	0.381730	
1537000	0.879386	3	0.338333	0.377018	0.338333	0.473990	
1538000	0.879386	1	0.337443	0.337443	0.337443	0.337443	
1539000	0.879386	1	0.377137	0.377137	0.377137	0.377137	
1540000	0.879386	2	0.361248	0.361248	0.361248	0.664747	
1541000	0.879386	2	0.327181	0.327181	0.327181	0.635648	
1542000	0.879386	2	0.394797	0.394797	0.351060	0.394797	
1543000	0.879386	2	0.324737	0.324737	0.324737	0.498111	
1544000	0.879386	1	0.353555	0.353555	0.353555	0.353555	
1545000	0.879386	1	0.386340	0.386340	0.386340	0.386340	
1546000	0.879386	2	0.353469	0.353469	0.353469	0.607814	
1547000	0.879386	2	0.310949	0.310949	0.310949	0.569348	
1548000	0.879386	2	0.327803	0.327803	0.327803	0.607950	
1549000	0.879386	2	0.366003	0.307727	0.307727	0.366003	
1550000	0.879386	2	0.315777	0.315777	0.315777	0.492887	
1551000	0.879386	1	0.377098	0.377098	0.377098	0.377098	
1552000	0.879386	2	0.323567	0.323567	0.323567	0.642133	
1553000	0.879386	1	0.368063	0.368063	0.368063	0.368063	
1554000	0.879386	2	0.329143	0.329143	0.329143	0.393079	
1555000	0.879386	1	0.353356	0.353356	0.353356	0.353356	
1556000	0.879386	2	0.303615	0.303615	0.303615	0.627402	
1557000	0.879386	3	0.365285	0.365285	0.290487	0.430710	
1558000	0.879386	1	0.349835	0.349835	0.349835	0.349835	
1559000	0.879386	1	0.334806	0.334806	0.334806	0.334806	
1560000	0.879386	1	0.319877	0.319877	0.319877	0.319877	
1561000	0.879386	2	0.281820	0.281820	0.451549	0.451549	
1562000	0.879386	2	0.312226	0.312226	0.312226	0.456333	
1563000	0.879386	2	0.311478	0.311478	0.311478	0.499822	
1564000	0.879386	1	0.348627	0.348627	0.348627	0.348627	
1565000	0.879386	1	0.258816	0.258816	0.258816	0.258816	
1566000	0.879386	1	0.336507	0.336507	0.336507	0.336507	
1567000	0.879386	1	0.346456	0.346456	0.346456	0.346456	
1568000	0.879386	2	0.327763	0.327763	0.327763	0.670839	
1569000	0.879386	1	0.365165	0.365165	0.365165	0.365165	
1570000	0.879386	1	0.362207	0.362207	0.362207	0.362207	
1571000	0.879386	1	0.337715	0.337715	0.337715	0.337715	
1572000	0.879386	2	0.424870	0.248803	0.424870	0.424870	
1573000	0.879386	1	0.302666	0.302666	0.302666	0.302666	
1574000	0.879386	1	0.359352	0.359352	0.359352	0.359352	
1575000	0.879386	1	0.379110	0.379110	0.379110	0.379110	
1576000	0.879386	1	0.327231	0.327231	0.327231	0.327231	
1577000	0.879386	1	0.381561	0.381561	0.381561	0.381561	
1578000	0.879386	2	0.350711	0.350711	0.350711	0.493804	
1579000	0.879386	2	0.351194	0.351194	0.351194	0.709615	
1580000	0.879386	2	0.341393	0.439835	0.341393	0.439835	
1581000	0.879386	2	0.359352	0.359352	0.359352	0.706896	
1582000	0.879386	2	0.340952	0.340952	0.340952	0.787470	
1583000	0.879386	2	0.303072	0.303072	0.303072	0.361861	
1584000	0.879386	1	0.353123	0.353123	0.353123	0.353123	
1585000	0.879386	1	0.329058	0.329058	0.329058	0.329058	
1586000	0.879386	2	0.356841	0.356841	0.356841	0.636080	
1587000	0.879386	3	0.445408	0.302618	0.302618	0.435456	
1588000	0.879386	2	0.335533	0.335533	0.335533	0.524506	
1589000	0.879386	2	0.313884	0.313884	0.313884	0.561540	
1590000	0.879386	3	0.410846	0.339197	0.339197	0.553110	
1591000	0.879386	1	0.391901	0.391901	0.391901	0.391901	
1592000	0.879386	1	0.335879	0.335879	0.335879	0.335879	
1593000	0.879386	2	0.332731	0.339776	0.339776	0.332731	
1594000	0.879386	1	0.353394	0.353394	0.353394	0.353394	
1595000	0.879386	2	0.295886	0.295886	0.295886	0.414343	
1596000	0.879386	2	0.366356	0.366356	0.281354	0.366356	
1597000	0.879386	2	0.358483	0.358483	0.388913	0.388913	
1598000	0.879386	2	0.350365	0.350365	0.350365	0.646458	
1599000	0.879386	1	0.332065	0.332065	0.332065	0.332065	
1600000	0.879386	1	0.317012	0.317012	0.317012	0.317012	
1601000	0.879386	2	0.269170	0.269170	0.269170	0.373279	
1602000	0.879386	2	0.380549	0.380549	0.380549	0.673715	
1603000	0.879386	2	0.364729	0.327227	0.327227	0.364729	
1604000	0.879386	1	0.362621	0.362621	0.362621	0.362621	
1605000	0.879386	1	0.349048	0.349048	0.349048	0.349048	
1606000	0.879386	2	0.373989	0.304903	0.373989	0.373989	
1607000	0.879386	2	0.399162	0.399162	0.381520	0.381520	
1608000	0.879386	1	0.370270	0.370270	0.370270	0.370270	
1609000	0.879386	3	0.384895	0.310425	0.310425	0.542453	
1610000	0.879386	2	0.308395	0.308395	0.308395	0.679743	
1611000	0.879386	2	0.405295	0.267191	0.267191	0.405295	
1612000	0.879386	1	0.320904	0.320904	0.320904	0.320904	
1613000	0.879386	3	0.318083	0.347145	0.347145	0.656428	
1614000	0.879386	1	0.369161	0.369161	0.369161	0.369161	
1615000	0.879386	2	0.328433	0.328433	0.328433	0.500763	
1616000	0.879386	1	0.329937	0.329937	0.329937	0.329937	
1617000	0.879386	2	0.279888	0.279888	0.279888	0.639676	
