Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
1132000	0.879386	1	0.114529	0.251111	0.033557	0.180368	0.245573	0.174862	0.114529	0.251111	0.033557	0.180368	0.245573	0.174862	0.114529	0.251111	0.033557	0.180368	0.245573	0.174862	0.114529	0.251111	0.033557	0.180368	0.245573	0.174862	
1133000	0.879386	1	0.141520	0.260882	0.044011	0.144534	0.263035	0.146017	0.141520	0.260882	0.044011	0.144534	0.263035	0.146017	0.141520	0.260882	0.044011	0.144534	0.263035	0.146017	0.141520	0.260882	0.044011	0.144534	0.263035	0.146017	
1134000	0.879386	1	0.118386	0.202340	0.047899	0.150185	0.350632	0.130559	0.118386	0.202340	0.047899	0.150185	0.350632	0.130559	0.118386	0.202340	0.047899	0.150185	0.350632	0.130559	0.118386	0.202340	0.047899	0.150185	0.350632	0.130559	
1135000	0.879386	1	0.119684	0.288824	0.036260	0.139388	0.260486	0.155359	0.119684	0.288824	0.036260	0.139388	0.260486	0.155359	0.119684	0.288824	0.036260	0.139388	0.260486	0.155359	0.119684	0.288824	0.036260	0.139388	0.260486	0.155359	
1136000	0.879386	1	0.110142	0.224391	0.041427	0.158890	0.341884	0.123265	0.110142	0.224391	0.041427	0.158890	0.341884	0.123265	0.110142	0.224391	0.041427	0.158890	0.341884	0.123265	0.110142	0.224391	0.041427	0.158890	0.341884	0.123265	
1137000	0.879386	1	0.119709	0.252314	0.036151	0.190848	0.272918	0.128060	0.119709	0.252314	0.036151	0.190848	0.272918	0.128060	0.119709	0.252314	0.036151	0.190848	0.272918	0.128060	0.119709	0.252314	0.036151	0.190848	0.272918	0.128060	
1138000	0.879386	1	0.136000	0.243492	0.039148	0.185876	0.251817	0.143668	0.136000	0.243492	0.039148	0.185876	0.251817	0.143668	0.136000	0.243492	0.039148	0.185876	0.251817	0.143668	0.136000	0.243492	0.039148	0.185876	0.251817	0.143668	
1139000	0.879386	1	0.143888	0.200285	0.042961	0.196416	0.265995	0.150454	0.143888	0.200285	0.042961	0.196416	0.265995	0.150454	0.143888	0.200285	0.042961	0.196416	0.265995	0.150454	0.143888	0.200285	0.042961	0.196416	0.265995	0.150454	
1140000	0.879386	1	0.109581	0.226743	0.034172	0.213058	0.262590	0.153856	0.109581	0.226743	0.034172	0.213058	0.262590	0.153856	0.109581	0.226743	0.034172	0.213058	0.262590	0.153856	0.109581	0.226743	0.034172	0.213058	0.262590	0.153856	
1141000	0.879386	2	0.115309	0.256808	0.030897	0.200295	0.244275	0.152416	0.115309	0.256808	0.030897	0.200295	0.244275	0.152416	0.115309	0.256808	0.030897	0.200295	0.244275	0.152416	0.192062	0.371695	0.033482	0.047865	0.165890	0.189006	
1142000	0.879386	1	0.148860	0.240467	0.047798	0.163444	0.260593	0.138838	0.148860	0.240467	0.047798	0.163444	0.260593	0.138838	0.148860	0.240467	0.047798	0.163444	0.260593	0.138838	0.148860	0.240467	0.047798	0.163444	0.260593	0.138838	
1143000	0.879386	1	0.113839	0.250474	0.040124	0.182443	0.257583	0.155536	0.113839	0.250474	0.040124	0.182443	0.257583	0.155536	0.113839	0.250474	0.040124	0.182443	0.257583	0.155536	0.113839	0.250474	0.040124	0.182443	0.257583	0.155536	
1144000	0.879386	1	0.128806	0.239811	0.030476	0.218331	0.257396	0.125181	0.128806	0.239811	0.030476	0.218331	0.257396	0.125181	0.128806	0.239811	0.030476	0.218331	0.257396	0.125181	0.128806	0.239811	0.030476	0.218331	0.257396	0.125181	
1145000	0.879386	1	0.164078	0.219804	0.043466	0.173300	0.260339	0.139013	0.164078	0.219804	0.043466	0.173300	0.260339	0.139013	0.164078	0.219804	0.043466	0.173300	0.260339	0.139013	0.164078	0.219804	0.043466	0.173300	0.260339	0.139013	
1146000	0.879386	1	0.131753	0.243015	0.033198	0.194970	0.248922	0.148143	0.131753	0.243015	0.033198	0.194970	0.248922	0.148143	0.131753	0.243015	0.033198	0.194970	0.248922	0.148143	0.131753	0.243015	0.033198	0.194970	0.248922	0.148143	
1147000	0.879386	1	0.146320	0.240139	0.031270	0.200953	0.239918	0.141399	0.146320	0.240139	0.031270	0.200953	0.239918	0.141399	0.146320	0.240139	0.031270	0.200953	0.239918	0.141399	0.146320	0.240139	0.031270	0.200953	0.239918	0.141399	
1148000	0.879386	1	0.114357	0.217173	0.040973	0.185380	0.295755	0.146361	0.114357	0.217173	0.040973	0.185380	0.295755	0.146361	0.114357	0.217173	0.040973	0.185380	0.295755	0.146361	0.114357	0.217173	0.040973	0.185380	0.295755	0.146361	
1149000	0.879386	1	0.102871	0.256867	0.018238	0.189027	0.267995	0.165002	0.102871	0.256867	0.018238	0.189027	0.267995	0.165002	0.102871	0.256867	0.018238	0.189027	0.267995	0.165002	0.102871	0.256867	0.018238	0.189027	0.267995	0.165002	
1150000	0.879386	1	0.110507	0.248520	0.038149	0.198370	0.248334	0.156120	0.110507	0.248520	0.038149	0.198370	0.248334	0.156120	0.110507	0.248520	0.038149	0.198370	0.248334	0.156120	0.110507	0.248520	0.038149	0.198370	0.248334	0.156120	
1151000	0.879386	1	0.112418	0.237752	0.033248	0.189594	0.263154	0.163835	0.112418	0.237752	0.033248	0.189594	0.263154	0.163835	0.112418	0.237752	0.033248	0.189594	0.263154	0.163835	0.112418	0.237752	0.033248	0.189594	0.263154	0.163835	
1152000	0.879386	2	0.121962	0.221794	0.043161	0.208475	0.285192	0.119415	0.121962	0.221794	0.043161	0.208475	0.285192	0.119415	0.121962	0.221794	0.043161	0.208475	0.285192	0.119415	0.118699	0.320079	0.051481	0.107666	0.234131	0.167944	
1153000	0.879386	1	0.119191	0.234079	0.033073	0.185671	0.279354	0.148632	0.119191	0.234079	0.033073	0.185671	0.279354	0.148632	0.119191	0.234079	0.033073	0.185671	0.279354	0.148632	0.119191	0.234079	0.033073	0.185671	0.279354	0.148632	
1154000	0.879386	1	0.120601	0.227667	0.049605	0.166138	0.291686	0.144303	0.120601	0.227667	0.049605	0.166138	0.291686	0.144303	0.120601	0.227667	0.049605	0.166138	0.291686	0.144303	0.120601	0.227667	0.049605	0.166138	0.291686	0.144303	
1155000	0.879386	1	0.112342	0.239027	0.034973	0.208383	0.250144	0.155131	0.112342	0.239027	0.034973	0.208383	0.250144	0.155131	0.112342	0.239027	0.034973	0.208383	0.250144	0.155131	0.112342	0.239027	0.034973	0.208383	0.250144	0.155131	
1156000	0.879386	1	0.133605	0.381654	0.022772	0.131077	0.192370	0.138523	0.133605	0.381654	0.022772	0.131077	0.192370	0.138523	0.133605	0.381654	0.022772	0.131077	0.192370	0.138523	0.133605	0.381654	0.022772	0.131077	0.192370	0.138523	
1157000	0.879386	1	0.117832	0.231819	0.038372	0.185617	0.258021	0.168339	0.117832	0.231819	0.038372	0.185617	0.258021	0.168339	0.117832	0.231819	0.038372	0.185617	0.258021	0.168339	0.117832	0.231819	0.038372	0.185617	0.258021	0.168339	
1158000	0.879386	1	0.109221	0.284696	0.039137	0.202132	0.249156	0.115657	0.109221	0.284696	0.039137	0.202132	0.249156	0.115657	0.109221	0.284696	0.039137	0.202132	0.249156	0.115657	0.109221	0.284696	0.039137	0.202132	0.249156	0.115657	
1159000	0.879386	1	0.124217	0.282128	0.047649	0.140471	0.262080	0.143454	0.124217	0.282128	0.047649	0.140471	0.262080	0.143454	0.124217	0.282128	0.047649	0.140471	0.262080	0.143454	0.124217	0.282128	0.047649	0.140471	0.262080	0.143454	
1160000	0.879386	1	0.119758	0.224621	0.033549	0.195948	0.278573	0.147551	0.119758	0.224621	0.033549	0.195948	0.278573	0.147551	0.119758	0.224621	0.033549	0.195948	0.278573	0.147551	0.119758	0.224621	0.033549	0.195948	0.278573	0.147551	
1161000	0.879386	1	0.109662	0.223641	0.034458	0.179414	0.287854	0.164972	0.109662	0.223641	0.034458	0.179414	0.287854	0.164972	0.109662	0.223641	0.034458	0.179414	0.287854	0.164972	0.109662	0.223641	0.034458	0.179414	0.287854	0.164972	
1162000	0.879386	1	0.145538	0.232458	0.029957	0.178977	0.274456	0.138614	0.145538	0.232458	0.029957	0.178977	0.274456	0.138614	0.145538	0.232458	0.029957	0.178977	0.274456	0.138614	0.145538	0.232458	0.029957	0.178977	0.274456	0.138614	
1163000	0.879386	1	0.113209	0.281702	0.039821	0.187623	0.212873	0.164772	0.113209	0.281702	0.039821	0.187623	0.212873	0.164772	0.113209	0.281702	0.039821	0.187623	0.212873	0.164772	0.113209	0.281702	0.039821	0.187623	0.212873	0.164772	
1164000	0.879386	1	0.166093	0.225140	0.049388	0.136457	0.281479	0.141444	0.166093	0.225140	0.049388	0.136457	0.281479	0.141444	0.166093	0.225140	0.049388	0.136457	0.281479	0.141444	0.166093	0.225140	0.049388	0.136457	0.281479	0.141444	
1165000	0.879386	1	0.126925	0.251233	0.028770	0.191267	0.248276	0.153529	0.126925	0.251233	0.028770	0.191267	0.248276	0.153529	0.126925	0.251233	0.028770	0.191267	0.248276	0.153529	0.126925	0.251233	0.028770	0.191267	0.248276	0.153529	
1166000	0.879386	1	0.142709	0.263323	0.045654	0.161552	0.277455	0.109306	0.142709	0.263323	0.045654	0.161552	0.277455	0.109306	0.142709	0.263323	0.045654	0.161552	0.277455	0.109306	0.142709	0.263323	0.045654	0.161552	0.277455	0.109306	
1167000	0.879386	1	0.134261	0.248848	0.034496	0.170709	0.269436	0.142250	0.134261	0.248848	0.034496	0.170709	0.269436	0.142250	0.134261	0.248848	0.034496	0.170709	0.269436	0.142250	0.134261	0.248848	0.034496	0.170709	0.269436	0.142250	
1168000	0.879386	1	0.121914	0.242770	0.030063	0.205756	0.270774	0.128722	0.121914	0.242770	0.030063	0.205756	0.270774	0.128722	0.121914	0.242770	0.030063	0.205756	0.270774	0.128722	0.121914	0.242770	0.030063	0.205756	0.270774	0.128722	
1169000	0.879386	1	0.134766	0.223774	0.039151	0.158638	0.291385	0.152287	0.134766	0.223774	0.039151	0.158638	0.291385	0.152287	0.134766	0.223774	0.039151	0.158638	0.291385	0.152287	0.134766	0.223774	0.039151	0.158638	0.291385	0.152287	
1170000	0.879386	1	0.108388	0.269487	0.031829	0.191296	0.267889	0.131110	0.108388	0.269487	0.031829	0.191296	0.267889	0.131110	0.108388	0.269487	0.031829	0.191296	0.267889	0.131110	0.108388	0.269487	0.031829	0.191296	0.267889	0.131110	
1171000	0.879386	1	0.116330	0.277774	0.031258	0.196794	0.223146	0.154697	0.116330	0.277774	0.031258	0.196794	0.223146	0.154697	0.116330	0.277774	0.031258	0.196794	0.223146	0.154697	0.116330	0.277774	0.031258	0.196794	0.223146	0.154697	
1172000	0.879386	1	0.138041	0.223078	0.033792	0.190505	0.285895	0.128688	0.138041	0.223078	0.033792	0.190505	0.285895	0.128688	0.138041	0.223078	0.033792	0.190505	0.285895	0.128688	0.138041	0.223078	0.033792	0.190505	0.285895	0.128688	
1173000	0.879386	1	0.123819	0.215911	0.033543	0.118171	0.315129	0.193427	0.123819	0.215911	0.033543	0.118171	0.315129	0.193427	0.123819	0.215911	0.033543	0.118171	0.315129	0.193427	0.123819	0.215911	0.033543	0.118171	0.315129	0.193427	
1174000	0.879386	1	0.117825	0.215681	0.036919	0.201705	0.267503	0.160367	0.117825	0.215681	0.036919	0.201705	0.267503	0.160367	0.117825	0.215681	0.036919	0.201705	0.267503	0.160367	0.117825	0.215681	0.036919	0.201705	0.267503	0.160367	
1175000	0.879386	2	0.130047	0.295030	0.040744	0.274898	0.177806	0.081474	0.204686	0.308683	0.042141	0.119162	0.241699	0.083630	0.204686	0.308683	0.042141	0.119162	0.241699	0.083630	0.204686	0.308683	0.042141	0.119162	0.241699	0.083630	
1176000	0.879386	1	0.111654	0.282336	0.039444	0.168269	0.249522	0.148775	0.111654	0.282336	0.039444	0.168269	0.249522	0.148775	0.111654	0.282336	0.039444	0.168269	0.249522	0.148775	0.111654	0.282336	0.039444	0.168269	0.249522	0.148775	
1177000	0.879386	1	0.125638	0.256558	0.031157	0.195263	0.252351	0.139034	0.125638	0.256558	0.031157	0.195263	0.252351	0.139034	0.125638	0.256558	0.031157	0.195263	0.252351	0.139034	0.125638	0.256558	0.031157	0.195263	0.252351	0.139034	
1178000	0.879386	1	0.115085	0.246459	0.042750	0.200849	0.263279	0.131578	0.115085	0.246459	0.042750	0.200849	0.263279	0.131578	0.115085	0.246459	0.042750	0.200849	0.263279	0.131578	0.115085	0.246459	0.042750	0.200849	0.263279	0.131578	
1179000	0.879386	1	0.135718	0.244057	0.043110	0.185332	0.253141	0.138642	0.135718	0.244057	0.043110	0.185332	0.253141	0.138642	0.135718	0.244057	0.043110	0.185332	0.253141	0.138642	0.135718	0.244057	0.043110	0.185332	0.253141	0.138642	
1180000	0.879386	1	0.108453	0.240449	0.037670	0.190667	0.267899	0.154862	0.108453	0.240449	0.037670	0.190667	0.267899	0.154862	0.108453	0.240449	0.037670	0.190667	0.267899	0.154862	0.108453	0.240449	0.037670	0.190667	0.267899	0.154862	
1181000	0.879386	1	0.128426	0.238451	0.045331	0.170486	0.279115	0.138191	0.128426	0.238451	0.045331	0.170486	0.279115	0.138191	0.128426	0.238451	0.045331	0.170486	0.279115	0.138191	0.128426	0.238451	0.045331	0.170486	0.279115	0.138191	
1182000	0.879386	1	0.132314	0.274946	0.028897	0.202608	0.244971	0.116263	0.132314	0.274946	0.028897	0.202608	0.244971	0.116263	0.132314	0.274946	0.028897	0.202608	0.244971	0.116263	0.132314	0.274946	0.028897	0.202608	0.244971	0.116263	
1183000	0.879386	1	0.160058	0.222888	0.041411	0.124059	0.291371	0.160212	0.160058	0.222888	0.041411	0.124059	0.291371	0.160212	0.160058	0.222888	0.041411	0.124059	0.291371	0.160212	0.160058	0.222888	0.041411	0.124059	0.291371	0.160212	
1184000	0.879386	1	0.111214	0.267956	0.041602	0.176641	0.251587	0.151001	0.111214	0.267956	0.041602	0.176641	0.251587	0.151001	0.111214	0.267956	0.041602	0.176641	0.251587	0.151001	0.111214	0.267956	0.041602	0.176641	0.251587	0.151001	
1185000	0.879386	1	0.114493	0.252268	0.037716	0.181305	0.250600	0.163618	0.114493	0.252268	0.037716	0.181305	0.250600	0.163618	0.114493	0.252268	0.037716	0.181305	0.250600	0.163618	0.114493	0.252268	0.037716	0.181305	0.250600	0.163618	
1186000	0.879386	1	0.121830	0.246673	0.028170	0.172309	0.255382	0.175635	0.121830	0.246673	0.028170	0.172309	0.255382	0.175635	0.121830	0.246673	0.028170	0.172309	0.255382	0.175635	0.121830	0.246673	0.028170	0.172309	0.255382	0.175635	
1187000	0.879386	1	0.114821	0.206034	0.041063	0.220593	0.277580	0.139908	0.114821	0.206034	0.041063	0.220593	0.277580	0.139908	0.114821	0.206034	0.041063	0.220593	0.277580	0.139908	0.114821	0.206034	0.041063	0.220593	0.277580	0.139908	
1188000	0.879386	1	0.118756	0.266086	0.041158	0.212079	0.237687	0.124234	0.118756	0.266086	0.041158	0.212079	0.237687	0.124234	0.118756	0.266086	0.041158	0.212079	0.237687	0.124234	0.118756	0.266086	0.041158	0.212079	0.237687	0.124234	
1189000	0.879386	1	0.119067	0.237888	0.039347	0.205564	0.249911	0.148222	0.119067	0.237888	0.039347	0.205564	0.249911	0.148222	0.119067	0.237888	0.039347	0.205564	0.249911	0.148222	0.119067	0.237888	0.039347	0.205564	0.249911	0.148222	
1190000	0.879386	1	0.120519	0.251666	0.041815	0.168539	0.278986	0.138474	0.120519	0.251666	0.041815	0.168539	0.278986	0.138474	0.120519	0.251666	0.041815	0.168539	0.278986	0.138474	0.120519	0.251666	0.041815	0.168539	0.278986	0.138474	
1191000	0.879386	2	0.069703	0.157449	0.143509	0.041117	0.319688	0.268534	0.166668	0.270818	0.031394	0.189762	0.213735	0.127623	0.166668	0.270818	0.031394	0.189762	0.213735	0.127623	0.166668	0.270818	0.031394	0.189762	0.213735	0.127623	
1192000	0.879386	1	0.126470	0.244328	0.041261	0.181589	0.251951	0.154401	0.126470	0.244328	0.041261	0.181589	0.251951	0.154401	0.126470	0.244328	0.041261	0.181589	0.251951	0.154401	0.126470	0.244328	0.041261	0.181589	0.251951	0.154401	
1193000	0.879386	1	0.103872	0.255516	0.038061	0.175275	0.261671	0.165605	0.103872	0.255516	0.038061	0.175275	0.261671	0.165605	0.103872	0.255516	0.038061	0.175275	0.261671	0.165605	0.103872	0.255516	0.038061	0.175275	0.261671	0.165605	
1194000	0.879386	1	0.114621	0.248481	0.035997	0.182194	0.265438	0.153269	0.114621	0.248481	0.035997	0.182194	0.265438	0.153269	0.114621	0.248481	0.035997	0.182194	0.265438	0.153269	0.114621	0.248481	0.035997	0.182194	0.265438	0.153269	
1195000	0.879386	1	0.111444	0.262871	0.029534	0.163965	0.279479	0.152706	0.111444	0.262871	0.029534	0.163965	0.279479	0.152706	0.111444	0.262871	0.029534	0.163965	0.279479	0.152706	0.111444	0.262871	0.029534	0.163965	0.279479	0.152706	
1196000	0.879386	1	0.135648	0.237338	0.037779	0.195507	0.254059	0.139670	0.135648	0.237338	0.037779	0.195507	0.254059	0.139670	0.135648	0.237338	0.037779	0.195507	0.254059	0.139670	0.135648	0.237338	0.037779	0.195507	0.254059	0.139670	
1197000	0.879386	1	0.107721	0.238596	0.035734	0.191801	0.281756	0.144392	0.107721	0.238596	0.035734	0.191801	0.281756	0.144392	0.107721	0.238596	0.035734	0.191801	0.281756	0.144392	0.107721	0.238596	0.035734	0.191801	0.281756	0.144392	
1198000	0.879386	1	0.113033	0.232273	0.033517	0.218652	0.262814	0.139712	0.113033	0.232273	0.033517	0.218652	0.262814	0.139712	0.113033	0.232273	0.033517	0.218652	0.262814	0.139712	0.113033	0.232273	0.033517	0.218652	0.262814	0.139712	
1199000	0.879386	1	0.119429	0.251226	0.036052	0.181433	0.264245	0.147615	0.119429	0.251226	0.036052	0.181433	0.264245	0.147615	0.119429	0.251226	0.036052	0.181433	0.264245	0.147615	0.119429	0.251226	0.036052	0.181433	0.264245	0.147615	
1200000	0.879386	1	0.127287	0.262786	0.034005	0.195191	0.244517	0.136214	0.127287	0.262786	0.034005	0.195191	0.244517	0.136214	0.127287	0.262786	0.034005	0.195191	0.244517	0.136214	0.127287	0.262786	0.034005	0.195191	0.244517	0.136214	
1201000	0.879386	1	0.126637	0.242280	0.043753	0.160947	0.261060	0.165324	0.126637	0.242280	0.043753	0.160947	0.261060	0.165324	0.126637	0.242280	0.043753	0.160947	0.261060	0.165324	0.126637	0.242280	0.043753	0.160947	0.261060	0.165324	
1202000	0.879386	1	0.099181	0.227528	0.043030	0.216253	0.258512	0.155495	0.099181	0.227528	0.043030	0.216253	0.258512	0.155495	0.099181	0.227528	0.043030	0.216253	0.258512	0.155495	0.099181	0.227528	0.043030	0.216253	0.258512	0.155495	
1203000	0.879386	1	0.106423	0.260958	0.034827	0.184797	0.250939	0.162056	0.106423	0.260958	0.034827	0.184797	0.250939	0.162056	0.106423	0.260958	0.034827	0.184797	0.250939	0.162056	0.106423	0.260958	0.034827	0.184797	0.250939	0.162056	
1204000	0.879386	1	0.093250	0.247094	0.037690	0.228907	0.249142	0.143917	0.093250	0.247094	0.037690	0.228907	0.249142	0.143917	0.093250	0.247094	0.037690	0.228907	0.249142	0.143917	0.093250	0.247094	0.037690	0.228907	0.249142	0.143917	
1205000	0.879386	1	0.106886	0.232654	0.023184	0.216987	0.273943	0.146346	0.106886	0.232654	0.023184	0.216987	0.273943	0.146346	0.106886	0.232654	0.023184	0.216987	0.273943	0.146346	0.106886	0.232654	0.023184	0.216987	0.273943	0.146346	
1206000	0.879386	2	0.120396	0.237812	0.029333	0.196270	0.272166	0.144023	0.120396	0.237812	0.029333	0.196270	0.272166	0.144023	0.120396	0.237812	0.029333	0.196270	0.272166	0.144023	0.303188	0.248632	0.030920	0.032609	0.303195	0.081455	
1207000	0.879386	1	0.121587	0.211963	0.035125	0.196136	0.301069	0.134121	0.121587	0.211963	0.035125	0.196136	0.301069	0.134121	0.121587	0.211963	0.035125	0.196136	0.301069	0.134121	0.121587	0.211963	0.035125	0.196136	0.301069	0.134121	
1208000	0.879386	1	0.123922	0.226791	0.032681	0.176387	0.272913	0.167306	0.123922	0.226791	0.032681	0.176387	0.272913	0.167306	0.123922	0.226791	0.032681	0.176387	0.272913	0.167306	0.123922	0.226791	0.032681	0.176387	0.272913	0.167306	
1209000	0.879386	1	0.132682	0.269004	0.039361	0.193215	0.233513	0.132224	0.132682	0.269004	0.039361	0.193215	0.233513	0.132224	0.132682	0.269004	0.039361	0.193215	0.233513	0.132224	0.132682	0.269004	0.039361	0.193215	0.233513	0.132224	
1210000	0.879386	1	0.119874	0.270681	0.035470	0.176435	0.264778	0.132762	0.119874	0.270681	0.035470	0.176435	0.264778	0.132762	0.119874	0.270681	0.035470	0.176435	0.264778	0.132762	0.119874	0.270681	0.035470	0.176435	0.264778	0.132762	
1211000	0.879386	1	0.158090	0.235782	0.029746	0.176500	0.272775	0.127107	0.158090	0.235782	0.029746	0.176500	0.272775	0.127107	0.158090	0.235782	0.029746	0.176500	0.272775	0.127107	0.158090	0.235782	0.029746	0.176500	0.272775	0.127107	
1212000	0.879386	1	0.135736	0.208978	0.043843	0.191764	0.288944	0.130734	0.135736	0.208978	0.043843	0.191764	0.288944	0.130734	0.135736	0.208978	0.043843	0.191764	0.288944	0.130734	0.135736	0.208978	0.043843	0.191764	0.288944	0.130734	
1213000	0.879386	1	0.136654	0.244307	0.026144	0.212313	0.236125	0.144457	0.136654	0.244307	0.026144	0.212313	0.236125	0.144457	0.136654	0.244307	0.026144	0.212313	0.236125	0.144457	0.136654	0.244307	0.026144	0.212313	0.236125	0.144457	
1214000	0.879386	1	0.106055	0.228570	0.027634	0.211201	0.284657	0.141883	0.106055	0.228570	0.027634	0.211201	0.284657	0.141883	0.106055	0.228570	0.027634	0.211201	0.284657	0.141883	0.106055	0.228570	0.027634	0.211201	0.284657	0.141883	
1215000	0.879386	1	0.135490	0.232960	0.039870	0.174640	0.272500	0.144540	0.135490	0.232960	0.039870	0.174640	0.272500	0.144540	0.135490	0.232960	0.039870	0.174640	0.272500	0.144540	0.135490	0.232960	0.039870	0.174640	0.272500	0.144540	
1216000	0.879386	1	0.066123	0.242142	0.029763	0.177866	0.306110	0.177996	0.066123	0.242142	0.029763	0.177866	0.306110	0.177996	0.066123	0.242142	0.029763	0.177866	0.306110	0.177996	0.066123	0.242142	0.029763	0.177866	0.306110	0.177996	
1217000	0.879386	1	0.199675	0.237127	0.034715	0.203487	0.237467	0.087529	0.199675	0.237127	0.034715	0.203487	0.237467	0.087529	0.199675	0.237127	0.034715	0.203487	0.237467	0.087529	0.199675	0.237127	0.034715	0.203487	0.237467	0.087529	
1218000	0.879386	1	0.127561	0.254646	0.039240	0.182829	0.253861	0.141862	0.127561	0.254646	0.039240	0.182829	0.253861	0.141862	0.127561	0.254646	0.039240	0.182829	0.253861	0.141862	0.127561	0.254646	0.039240	0.182829	0.253861	0.141862	
1219000	0.879386	1	0.117711	0.282043	0.033510	0.171936	0.240576	0.154223	0.117711	0.282043	0.033510	0.171936	0.240576	0.154223	0.117711	0.282043	0.033510	0.171936	0.240576	0.154223	0.117711	0.282043	0.033510	0.171936	0.240576	0.154223	
1220000	0.879386	1	0.124614	0.271820	0.038259	0.162944	0.264486	0.137878	0.124614	0.271820	0.038259	0.162944	0.264486	0.137878	0.124614	0.271820	0.038259	0.162944	0.264486	0.137878	0.124614	0.271820	0.038259	0.162944	0.264486	0.137878	
1221000	0.879386	1	0.118254	0.237205	0.026786	0.197734	0.286403	0.133618	0.118254	0.237205	0.026786	0.197734	0.286403	0.133618	0.118254	0.237205	0.026786	0.197734	0.286403	0.133618	0.118254	0.237205	0.026786	0.197734	0.286403	0.133618	
1222000	0.879386	1	0.147171	0.253990	0.037501	0.182276	0.255453	0.123609	0.147171	0.253990	0.037501	0.182276	0.255453	0.123609	0.147171	0.253990	0.037501	0.182276	0.255453	0.123609	0.147171	0.253990	0.037501	0.182276	0.255453	0.123609	
1223000	0.879386	1	0.131455	0.238722	0.030406	0.187053	0.265967	0.146398	0.131455	0.238722	0.030406	0.187053	0.265967	0.146398	0.131455	0.238722	0.030406	0.187053	0.265967	0.146398	0.131455	0.238722	0.030406	0.187053	0.265967	0.146398	
1224000	0.879386	1	0.113922	0.253667	0.039718	0.160400	0.282877	0.149416	0.113922	0.253667	0.039718	0.160400	0.282877	0.149416	0.113922	0.253667	0.039718	0.160400	0.282877	0.149416	0.113922	0.253667	0.039718	0.160400	0.282877	0.149416	
1225000	0.879386	1	0.114693	0.252105	0.036476	0.179988	0.260315	0.156423	0.114693	0.252105	0.036476	0.179988	0.260315	0.156423	0.114693	0.252105	0.036476	0.179988	0.260315	0.156423	0.114693	0.252105	0.036476	0.179988	0.260315	0.156423	
1226000	0.879386	1	0.115343	0.234115	0.035645	0.216079	0.260772	0.138047	0.115343	0.234115	0.035645	0.216079	0.260772	0.138047	0.115343	0.234115	0.035645	0.216079	0.260772	0.138047	0.115343	0.234115	0.035645	0.216079	0.260772	0.138047	
1227000	0.879386	1	0.149524	0.201721	0.027968	0.171797	0.295915	0.153074	0.149524	0.201721	0.027968	0.171797	0.295915	0.153074	0.149524	0.201721	0.027968	0.171797	0.295915	0.153074	0.149524	0.201721	0.027968	0.171797	0.295915	0.153074	
1228000	0.879386	1	0.124134	0.233005	0.036187	0.162358	0.285922	0.158392	0.124134	0.233005	0.036187	0.162358	0.285922	0.158392	0.124134	0.233005	0.036187	0.162358	0.285922	0.158392	0.124134	0.233005	0.036187	0.162358	0.285922	0.158392	
1229000	0.879386	1	0.114466	0.245978	0.039119	0.217260	0.225712	0.157465	0.114466	0.245978	0.039119	0.217260	0.225712	0.157465	0.114466	0.245978	0.039119	0.217260	0.225712	0.157465	0.114466	0.245978	0.039119	0.217260	0.225712	0.157465	
1230000	0.879386	1	0.125455	0.219404	0.030446	0.203497	0.282427	0.138770	0.125455	0.219404	0.030446	0.203497	0.282427	0.138770	0.125455	0.219404	0.030446	0.203497	0.282427	0.138770	0.125455	0.219404	0.030446	0.203497	0.282427	0.138770	
1231000	0.879386	1	0.109524	0.232424	0.027887	0.192204	0.300508	0.137454	0.109524	0.232424	0.027887	0.192204	0.300508	0.137454	0.109524	0.232424	0.027887	0.192204	0.300508	0.137454	0.109524	0.232424	0.027887	0.192204	0.300508	0.137454	
1232000	0.879386	2	0.107101	0.227353	0.024857	0.220600	0.278662	0.141427	0.284717	0.186610	0.015305	0.100027	0.318486	0.094855	0.107101	0.227353	0.024857	0.220600	0.278662	0.141427	0.284717	0.186610	0.015305	0.100027	0.318486	0.094855	
1233000	0.879386	1	0.130745	0.238563	0.022737	0.191396	0.272501	0.144058	0.130745	0.238563	0.022737	0.191396	0.272501	0.144058	0.130745	0.238563	0.022737	0.191396	0.272501	0.144058	0.130745	0.238563	0.022737	0.191396	0.272501	0.144058	
1234000	0.879386	1	0.120169	0.225089	0.028349	0.204904	0.262364	0.159125	0.120169	0.225089	0.028349	0.204904	0.262364	0.159125	0.120169	0.225089	0.028349	0.204904	0.262364	0.159125	0.120169	0.225089	0.028349	0.204904	0.262364	0.159125	
1235000	0.879386	1	0.120347	0.216719	0.035047	0.189129	0.266733	0.172026	0.120347	0.216719	0.035047	0.189129	0.266733	0.172026	0.120347	0.216719	0.035047	0.189129	0.266733	0.172026	0.120347	0.216719	0.035047	0.189129	0.266733	0.172026	
