Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.113065	0.394366	0.381063	0.111505	0.269276	0.242750	0.234308	0.253667	0.388883	0.098979	0.110588	0.401550	0.113065	0.394366	0.381063	0.111505	0.269276	0.242750	0.234308	0.253667	0.388883	0.098979	0.110588	0.401550	
2000	71.353907	3	0.108034	0.401007	0.388467	0.102491	0.263617	0.246871	0.220741	0.268770	0.388883	0.098979	0.110588	0.401550	0.108034	0.401007	0.388467	0.102491	0.263617	0.246871	0.220741	0.268770	0.388883	0.098979	0.110588	0.401550	
3000	71.353907	3	0.110102	0.386779	0.403797	0.099321	0.263496	0.245888	0.240734	0.249882	0.388883	0.098979	0.110588	0.401550	0.110102	0.386779	0.403797	0.099321	0.263496	0.245888	0.240734	0.249882	0.388883	0.098979	0.110588	0.401550	
4000	71.353907	3	0.109028	0.399691	0.392588	0.098693	0.255668	0.252090	0.236781	0.255461	0.408732	0.094920	0.102523	0.393825	0.109028	0.399691	0.392588	0.098693	0.255668	0.252090	0.236781	0.255461	0.408732	0.094920	0.102523	0.393825	
5000	71.353907	3	0.109747	0.376952	0.415253	0.098048	0.269449	0.249267	0.229231	0.252053	0.400921	0.094052	0.101440	0.403586	0.109747	0.376952	0.415253	0.098048	0.269449	0.249267	0.229231	0.252053	0.400921	0.094052	0.101440	0.403586	
6000	71.353907	3	0.110452	0.395106	0.389586	0.104856	0.260523	0.255202	0.234565	0.249710	0.407493	0.101522	0.099463	0.391522	0.110452	0.395106	0.389586	0.104856	0.260523	0.255202	0.234565	0.249710	0.407493	0.101522	0.099463	0.391522	
7000	71.353907	3	0.106406	0.398348	0.390059	0.105188	0.271345	0.245142	0.236774	0.246739	0.407493	0.101522	0.099463	0.391522	0.106406	0.398348	0.390059	0.105188	0.271345	0.245142	0.236774	0.246739	0.407493	0.101522	0.099463	0.391522	
8000	71.353907	3	0.106406	0.398348	0.390059	0.105188	0.272051	0.245315	0.237114	0.245520	0.407493	0.101522	0.099463	0.391522	0.106406	0.398348	0.390059	0.105188	0.272051	0.245315	0.237114	0.245520	0.407493	0.101522	0.099463	0.391522	
9000	71.353907	3	0.106406	0.398348	0.390059	0.105188	0.262397	0.254977	0.229290	0.253337	0.390351	0.104786	0.105037	0.399825	0.106406	0.398348	0.390059	0.105188	0.262397	0.254977	0.229290	0.253337	0.390351	0.104786	0.105037	0.399825	
10000	71.353907	3	0.106406	0.398348	0.390059	0.105188	0.247281	0.260515	0.244748	0.247456	0.401983	0.099686	0.100450	0.397881	0.106406	0.398348	0.390059	0.105188	0.247281	0.260515	0.244748	0.247456	0.401983	0.099686	0.100450	0.397881	
11000	71.353907	3	0.108100	0.387178	0.402918	0.101804	0.264551	0.246201	0.237657	0.251591	0.401983	0.099686	0.100450	0.397881	0.108100	0.387178	0.402918	0.101804	0.264551	0.246201	0.237657	0.251591	0.401983	0.099686	0.100450	0.397881	
12000	71.353907	3	0.106708	0.399138	0.386117	0.108036	0.267213	0.246064	0.228988	0.257735	0.401983	0.099686	0.100450	0.397881	0.106708	0.399138	0.386117	0.108036	0.267213	0.246064	0.228988	0.257735	0.401983	0.099686	0.100450	0.397881	
13000	71.353907	3	0.106708	0.399138	0.386117	0.108036	0.258672	0.256559	0.226181	0.258588	0.401983	0.099686	0.100450	0.397881	0.106708	0.399138	0.386117	0.108036	0.258672	0.256559	0.226181	0.258588	0.401983	0.099686	0.100450	0.397881	
14000	71.353907	3	0.099615	0.411988	0.387258	0.101139	0.261339	0.241419	0.247260	0.249982	0.394808	0.098147	0.103943	0.403102	0.099615	0.411988	0.387258	0.101139	0.261339	0.241419	0.247260	0.249982	0.394808	0.098147	0.103943	0.403102	
15000	71.353907	3	0.100087	0.399425	0.394163	0.106325	0.257225	0.265372	0.232547	0.244856	0.396992	0.100674	0.102416	0.399918	0.100087	0.399425	0.394163	0.106325	0.257225	0.265372	0.232547	0.244856	0.396992	0.100674	0.102416	0.399918	
