Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.095745	0.392938	0.406003	0.105314	0.250026	0.235003	0.258686	0.256284	0.402006	0.102629	0.100434	0.394930	0.095745	0.392938	0.406003	0.105314	0.250026	0.235003	0.258686	0.256284	0.402006	0.102629	0.100434	0.394930	
2000	71.353907	3	0.097961	0.392455	0.409566	0.100018	0.245363	0.248769	0.256436	0.249432	0.402006	0.102629	0.100434	0.394930	0.097961	0.392455	0.409566	0.100018	0.245363	0.248769	0.256436	0.249432	0.402006	0.102629	0.100434	0.394930	
3000	71.353907	3	0.097961	0.392455	0.409566	0.100018	0.247672	0.238229	0.266806	0.247293	0.402006	0.102629	0.100434	0.394930	0.097961	0.392455	0.409566	0.100018	0.247672	0.238229	0.266806	0.247293	0.402006	0.102629	0.100434	0.394930	
4000	71.353907	3	0.100885	0.384956	0.411472	0.102687	0.252117	0.240178	0.258462	0.249244	0.402006	0.102629	0.100434	0.394930	0.100885	0.384956	0.411472	0.102687	0.252117	0.240178	0.258462	0.249244	0.402006	0.102629	0.100434	0.394930	
5000	71.353907	3	0.094083	0.405088	0.404767	0.096063	0.249862	0.246547	0.256679	0.246913	0.405215	0.099515	0.101050	0.394220	0.094083	0.405088	0.404767	0.096063	0.249862	0.246547	0.256679	0.246913	0.405215	0.099515	0.101050	0.394220	
6000	71.353907	3	0.097209	0.395315	0.414837	0.092638	0.257858	0.256412	0.253740	0.231989	0.405215	0.099515	0.101050	0.394220	0.097209	0.395315	0.414837	0.092638	0.257858	0.256412	0.253740	0.231989	0.405215	0.099515	0.101050	0.394220	
7000	71.353907	3	0.098172	0.402089	0.400425	0.099314	0.238451	0.245447	0.258421	0.257680	0.405215	0.099515	0.101050	0.394220	0.098172	0.402089	0.400425	0.099314	0.238451	0.245447	0.258421	0.257680	0.405215	0.099515	0.101050	0.394220	
8000	71.353907	3	0.098172	0.402089	0.400425	0.099314	0.237267	0.240805	0.259098	0.262830	0.400375	0.100547	0.100662	0.398416	0.098172	0.402089	0.400425	0.099314	0.237267	0.240805	0.259098	0.262830	0.400375	0.100547	0.100662	0.398416	
9000	71.353907	3	0.098172	0.402089	0.400425	0.099314	0.249066	0.260132	0.243196	0.247606	0.400375	0.100547	0.100662	0.398416	0.098172	0.402089	0.400425	0.099314	0.249066	0.260132	0.243196	0.247606	0.400375	0.100547	0.100662	0.398416	
10000	71.353907	3	0.098172	0.402089	0.400425	0.099314	0.247834	0.245217	0.255894	0.251055	0.399051	0.102757	0.102797	0.395396	0.098172	0.402089	0.400425	0.099314	0.247834	0.245217	0.255894	0.251055	0.399051	0.102757	0.102797	0.395396	
11000	71.353907	3	0.097799	0.402744	0.397902	0.101554	0.227681	0.242430	0.259854	0.270035	0.398467	0.101497	0.102825	0.397210	0.097799	0.402744	0.397902	0.101554	0.227681	0.242430	0.259854	0.270035	0.398467	0.101497	0.102825	0.397210	
12000	71.353907	3	0.097799	0.402744	0.397902	0.101554	0.251044	0.255827	0.245196	0.247933	0.398467	0.101497	0.102825	0.397210	0.097799	0.402744	0.397902	0.101554	0.251044	0.255827	0.245196	0.247933	0.398467	0.101497	0.102825	0.397210	
13000	71.353907	3	0.097203	0.404872	0.396776	0.101149	0.242183	0.245122	0.256537	0.256158	0.398467	0.101497	0.102825	0.397210	0.097203	0.404872	0.396776	0.101149	0.242183	0.245122	0.256537	0.256158	0.398467	0.101497	0.102825	0.397210	
14000	71.353907	3	0.095470	0.406154	0.393617	0.104758	0.228148	0.248155	0.265113	0.258584	0.398467	0.101497	0.102825	0.397210	0.095470	0.406154	0.393617	0.104758	0.228148	0.248155	0.265113	0.258584	0.398467	0.101497	0.102825	0.397210	
15000	71.353907	3	0.095470	0.406154	0.393617	0.104758	0.263027	0.245029	0.246468	0.245476	0.398467	0.101497	0.102825	0.397210	0.095470	0.406154	0.393617	0.104758	0.263027	0.245029	0.246468	0.245476	0.398467	0.101497	0.102825	0.397210	
16000	71.353907	3	0.098558	0.417461	0.384808	0.099173	0.264594	0.247662	0.241307	0.246436	0.398467	0.101497	0.102825	0.397210	0.098558	0.417461	0.384808	0.099173	0.264594	0.247662	0.241307	0.246436	0.398467	0.101497	0.102825	0.397210	
17000	71.353907	3	0.095872	0.406472	0.396122	0.101534	0.249559	0.243753	0.261327	0.245360	0.403739	0.103416	0.102027	0.390818	0.095872	0.406472	0.396122	0.101534	0.249559	0.243753	0.261327	0.245360	0.403739	0.103416	0.102027	0.390818	
