Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.104353	0.390091	0.399781	0.105774	0.245496	0.248929	0.234556	0.271019	0.421059	0.099447	0.088892	0.390602	0.104353	0.390091	0.399781	0.105774	0.245496	0.248929	0.234556	0.271019	0.421059	0.099447	0.088892	0.390602	
2000	71.353907	3	0.108484	0.375645	0.409353	0.106518	0.249708	0.255688	0.231855	0.262749	0.396309	0.099748	0.104268	0.399675	0.108484	0.375645	0.409353	0.106518	0.249708	0.255688	0.231855	0.262749	0.396309	0.099748	0.104268	0.399675	
3000	71.353907	3	0.102681	0.399638	0.395880	0.101801	0.249368	0.256930	0.230143	0.263559	0.399257	0.096800	0.095335	0.408608	0.102681	0.399638	0.395880	0.101801	0.249368	0.256930	0.230143	0.263559	0.399257	0.096800	0.095335	0.408608	
4000	71.353907	3	0.102681	0.399638	0.395880	0.101801	0.246167	0.254709	0.235458	0.263666	0.394529	0.101172	0.097166	0.407133	0.102681	0.399638	0.395880	0.101801	0.246167	0.254709	0.235458	0.263666	0.394529	0.101172	0.097166	0.407133	
5000	71.353907	3	0.101252	0.394422	0.401248	0.103078	0.246167	0.254709	0.235458	0.263666	0.404691	0.096074	0.096680	0.402555	0.101252	0.394422	0.401248	0.103078	0.246167	0.254709	0.235458	0.263666	0.404691	0.096074	0.096680	0.402555	
6000	71.353907	3	0.101663	0.396882	0.396197	0.105258	0.235461	0.259103	0.235843	0.269593	0.395790	0.101748	0.101893	0.400569	0.101663	0.396882	0.396197	0.105258	0.235461	0.259103	0.235843	0.269593	0.395790	0.101748	0.101893	0.400569	
7000	71.353907	3	0.102839	0.390625	0.404107	0.102429	0.240984	0.260511	0.242074	0.256430	0.400499	0.098190	0.104241	0.397070	0.102839	0.390625	0.404107	0.102429	0.240984	0.260511	0.242074	0.256430	0.400499	0.098190	0.104241	0.397070	
8000	71.353907	3	0.102839	0.390625	0.404107	0.102429	0.256104	0.250366	0.230731	0.262799	0.400071	0.095195	0.098766	0.405968	0.102839	0.390625	0.404107	0.102429	0.256104	0.250366	0.230731	0.262799	0.400071	0.095195	0.098766	0.405968	
9000	71.353907	3	0.100509	0.391721	0.401374	0.106396	0.243476	0.248041	0.239122	0.269362	0.404828	0.099464	0.098894	0.396815	0.100509	0.391721	0.401374	0.106396	0.243476	0.248041	0.239122	0.269362	0.404828	0.099464	0.098894	0.396815	
10000	71.353907	3	0.100509	0.391721	0.401374	0.106396	0.230943	0.251732	0.260095	0.257230	0.404828	0.099464	0.098894	0.396815	0.100509	0.391721	0.401374	0.106396	0.230943	0.251732	0.260095	0.257230	0.404828	0.099464	0.098894	0.396815	
