Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.107121	0.411490	0.385106	0.096282	0.250868	0.261859	0.227706	0.259568	0.397047	0.109931	0.106404	0.386619	0.107121	0.411490	0.385106	0.096282	0.250868	0.261859	0.227706	0.259568	0.397047	0.109931	0.106404	0.386619	
2000	71.353907	3	0.103267	0.413340	0.382423	0.100971	0.245221	0.267863	0.232132	0.254784	0.401399	0.099446	0.104103	0.395053	0.103267	0.413340	0.382423	0.100971	0.245221	0.267863	0.232132	0.254784	0.401399	0.099446	0.104103	0.395053	
3000	71.353907	3	0.103267	0.413340	0.382423	0.100971	0.228588	0.269304	0.234565	0.267542	0.401399	0.099446	0.104103	0.395053	0.103267	0.413340	0.382423	0.100971	0.228588	0.269304	0.234565	0.267542	0.401399	0.099446	0.104103	0.395053	
4000	71.353907	3	0.103267	0.413340	0.382423	0.100971	0.228588	0.269304	0.234565	0.267542	0.401399	0.099446	0.104103	0.395053	0.103267	0.413340	0.382423	0.100971	0.228588	0.269304	0.234565	0.267542	0.401399	0.099446	0.104103	0.395053	
5000	71.353907	3	0.105978	0.407426	0.384464	0.102132	0.239155	0.272610	0.233210	0.255025	0.401399	0.099446	0.104103	0.395053	0.105978	0.407426	0.384464	0.102132	0.239155	0.272610	0.233210	0.255025	0.401399	0.099446	0.104103	0.395053	
6000	71.353907	3	0.103893	0.401806	0.399144	0.095158	0.243005	0.272508	0.240718	0.243768	0.401399	0.099446	0.104103	0.395053	0.103893	0.401806	0.399144	0.095158	0.243005	0.272508	0.240718	0.243768	0.401399	0.099446	0.104103	0.395053	
7000	71.353907	3	0.103893	0.401806	0.399144	0.095158	0.228581	0.276492	0.232242	0.262685	0.401399	0.099446	0.104103	0.395053	0.103893	0.401806	0.399144	0.095158	0.228581	0.276492	0.232242	0.262685	0.401399	0.099446	0.104103	0.395053	
8000	71.353907	3	0.097041	0.406753	0.398424	0.097782	0.249931	0.260535	0.231560	0.257974	0.401399	0.099446	0.104103	0.395053	0.097041	0.406753	0.398424	0.097782	0.249931	0.260535	0.231560	0.257974	0.401399	0.099446	0.104103	0.395053	
9000	71.353907	3	0.099176	0.412067	0.384830	0.103927	0.250815	0.268775	0.226241	0.254168	0.401399	0.099446	0.104103	0.395053	0.099176	0.412067	0.384830	0.103927	0.250815	0.268775	0.226241	0.254168	0.401399	0.099446	0.104103	0.395053	
10000	71.353907	3	0.102354	0.407697	0.392589	0.097361	0.231037	0.283646	0.239171	0.246146	0.401399	0.099446	0.104103	0.395053	0.102354	0.407697	0.392589	0.097361	0.231037	0.283646	0.239171	0.246146	0.401399	0.099446	0.104103	0.395053	
11000	71.353907	3	0.102354	0.407697	0.392589	0.097361	0.256007	0.267662	0.232617	0.243715	0.401399	0.099446	0.104103	0.395053	0.102354	0.407697	0.392589	0.097361	0.256007	0.267662	0.232617	0.243715	0.401399	0.099446	0.104103	0.395053	
12000	71.353907	3	0.107703	0.410011	0.386270	0.096016	0.236534	0.270536	0.238863	0.254067	0.401399	0.099446	0.104103	0.395053	0.107703	0.410011	0.386270	0.096016	0.236534	0.270536	0.238863	0.254067	0.401399	0.099446	0.104103	0.395053	
