Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.120430	0.379615	0.397005	0.102950	0.266846	0.239592	0.225081	0.268481	0.390615	0.099102	0.090935	0.419347	0.120430	0.379615	0.397005	0.102950	0.266846	0.239592	0.225081	0.268481	0.390615	0.099102	0.090935	0.419347	
2000	71.353907	3	0.114057	0.386165	0.397461	0.102318	0.275094	0.231418	0.229753	0.263734	0.400969	0.095682	0.092923	0.410426	0.114057	0.386165	0.397461	0.102318	0.275094	0.231418	0.229753	0.263734	0.400969	0.095682	0.092923	0.410426	
3000	71.353907	3	0.114057	0.386165	0.397461	0.102318	0.254708	0.232507	0.240117	0.272668	0.400969	0.095682	0.092923	0.410426	0.114057	0.386165	0.397461	0.102318	0.254708	0.232507	0.240117	0.272668	0.400969	0.095682	0.092923	0.410426	
4000	71.353907	3	0.114185	0.384668	0.399024	0.102123	0.268006	0.234878	0.232882	0.264234	0.401531	0.094543	0.102282	0.401644	0.114185	0.384668	0.399024	0.102123	0.268006	0.234878	0.232882	0.264234	0.401531	0.094543	0.102282	0.401644	
5000	71.353907	3	0.110652	0.398958	0.391929	0.098461	0.270936	0.234944	0.235487	0.258632	0.401531	0.094543	0.102282	0.401644	0.110652	0.398958	0.391929	0.098461	0.270936	0.234944	0.235487	0.258632	0.401531	0.094543	0.102282	0.401644	
6000	71.353907	3	0.110652	0.398958	0.391929	0.098461	0.261529	0.233533	0.237105	0.267833	0.399194	0.103050	0.097875	0.399882	0.110652	0.398958	0.391929	0.098461	0.261529	0.233533	0.237105	0.267833	0.399194	0.103050	0.097875	0.399882	
7000	71.353907	3	0.110652	0.398958	0.391929	0.098461	0.264083	0.217700	0.241144	0.277074	0.399452	0.095911	0.101399	0.403238	0.110652	0.398958	0.391929	0.098461	0.264083	0.217700	0.241144	0.277074	0.399452	0.095911	0.101399	0.403238	
8000	71.353907	3	0.110652	0.398958	0.391929	0.098461	0.268633	0.232100	0.236401	0.262865	0.399452	0.095911	0.101399	0.403238	0.110652	0.398958	0.391929	0.098461	0.268633	0.232100	0.236401	0.262865	0.399452	0.095911	0.101399	0.403238	
9000	71.353907	3	0.110652	0.398958	0.391929	0.098461	0.259087	0.232084	0.244964	0.263865	0.399452	0.095911	0.101399	0.403238	0.110652	0.398958	0.391929	0.098461	0.259087	0.232084	0.244964	0.263865	0.399452	0.095911	0.101399	0.403238	
10000	71.353907	3	0.110652	0.398958	0.391929	0.098461	0.273330	0.231029	0.245427	0.250214	0.395728	0.096175	0.100164	0.407933	0.110652	0.398958	0.391929	0.098461	0.273330	0.231029	0.245427	0.250214	0.395728	0.096175	0.100164	0.407933	
