Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.091983	0.400567	0.413776	0.093675	0.247675	0.257940	0.238410	0.255976	0.393029	0.098074	0.099795	0.409102	0.091983	0.400567	0.413776	0.093675	0.247675	0.257940	0.238410	0.255976	0.393029	0.098074	0.099795	0.409102	
2000	71.353907	3	0.097054	0.410283	0.396292	0.096371	0.249942	0.272826	0.227484	0.249748	0.393029	0.098074	0.099795	0.409102	0.097054	0.410283	0.396292	0.096371	0.249942	0.272826	0.227484	0.249748	0.393029	0.098074	0.099795	0.409102	
3000	71.353907	3	0.097054	0.410283	0.396292	0.096371	0.230779	0.268438	0.245518	0.255265	0.396440	0.100078	0.100846	0.402636	0.097054	0.410283	0.396292	0.096371	0.230779	0.268438	0.245518	0.255265	0.396440	0.100078	0.100846	0.402636	
4000	71.353907	3	0.097054	0.410283	0.396292	0.096371	0.238924	0.270901	0.236466	0.253709	0.406595	0.096719	0.097833	0.398853	0.097054	0.410283	0.396292	0.096371	0.238924	0.270901	0.236466	0.253709	0.406595	0.096719	0.097833	0.398853	
5000	71.353907	3	0.102886	0.411490	0.396472	0.089153	0.257321	0.253694	0.246551	0.242434	0.406595	0.096719	0.097833	0.398853	0.102886	0.411490	0.396472	0.089153	0.257321	0.253694	0.246551	0.242434	0.406595	0.096719	0.097833	0.398853	
6000	71.353907	3	0.096082	0.404531	0.404076	0.095312	0.245707	0.259594	0.238602	0.256096	0.398646	0.095093	0.098252	0.408009	0.096082	0.404531	0.404076	0.095312	0.245707	0.259594	0.238602	0.256096	0.398646	0.095093	0.098252	0.408009	
7000	71.353907	3	0.095045	0.408926	0.400532	0.095497	0.236336	0.259376	0.252259	0.252029	0.400151	0.094984	0.095591	0.409274	0.095045	0.408926	0.400532	0.095497	0.236336	0.259376	0.252259	0.252029	0.400151	0.094984	0.095591	0.409274	
8000	71.353907	3	0.103396	0.394924	0.405510	0.096169	0.248548	0.253409	0.241139	0.256905	0.399616	0.099154	0.100530	0.400700	0.103396	0.394924	0.405510	0.096169	0.248548	0.253409	0.241139	0.256905	0.399616	0.099154	0.100530	0.400700	
9000	71.353907	3	0.101212	0.402890	0.398723	0.097174	0.233345	0.271502	0.244226	0.250927	0.399616	0.099154	0.100530	0.400700	0.101212	0.402890	0.398723	0.097174	0.233345	0.271502	0.244226	0.250927	0.399616	0.099154	0.100530	0.400700	
10000	71.353907	3	0.101212	0.402890	0.398723	0.097174	0.242765	0.270538	0.247043	0.239654	0.388085	0.104543	0.097321	0.410050	0.101212	0.402890	0.398723	0.097174	0.242765	0.270538	0.247043	0.239654	0.388085	0.104543	0.097321	0.410050	
11000	71.353907	3	0.101212	0.402890	0.398723	0.097174	0.234414	0.263069	0.248315	0.254202	0.394856	0.106580	0.093939	0.404624	0.101212	0.402890	0.398723	0.097174	0.234414	0.263069	0.248315	0.254202	0.394856	0.106580	0.093939	0.404624	
12000	71.353907	3	0.105175	0.411288	0.385306	0.098231	0.243272	0.273634	0.236814	0.246280	0.393457	0.106162	0.097705	0.402675	0.105175	0.411288	0.385306	0.098231	0.243272	0.273634	0.236814	0.246280	0.393457	0.106162	0.097705	0.402675	
13000	71.353907	4	0.094630	0.398639	0.411699	0.095032	0.243515	0.264193	0.236845	0.255448	0.399898	0.100903	0.098871	0.400328	0.094834	0.420774	0.390099	0.094293	0.243515	0.264193	0.236845	0.255448	0.399898	0.100903	0.098871	0.400328	
14000	71.353907	3	0.092603	0.413285	0.397002	0.097110	0.236287	0.260486	0.246156	0.257071	0.392456	0.107521	0.097521	0.402502	0.092603	0.413285	0.397002	0.097110	0.236287	0.260486	0.246156	0.257071	0.392456	0.107521	0.097521	0.402502	
15000	71.353907	3	0.100310	0.414042	0.386158	0.099489	0.241439	0.258633	0.249431	0.250497	0.397360	0.096483	0.097997	0.408159	0.100310	0.414042	0.386158	0.099489	0.241439	0.258633	0.249431	0.250497	0.397360	0.096483	0.097997	0.408159	
16000	71.353907	3	0.105520	0.387554	0.408548	0.098379	0.246051	0.263031	0.244198	0.246720	0.400670	0.105379	0.096562	0.397389	0.105520	0.387554	0.408548	0.098379	0.246051	0.263031	0.244198	0.246720	0.400670	0.105379	0.096562	0.397389	
