Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.095301	0.423575	0.394344	0.086780	0.268381	0.271608	0.244236	0.215774	0.408684	0.096191	0.103191	0.391934	0.095301	0.423575	0.394344	0.086780	0.268381	0.271608	0.244236	0.215774	0.408684	0.096191	0.103191	0.391934	
2000	71.353907	3	0.101593	0.404425	0.401262	0.092720	0.257247	0.263619	0.245424	0.233709	0.393654	0.100029	0.101003	0.405315	0.101593	0.404425	0.401262	0.092720	0.257247	0.263619	0.245424	0.233709	0.393654	0.100029	0.101003	0.405315	
3000	71.353907	3	0.110670	0.402220	0.397346	0.089763	0.267938	0.255249	0.248135	0.228678	0.393654	0.100029	0.101003	0.405315	0.110670	0.402220	0.397346	0.089763	0.267938	0.255249	0.248135	0.228678	0.393654	0.100029	0.101003	0.405315	
4000	71.353907	3	0.110478	0.393462	0.404222	0.091838	0.262843	0.275186	0.239022	0.222949	0.393654	0.100029	0.101003	0.405315	0.110478	0.393462	0.404222	0.091838	0.262843	0.275186	0.239022	0.222949	0.393654	0.100029	0.101003	0.405315	
5000	71.353907	3	0.106050	0.407338	0.395978	0.090634	0.257629	0.271945	0.238777	0.231649	0.390575	0.100073	0.102423	0.406930	0.106050	0.407338	0.395978	0.090634	0.257629	0.271945	0.238777	0.231649	0.390575	0.100073	0.102423	0.406930	
6000	71.353907	3	0.105267	0.397175	0.403360	0.094198	0.249600	0.265876	0.246061	0.238463	0.390575	0.100073	0.102423	0.406930	0.105267	0.397175	0.403360	0.094198	0.249600	0.265876	0.246061	0.238463	0.390575	0.100073	0.102423	0.406930	
7000	71.353907	3	0.108677	0.392760	0.401733	0.096830	0.249668	0.270444	0.247600	0.232289	0.390575	0.100073	0.102423	0.406930	0.108677	0.392760	0.401733	0.096830	0.249668	0.270444	0.247600	0.232289	0.390575	0.100073	0.102423	0.406930	
8000	71.353907	3	0.104385	0.388888	0.416499	0.090228	0.249668	0.270444	0.247600	0.232289	0.399635	0.098047	0.098568	0.403751	0.104385	0.388888	0.416499	0.090228	0.249668	0.270444	0.247600	0.232289	0.399635	0.098047	0.098568	0.403751	
9000	71.353907	3	0.102440	0.393394	0.416002	0.088164	0.265845	0.254179	0.240407	0.239569	0.399661	0.096698	0.102160	0.401482	0.102440	0.393394	0.416002	0.088164	0.265845	0.254179	0.240407	0.239569	0.399661	0.096698	0.102160	0.401482	
10000	71.353907	3	0.102440	0.393394	0.416002	0.088164	0.255973	0.263781	0.260009	0.220237	0.404926	0.096300	0.100753	0.398021	0.102440	0.393394	0.416002	0.088164	0.255973	0.263781	0.260009	0.220237	0.404926	0.096300	0.100753	0.398021	
