Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.101551	0.405939	0.398423	0.094088	0.252531	0.271382	0.253407	0.222679	0.403714	0.100524	0.097301	0.398462	0.101551	0.405939	0.398423	0.094088	0.252531	0.271382	0.253407	0.222679	0.403714	0.100524	0.097301	0.398462	
2000	71.353907	3	0.098270	0.401526	0.405595	0.094610	0.252067	0.260209	0.251655	0.236068	0.403714	0.100524	0.097301	0.398462	0.098270	0.401526	0.405595	0.094610	0.252067	0.260209	0.251655	0.236068	0.403714	0.100524	0.097301	0.398462	
3000	71.353907	3	0.098270	0.401526	0.405595	0.094610	0.251954	0.262524	0.240331	0.245191	0.403714	0.100524	0.097301	0.398462	0.098270	0.401526	0.405595	0.094610	0.251954	0.262524	0.240331	0.245191	0.403714	0.100524	0.097301	0.398462	
4000	71.353907	3	0.098270	0.401526	0.405595	0.094610	0.257075	0.268844	0.229428	0.244653	0.403714	0.100524	0.097301	0.398462	0.098270	0.401526	0.405595	0.094610	0.257075	0.268844	0.229428	0.244653	0.403714	0.100524	0.097301	0.398462	
5000	71.353907	3	0.101301	0.404278	0.396658	0.097764	0.248904	0.257863	0.256655	0.236578	0.403714	0.100524	0.097301	0.398462	0.101301	0.404278	0.396658	0.097764	0.248904	0.257863	0.256655	0.236578	0.403714	0.100524	0.097301	0.398462	
6000	71.353907	3	0.095013	0.408493	0.395757	0.100737	0.240266	0.277593	0.261568	0.220572	0.396470	0.103787	0.100326	0.399417	0.095013	0.408493	0.395757	0.100737	0.240266	0.277593	0.261568	0.220572	0.396470	0.103787	0.100326	0.399417	
7000	71.353907	3	0.095013	0.408493	0.395757	0.100737	0.257250	0.262596	0.235804	0.244350	0.399236	0.100316	0.098675	0.401773	0.095013	0.408493	0.395757	0.100737	0.257250	0.262596	0.235804	0.244350	0.399236	0.100316	0.098675	0.401773	
8000	71.353907	3	0.095013	0.408493	0.395757	0.100737	0.243664	0.253497	0.255530	0.247309	0.395454	0.101646	0.095945	0.406954	0.095013	0.408493	0.395757	0.100737	0.243664	0.253497	0.255530	0.247309	0.395454	0.101646	0.095945	0.406954	
9000	71.353907	3	0.094880	0.400436	0.405616	0.099069	0.258636	0.260947	0.238780	0.241637	0.395454	0.101646	0.095945	0.406954	0.094880	0.400436	0.405616	0.099069	0.258636	0.260947	0.238780	0.241637	0.395454	0.101646	0.095945	0.406954	
10000	71.353907	3	0.094179	0.400641	0.409216	0.095963	0.252710	0.258650	0.242781	0.245859	0.395454	0.101646	0.095945	0.406954	0.094179	0.400641	0.409216	0.095963	0.252710	0.258650	0.242781	0.245859	0.395454	0.101646	0.095945	0.406954	
11000	71.353907	3	0.095972	0.405711	0.400903	0.097413	0.246984	0.262698	0.247715	0.242603	0.395454	0.101646	0.095945	0.406954	0.095972	0.405711	0.400903	0.097413	0.246984	0.262698	0.247715	0.242603	0.395454	0.101646	0.095945	0.406954	
12000	71.353907	3	0.091970	0.410461	0.399414	0.098155	0.246984	0.262698	0.247715	0.242603	0.402015	0.100752	0.096285	0.400948	0.091970	0.410461	0.399414	0.098155	0.246984	0.262698	0.247715	0.242603	0.402015	0.100752	0.096285	0.400948	
13000	71.353907	3	0.091970	0.410461	0.399414	0.098155	0.254050	0.258388	0.251608	0.235954	0.402015	0.100752	0.096285	0.400948	0.091970	0.410461	0.399414	0.098155	0.254050	0.258388	0.251608	0.235954	0.402015	0.100752	0.096285	0.400948	
14000	71.353907	3	0.096996	0.399809	0.402079	0.101115	0.250074	0.266071	0.236868	0.246986	0.402015	0.100752	0.096285	0.400948	0.096996	0.399809	0.402079	0.101115	0.250074	0.266071	0.236868	0.246986	0.402015	0.100752	0.096285	0.400948	
15000	71.353907	3	0.096996	0.399809	0.402079	0.101115	0.254366	0.267616	0.236041	0.241977	0.402015	0.100752	0.096285	0.400948	0.096996	0.399809	0.402079	0.101115	0.254366	0.267616	0.236041	0.241977	0.402015	0.100752	0.096285	0.400948	
16000	71.353907	3	0.096356	0.390626	0.414444	0.098573	0.255381	0.260853	0.235623	0.248143	0.402015	0.100752	0.096285	0.400948	0.096356	0.390626	0.414444	0.098573	0.255381	0.260853	0.235623	0.248143	0.402015	0.100752	0.096285	0.400948	
17000	71.353907	3	0.095403	0.392935	0.413274	0.098388	0.245737	0.268924	0.248540	0.236799	0.402015	0.100752	0.096285	0.400948	0.095403	0.392935	0.413274	0.098388	0.245737	0.268924	0.248540	0.236799	0.402015	0.100752	0.096285	0.400948	
18000	71.353907	3	0.097491	0.401613	0.408444	0.092453	0.255381	0.263778	0.243926	0.236915	0.405070	0.102540	0.097019	0.395371	0.097491	0.401613	0.408444	0.092453	0.255381	0.263778	0.243926	0.236915	0.405070	0.102540	0.097019	0.395371	
19000	71.353907	3	0.097491	0.401613	0.408444	0.092453	0.244779	0.253194	0.243215	0.258812	0.405070	0.102540	0.097019	0.395371	0.097491	0.401613	0.408444	0.092453	0.244779	0.253194	0.243215	0.258812	0.405070	0.102540	0.097019	0.395371	
20000	71.353907	3	0.088665	0.412309	0.402334	0.096691	0.241155	0.264068	0.260725	0.234052	0.404521	0.097669	0.096544	0.401267	0.088665	0.412309	0.402334	0.096691	0.241155	0.264068	0.260725	0.234052	0.404521	0.097669	0.096544	0.401267	
21000	71.353907	3	0.093312	0.402125	0.408623	0.095939	0.241011	0.263714	0.249734	0.245541	0.404521	0.097669	0.096544	0.401267	0.093312	0.402125	0.408623	0.095939	0.241011	0.263714	0.249734	0.245541	0.404521	0.097669	0.096544	0.401267	
22000	71.353907	3	0.093312	0.402125	0.408623	0.095939	0.273815	0.237177	0.236694	0.252315	0.404521	0.097669	0.096544	0.401267	0.093312	0.402125	0.408623	0.095939	0.273815	0.237177	0.236694	0.252315	0.404521	0.097669	0.096544	0.401267	
23000	71.353907	3	0.093312	0.402125	0.408623	0.095939	0.266812	0.256650	0.257555	0.218983	0.404521	0.097669	0.096544	0.401267	0.093312	0.402125	0.408623	0.095939	0.266812	0.256650	0.257555	0.218983	0.404521	0.097669	0.096544	0.401267	
24000	71.353907	3	0.094135	0.398985	0.406955	0.099925	0.242683	0.269081	0.244365	0.243872	0.400922	0.101520	0.100081	0.397477	0.094135	0.398985	0.406955	0.099925	0.242683	0.269081	0.244365	0.243872	0.400922	0.101520	0.100081	0.397477	
25000	71.353907	3	0.094135	0.398985	0.406955	0.099925	0.255131	0.249582	0.251017	0.244270	0.400922	0.101520	0.100081	0.397477	0.094135	0.398985	0.406955	0.099925	0.255131	0.249582	0.251017	0.244270	0.400922	0.101520	0.100081	0.397477	
26000	71.353907	3	0.096217	0.399182	0.401194	0.103407	0.250389	0.266767	0.235115	0.247728	0.400922	0.101520	0.100081	0.397477	0.096217	0.399182	0.401194	0.103407	0.250389	0.266767	0.235115	0.247728	0.400922	0.101520	0.100081	0.397477	
27000	71.353907	3	0.092102	0.416820	0.393128	0.097949	0.252284	0.260770	0.239077	0.247870	0.400609	0.103895	0.096820	0.398676	0.092102	0.416820	0.393128	0.097949	0.252284	0.260770	0.239077	0.247870	0.400609	0.103895	0.096820	0.398676	
28000	71.353907	3	0.096744	0.415455	0.391730	0.096071	0.256142	0.277301	0.232364	0.234192	0.407440	0.098997	0.095279	0.398284	0.096744	0.415455	0.391730	0.096071	0.256142	0.277301	0.232364	0.234192	0.407440	0.098997	0.095279	0.398284	
29000	71.353907	3	0.099595	0.403364	0.396094	0.100947	0.249457	0.248639	0.247163	0.254740	0.401930	0.099339	0.097689	0.401042	0.099595	0.403364	0.396094	0.100947	0.249457	0.248639	0.247163	0.254740	0.401930	0.099339	0.097689	0.401042	
30000	71.353907	3	0.100523	0.392870	0.408090	0.098518	0.252041	0.273108	0.241247	0.233603	0.401930	0.099339	0.097689	0.401042	0.100523	0.392870	0.408090	0.098518	0.252041	0.273108	0.241247	0.233603	0.401930	0.099339	0.097689	0.401042	
31000	71.353907	3	0.088406	0.406462	0.404848	0.100284	0.247255	0.256994	0.241260	0.254491	0.405160	0.100826	0.097431	0.396582	0.088406	0.406462	0.404848	0.100284	0.247255	0.256994	0.241260	0.254491	0.405160	0.100826	0.097431	0.396582	
32000	71.353907	3	0.094988	0.411428	0.392850	0.100734	0.263602	0.256672	0.234867	0.244859	0.400358	0.099881	0.094929	0.404831	0.094988	0.411428	0.392850	0.100734	0.263602	0.256672	0.234867	0.244859	0.400358	0.099881	0.094929	0.404831	
33000	71.353907	3	0.091742	0.403256	0.408740	0.096262	0.245055	0.257129	0.245056	0.252760	0.400358	0.099881	0.094929	0.404831	0.091742	0.403256	0.408740	0.096262	0.245055	0.257129	0.245056	0.252760	0.400358	0.099881	0.094929	0.404831	
34000	71.353907	3	0.094911	0.397121	0.406493	0.101475	0.256800	0.259316	0.235315	0.248569	0.400358	0.099881	0.094929	0.404831	0.094911	0.397121	0.406493	0.101475	0.256800	0.259316	0.235315	0.248569	0.400358	0.099881	0.094929	0.404831	
35000	71.353907	3	0.100143	0.401438	0.395819	0.102600	0.249918	0.256782	0.248753	0.244547	0.396330	0.108134	0.096886	0.398650	0.100143	0.401438	0.395819	0.102600	0.249918	0.256782	0.248753	0.244547	0.396330	0.108134	0.096886	0.398650	
36000	71.353907	3	0.099344	0.411704	0.392536	0.096416	0.261205	0.263012	0.247822	0.227962	0.402616	0.103949	0.097742	0.395693	0.099344	0.411704	0.392536	0.096416	0.261205	0.263012	0.247822	0.227962	0.402616	0.103949	0.097742	0.395693	
37000	71.353907	3	0.099344	0.411704	0.392536	0.096416	0.255906	0.254679	0.243255	0.246159	0.403298	0.103006	0.095798	0.397897	0.099344	0.411704	0.392536	0.096416	0.255906	0.254679	0.243255	0.246159	0.403298	0.103006	0.095798	0.397897	
38000	71.353907	3	0.099344	0.411704	0.392536	0.096416	0.252809	0.258419	0.242365	0.246408	0.405028	0.102977	0.095065	0.396929	0.099344	0.411704	0.392536	0.096416	0.252809	0.258419	0.242365	0.246408	0.405028	0.102977	0.095065	0.396929	
39000	71.353907	3	0.096795	0.413359	0.393941	0.095905	0.241947	0.257387	0.254608	0.246059	0.405028	0.102977	0.095065	0.396929	0.096795	0.413359	0.393941	0.095905	0.241947	0.257387	0.254608	0.246059	0.405028	0.102977	0.095065	0.396929	
40000	71.353907	3	0.091973	0.403357	0.401531	0.103138	0.242558	0.260818	0.244807	0.251816	0.403216	0.101811	0.096908	0.398064	0.091973	0.403357	0.401531	0.103138	0.242558	0.260818	0.244807	0.251816	0.403216	0.101811	0.096908	0.398064	
41000	71.353907	3	0.092220	0.406875	0.405389	0.095516	0.256293	0.245340	0.247045	0.251322	0.403216	0.101811	0.096908	0.398064	0.092220	0.406875	0.405389	0.095516	0.256293	0.245340	0.247045	0.251322	0.403216	0.101811	0.096908	0.398064	
42000	71.353907	3	0.097558	0.395888	0.406320	0.100234	0.261669	0.248054	0.244788	0.245489	0.403216	0.101811	0.096908	0.398064	0.097558	0.395888	0.406320	0.100234	0.261669	0.248054	0.244788	0.245489	0.403216	0.101811	0.096908	0.398064	
43000	71.353907	3	0.101648	0.407251	0.396713	0.094388	0.235302	0.265029	0.253188	0.246482	0.403216	0.101811	0.096908	0.398064	0.101648	0.407251	0.396713	0.094388	0.235302	0.265029	0.253188	0.246482	0.403216	0.101811	0.096908	0.398064	
44000	71.353907	3	0.100325	0.395134	0.402673	0.101868	0.259604	0.258539	0.251449	0.230408	0.403216	0.101811	0.096908	0.398064	0.100325	0.395134	0.402673	0.101868	0.259604	0.258539	0.251449	0.230408	0.403216	0.101811	0.096908	0.398064	
45000	71.353907	3	0.094731	0.395536	0.407184	0.102549	0.240245	0.265851	0.254448	0.239456	0.403216	0.101811	0.096908	0.398064	0.094731	0.395536	0.407184	0.102549	0.240245	0.265851	0.254448	0.239456	0.403216	0.101811	0.096908	0.398064	
46000	71.353907	3	0.094032	0.406153	0.401663	0.098152	0.251483	0.262937	0.246317	0.239263	0.402619	0.097986	0.098791	0.400605	0.094032	0.406153	0.401663	0.098152	0.251483	0.262937	0.246317	0.239263	0.402619	0.097986	0.098791	0.400605	
47000	71.353907	3	0.099991	0.393154	0.403457	0.103398	0.249841	0.273590	0.241121	0.235448	0.402619	0.097986	0.098791	0.400605	0.099991	0.393154	0.403457	0.103398	0.249841	0.273590	0.241121	0.235448	0.402619	0.097986	0.098791	0.400605	
48000	71.353907	3	0.099991	0.393154	0.403457	0.103398	0.245977	0.255705	0.253621	0.244696	0.399184	0.099651	0.100921	0.400244	0.099991	0.393154	0.403457	0.103398	0.245977	0.255705	0.253621	0.244696	0.399184	0.099651	0.100921	0.400244	
49000	71.353907	3	0.094335	0.403269	0.399582	0.102814	0.267319	0.262512	0.235984	0.234185	0.407832	0.100500	0.095411	0.396257	0.094335	0.403269	0.399582	0.102814	0.267319	0.262512	0.235984	0.234185	0.407832	0.100500	0.095411	0.396257	
50000	71.353907	3	0.099948	0.392855	0.416501	0.090696	0.256803	0.255008	0.248076	0.240113	0.407832	0.100500	0.095411	0.396257	0.099948	0.392855	0.416501	0.090696	0.256803	0.255008	0.248076	0.240113	0.407832	0.100500	0.095411	0.396257	
51000	71.353907	3	0.095657	0.405627	0.400872	0.097844	0.254737	0.254345	0.244053	0.246865	0.407832	0.100500	0.095411	0.396257	0.095657	0.405627	0.400872	0.097844	0.254737	0.254345	0.244053	0.246865	0.407832	0.100500	0.095411	0.396257	
52000	71.353907	3	0.095657	0.405627	0.400872	0.097844	0.254591	0.266540	0.243562	0.235308	0.404073	0.099989	0.094082	0.401856	0.095657	0.405627	0.400872	0.097844	0.254591	0.266540	0.243562	0.235308	0.404073	0.099989	0.094082	0.401856	
53000	71.353907	3	0.095235	0.400111	0.405396	0.099258	0.255486	0.259470	0.245902	0.239142	0.404073	0.099989	0.094082	0.401856	0.095235	0.400111	0.405396	0.099258	0.255486	0.259470	0.245902	0.239142	0.404073	0.099989	0.094082	0.401856	
54000	71.353907	3	0.096103	0.409082	0.397046	0.097769	0.249820	0.255397	0.259353	0.235431	0.411158	0.101820	0.093933	0.393090	0.096103	0.409082	0.397046	0.097769	0.249820	0.255397	0.259353	0.235431	0.411158	0.101820	0.093933	0.393090	
55000	71.353907	3	0.099065	0.406348	0.395090	0.099497	0.235700	0.270650	0.253218	0.240432	0.406071	0.108958	0.092766	0.392205	0.099065	0.406348	0.395090	0.099497	0.235700	0.270650	0.253218	0.240432	0.406071	0.108958	0.092766	0.392205	
56000	71.353907	3	0.099065	0.406348	0.395090	0.099497	0.243523	0.275498	0.232590	0.248388	0.401140	0.097477	0.095097	0.406285	0.099065	0.406348	0.395090	0.099497	0.243523	0.275498	0.232590	0.248388	0.401140	0.097477	0.095097	0.406285	
57000	71.353907	3	0.097718	0.399036	0.400463	0.102784	0.246253	0.268035	0.247071	0.238642	0.407799	0.100072	0.093203	0.398926	0.097718	0.399036	0.400463	0.102784	0.246253	0.268035	0.247071	0.238642	0.407799	0.100072	0.093203	0.398926	
58000	71.353907	3	0.095889	0.400417	0.400718	0.102975	0.249369	0.261315	0.239056	0.250260	0.401498	0.101057	0.095185	0.402260	0.095889	0.400417	0.400718	0.102975	0.249369	0.261315	0.239056	0.250260	0.401498	0.101057	0.095185	0.402260	
59000	71.353907	3	0.091753	0.403073	0.402223	0.102950	0.254941	0.265903	0.240039	0.239118	0.401498	0.101057	0.095185	0.402260	0.091753	0.403073	0.402223	0.102950	0.254941	0.265903	0.240039	0.239118	0.401498	0.101057	0.095185	0.402260	
60000	71.353907	3	0.095442	0.403537	0.404359	0.096662	0.256202	0.257429	0.259216	0.227154	0.401498	0.101057	0.095185	0.402260	0.095442	0.403537	0.404359	0.096662	0.256202	0.257429	0.259216	0.227154	0.401498	0.101057	0.095185	0.402260	
61000	71.353907	3	0.095442	0.403537	0.404359	0.096662	0.254049	0.266630	0.243848	0.235474	0.401498	0.101057	0.095185	0.402260	0.095442	0.403537	0.404359	0.096662	0.254049	0.266630	0.243848	0.235474	0.401498	0.101057	0.095185	0.402260	
62000	71.353907	3	0.091787	0.400228	0.405933	0.102052	0.241934	0.272809	0.241081	0.244176	0.401498	0.101057	0.095185	0.402260	0.091787	0.400228	0.405933	0.102052	0.241934	0.272809	0.241081	0.244176	0.401498	0.101057	0.095185	0.402260	
63000	71.353907	3	0.091787	0.400228	0.405933	0.102052	0.232519	0.271456	0.244106	0.251919	0.401498	0.101057	0.095185	0.402260	0.091787	0.400228	0.405933	0.102052	0.232519	0.271456	0.244106	0.251919	0.401498	0.101057	0.095185	0.402260	
64000	71.353907	3	0.094132	0.415380	0.389819	0.100669	0.256713	0.259111	0.249178	0.234998	0.401498	0.101057	0.095185	0.402260	0.094132	0.415380	0.389819	0.100669	0.256713	0.259111	0.249178	0.234998	0.401498	0.101057	0.095185	0.402260	
65000	71.353907	3	0.098988	0.419417	0.384668	0.096927	0.253390	0.271501	0.232380	0.242729	0.401498	0.101057	0.095185	0.402260	0.098988	0.419417	0.384668	0.096927	0.253390	0.271501	0.232380	0.242729	0.401498	0.101057	0.095185	0.402260	
66000	71.353907	3	0.100700	0.401280	0.400773	0.097247	0.253164	0.264189	0.248653	0.233994	0.412124	0.094129	0.094504	0.399243	0.100700	0.401280	0.400773	0.097247	0.253164	0.264189	0.248653	0.233994	0.412124	0.094129	0.094504	0.399243	
67000	71.353907	3	0.100700	0.401280	0.400773	0.097247	0.265718	0.269134	0.235656	0.229491	0.396952	0.099843	0.096547	0.406659	0.100700	0.401280	0.400773	0.097247	0.265718	0.269134	0.235656	0.229491	0.396952	0.099843	0.096547	0.406659	
68000	71.353907	3	0.095518	0.401564	0.402471	0.100446	0.244711	0.266328	0.236089	0.252873	0.410079	0.095577	0.103492	0.390852	0.095518	0.401564	0.402471	0.100446	0.244711	0.266328	0.236089	0.252873	0.410079	0.095577	0.103492	0.390852	
69000	71.353907	3	0.096157	0.406121	0.401036	0.096687	0.250742	0.268169	0.250683	0.230407	0.411052	0.097807	0.094983	0.396158	0.096157	0.406121	0.401036	0.096687	0.250742	0.268169	0.250683	0.230407	0.411052	0.097807	0.094983	0.396158	
70000	71.353907	3	0.096157	0.406121	0.401036	0.096687	0.252527	0.248473	0.246609	0.252391	0.411052	0.097807	0.094983	0.396158	0.096157	0.406121	0.401036	0.096687	0.252527	0.248473	0.246609	0.252391	0.411052	0.097807	0.094983	0.396158	
71000	71.353907	3	0.096177	0.401432	0.408425	0.093967	0.242684	0.274796	0.242771	0.239749	0.411052	0.097807	0.094983	0.396158	0.096177	0.401432	0.408425	0.093967	0.242684	0.274796	0.242771	0.239749	0.411052	0.097807	0.094983	0.396158	
72000	71.353907	3	0.097564	0.393181	0.410313	0.098943	0.249043	0.269506	0.246082	0.235369	0.388103	0.103245	0.098380	0.410272	0.097564	0.393181	0.410313	0.098943	0.249043	0.269506	0.246082	0.235369	0.388103	0.103245	0.098380	0.410272	
73000	71.353907	3	0.092535	0.410055	0.400464	0.096947	0.241478	0.268685	0.242382	0.247455	0.389461	0.100605	0.100244	0.409690	0.092535	0.410055	0.400464	0.096947	0.241478	0.268685	0.242382	0.247455	0.389461	0.100605	0.100244	0.409690	
74000	71.353907	3	0.092535	0.410055	0.400464	0.096947	0.240623	0.256133	0.239673	0.263572	0.389461	0.100605	0.100244	0.409690	0.092535	0.410055	0.400464	0.096947	0.240623	0.256133	0.239673	0.263572	0.389461	0.100605	0.100244	0.409690	
75000	71.353907	3	0.092535	0.410055	0.400464	0.096947	0.243690	0.269178	0.235227	0.251905	0.404615	0.104252	0.092622	0.398511	0.092535	0.410055	0.400464	0.096947	0.243690	0.269178	0.235227	0.251905	0.404615	0.104252	0.092622	0.398511	
76000	71.353907	3	0.092535	0.410055	0.400464	0.096947	0.246201	0.264895	0.249028	0.239876	0.404615	0.104252	0.092622	0.398511	0.092535	0.410055	0.400464	0.096947	0.246201	0.264895	0.249028	0.239876	0.404615	0.104252	0.092622	0.398511	
