Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.098386	0.406730	0.404189	0.090695	0.241106	0.271773	0.229251	0.257871	0.396954	0.106039	0.086603	0.410404	0.098386	0.406730	0.404189	0.090695	0.241106	0.271773	0.229251	0.257871	0.396954	0.106039	0.086603	0.410404	
2000	71.353907	3	0.088647	0.404854	0.417447	0.089051	0.240238	0.265930	0.239120	0.254711	0.412506	0.102530	0.096949	0.388015	0.088647	0.404854	0.417447	0.089051	0.240238	0.265930	0.239120	0.254711	0.412506	0.102530	0.096949	0.388015	
3000	71.353907	3	0.092999	0.396632	0.415428	0.094942	0.240116	0.269801	0.242043	0.248040	0.412506	0.102530	0.096949	0.388015	0.092999	0.396632	0.415428	0.094942	0.240116	0.269801	0.242043	0.248040	0.412506	0.102530	0.096949	0.388015	
4000	71.353907	3	0.094324	0.398516	0.409121	0.098040	0.235109	0.247871	0.248481	0.268539	0.411447	0.104137	0.092618	0.391798	0.094324	0.398516	0.409121	0.098040	0.235109	0.247871	0.248481	0.268539	0.411447	0.104137	0.092618	0.391798	
5000	71.353907	3	0.093186	0.405187	0.415290	0.086336	0.246146	0.257353	0.246240	0.250260	0.394522	0.100847	0.101321	0.403311	0.093186	0.405187	0.415290	0.086336	0.246146	0.257353	0.246240	0.250260	0.394522	0.100847	0.101321	0.403311	
6000	71.353907	3	0.097101	0.393701	0.413604	0.095594	0.255979	0.260900	0.226402	0.256719	0.398645	0.101065	0.095970	0.404321	0.097101	0.393701	0.413604	0.095594	0.255979	0.260900	0.226402	0.256719	0.398645	0.101065	0.095970	0.404321	
7000	71.353907	3	0.097101	0.393701	0.413604	0.095594	0.241480	0.265676	0.240238	0.252606	0.398645	0.101065	0.095970	0.404321	0.097101	0.393701	0.413604	0.095594	0.241480	0.265676	0.240238	0.252606	0.398645	0.101065	0.095970	0.404321	
8000	71.353907	3	0.094159	0.397307	0.415471	0.093063	0.241480	0.265676	0.240238	0.252606	0.414234	0.100660	0.099970	0.385136	0.094159	0.397307	0.415471	0.093063	0.241480	0.265676	0.240238	0.252606	0.414234	0.100660	0.099970	0.385136	
9000	71.353907	3	0.096435	0.392130	0.413599	0.097835	0.252268	0.249794	0.239038	0.258901	0.414234	0.100660	0.099970	0.385136	0.096435	0.392130	0.413599	0.097835	0.252268	0.249794	0.239038	0.258901	0.414234	0.100660	0.099970	0.385136	
10000	71.353907	3	0.101494	0.396297	0.409412	0.092797	0.254646	0.262068	0.235138	0.248147	0.414234	0.100660	0.099970	0.385136	0.101494	0.396297	0.409412	0.092797	0.254646	0.262068	0.235138	0.248147	0.414234	0.100660	0.099970	0.385136	
11000	71.353907	3	0.095887	0.401308	0.406827	0.095978	0.248656	0.265914	0.235707	0.249722	0.414234	0.100660	0.099970	0.385136	0.095887	0.401308	0.406827	0.095978	0.248656	0.265914	0.235707	0.249722	0.414234	0.100660	0.099970	0.385136	
12000	71.353907	3	0.094898	0.396393	0.409786	0.098924	0.246078	0.261897	0.245026	0.246999	0.403867	0.095782	0.103663	0.396687	0.094898	0.396393	0.409786	0.098924	0.246078	0.261897	0.245026	0.246999	0.403867	0.095782	0.103663	0.396687	
13000	71.353907	3	0.094898	0.389092	0.417999	0.098012	0.249856	0.259421	0.237975	0.252748	0.403867	0.095782	0.103663	0.396687	0.094898	0.389092	0.417999	0.098012	0.249856	0.259421	0.237975	0.252748	0.403867	0.095782	0.103663	0.396687	
14000	71.353907	3	0.090190	0.394878	0.424466	0.090466	0.255017	0.257590	0.238556	0.248836	0.407892	0.097164	0.097598	0.397347	0.090190	0.394878	0.424466	0.090466	0.255017	0.257590	0.238556	0.248836	0.407892	0.097164	0.097598	0.397347	
15000	71.353907	3	0.094202	0.396217	0.409993	0.099588	0.255017	0.257590	0.238556	0.248836	0.408606	0.099098	0.097925	0.394371	0.094202	0.396217	0.409993	0.099588	0.255017	0.257590	0.238556	0.248836	0.408606	0.099098	0.097925	0.394371	
16000	71.353907	3	0.094202	0.396217	0.409993	0.099588	0.251072	0.264973	0.237242	0.246712	0.404563	0.102567	0.098318	0.394552	0.094202	0.396217	0.409993	0.099588	0.251072	0.264973	0.237242	0.246712	0.404563	0.102567	0.098318	0.394552	
17000	71.353907	3	0.094202	0.396217	0.409993	0.099588	0.245995	0.262583	0.240027	0.251395	0.404563	0.102567	0.098318	0.394552	0.094202	0.396217	0.409993	0.099588	0.245995	0.262583	0.240027	0.251395	0.404563	0.102567	0.098318	0.394552	
18000	71.353907	3	0.099383	0.398604	0.405902	0.096112	0.249931	0.266198	0.236019	0.247852	0.413278	0.101160	0.097924	0.387638	0.099383	0.398604	0.405902	0.096112	0.249931	0.266198	0.236019	0.247852	0.413278	0.101160	0.097924	0.387638	
19000	71.353907	3	0.099383	0.398604	0.405902	0.096112	0.254073	0.251409	0.238468	0.256050	0.405500	0.101185	0.098974	0.394341	0.099383	0.398604	0.405902	0.096112	0.254073	0.251409	0.238468	0.256050	0.405500	0.101185	0.098974	0.394341	
20000	71.353907	3	0.096558	0.402909	0.414331	0.086203	0.261081	0.254673	0.231061	0.253185	0.405500	0.101185	0.098974	0.394341	0.096558	0.402909	0.414331	0.086203	0.261081	0.254673	0.231061	0.253185	0.405500	0.101185	0.098974	0.394341	
