Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.098968	0.408615	0.411269	0.081148	0.258695	0.245578	0.247857	0.247871	0.391714	0.104541	0.106605	0.397140	0.098968	0.408615	0.411269	0.081148	0.258695	0.245578	0.247857	0.247871	0.391714	0.104541	0.106605	0.397140	
2000	71.353907	3	0.093977	0.402900	0.412101	0.091023	0.243216	0.253953	0.242893	0.259938	0.393620	0.102148	0.100530	0.403702	0.093977	0.402900	0.412101	0.091023	0.243216	0.253953	0.242893	0.259938	0.393620	0.102148	0.100530	0.403702	
3000	71.353907	3	0.093977	0.402900	0.412101	0.091023	0.244774	0.253054	0.237938	0.264234	0.393620	0.102148	0.100530	0.403702	0.093977	0.402900	0.412101	0.091023	0.244774	0.253054	0.237938	0.264234	0.393620	0.102148	0.100530	0.403702	
4000	71.353907	3	0.102627	0.396359	0.408928	0.092086	0.236209	0.247205	0.252075	0.264511	0.393620	0.102148	0.100530	0.403702	0.102627	0.396359	0.408928	0.092086	0.236209	0.247205	0.252075	0.264511	0.393620	0.102148	0.100530	0.403702	
5000	71.353907	3	0.102627	0.396359	0.408928	0.092086	0.236884	0.255956	0.243836	0.263325	0.402184	0.108760	0.097468	0.391589	0.102627	0.396359	0.408928	0.092086	0.236884	0.255956	0.243836	0.263325	0.402184	0.108760	0.097468	0.391589	
6000	71.353907	3	0.100679	0.400239	0.404132	0.094950	0.242383	0.244703	0.244161	0.268753	0.401943	0.102004	0.095839	0.400214	0.100679	0.400239	0.404132	0.094950	0.242383	0.244703	0.244161	0.268753	0.401943	0.102004	0.095839	0.400214	
7000	71.353907	3	0.100679	0.400239	0.404132	0.094950	0.248690	0.243150	0.245951	0.262209	0.402020	0.104993	0.095767	0.397220	0.100679	0.400239	0.404132	0.094950	0.248690	0.243150	0.245951	0.262209	0.402020	0.104993	0.095767	0.397220	
8000	71.353907	3	0.100679	0.400239	0.404132	0.094950	0.249914	0.238124	0.247107	0.264855	0.399804	0.106117	0.098375	0.395704	0.100679	0.400239	0.404132	0.094950	0.249914	0.238124	0.247107	0.264855	0.399804	0.106117	0.098375	0.395704	
9000	71.353907	3	0.100679	0.400239	0.404132	0.094950	0.244245	0.253141	0.240309	0.262305	0.395454	0.102945	0.099984	0.401617	0.100679	0.400239	0.404132	0.094950	0.244245	0.253141	0.240309	0.262305	0.395454	0.102945	0.099984	0.401617	
10000	71.353907	3	0.093785	0.395022	0.416617	0.094576	0.248565	0.245789	0.241167	0.264480	0.395454	0.102945	0.099984	0.401617	0.093785	0.395022	0.416617	0.094576	0.248565	0.245789	0.241167	0.264480	0.395454	0.102945	0.099984	0.401617	
11000	71.353907	3	0.093785	0.395022	0.416617	0.094576	0.242734	0.244609	0.237030	0.275627	0.395454	0.102945	0.099984	0.401617	0.093785	0.395022	0.416617	0.094576	0.242734	0.244609	0.237030	0.275627	0.395454	0.102945	0.099984	0.401617	
12000	71.353907	3	0.101586	0.391717	0.414104	0.092594	0.235015	0.264199	0.246387	0.254398	0.395454	0.102945	0.099984	0.401617	0.101586	0.391717	0.414104	0.092594	0.235015	0.264199	0.246387	0.254398	0.395454	0.102945	0.099984	0.401617	
13000	71.353907	3	0.094944	0.396832	0.414260	0.093965	0.247213	0.247456	0.240161	0.265170	0.395454	0.102945	0.099984	0.401617	0.094944	0.396832	0.414260	0.093965	0.247213	0.247456	0.240161	0.265170	0.395454	0.102945	0.099984	0.401617	
14000	71.353907	3	0.094523	0.402277	0.407626	0.095574	0.240029	0.260236	0.242356	0.257379	0.395454	0.102945	0.099984	0.401617	0.094523	0.402277	0.407626	0.095574	0.240029	0.260236	0.242356	0.257379	0.395454	0.102945	0.099984	0.401617	
15000	71.353907	3	0.094523	0.402277	0.407626	0.095574	0.248339	0.251430	0.245952	0.254279	0.395454	0.102945	0.099984	0.401617	0.094523	0.402277	0.407626	0.095574	0.248339	0.251430	0.245952	0.254279	0.395454	0.102945	0.099984	0.401617	
16000	71.353907	3	0.094523	0.402277	0.407626	0.095574	0.238977	0.258326	0.255423	0.247274	0.395454	0.102945	0.099984	0.401617	0.094523	0.402277	0.407626	0.095574	0.238977	0.258326	0.255423	0.247274	0.395454	0.102945	0.099984	0.401617	
17000	71.353907	3	0.094523	0.402277	0.407626	0.095574	0.237724	0.257539	0.239711	0.265027	0.395454	0.102945	0.099984	0.401617	0.094523	0.402277	0.407626	0.095574	0.237724	0.257539	0.239711	0.265027	0.395454	0.102945	0.099984	0.401617	
18000	71.353907	3	0.094523	0.402277	0.407626	0.095574	0.259135	0.245632	0.239960	0.255273	0.395454	0.102945	0.099984	0.401617	0.094523	0.402277	0.407626	0.095574	0.259135	0.245632	0.239960	0.255273	0.395454	0.102945	0.099984	0.401617	
19000	71.353907	3	0.095989	0.401626	0.407070	0.095316	0.244973	0.230648	0.256139	0.268240	0.395454	0.102945	0.099984	0.401617	0.095989	0.401626	0.407070	0.095316	0.244973	0.230648	0.256139	0.268240	0.395454	0.102945	0.099984	0.401617	
20000	71.353907	3	0.095989	0.401626	0.407070	0.095316	0.247893	0.246294	0.241482	0.264331	0.395454	0.102945	0.099984	0.401617	0.095989	0.401626	0.407070	0.095316	0.247893	0.246294	0.241482	0.264331	0.395454	0.102945	0.099984	0.401617	
21000	71.353907	3	0.095989	0.401626	0.407070	0.095316	0.252320	0.252759	0.241417	0.253504	0.395454	0.102945	0.099984	0.401617	0.095989	0.401626	0.407070	0.095316	0.252320	0.252759	0.241417	0.253504	0.395454	0.102945	0.099984	0.401617	
22000	71.353907	3	0.095989	0.401626	0.407070	0.095316	0.253944	0.236428	0.245080	0.264547	0.395454	0.102945	0.099984	0.401617	0.095989	0.401626	0.407070	0.095316	0.253944	0.236428	0.245080	0.264547	0.395454	0.102945	0.099984	0.401617	
23000	71.353907	3	0.097621	0.396929	0.410189	0.095261	0.267107	0.199881	0.270698	0.262314	0.405189	0.100930	0.099951	0.393930	0.097621	0.396929	0.410189	0.095261	0.267107	0.199881	0.270698	0.262314	0.405189	0.100930	0.099951	0.393930	
24000	71.353907	3	0.097621	0.396929	0.410189	0.095261	0.247738	0.240921	0.243153	0.268187	0.397094	0.100574	0.102614	0.399718	0.097621	0.396929	0.410189	0.095261	0.247738	0.240921	0.243153	0.268187	0.397094	0.100574	0.102614	0.399718	
25000	71.353907	3	0.097621	0.396929	0.410189	0.095261	0.245222	0.249341	0.237993	0.267444	0.397094	0.100574	0.102614	0.399718	0.097621	0.396929	0.410189	0.095261	0.245222	0.249341	0.237993	0.267444	0.397094	0.100574	0.102614	0.399718	
26000	71.353907	3	0.099701	0.397504	0.411568	0.091227	0.254291	0.227535	0.254050	0.264124	0.397094	0.100574	0.102614	0.399718	0.099701	0.397504	0.411568	0.091227	0.254291	0.227535	0.254050	0.264124	0.397094	0.100574	0.102614	0.399718	
27000	71.353907	3	0.091512	0.409613	0.407295	0.091579	0.234909	0.195920	0.252728	0.316443	0.397094	0.100574	0.102614	0.399718	0.091512	0.409613	0.407295	0.091579	0.234909	0.195920	0.252728	0.316443	0.397094	0.100574	0.102614	0.399718	
28000	71.353907	3	0.088449	0.399793	0.417767	0.093991	0.249476	0.244249	0.251975	0.254300	0.397094	0.100574	0.102614	0.399718	0.088449	0.399793	0.417767	0.093991	0.249476	0.244249	0.251975	0.254300	0.397094	0.100574	0.102614	0.399718	
29000	71.353907	3	0.097200	0.394873	0.405368	0.102559	0.245971	0.255594	0.236917	0.261519	0.399913	0.106147	0.097941	0.395999	0.097200	0.394873	0.405368	0.102559	0.245971	0.255594	0.236917	0.261519	0.399913	0.106147	0.097941	0.395999	
