Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.097129	0.401960	0.407097	0.093815	0.248799	0.251620	0.243664	0.255917	0.412649	0.099954	0.101269	0.386128	0.097129	0.401960	0.407097	0.093815	0.248799	0.251620	0.243664	0.255917	0.412649	0.099954	0.101269	0.386128	
2000	71.353907	3	0.101199	0.401237	0.404070	0.093494	0.244683	0.253824	0.245833	0.255659	0.412649	0.099954	0.101269	0.386128	0.101199	0.401237	0.404070	0.093494	0.244683	0.253824	0.245833	0.255659	0.412649	0.099954	0.101269	0.386128	
3000	71.353907	3	0.101199	0.401237	0.404070	0.093494	0.259100	0.251584	0.236164	0.253151	0.412649	0.099954	0.101269	0.386128	0.101199	0.401237	0.404070	0.093494	0.259100	0.251584	0.236164	0.253151	0.412649	0.099954	0.101269	0.386128	
4000	71.353907	3	0.101199	0.401237	0.404070	0.093494	0.256035	0.253782	0.256117	0.234066	0.402838	0.104014	0.100329	0.392820	0.101199	0.401237	0.404070	0.093494	0.256035	0.253782	0.256117	0.234066	0.402838	0.104014	0.100329	0.392820	
5000	71.353907	3	0.101199	0.401237	0.404070	0.093494	0.261394	0.242671	0.254800	0.241135	0.401127	0.101307	0.098696	0.398870	0.101199	0.401237	0.404070	0.093494	0.261394	0.242671	0.254800	0.241135	0.401127	0.101307	0.098696	0.398870	
6000	71.353907	3	0.101199	0.401237	0.404070	0.093494	0.271664	0.249972	0.250104	0.228261	0.401127	0.101307	0.098696	0.398870	0.101199	0.401237	0.404070	0.093494	0.271664	0.249972	0.250104	0.228261	0.401127	0.101307	0.098696	0.398870	
7000	71.353907	3	0.101199	0.401237	0.404070	0.093494	0.267726	0.243739	0.234298	0.254237	0.401127	0.101307	0.098696	0.398870	0.101199	0.401237	0.404070	0.093494	0.267726	0.243739	0.234298	0.254237	0.401127	0.101307	0.098696	0.398870	
8000	71.353907	3	0.101199	0.401237	0.404070	0.093494	0.260068	0.257874	0.235187	0.246871	0.401127	0.101307	0.098696	0.398870	0.101199	0.401237	0.404070	0.093494	0.260068	0.257874	0.235187	0.246871	0.401127	0.101307	0.098696	0.398870	
9000	71.353907	3	0.101199	0.401237	0.404070	0.093494	0.267967	0.251441	0.244852	0.235740	0.406845	0.101282	0.095438	0.396435	0.101199	0.401237	0.404070	0.093494	0.267967	0.251441	0.244852	0.235740	0.406845	0.101282	0.095438	0.396435	
10000	71.353907	3	0.102247	0.408777	0.393229	0.095747	0.262527	0.249484	0.239256	0.248732	0.406845	0.101282	0.095438	0.396435	0.102247	0.408777	0.393229	0.095747	0.262527	0.249484	0.239256	0.248732	0.406845	0.101282	0.095438	0.396435	
11000	71.353907	3	0.097194	0.406307	0.405393	0.091106	0.260007	0.255739	0.236136	0.248119	0.406845	0.101282	0.095438	0.396435	0.097194	0.406307	0.405393	0.091106	0.260007	0.255739	0.236136	0.248119	0.406845	0.101282	0.095438	0.396435	
