Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
1519000	0.879386	1	0.165025	0.228044	0.039516	0.131479	0.304854	0.131083	0.165025	0.228044	0.039516	0.131479	0.304854	0.131083	0.165025	0.228044	0.039516	0.131479	0.304854	0.131083	0.165025	0.228044	0.039516	0.131479	0.304854	0.131083	
1520000	0.879386	2	0.174304	0.173750	0.223041	0.022566	0.276995	0.129345	0.145706	0.296423	0.028797	0.107651	0.290271	0.131152	0.145706	0.296423	0.028797	0.107651	0.290271	0.131152	0.145706	0.296423	0.028797	0.107651	0.290271	0.131152	
1521000	0.879386	1	0.098809	0.248384	0.049635	0.175415	0.251390	0.176367	0.098809	0.248384	0.049635	0.175415	0.251390	0.176367	0.098809	0.248384	0.049635	0.175415	0.251390	0.176367	0.098809	0.248384	0.049635	0.175415	0.251390	0.176367	
1522000	0.879386	1	0.129800	0.198554	0.023396	0.151933	0.365079	0.131239	0.129800	0.198554	0.023396	0.151933	0.365079	0.131239	0.129800	0.198554	0.023396	0.151933	0.365079	0.131239	0.129800	0.198554	0.023396	0.151933	0.365079	0.131239	
1523000	0.879386	1	0.143784	0.263658	0.040082	0.139991	0.304064	0.108422	0.143784	0.263658	0.040082	0.139991	0.304064	0.108422	0.143784	0.263658	0.040082	0.139991	0.304064	0.108422	0.143784	0.263658	0.040082	0.139991	0.304064	0.108422	
1524000	0.879386	1	0.132518	0.219428	0.026405	0.131847	0.366010	0.123792	0.132518	0.219428	0.026405	0.131847	0.366010	0.123792	0.132518	0.219428	0.026405	0.131847	0.366010	0.123792	0.132518	0.219428	0.026405	0.131847	0.366010	0.123792	
1525000	0.879386	1	0.132762	0.230537	0.042254	0.172719	0.282767	0.138962	0.132762	0.230537	0.042254	0.172719	0.282767	0.138962	0.132762	0.230537	0.042254	0.172719	0.282767	0.138962	0.132762	0.230537	0.042254	0.172719	0.282767	0.138962	
1526000	0.879386	1	0.130363	0.228594	0.030151	0.143791	0.320786	0.146314	0.130363	0.228594	0.030151	0.143791	0.320786	0.146314	0.130363	0.228594	0.030151	0.143791	0.320786	0.146314	0.130363	0.228594	0.030151	0.143791	0.320786	0.146314	
1527000	0.879386	1	0.118735	0.260630	0.030196	0.144893	0.296771	0.148774	0.118735	0.260630	0.030196	0.144893	0.296771	0.148774	0.118735	0.260630	0.030196	0.144893	0.296771	0.148774	0.118735	0.260630	0.030196	0.144893	0.296771	0.148774	
1528000	0.879386	1	0.113650	0.252727	0.038616	0.174043	0.276168	0.144796	0.113650	0.252727	0.038616	0.174043	0.276168	0.144796	0.113650	0.252727	0.038616	0.174043	0.276168	0.144796	0.113650	0.252727	0.038616	0.174043	0.276168	0.144796	
1529000	0.879386	1	0.127589	0.211813	0.032366	0.172232	0.338662	0.117338	0.127589	0.211813	0.032366	0.172232	0.338662	0.117338	0.127589	0.211813	0.032366	0.172232	0.338662	0.117338	0.127589	0.211813	0.032366	0.172232	0.338662	0.117338	
1530000	0.879386	1	0.141676	0.263633	0.020491	0.130793	0.316553	0.126854	0.141676	0.263633	0.020491	0.130793	0.316553	0.126854	0.141676	0.263633	0.020491	0.130793	0.316553	0.126854	0.141676	0.263633	0.020491	0.130793	0.316553	0.126854	
1531000	0.879386	1	0.096211	0.222093	0.047523	0.189184	0.319023	0.125966	0.096211	0.222093	0.047523	0.189184	0.319023	0.125966	0.096211	0.222093	0.047523	0.189184	0.319023	0.125966	0.096211	0.222093	0.047523	0.189184	0.319023	0.125966	
1532000	0.879386	2	0.128437	0.200040	0.035075	0.174665	0.329385	0.132398	0.128437	0.200040	0.035075	0.174665	0.329385	0.132398	0.128437	0.200040	0.035075	0.174665	0.329385	0.132398	0.172319	0.306203	0.022221	0.167872	0.211097	0.120288	
1533000	0.879386	1	0.137970	0.250473	0.041675	0.161507	0.271725	0.136650	0.137970	0.250473	0.041675	0.161507	0.271725	0.136650	0.137970	0.250473	0.041675	0.161507	0.271725	0.136650	0.137970	0.250473	0.041675	0.161507	0.271725	0.136650	
1534000	0.879386	1	0.148116	0.203013	0.036831	0.152244	0.318561	0.141235	0.148116	0.203013	0.036831	0.152244	0.318561	0.141235	0.148116	0.203013	0.036831	0.152244	0.318561	0.141235	0.148116	0.203013	0.036831	0.152244	0.318561	0.141235	
1535000	0.879386	1	0.118706	0.240092	0.047796	0.138832	0.308300	0.146273	0.118706	0.240092	0.047796	0.138832	0.308300	0.146273	0.118706	0.240092	0.047796	0.138832	0.308300	0.146273	0.118706	0.240092	0.047796	0.138832	0.308300	0.146273	
1536000	0.879386	1	0.121583	0.253592	0.048304	0.148905	0.289810	0.137807	0.121583	0.253592	0.048304	0.148905	0.289810	0.137807	0.121583	0.253592	0.048304	0.148905	0.289810	0.137807	0.121583	0.253592	0.048304	0.148905	0.289810	0.137807	
1537000	0.879386	1	0.130343	0.236576	0.044134	0.115249	0.342397	0.131301	0.130343	0.236576	0.044134	0.115249	0.342397	0.131301	0.130343	0.236576	0.044134	0.115249	0.342397	0.131301	0.130343	0.236576	0.044134	0.115249	0.342397	0.131301	
1538000	0.879386	1	0.108181	0.258674	0.033657	0.133797	0.324296	0.141395	0.108181	0.258674	0.033657	0.133797	0.324296	0.141395	0.108181	0.258674	0.033657	0.133797	0.324296	0.141395	0.108181	0.258674	0.033657	0.133797	0.324296	0.141395	
1539000	0.879386	1	0.121961	0.234614	0.033690	0.166301	0.302314	0.141120	0.121961	0.234614	0.033690	0.166301	0.302314	0.141120	0.121961	0.234614	0.033690	0.166301	0.302314	0.141120	0.121961	0.234614	0.033690	0.166301	0.302314	0.141120	
1540000	0.879386	1	0.133587	0.202594	0.027414	0.197799	0.283182	0.155425	0.133587	0.202594	0.027414	0.197799	0.283182	0.155425	0.133587	0.202594	0.027414	0.197799	0.283182	0.155425	0.133587	0.202594	0.027414	0.197799	0.283182	0.155425	
1541000	0.879386	1	0.131590	0.236248	0.046293	0.180043	0.272348	0.133478	0.131590	0.236248	0.046293	0.180043	0.272348	0.133478	0.131590	0.236248	0.046293	0.180043	0.272348	0.133478	0.131590	0.236248	0.046293	0.180043	0.272348	0.133478	
1542000	0.879386	1	0.090953	0.229828	0.035871	0.184164	0.285727	0.173458	0.090953	0.229828	0.035871	0.184164	0.285727	0.173458	0.090953	0.229828	0.035871	0.184164	0.285727	0.173458	0.090953	0.229828	0.035871	0.184164	0.285727	0.173458	
1543000	0.879386	1	0.138463	0.204674	0.066864	0.139097	0.322713	0.128189	0.138463	0.204674	0.066864	0.139097	0.322713	0.128189	0.138463	0.204674	0.066864	0.139097	0.322713	0.128189	0.138463	0.204674	0.066864	0.139097	0.322713	0.128189	
1544000	0.879386	1	0.106292	0.264610	0.039686	0.143565	0.270704	0.175142	0.106292	0.264610	0.039686	0.143565	0.270704	0.175142	0.106292	0.264610	0.039686	0.143565	0.270704	0.175142	0.106292	0.264610	0.039686	0.143565	0.270704	0.175142	
1545000	0.879386	1	0.123730	0.215305	0.055378	0.124571	0.308253	0.172762	0.123730	0.215305	0.055378	0.124571	0.308253	0.172762	0.123730	0.215305	0.055378	0.124571	0.308253	0.172762	0.123730	0.215305	0.055378	0.124571	0.308253	0.172762	
1546000	0.879386	1	0.113660	0.251024	0.052878	0.144007	0.258629	0.179801	0.113660	0.251024	0.052878	0.144007	0.258629	0.179801	0.113660	0.251024	0.052878	0.144007	0.258629	0.179801	0.113660	0.251024	0.052878	0.144007	0.258629	0.179801	
1547000	0.879386	1	0.105796	0.216769	0.034195	0.137460	0.302339	0.203441	0.105796	0.216769	0.034195	0.137460	0.302339	0.203441	0.105796	0.216769	0.034195	0.137460	0.302339	0.203441	0.105796	0.216769	0.034195	0.137460	0.302339	0.203441	
1548000	0.879386	1	0.158512	0.253322	0.036930	0.158713	0.256049	0.136473	0.158512	0.253322	0.036930	0.158713	0.256049	0.136473	0.158512	0.253322	0.036930	0.158713	0.256049	0.136473	0.158512	0.253322	0.036930	0.158713	0.256049	0.136473	
1549000	0.879386	1	0.132859	0.263056	0.033429	0.169766	0.253312	0.147578	0.132859	0.263056	0.033429	0.169766	0.253312	0.147578	0.132859	0.263056	0.033429	0.169766	0.253312	0.147578	0.132859	0.263056	0.033429	0.169766	0.253312	0.147578	
1550000	0.879386	1	0.124880	0.290644	0.042715	0.165178	0.233403	0.143179	0.124880	0.290644	0.042715	0.165178	0.233403	0.143179	0.124880	0.290644	0.042715	0.165178	0.233403	0.143179	0.124880	0.290644	0.042715	0.165178	0.233403	0.143179	
1551000	0.879386	1	0.157873	0.183855	0.024476	0.085444	0.402145	0.146208	0.157873	0.183855	0.024476	0.085444	0.402145	0.146208	0.157873	0.183855	0.024476	0.085444	0.402145	0.146208	0.157873	0.183855	0.024476	0.085444	0.402145	0.146208	
1552000	0.879386	1	0.128197	0.219599	0.034692	0.149351	0.327660	0.140501	0.128197	0.219599	0.034692	0.149351	0.327660	0.140501	0.128197	0.219599	0.034692	0.149351	0.327660	0.140501	0.128197	0.219599	0.034692	0.149351	0.327660	0.140501	
1553000	0.879386	1	0.115783	0.239465	0.034818	0.166552	0.315667	0.127715	0.115783	0.239465	0.034818	0.166552	0.315667	0.127715	0.115783	0.239465	0.034818	0.166552	0.315667	0.127715	0.115783	0.239465	0.034818	0.166552	0.315667	0.127715	
1554000	0.879386	2	0.029751	0.188552	0.102807	0.222792	0.322150	0.133948	0.163771	0.219028	0.034564	0.164387	0.255721	0.162529	0.163771	0.219028	0.034564	0.164387	0.255721	0.162529	0.163771	0.219028	0.034564	0.164387	0.255721	0.162529	
1555000	0.879386	1	0.097652	0.262274	0.036592	0.129008	0.278565	0.195908	0.097652	0.262274	0.036592	0.129008	0.278565	0.195908	0.097652	0.262274	0.036592	0.129008	0.278565	0.195908	0.097652	0.262274	0.036592	0.129008	0.278565	0.195908	
1556000	0.879386	1	0.122454	0.267793	0.035578	0.152434	0.285827	0.135913	0.122454	0.267793	0.035578	0.152434	0.285827	0.135913	0.122454	0.267793	0.035578	0.152434	0.285827	0.135913	0.122454	0.267793	0.035578	0.152434	0.285827	0.135913	
1557000	0.879386	1	0.126047	0.264113	0.043718	0.168376	0.259814	0.137932	0.126047	0.264113	0.043718	0.168376	0.259814	0.137932	0.126047	0.264113	0.043718	0.168376	0.259814	0.137932	0.126047	0.264113	0.043718	0.168376	0.259814	0.137932	
1558000	0.879386	2	0.109399	0.155812	0.089431	0.145920	0.350909	0.148530	0.120080	0.278228	0.027220	0.125026	0.306598	0.142848	0.120080	0.278228	0.027220	0.125026	0.306598	0.142848	0.120080	0.278228	0.027220	0.125026	0.306598	0.142848	
1559000	0.879386	1	0.136609	0.269886	0.029560	0.150050	0.286450	0.127446	0.136609	0.269886	0.029560	0.150050	0.286450	0.127446	0.136609	0.269886	0.029560	0.150050	0.286450	0.127446	0.136609	0.269886	0.029560	0.150050	0.286450	0.127446	
1560000	0.879386	1	0.126439	0.238970	0.045537	0.129245	0.310887	0.148922	0.126439	0.238970	0.045537	0.129245	0.310887	0.148922	0.126439	0.238970	0.045537	0.129245	0.310887	0.148922	0.126439	0.238970	0.045537	0.129245	0.310887	0.148922	
1561000	0.879386	1	0.094919	0.247271	0.048052	0.158691	0.285201	0.165866	0.094919	0.247271	0.048052	0.158691	0.285201	0.165866	0.094919	0.247271	0.048052	0.158691	0.285201	0.165866	0.094919	0.247271	0.048052	0.158691	0.285201	0.165866	
1562000	0.879386	1	0.146188	0.205094	0.029658	0.177422	0.299642	0.141996	0.146188	0.205094	0.029658	0.177422	0.299642	0.141996	0.146188	0.205094	0.029658	0.177422	0.299642	0.141996	0.146188	0.205094	0.029658	0.177422	0.299642	0.141996	
1563000	0.879386	1	0.102165	0.258432	0.052606	0.143346	0.294649	0.148801	0.102165	0.258432	0.052606	0.143346	0.294649	0.148801	0.102165	0.258432	0.052606	0.143346	0.294649	0.148801	0.102165	0.258432	0.052606	0.143346	0.294649	0.148801	
1564000	0.879386	1	0.146461	0.234320	0.055873	0.141194	0.291129	0.131022	0.146461	0.234320	0.055873	0.141194	0.291129	0.131022	0.146461	0.234320	0.055873	0.141194	0.291129	0.131022	0.146461	0.234320	0.055873	0.141194	0.291129	0.131022	
1565000	0.879386	1	0.166583	0.195354	0.037339	0.183070	0.262880	0.154775	0.166583	0.195354	0.037339	0.183070	0.262880	0.154775	0.166583	0.195354	0.037339	0.183070	0.262880	0.154775	0.166583	0.195354	0.037339	0.183070	0.262880	0.154775	
1566000	0.879386	1	0.134325	0.292918	0.035986	0.122832	0.267266	0.146673	0.134325	0.292918	0.035986	0.122832	0.267266	0.146673	0.134325	0.292918	0.035986	0.122832	0.267266	0.146673	0.134325	0.292918	0.035986	0.122832	0.267266	0.146673	
1567000	0.879386	1	0.141295	0.227800	0.029711	0.154671	0.297935	0.148588	0.141295	0.227800	0.029711	0.154671	0.297935	0.148588	0.141295	0.227800	0.029711	0.154671	0.297935	0.148588	0.141295	0.227800	0.029711	0.154671	0.297935	0.148588	
1568000	0.879386	1	0.144963	0.252896	0.035241	0.152088	0.274178	0.140635	0.144963	0.252896	0.035241	0.152088	0.274178	0.140635	0.144963	0.252896	0.035241	0.152088	0.274178	0.140635	0.144963	0.252896	0.035241	0.152088	0.274178	0.140635	
1569000	0.879386	1	0.140661	0.215972	0.036902	0.136141	0.326955	0.143369	0.140661	0.215972	0.036902	0.136141	0.326955	0.143369	0.140661	0.215972	0.036902	0.136141	0.326955	0.143369	0.140661	0.215972	0.036902	0.136141	0.326955	0.143369	
1570000	0.879386	1	0.136258	0.252722	0.034781	0.157260	0.295788	0.123191	0.136258	0.252722	0.034781	0.157260	0.295788	0.123191	0.136258	0.252722	0.034781	0.157260	0.295788	0.123191	0.136258	0.252722	0.034781	0.157260	0.295788	0.123191	
1571000	0.879386	1	0.135320	0.239975	0.028067	0.179011	0.291622	0.126005	0.135320	0.239975	0.028067	0.179011	0.291622	0.126005	0.135320	0.239975	0.028067	0.179011	0.291622	0.126005	0.135320	0.239975	0.028067	0.179011	0.291622	0.126005	
1572000	0.879386	1	0.121487	0.222831	0.041931	0.178586	0.307965	0.127199	0.121487	0.222831	0.041931	0.178586	0.307965	0.127199	0.121487	0.222831	0.041931	0.178586	0.307965	0.127199	0.121487	0.222831	0.041931	0.178586	0.307965	0.127199	
1573000	0.879386	1	0.119087	0.235700	0.027230	0.165774	0.323336	0.128874	0.119087	0.235700	0.027230	0.165774	0.323336	0.128874	0.119087	0.235700	0.027230	0.165774	0.323336	0.128874	0.119087	0.235700	0.027230	0.165774	0.323336	0.128874	
1574000	0.879386	1	0.113928	0.231067	0.041964	0.143157	0.317542	0.152342	0.113928	0.231067	0.041964	0.143157	0.317542	0.152342	0.113928	0.231067	0.041964	0.143157	0.317542	0.152342	0.113928	0.231067	0.041964	0.143157	0.317542	0.152342	
1575000	0.879386	1	0.123876	0.245312	0.033943	0.176736	0.251836	0.168297	0.123876	0.245312	0.033943	0.176736	0.251836	0.168297	0.123876	0.245312	0.033943	0.176736	0.251836	0.168297	0.123876	0.245312	0.033943	0.176736	0.251836	0.168297	
1576000	0.879386	1	0.097981	0.252912	0.040190	0.169071	0.291391	0.148454	0.097981	0.252912	0.040190	0.169071	0.291391	0.148454	0.097981	0.252912	0.040190	0.169071	0.291391	0.148454	0.097981	0.252912	0.040190	0.169071	0.291391	0.148454	
1577000	0.879386	1	0.152283	0.232702	0.049876	0.151825	0.264391	0.148923	0.152283	0.232702	0.049876	0.151825	0.264391	0.148923	0.152283	0.232702	0.049876	0.151825	0.264391	0.148923	0.152283	0.232702	0.049876	0.151825	0.264391	0.148923	
1578000	0.879386	1	0.139062	0.252342	0.041896	0.139850	0.317007	0.109843	0.139062	0.252342	0.041896	0.139850	0.317007	0.109843	0.139062	0.252342	0.041896	0.139850	0.317007	0.109843	0.139062	0.252342	0.041896	0.139850	0.317007	0.109843	
1579000	0.879386	1	0.143036	0.231703	0.037216	0.144627	0.310136	0.133282	0.143036	0.231703	0.037216	0.144627	0.310136	0.133282	0.143036	0.231703	0.037216	0.144627	0.310136	0.133282	0.143036	0.231703	0.037216	0.144627	0.310136	0.133282	
1580000	0.879386	1	0.129595	0.229275	0.039344	0.138976	0.310123	0.152687	0.129595	0.229275	0.039344	0.138976	0.310123	0.152687	0.129595	0.229275	0.039344	0.138976	0.310123	0.152687	0.129595	0.229275	0.039344	0.138976	0.310123	0.152687	
1581000	0.879386	1	0.150352	0.242434	0.046979	0.122820	0.295605	0.141810	0.150352	0.242434	0.046979	0.122820	0.295605	0.141810	0.150352	0.242434	0.046979	0.122820	0.295605	0.141810	0.150352	0.242434	0.046979	0.122820	0.295605	0.141810	
1582000	0.879386	1	0.164374	0.214867	0.038591	0.103579	0.333583	0.145006	0.164374	0.214867	0.038591	0.103579	0.333583	0.145006	0.164374	0.214867	0.038591	0.103579	0.333583	0.145006	0.164374	0.214867	0.038591	0.103579	0.333583	0.145006	
1583000	0.879386	1	0.105129	0.224142	0.044764	0.166471	0.320181	0.139313	0.105129	0.224142	0.044764	0.166471	0.320181	0.139313	0.105129	0.224142	0.044764	0.166471	0.320181	0.139313	0.105129	0.224142	0.044764	0.166471	0.320181	0.139313	
1584000	0.879386	1	0.131737	0.290005	0.036940	0.165019	0.236497	0.139801	0.131737	0.290005	0.036940	0.165019	0.236497	0.139801	0.131737	0.290005	0.036940	0.165019	0.236497	0.139801	0.131737	0.290005	0.036940	0.165019	0.236497	0.139801	
1585000	0.879386	1	0.115224	0.221156	0.028306	0.169081	0.323377	0.142856	0.115224	0.221156	0.028306	0.169081	0.323377	0.142856	0.115224	0.221156	0.028306	0.169081	0.323377	0.142856	0.115224	0.221156	0.028306	0.169081	0.323377	0.142856	
1586000	0.879386	1	0.109368	0.283015	0.044786	0.146835	0.266166	0.149829	0.109368	0.283015	0.044786	0.146835	0.266166	0.149829	0.109368	0.283015	0.044786	0.146835	0.266166	0.149829	0.109368	0.283015	0.044786	0.146835	0.266166	0.149829	
1587000	0.879386	1	0.134216	0.249479	0.029725	0.160094	0.269257	0.157229	0.134216	0.249479	0.029725	0.160094	0.269257	0.157229	0.134216	0.249479	0.029725	0.160094	0.269257	0.157229	0.134216	0.249479	0.029725	0.160094	0.269257	0.157229	
1588000	0.879386	1	0.125257	0.235904	0.037398	0.126109	0.329489	0.145843	0.125257	0.235904	0.037398	0.126109	0.329489	0.145843	0.125257	0.235904	0.037398	0.126109	0.329489	0.145843	0.125257	0.235904	0.037398	0.126109	0.329489	0.145843	
1589000	0.879386	1	0.125544	0.222980	0.034314	0.171832	0.294527	0.150803	0.125544	0.222980	0.034314	0.171832	0.294527	0.150803	0.125544	0.222980	0.034314	0.171832	0.294527	0.150803	0.125544	0.222980	0.034314	0.171832	0.294527	0.150803	
1590000	0.879386	1	0.111635	0.245753	0.030883	0.153758	0.283767	0.174204	0.111635	0.245753	0.030883	0.153758	0.283767	0.174204	0.111635	0.245753	0.030883	0.153758	0.283767	0.174204	0.111635	0.245753	0.030883	0.153758	0.283767	0.174204	
1591000	0.879386	1	0.143231	0.209018	0.048116	0.127796	0.309251	0.162589	0.143231	0.209018	0.048116	0.127796	0.309251	0.162589	0.143231	0.209018	0.048116	0.127796	0.309251	0.162589	0.143231	0.209018	0.048116	0.127796	0.309251	0.162589	
1592000	0.879386	1	0.177540	0.269955	0.053994	0.104345	0.283973	0.110194	0.177540	0.269955	0.053994	0.104345	0.283973	0.110194	0.177540	0.269955	0.053994	0.104345	0.283973	0.110194	0.177540	0.269955	0.053994	0.104345	0.283973	0.110194	
1593000	0.879386	1	0.124301	0.236825	0.051750	0.172174	0.308838	0.106112	0.124301	0.236825	0.051750	0.172174	0.308838	0.106112	0.124301	0.236825	0.051750	0.172174	0.308838	0.106112	0.124301	0.236825	0.051750	0.172174	0.308838	0.106112	
1594000	0.879386	1	0.114405	0.234005	0.035191	0.178514	0.274517	0.163368	0.114405	0.234005	0.035191	0.178514	0.274517	0.163368	0.114405	0.234005	0.035191	0.178514	0.274517	0.163368	0.114405	0.234005	0.035191	0.178514	0.274517	0.163368	
1595000	0.879386	1	0.131300	0.240313	0.039163	0.110475	0.312874	0.165875	0.131300	0.240313	0.039163	0.110475	0.312874	0.165875	0.131300	0.240313	0.039163	0.110475	0.312874	0.165875	0.131300	0.240313	0.039163	0.110475	0.312874	0.165875	
1596000	0.879386	1	0.143692	0.246265	0.053439	0.142282	0.284545	0.129778	0.143692	0.246265	0.053439	0.142282	0.284545	0.129778	0.143692	0.246265	0.053439	0.142282	0.284545	0.129778	0.143692	0.246265	0.053439	0.142282	0.284545	0.129778	
1597000	0.879386	1	0.131644	0.172386	0.034194	0.192204	0.329351	0.140220	0.131644	0.172386	0.034194	0.192204	0.329351	0.140220	0.131644	0.172386	0.034194	0.192204	0.329351	0.140220	0.131644	0.172386	0.034194	0.192204	0.329351	0.140220	
1598000	0.879386	1	0.145572	0.224140	0.040603	0.145174	0.299456	0.145055	0.145572	0.224140	0.040603	0.145174	0.299456	0.145055	0.145572	0.224140	0.040603	0.145174	0.299456	0.145055	0.145572	0.224140	0.040603	0.145174	0.299456	0.145055	
1599000	0.879386	1	0.121481	0.223013	0.045536	0.124540	0.322052	0.163378	0.121481	0.223013	0.045536	0.124540	0.322052	0.163378	0.121481	0.223013	0.045536	0.124540	0.322052	0.163378	0.121481	0.223013	0.045536	0.124540	0.322052	0.163378	
1600000	0.879386	2	0.112147	0.241225	0.043838	0.161529	0.303270	0.137990	0.186694	0.224209	0.056848	0.158648	0.228265	0.145335	0.112147	0.241225	0.043838	0.161529	0.303270	0.137990	0.112147	0.241225	0.043838	0.161529	0.303270	0.137990	
1601000	0.879386	1	0.103875	0.243526	0.035029	0.174912	0.271600	0.171059	0.103875	0.243526	0.035029	0.174912	0.271600	0.171059	0.103875	0.243526	0.035029	0.174912	0.271600	0.171059	0.103875	0.243526	0.035029	0.174912	0.271600	0.171059	
1602000	0.879386	1	0.170860	0.272057	0.052113	0.131591	0.268147	0.105232	0.170860	0.272057	0.052113	0.131591	0.268147	0.105232	0.170860	0.272057	0.052113	0.131591	0.268147	0.105232	0.170860	0.272057	0.052113	0.131591	0.268147	0.105232	
1603000	0.879386	2	0.092656	0.106585	0.024882	0.077272	0.397875	0.300731	0.128962	0.304607	0.016701	0.140819	0.283437	0.125473	0.128962	0.304607	0.016701	0.140819	0.283437	0.125473	0.128962	0.304607	0.016701	0.140819	0.283437	0.125473	
1604000	0.879386	1	0.107024	0.212988	0.041193	0.212801	0.305511	0.120484	0.107024	0.212988	0.041193	0.212801	0.305511	0.120484	0.107024	0.212988	0.041193	0.212801	0.305511	0.120484	0.107024	0.212988	0.041193	0.212801	0.305511	0.120484	
1605000	0.879386	1	0.126312	0.226360	0.046367	0.134713	0.315828	0.150421	0.126312	0.226360	0.046367	0.134713	0.315828	0.150421	0.126312	0.226360	0.046367	0.134713	0.315828	0.150421	0.126312	0.226360	0.046367	0.134713	0.315828	0.150421	
1606000	0.879386	1	0.128508	0.261730	0.034192	0.187154	0.266409	0.122006	0.128508	0.261730	0.034192	0.187154	0.266409	0.122006	0.128508	0.261730	0.034192	0.187154	0.266409	0.122006	0.128508	0.261730	0.034192	0.187154	0.266409	0.122006	
1607000	0.879386	1	0.143318	0.266952	0.039818	0.120296	0.278640	0.150975	0.143318	0.266952	0.039818	0.120296	0.278640	0.150975	0.143318	0.266952	0.039818	0.120296	0.278640	0.150975	0.143318	0.266952	0.039818	0.120296	0.278640	0.150975	
1608000	0.879386	1	0.125112	0.184469	0.032065	0.152047	0.366570	0.139738	0.125112	0.184469	0.032065	0.152047	0.366570	0.139738	0.125112	0.184469	0.032065	0.152047	0.366570	0.139738	0.125112	0.184469	0.032065	0.152047	0.366570	0.139738	
1609000	0.879386	1	0.117259	0.192298	0.038548	0.200716	0.285602	0.165577	0.117259	0.192298	0.038548	0.200716	0.285602	0.165577	0.117259	0.192298	0.038548	0.200716	0.285602	0.165577	0.117259	0.192298	0.038548	0.200716	0.285602	0.165577	
1610000	0.879386	1	0.135188	0.242357	0.037662	0.115691	0.309760	0.159342	0.135188	0.242357	0.037662	0.115691	0.309760	0.159342	0.135188	0.242357	0.037662	0.115691	0.309760	0.159342	0.135188	0.242357	0.037662	0.115691	0.309760	0.159342	
1611000	0.879386	1	0.134980	0.247484	0.039449	0.145665	0.288551	0.143870	0.134980	0.247484	0.039449	0.145665	0.288551	0.143870	0.134980	0.247484	0.039449	0.145665	0.288551	0.143870	0.134980	0.247484	0.039449	0.145665	0.288551	0.143870	
1612000	0.879386	2	0.108824	0.233746	0.030121	0.190238	0.294056	0.143015	0.240998	0.235161	0.054141	0.093606	0.231224	0.144870	0.108824	0.233746	0.030121	0.190238	0.294056	0.143015	0.240998	0.235161	0.054141	0.093606	0.231224	0.144870	
1613000	0.879386	1	0.134568	0.248340	0.047740	0.117833	0.328875	0.122645	0.134568	0.248340	0.047740	0.117833	0.328875	0.122645	0.134568	0.248340	0.047740	0.117833	0.328875	0.122645	0.134568	0.248340	0.047740	0.117833	0.328875	0.122645	
1614000	0.879386	1	0.120697	0.268335	0.046392	0.121437	0.307664	0.135475	0.120697	0.268335	0.046392	0.121437	0.307664	0.135475	0.120697	0.268335	0.046392	0.121437	0.307664	0.135475	0.120697	0.268335	0.046392	0.121437	0.307664	0.135475	
1615000	0.879386	1	0.153136	0.262844	0.026833	0.107439	0.301961	0.147787	0.153136	0.262844	0.026833	0.107439	0.301961	0.147787	0.153136	0.262844	0.026833	0.107439	0.301961	0.147787	0.153136	0.262844	0.026833	0.107439	0.301961	0.147787	
1616000	0.879386	1	0.125547	0.250208	0.036846	0.157848	0.289303	0.140249	0.125547	0.250208	0.036846	0.157848	0.289303	0.140249	0.125547	0.250208	0.036846	0.157848	0.289303	0.140249	0.125547	0.250208	0.036846	0.157848	0.289303	0.140249	
1617000	0.879386	1	0.147439	0.229290	0.044708	0.122239	0.324408	0.131916	0.147439	0.229290	0.044708	0.122239	0.324408	0.131916	0.147439	0.229290	0.044708	0.122239	0.324408	0.131916	0.147439	0.229290	0.044708	0.122239	0.324408	0.131916	
1618000	0.879386	1	0.128436	0.262196	0.041129	0.131763	0.318895	0.117582	0.128436	0.262196	0.041129	0.131763	0.318895	0.117582	0.128436	0.262196	0.041129	0.131763	0.318895	0.117582	0.128436	0.262196	0.041129	0.131763	0.318895	0.117582	
1619000	0.879386	1	0.111467	0.243726	0.028170	0.157649	0.303119	0.155870	0.111467	0.243726	0.028170	0.157649	0.303119	0.155870	0.111467	0.243726	0.028170	0.157649	0.303119	0.155870	0.111467	0.243726	0.028170	0.157649	0.303119	0.155870	
1620000	0.879386	1	0.111071	0.306631	0.036992	0.115403	0.292100	0.137802	0.111071	0.306631	0.036992	0.115403	0.292100	0.137802	0.111071	0.306631	0.036992	0.115403	0.292100	0.137802	0.111071	0.306631	0.036992	0.115403	0.292100	0.137802	
1621000	0.879386	1	0.102820	0.313600	0.048096	0.189176	0.228211	0.118098	0.102820	0.313600	0.048096	0.189176	0.228211	0.118098	0.102820	0.313600	0.048096	0.189176	0.228211	0.118098	0.102820	0.313600	0.048096	0.189176	0.228211	0.118098	
1622000	0.879386	1	0.110363	0.235194	0.045607	0.151814	0.319264	0.137758	0.110363	0.235194	0.045607	0.151814	0.319264	0.137758	0.110363	0.235194	0.045607	0.151814	0.319264	0.137758	0.110363	0.235194	0.045607	0.151814	0.319264	0.137758	
