Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.094682	0.408376	0.404434	0.092508	0.245990	0.251455	0.262638	0.239917	0.399989	0.095945	0.098116	0.405951	0.094682	0.408376	0.404434	0.092508	0.245990	0.251455	0.262638	0.239917	0.399989	0.095945	0.098116	0.405951	
2000	0.092720	3	0.094682	0.408376	0.404434	0.092508	0.259699	0.241850	0.252518	0.245932	0.399989	0.095945	0.098116	0.405951	0.094682	0.408376	0.404434	0.092508	0.259699	0.241850	0.252518	0.245932	0.399989	0.095945	0.098116	0.405951	
3000	0.092720	3	0.094682	0.408376	0.404434	0.092508	0.253629	0.257682	0.253742	0.234947	0.399989	0.095945	0.098116	0.405951	0.094682	0.408376	0.404434	0.092508	0.253629	0.257682	0.253742	0.234947	0.399989	0.095945	0.098116	0.405951	
4000	0.092720	3	0.094682	0.408376	0.404434	0.092508	0.258729	0.261393	0.240212	0.239666	0.409753	0.098586	0.094182	0.397479	0.094682	0.408376	0.404434	0.092508	0.258729	0.261393	0.240212	0.239666	0.409753	0.098586	0.094182	0.397479	
5000	0.092720	3	0.098433	0.417711	0.396873	0.086982	0.245161	0.251210	0.251302	0.252327	0.409753	0.098586	0.094182	0.397479	0.098433	0.417711	0.396873	0.086982	0.245161	0.251210	0.251302	0.252327	0.409753	0.098586	0.094182	0.397479	
6000	0.092720	3	0.095376	0.417069	0.398269	0.089286	0.247843	0.252075	0.247736	0.252345	0.405897	0.098842	0.098234	0.397027	0.095376	0.417069	0.398269	0.089286	0.247843	0.252075	0.247736	0.252345	0.405897	0.098842	0.098234	0.397027	
7000	0.092720	3	0.097469	0.408505	0.401448	0.092579	0.240163	0.247905	0.259410	0.252522	0.405897	0.098842	0.098234	0.397027	0.097469	0.408505	0.401448	0.092579	0.240163	0.247905	0.259410	0.252522	0.405897	0.098842	0.098234	0.397027	
8000	0.092720	3	0.098063	0.404526	0.399080	0.098331	0.234395	0.281005	0.245392	0.239207	0.405897	0.098842	0.098234	0.397027	0.098063	0.404526	0.399080	0.098331	0.234395	0.281005	0.245392	0.239207	0.405897	0.098842	0.098234	0.397027	
9000	0.092720	3	0.098063	0.404526	0.399080	0.098331	0.258548	0.248845	0.243803	0.248804	0.405897	0.098842	0.098234	0.397027	0.098063	0.404526	0.399080	0.098331	0.258548	0.248845	0.243803	0.248804	0.405897	0.098842	0.098234	0.397027	
10000	0.092720	3	0.098063	0.404526	0.399080	0.098331	0.239431	0.263782	0.247381	0.249406	0.397315	0.098209	0.095455	0.409021	0.098063	0.404526	0.399080	0.098331	0.239431	0.263782	0.247381	0.249406	0.397315	0.098209	0.095455	0.409021	
