Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.106155	0.408354	0.391724	0.093767	0.259560	0.242914	0.240478	0.257048	0.407949	0.103060	0.096893	0.392098	0.106155	0.408354	0.391724	0.093767	0.259560	0.242914	0.240478	0.257048	0.407949	0.103060	0.096893	0.392098	
2000	0.092720	3	0.106155	0.408354	0.391724	0.093767	0.264045	0.238977	0.242789	0.254189	0.399402	0.102648	0.100602	0.397347	0.106155	0.408354	0.391724	0.093767	0.264045	0.238977	0.242789	0.254189	0.399402	0.102648	0.100602	0.397347	
3000	0.092720	3	0.106155	0.408354	0.391724	0.093767	0.278872	0.253726	0.227366	0.240036	0.399402	0.102648	0.100602	0.397347	0.106155	0.408354	0.391724	0.093767	0.278872	0.253726	0.227366	0.240036	0.399402	0.102648	0.100602	0.397347	
4000	0.092720	3	0.112552	0.401698	0.390604	0.095146	0.249110	0.251923	0.236444	0.262523	0.399402	0.102648	0.100602	0.397347	0.112552	0.401698	0.390604	0.095146	0.249110	0.251923	0.236444	0.262523	0.399402	0.102648	0.100602	0.397347	
5000	0.092720	3	0.109237	0.401443	0.392053	0.097267	0.278165	0.223136	0.243095	0.255603	0.399402	0.102648	0.100602	0.397347	0.109237	0.401443	0.392053	0.097267	0.278165	0.223136	0.243095	0.255603	0.399402	0.102648	0.100602	0.397347	
6000	0.092720	3	0.106170	0.399710	0.395669	0.098451	0.264100	0.244284	0.256142	0.235474	0.399402	0.102648	0.100602	0.397347	0.106170	0.399710	0.395669	0.098451	0.264100	0.244284	0.256142	0.235474	0.399402	0.102648	0.100602	0.397347	
7000	0.092720	3	0.106170	0.399710	0.395669	0.098451	0.271993	0.232198	0.239632	0.256177	0.399402	0.102648	0.100602	0.397347	0.106170	0.399710	0.395669	0.098451	0.271993	0.232198	0.239632	0.256177	0.399402	0.102648	0.100602	0.397347	
8000	0.092720	3	0.107956	0.387473	0.408143	0.096428	0.281875	0.238601	0.236145	0.243379	0.402720	0.095872	0.098788	0.402620	0.107956	0.387473	0.408143	0.096428	0.281875	0.238601	0.236145	0.243379	0.402720	0.095872	0.098788	0.402620	
9000	0.092720	3	0.107956	0.387473	0.408143	0.096428	0.277353	0.239716	0.246837	0.236094	0.407035	0.100962	0.096871	0.395132	0.107956	0.387473	0.408143	0.096428	0.277353	0.239716	0.246837	0.236094	0.407035	0.100962	0.096871	0.395132	
10000	0.092720	3	0.107956	0.387473	0.408143	0.096428	0.264224	0.242326	0.245534	0.247916	0.399070	0.101643	0.095627	0.403661	0.107956	0.387473	0.408143	0.096428	0.264224	0.242326	0.245534	0.247916	0.399070	0.101643	0.095627	0.403661	
11000	0.092720	3	0.106915	0.400672	0.394942	0.097471	0.281421	0.241717	0.237500	0.239363	0.399070	0.101643	0.095627	0.403661	0.106915	0.400672	0.394942	0.097471	0.281421	0.241717	0.237500	0.239363	0.399070	0.101643	0.095627	0.403661	
12000	0.092720	3	0.103554	0.396754	0.402331	0.097362	0.260922	0.246672	0.245268	0.247138	0.396443	0.101856	0.095444	0.406257	0.103554	0.396754	0.402331	0.097362	0.260922	0.246672	0.245268	0.247138	0.396443	0.101856	0.095444	0.406257	
13000	0.092720	3	0.109335	0.384063	0.405503	0.101098	0.283349	0.234934	0.240214	0.241503	0.399147	0.096215	0.099510	0.405128	0.109335	0.384063	0.405503	0.101098	0.283349	0.234934	0.240214	0.241503	0.399147	0.096215	0.099510	0.405128	
14000	0.092720	3	0.103543	0.397316	0.397941	0.101200	0.271154	0.247257	0.230996	0.250593	0.394432	0.094530	0.100954	0.410084	0.103543	0.397316	0.397941	0.101200	0.271154	0.247257	0.230996	0.250593	0.394432	0.094530	0.100954	0.410084	
15000	0.092720	3	0.108042	0.401428	0.388471	0.102059	0.268645	0.248144	0.239731	0.243480	0.393562	0.103779	0.100642	0.402017	0.108042	0.401428	0.388471	0.102059	0.268645	0.248144	0.239731	0.243480	0.393562	0.103779	0.100642	0.402017	
16000	0.092720	3	0.108042	0.401428	0.388471	0.102059	0.273584	0.243815	0.225543	0.257059	0.393562	0.103779	0.100642	0.402017	0.108042	0.401428	0.388471	0.102059	0.273584	0.243815	0.225543	0.257059	0.393562	0.103779	0.100642	0.402017	
17000	0.092720	3	0.110401	0.388720	0.401725	0.099154	0.268972	0.242867	0.237142	0.251019	0.396842	0.102874	0.100724	0.399560	0.110401	0.388720	0.401725	0.099154	0.268972	0.242867	0.237142	0.251019	0.396842	0.102874	0.100724	0.399560	
18000	0.092720	3	0.110401	0.388720	0.401725	0.099154	0.260104	0.230464	0.248113	0.261318	0.396842	0.102874	0.100724	0.399560	0.110401	0.388720	0.401725	0.099154	0.260104	0.230464	0.248113	0.261318	0.396842	0.102874	0.100724	0.399560	
