Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.097769	0.408413	0.406846	0.086973	0.239175	0.262021	0.266771	0.232032	0.408400	0.096461	0.103028	0.392111	0.097769	0.408413	0.406846	0.086973	0.239175	0.262021	0.266771	0.232032	0.408400	0.096461	0.103028	0.392111	
2000	0.092720	3	0.101023	0.392839	0.401825	0.104313	0.253388	0.257604	0.250652	0.238355	0.408400	0.096461	0.103028	0.392111	0.101023	0.392839	0.401825	0.104313	0.253388	0.257604	0.250652	0.238355	0.408400	0.096461	0.103028	0.392111	
3000	0.092720	3	0.101023	0.392839	0.401825	0.104313	0.248574	0.239086	0.265301	0.247039	0.408400	0.096461	0.103028	0.392111	0.101023	0.392839	0.401825	0.104313	0.248574	0.239086	0.265301	0.247039	0.408400	0.096461	0.103028	0.392111	
4000	0.092720	3	0.099741	0.411500	0.393818	0.094941	0.249886	0.242914	0.262547	0.244652	0.408400	0.096461	0.103028	0.392111	0.099741	0.411500	0.393818	0.094941	0.249886	0.242914	0.262547	0.244652	0.408400	0.096461	0.103028	0.392111	
5000	0.092720	3	0.101868	0.409548	0.388968	0.099616	0.244135	0.251636	0.266192	0.238037	0.397706	0.100086	0.098855	0.403353	0.101868	0.409548	0.388968	0.099616	0.244135	0.251636	0.266192	0.238037	0.397706	0.100086	0.098855	0.403353	
6000	0.092720	3	0.101868	0.409548	0.388968	0.099616	0.241701	0.258641	0.265869	0.233788	0.397706	0.100086	0.098855	0.403353	0.101868	0.409548	0.388968	0.099616	0.241701	0.258641	0.265869	0.233788	0.397706	0.100086	0.098855	0.403353	
7000	0.092720	3	0.101812	0.402291	0.398705	0.097191	0.240847	0.242188	0.276306	0.240658	0.397706	0.100086	0.098855	0.403353	0.101812	0.402291	0.398705	0.097191	0.240847	0.242188	0.276306	0.240658	0.397706	0.100086	0.098855	0.403353	
8000	0.092720	3	0.103132	0.393076	0.404497	0.099295	0.251393	0.237710	0.271782	0.239115	0.397706	0.100086	0.098855	0.403353	0.103132	0.393076	0.404497	0.099295	0.251393	0.237710	0.271782	0.239115	0.397706	0.100086	0.098855	0.403353	
9000	0.092720	3	0.103132	0.393076	0.404497	0.099295	0.255111	0.247778	0.256279	0.240832	0.403247	0.100924	0.101597	0.394232	0.103132	0.393076	0.404497	0.099295	0.255111	0.247778	0.256279	0.240832	0.403247	0.100924	0.101597	0.394232	
10000	0.092720	3	0.102318	0.395962	0.403341	0.098378	0.254624	0.253865	0.259090	0.232420	0.403247	0.100924	0.101597	0.394232	0.102318	0.395962	0.403341	0.098378	0.254624	0.253865	0.259090	0.232420	0.403247	0.100924	0.101597	0.394232	
11000	0.092720	3	0.102318	0.395962	0.403341	0.098378	0.245142	0.259268	0.250975	0.244616	0.398775	0.104159	0.100954	0.396112	0.102318	0.395962	0.403341	0.098378	0.245142	0.259268	0.250975	0.244616	0.398775	0.104159	0.100954	0.396112	
12000	0.092720	3	0.100211	0.392971	0.408284	0.098534	0.251128	0.241644	0.264762	0.242467	0.398285	0.098865	0.101938	0.400912	0.100211	0.392971	0.408284	0.098534	0.251128	0.241644	0.264762	0.242467	0.398285	0.098865	0.101938	0.400912	
13000	0.092720	3	0.104319	0.396051	0.404249	0.095380	0.252184	0.246139	0.265886	0.235792	0.398285	0.098865	0.101938	0.400912	0.104319	0.396051	0.404249	0.095380	0.252184	0.246139	0.265886	0.235792	0.398285	0.098865	0.101938	0.400912	
14000	0.092720	3	0.097778	0.402727	0.406458	0.093037	0.246689	0.254398	0.264063	0.234850	0.398285	0.098865	0.101938	0.400912	0.097778	0.402727	0.406458	0.093037	0.246689	0.254398	0.264063	0.234850	0.398285	0.098865	0.101938	0.400912	
15000	0.092720	3	0.096239	0.404152	0.408992	0.090617	0.246321	0.262361	0.256917	0.234401	0.398285	0.098865	0.101938	0.400912	0.096239	0.404152	0.408992	0.090617	0.246321	0.262361	0.256917	0.234401	0.398285	0.098865	0.101938	0.400912	
16000	0.092720	3	0.096239	0.404152	0.408992	0.090617	0.258941	0.248475	0.253018	0.239566	0.398285	0.098865	0.101938	0.400912	0.096239	0.404152	0.408992	0.090617	0.258941	0.248475	0.253018	0.239566	0.398285	0.098865	0.101938	0.400912	
17000	0.092720	3	0.099479	0.405229	0.402154	0.093138	0.248836	0.243676	0.271420	0.236068	0.398285	0.098865	0.101938	0.400912	0.099479	0.405229	0.402154	0.093138	0.248836	0.243676	0.271420	0.236068	0.398285	0.098865	0.101938	0.400912	
18000	0.092720	3	0.099405	0.394939	0.404670	0.100985	0.249426	0.252212	0.258212	0.240149	0.398285	0.098865	0.101938	0.400912	0.099405	0.394939	0.404670	0.100985	0.249426	0.252212	0.258212	0.240149	0.398285	0.098865	0.101938	0.400912	
19000	0.092720	3	0.092716	0.401281	0.416146	0.089856	0.248034	0.250983	0.270037	0.230946	0.398285	0.098865	0.101938	0.400912	0.092716	0.401281	0.416146	0.089856	0.248034	0.250983	0.270037	0.230946	0.398285	0.098865	0.101938	0.400912	
20000	0.092720	3	0.104604	0.401062	0.399671	0.094662	0.248034	0.250983	0.270037	0.230946	0.398285	0.098865	0.101938	0.400912	0.104604	0.401062	0.399671	0.094662	0.248034	0.250983	0.270037	0.230946	0.398285	0.098865	0.101938	0.400912	
21000	0.092720	3	0.099024	0.393851	0.407603	0.099522	0.244498	0.253527	0.260151	0.241825	0.398285	0.098865	0.101938	0.400912	0.099024	0.393851	0.407603	0.099522	0.244498	0.253527	0.260151	0.241825	0.398285	0.098865	0.101938	0.400912	
22000	0.092720	3	0.102566	0.395159	0.403982	0.098292	0.240960	0.254344	0.268720	0.235976	0.398285	0.098865	0.101938	0.400912	0.102566	0.395159	0.403982	0.098292	0.240960	0.254344	0.268720	0.235976	0.398285	0.098865	0.101938	0.400912	
23000	0.092720	3	0.103896	0.401981	0.400950	0.093174	0.246712	0.251238	0.261105	0.240945	0.396752	0.098047	0.100675	0.404525	0.103896	0.401981	0.400950	0.093174	0.246712	0.251238	0.261105	0.240945	0.396752	0.098047	0.100675	0.404525	
24000	0.092720	3	0.103896	0.401981	0.400950	0.093174	0.257643	0.257428	0.251724	0.233205	0.396752	0.098047	0.100675	0.404525	0.103896	0.401981	0.400950	0.093174	0.257643	0.257428	0.251724	0.233205	0.396752	0.098047	0.100675	0.404525	
25000	0.092720	3	0.104481	0.404689	0.394610	0.096220	0.249556	0.257391	0.260138	0.232914	0.396752	0.098047	0.100675	0.404525	0.104481	0.404689	0.394610	0.096220	0.249556	0.257391	0.260138	0.232914	0.396752	0.098047	0.100675	0.404525	
26000	0.092720	3	0.095728	0.405527	0.406276	0.092468	0.244946	0.259299	0.272570	0.223185	0.396752	0.098047	0.100675	0.404525	0.095728	0.405527	0.406276	0.092468	0.244946	0.259299	0.272570	0.223185	0.396752	0.098047	0.100675	0.404525	
27000	0.092720	3	0.102225	0.405293	0.392898	0.099584	0.259368	0.255871	0.257930	0.226831	0.396752	0.098047	0.100675	0.404525	0.102225	0.405293	0.392898	0.099584	0.259368	0.255871	0.257930	0.226831	0.396752	0.098047	0.100675	0.404525	
28000	0.092720	3	0.096595	0.398901	0.412477	0.092027	0.242380	0.255552	0.260349	0.241719	0.396752	0.098047	0.100675	0.404525	0.096595	0.398901	0.412477	0.092027	0.242380	0.255552	0.260349	0.241719	0.396752	0.098047	0.100675	0.404525	
29000	0.092720	3	0.092997	0.396004	0.413018	0.097981	0.243696	0.261475	0.263849	0.230980	0.396974	0.100026	0.108919	0.394081	0.092997	0.396004	0.413018	0.097981	0.243696	0.261475	0.263849	0.230980	0.396974	0.100026	0.108919	0.394081	
30000	0.092720	3	0.101966	0.389675	0.408850	0.099509	0.236334	0.268790	0.262207	0.232669	0.396974	0.100026	0.108919	0.394081	0.101966	0.389675	0.408850	0.099509	0.236334	0.268790	0.262207	0.232669	0.396974	0.100026	0.108919	0.394081	
31000	0.092720	3	0.100017	0.402955	0.395925	0.101103	0.245219	0.251139	0.259123	0.244519	0.404685	0.093845	0.100967	0.400504	0.100017	0.402955	0.395925	0.101103	0.245219	0.251139	0.259123	0.244519	0.404685	0.093845	0.100967	0.400504	
32000	0.092720	3	0.100017	0.402955	0.395925	0.101103	0.248983	0.248528	0.255570	0.246920	0.403569	0.092953	0.105659	0.397818	0.100017	0.402955	0.395925	0.101103	0.248983	0.248528	0.255570	0.246920	0.403569	0.092953	0.105659	0.397818	
33000	0.092720	3	0.107184	0.394175	0.401335	0.097306	0.251217	0.255457	0.260272	0.233054	0.405750	0.092467	0.106068	0.395715	0.107184	0.394175	0.401335	0.097306	0.251217	0.255457	0.260272	0.233054	0.405750	0.092467	0.106068	0.395715	
34000	0.092720	3	0.107184	0.394175	0.401335	0.097306	0.253478	0.244933	0.268508	0.233081	0.405750	0.092467	0.106068	0.395715	0.107184	0.394175	0.401335	0.097306	0.253478	0.244933	0.268508	0.233081	0.405750	0.092467	0.106068	0.395715	
35000	0.092720	3	0.102363	0.399523	0.400232	0.097881	0.249204	0.239995	0.262867	0.247934	0.399871	0.098605	0.098425	0.403099	0.102363	0.399523	0.400232	0.097881	0.249204	0.239995	0.262867	0.247934	0.399871	0.098605	0.098425	0.403099	
36000	0.092720	3	0.102363	0.399523	0.400232	0.097881	0.242507	0.252138	0.269791	0.235564	0.399871	0.098605	0.098425	0.403099	0.102363	0.399523	0.400232	0.097881	0.242507	0.252138	0.269791	0.235564	0.399871	0.098605	0.098425	0.403099	
37000	0.092720	3	0.100639	0.399349	0.400626	0.099386	0.255536	0.247198	0.260268	0.236997	0.399871	0.098605	0.098425	0.403099	0.100639	0.399349	0.400626	0.099386	0.255536	0.247198	0.260268	0.236997	0.399871	0.098605	0.098425	0.403099	
38000	0.092720	3	0.098967	0.393850	0.406324	0.100858	0.258743	0.251608	0.257601	0.232048	0.398831	0.097233	0.101744	0.402191	0.098967	0.393850	0.406324	0.100858	0.258743	0.251608	0.257601	0.232048	0.398831	0.097233	0.101744	0.402191	
39000	0.092720	3	0.097343	0.394038	0.413893	0.094726	0.253472	0.245397	0.252690	0.248441	0.398831	0.097233	0.101744	0.402191	0.097343	0.394038	0.413893	0.094726	0.253472	0.245397	0.252690	0.248441	0.398831	0.097233	0.101744	0.402191	
40000	0.092720	3	0.096527	0.408305	0.401215	0.093954	0.234846	0.257334	0.269166	0.238653	0.404384	0.098108	0.099640	0.397868	0.096527	0.408305	0.401215	0.093954	0.234846	0.257334	0.269166	0.238653	0.404384	0.098108	0.099640	0.397868	
41000	0.092720	3	0.096527	0.408305	0.401215	0.093954	0.241354	0.252536	0.268101	0.238009	0.404384	0.098108	0.099640	0.397868	0.096527	0.408305	0.401215	0.093954	0.241354	0.252536	0.268101	0.238009	0.404384	0.098108	0.099640	0.397868	
42000	0.092720	3	0.101668	0.404596	0.397365	0.096371	0.250253	0.234133	0.269673	0.245941	0.406738	0.094315	0.098493	0.400454	0.101668	0.404596	0.397365	0.096371	0.250253	0.234133	0.269673	0.245941	0.406738	0.094315	0.098493	0.400454	
43000	0.092720	3	0.104470	0.390616	0.406785	0.098129	0.247149	0.253820	0.260044	0.238987	0.396802	0.094900	0.101632	0.406665	0.104470	0.390616	0.406785	0.098129	0.247149	0.253820	0.260044	0.238987	0.396802	0.094900	0.101632	0.406665	
44000	0.092720	3	0.104470	0.390616	0.406785	0.098129	0.242821	0.248434	0.266233	0.242513	0.409135	0.094926	0.102984	0.392955	0.104470	0.390616	0.406785	0.098129	0.242821	0.248434	0.266233	0.242513	0.409135	0.094926	0.102984	0.392955	
45000	0.092720	3	0.104470	0.390616	0.406785	0.098129	0.245415	0.251680	0.249584	0.253320	0.391518	0.093591	0.107243	0.407648	0.104470	0.390616	0.406785	0.098129	0.245415	0.251680	0.249584	0.253320	0.391518	0.093591	0.107243	0.407648	
46000	0.092720	3	0.094822	0.400915	0.409093	0.095170	0.243001	0.246014	0.260559	0.250426	0.394729	0.098177	0.098942	0.408151	0.094822	0.400915	0.409093	0.095170	0.243001	0.246014	0.260559	0.250426	0.394729	0.098177	0.098942	0.408151	
47000	0.092720	3	0.094822	0.400915	0.409093	0.095170	0.241850	0.260559	0.266634	0.230958	0.394729	0.098177	0.098942	0.408151	0.094822	0.400915	0.409093	0.095170	0.241850	0.260559	0.266634	0.230958	0.394729	0.098177	0.098942	0.408151	
48000	0.092720	3	0.103479	0.402141	0.392004	0.102376	0.256055	0.249734	0.265232	0.228979	0.392344	0.098360	0.101859	0.407437	0.103479	0.402141	0.392004	0.102376	0.256055	0.249734	0.265232	0.228979	0.392344	0.098360	0.101859	0.407437	
49000	0.092720	3	0.100910	0.405211	0.403687	0.090191	0.242097	0.259861	0.256660	0.241382	0.399487	0.096223	0.107860	0.396430	0.100910	0.405211	0.403687	0.090191	0.242097	0.259861	0.256660	0.241382	0.399487	0.096223	0.107860	0.396430	
50000	0.092720	3	0.098066	0.398031	0.407748	0.096154	0.242441	0.247324	0.265779	0.244457	0.399487	0.096223	0.107860	0.396430	0.098066	0.398031	0.407748	0.096154	0.242441	0.247324	0.265779	0.244457	0.399487	0.096223	0.107860	0.396430	
51000	0.092720	3	0.098066	0.398031	0.407748	0.096154	0.248430	0.252664	0.261363	0.237543	0.401899	0.096969	0.101667	0.399465	0.098066	0.398031	0.407748	0.096154	0.248430	0.252664	0.261363	0.237543	0.401899	0.096969	0.101667	0.399465	
52000	0.092720	3	0.099346	0.394391	0.408172	0.098091	0.248430	0.252664	0.261363	0.237543	0.401899	0.096969	0.101667	0.399465	0.099346	0.394391	0.408172	0.098091	0.248430	0.252664	0.261363	0.237543	0.401899	0.096969	0.101667	0.399465	
53000	0.092720	3	0.099346	0.394391	0.408172	0.098091	0.253170	0.244639	0.265925	0.236266	0.401899	0.096969	0.101667	0.399465	0.099346	0.394391	0.408172	0.098091	0.253170	0.244639	0.265925	0.236266	0.401899	0.096969	0.101667	0.399465	
54000	0.092720	3	0.099346	0.394391	0.408172	0.098091	0.248610	0.255171	0.274728	0.221491	0.401899	0.096969	0.101667	0.399465	0.099346	0.394391	0.408172	0.098091	0.248610	0.255171	0.274728	0.221491	0.401899	0.096969	0.101667	0.399465	
55000	0.092720	3	0.099342	0.392261	0.409027	0.099370	0.249526	0.251922	0.254022	0.244530	0.401899	0.096969	0.101667	0.399465	0.099342	0.392261	0.409027	0.099370	0.249526	0.251922	0.254022	0.244530	0.401899	0.096969	0.101667	0.399465	
56000	0.092720	3	0.101409	0.392697	0.410921	0.094973	0.254793	0.251880	0.273141	0.220186	0.401899	0.096969	0.101667	0.399465	0.101409	0.392697	0.410921	0.094973	0.254793	0.251880	0.273141	0.220186	0.401899	0.096969	0.101667	0.399465	
57000	0.092720	3	0.097375	0.400742	0.408467	0.093415	0.246796	0.245420	0.270863	0.236922	0.393588	0.102949	0.100614	0.402849	0.097375	0.400742	0.408467	0.093415	0.246796	0.245420	0.270863	0.236922	0.393588	0.102949	0.100614	0.402849	
58000	0.092720	3	0.097375	0.400742	0.408467	0.093415	0.242241	0.263659	0.260032	0.234068	0.401703	0.102080	0.102779	0.393438	0.097375	0.400742	0.408467	0.093415	0.242241	0.263659	0.260032	0.234068	0.401703	0.102080	0.102779	0.393438	
59000	0.092720	3	0.101957	0.392676	0.404846	0.100520	0.236882	0.259404	0.267350	0.236364	0.404051	0.098806	0.102808	0.394335	0.101957	0.392676	0.404846	0.100520	0.236882	0.259404	0.267350	0.236364	0.404051	0.098806	0.102808	0.394335	
60000	0.092720	3	0.095634	0.404589	0.406024	0.093753	0.252836	0.249229	0.271552	0.226382	0.404051	0.098806	0.102808	0.394335	0.095634	0.404589	0.406024	0.093753	0.252836	0.249229	0.271552	0.226382	0.404051	0.098806	0.102808	0.394335	
61000	0.092720	3	0.100579	0.403294	0.405583	0.090543	0.249866	0.235988	0.279184	0.234962	0.404051	0.098806	0.102808	0.394335	0.100579	0.403294	0.405583	0.090543	0.249866	0.235988	0.279184	0.234962	0.404051	0.098806	0.102808	0.394335	
62000	0.092720	3	0.100579	0.403294	0.405583	0.090543	0.252993	0.254211	0.254725	0.238072	0.404051	0.098806	0.102808	0.394335	0.100579	0.403294	0.405583	0.090543	0.252993	0.254211	0.254725	0.238072	0.404051	0.098806	0.102808	0.394335	
63000	0.092720	3	0.102074	0.406731	0.394501	0.096694	0.252975	0.240298	0.273473	0.233254	0.404051	0.098806	0.102808	0.394335	0.102074	0.406731	0.394501	0.096694	0.252975	0.240298	0.273473	0.233254	0.404051	0.098806	0.102808	0.394335	
64000	0.092720	3	0.098750	0.392082	0.417550	0.091619	0.266754	0.238506	0.256733	0.238006	0.404051	0.098806	0.102808	0.394335	0.098750	0.392082	0.417550	0.091619	0.266754	0.238506	0.256733	0.238006	0.404051	0.098806	0.102808	0.394335	
65000	0.092720	3	0.100664	0.395826	0.411931	0.091578	0.241504	0.238566	0.280000	0.239930	0.404051	0.098806	0.102808	0.394335	0.100664	0.395826	0.411931	0.091578	0.241504	0.238566	0.280000	0.239930	0.404051	0.098806	0.102808	0.394335	
66000	0.092720	3	0.094926	0.400077	0.412434	0.092563	0.245595	0.242174	0.275421	0.236809	0.404051	0.098806	0.102808	0.394335	0.094926	0.400077	0.412434	0.092563	0.245595	0.242174	0.275421	0.236809	0.404051	0.098806	0.102808	0.394335	
67000	0.092720	3	0.101123	0.392447	0.403977	0.102453	0.250422	0.259006	0.264718	0.225854	0.404051	0.098806	0.102808	0.394335	0.101123	0.392447	0.403977	0.102453	0.250422	0.259006	0.264718	0.225854	0.404051	0.098806	0.102808	0.394335	
68000	0.092720	3	0.105302	0.399043	0.395091	0.100565	0.249331	0.237945	0.269702	0.243022	0.404051	0.098806	0.102808	0.394335	0.105302	0.399043	0.395091	0.100565	0.249331	0.237945	0.269702	0.243022	0.404051	0.098806	0.102808	0.394335	
69000	0.092720	3	0.095439	0.404517	0.399049	0.100995	0.233677	0.273761	0.255555	0.237007	0.404051	0.098806	0.102808	0.394335	0.095439	0.404517	0.399049	0.100995	0.233677	0.273761	0.255555	0.237007	0.404051	0.098806	0.102808	0.394335	
