Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.101287	0.389168	0.413914	0.095631	0.237998	0.246048	0.280058	0.235896	0.410389	0.098419	0.101639	0.389553	0.101287	0.389168	0.413914	0.095631	0.237998	0.246048	0.280058	0.235896	0.410389	0.098419	0.101639	0.389553	
2000	0.092720	3	0.101287	0.389168	0.413914	0.095631	0.243180	0.250086	0.271400	0.235334	0.409025	0.090535	0.101726	0.398715	0.101287	0.389168	0.413914	0.095631	0.243180	0.250086	0.271400	0.235334	0.409025	0.090535	0.101726	0.398715	
3000	0.092720	3	0.100078	0.397192	0.405512	0.097217	0.239845	0.246932	0.272905	0.240318	0.409025	0.090535	0.101726	0.398715	0.100078	0.397192	0.405512	0.097217	0.239845	0.246932	0.272905	0.240318	0.409025	0.090535	0.101726	0.398715	
4000	0.092720	3	0.104945	0.396947	0.398978	0.099130	0.239845	0.246932	0.272905	0.240318	0.411708	0.100782	0.098346	0.389164	0.104945	0.396947	0.398978	0.099130	0.239845	0.246932	0.272905	0.240318	0.411708	0.100782	0.098346	0.389164	
5000	0.092720	3	0.102705	0.400980	0.397228	0.099087	0.239845	0.246932	0.272905	0.240318	0.405323	0.096799	0.101173	0.396705	0.102705	0.400980	0.397228	0.099087	0.239845	0.246932	0.272905	0.240318	0.405323	0.096799	0.101173	0.396705	
6000	0.092720	3	0.102705	0.400980	0.397228	0.099087	0.230113	0.251279	0.278334	0.240273	0.405323	0.096799	0.101173	0.396705	0.102705	0.400980	0.397228	0.099087	0.230113	0.251279	0.278334	0.240273	0.405323	0.096799	0.101173	0.396705	
7000	0.092720	3	0.106441	0.395330	0.397396	0.100833	0.234492	0.253105	0.266448	0.245955	0.405323	0.096799	0.101173	0.396705	0.106441	0.395330	0.397396	0.100833	0.234492	0.253105	0.266448	0.245955	0.405323	0.096799	0.101173	0.396705	
8000	0.092720	3	0.106103	0.387556	0.407688	0.098654	0.238210	0.240116	0.283175	0.238498	0.405323	0.096799	0.101173	0.396705	0.106103	0.387556	0.407688	0.098654	0.238210	0.240116	0.283175	0.238498	0.405323	0.096799	0.101173	0.396705	
9000	0.092720	3	0.102931	0.381025	0.416292	0.099752	0.233539	0.238382	0.290742	0.237337	0.405323	0.096799	0.101173	0.396705	0.102931	0.381025	0.416292	0.099752	0.233539	0.238382	0.290742	0.237337	0.405323	0.096799	0.101173	0.396705	
10000	0.092720	3	0.104876	0.390588	0.398721	0.105815	0.221833	0.273513	0.268050	0.236605	0.405323	0.096799	0.101173	0.396705	0.104876	0.390588	0.398721	0.105815	0.221833	0.273513	0.268050	0.236605	0.405323	0.096799	0.101173	0.396705	
