Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.118869	0.388404	0.396257	0.096470	0.255926	0.225256	0.250924	0.267894	0.390721	0.097403	0.105018	0.406858	0.118869	0.388404	0.396257	0.096470	0.255926	0.225256	0.250924	0.267894	0.390721	0.097403	0.105018	0.406858	
2000	0.092720	3	0.100831	0.390472	0.404958	0.103739	0.255417	0.247750	0.240908	0.255925	0.390721	0.097403	0.105018	0.406858	0.100831	0.390472	0.404958	0.103739	0.255417	0.247750	0.240908	0.255925	0.390721	0.097403	0.105018	0.406858	
3000	0.092720	3	0.106321	0.393102	0.395234	0.105343	0.247386	0.248061	0.249731	0.254822	0.386497	0.099455	0.099649	0.414399	0.106321	0.393102	0.395234	0.105343	0.247386	0.248061	0.249731	0.254822	0.386497	0.099455	0.099649	0.414399	
4000	0.092720	3	0.106321	0.393102	0.395234	0.105343	0.258833	0.240407	0.241501	0.259259	0.386497	0.099455	0.099649	0.414399	0.106321	0.393102	0.395234	0.105343	0.258833	0.240407	0.241501	0.259259	0.386497	0.099455	0.099649	0.414399	
5000	0.092720	3	0.106321	0.393102	0.395234	0.105343	0.238469	0.256144	0.243074	0.262313	0.397470	0.098149	0.100246	0.404135	0.106321	0.393102	0.395234	0.105343	0.238469	0.256144	0.243074	0.262313	0.397470	0.098149	0.100246	0.404135	
6000	0.092720	3	0.099528	0.398633	0.402724	0.099116	0.253035	0.252016	0.243181	0.251767	0.397470	0.098149	0.100246	0.404135	0.099528	0.398633	0.402724	0.099116	0.253035	0.252016	0.243181	0.251767	0.397470	0.098149	0.100246	0.404135	
7000	0.092720	3	0.101975	0.403414	0.402799	0.091812	0.244153	0.246585	0.239293	0.269968	0.397470	0.098149	0.100246	0.404135	0.101975	0.403414	0.402799	0.091812	0.244153	0.246585	0.239293	0.269968	0.397470	0.098149	0.100246	0.404135	
8000	0.092720	3	0.106252	0.388973	0.404849	0.099927	0.241180	0.239406	0.249121	0.270292	0.397470	0.098149	0.100246	0.404135	0.106252	0.388973	0.404849	0.099927	0.241180	0.239406	0.249121	0.270292	0.397470	0.098149	0.100246	0.404135	
9000	0.092720	3	0.101874	0.399208	0.402588	0.096330	0.244211	0.258590	0.243777	0.253422	0.397470	0.098149	0.100246	0.404135	0.101874	0.399208	0.402588	0.096330	0.244211	0.258590	0.243777	0.253422	0.397470	0.098149	0.100246	0.404135	
10000	0.092720	3	0.104110	0.402093	0.399766	0.094031	0.260726	0.261018	0.227534	0.250722	0.396306	0.100806	0.096570	0.406319	0.104110	0.402093	0.399766	0.094031	0.260726	0.261018	0.227534	0.250722	0.396306	0.100806	0.096570	0.406319	
11000	0.092720	3	0.100357	0.408450	0.394132	0.097061	0.253980	0.258374	0.236229	0.251417	0.396306	0.100806	0.096570	0.406319	0.100357	0.408450	0.394132	0.097061	0.253980	0.258374	0.236229	0.251417	0.396306	0.100806	0.096570	0.406319	
12000	0.092720	3	0.105622	0.393303	0.401507	0.099568	0.250428	0.251731	0.245443	0.252397	0.397097	0.098571	0.098989	0.405343	0.105622	0.393303	0.401507	0.099568	0.250428	0.251731	0.245443	0.252397	0.397097	0.098571	0.098989	0.405343	
13000	0.092720	3	0.105622	0.393303	0.401507	0.099568	0.254674	0.250312	0.238766	0.256248	0.395624	0.097776	0.101739	0.404860	0.105622	0.393303	0.401507	0.099568	0.254674	0.250312	0.238766	0.256248	0.395624	0.097776	0.101739	0.404860	
