Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.101478	0.404928	0.399132	0.094461	0.259502	0.245660	0.252692	0.242146	0.406260	0.098724	0.097977	0.397039	0.101478	0.404928	0.399132	0.094461	0.259502	0.245660	0.252692	0.242146	0.406260	0.098724	0.097977	0.397039	
2000	0.092720	3	0.099427	0.409831	0.392363	0.098379	0.250593	0.254198	0.240486	0.254724	0.406260	0.098724	0.097977	0.397039	0.099427	0.409831	0.392363	0.098379	0.250593	0.254198	0.240486	0.254724	0.406260	0.098724	0.097977	0.397039	
3000	0.092720	3	0.106674	0.398889	0.388296	0.106141	0.248751	0.253843	0.234636	0.262771	0.406260	0.098724	0.097977	0.397039	0.106674	0.398889	0.388296	0.106141	0.248751	0.253843	0.234636	0.262771	0.406260	0.098724	0.097977	0.397039	
4000	0.092720	3	0.102936	0.393373	0.400621	0.103071	0.252627	0.235790	0.239282	0.272301	0.406260	0.098724	0.097977	0.397039	0.102936	0.393373	0.400621	0.103071	0.252627	0.235790	0.239282	0.272301	0.406260	0.098724	0.097977	0.397039	
5000	0.092720	3	0.102936	0.393373	0.400621	0.103071	0.251921	0.240521	0.246273	0.261285	0.406260	0.098724	0.097977	0.397039	0.102936	0.393373	0.400621	0.103071	0.251921	0.240521	0.246273	0.261285	0.406260	0.098724	0.097977	0.397039	
6000	0.092720	3	0.102936	0.393373	0.400621	0.103071	0.263754	0.249389	0.235935	0.250922	0.406260	0.098724	0.097977	0.397039	0.102936	0.393373	0.400621	0.103071	0.263754	0.249389	0.235935	0.250922	0.406260	0.098724	0.097977	0.397039	
7000	0.092720	3	0.102936	0.393373	0.400621	0.103071	0.250068	0.256116	0.244429	0.249388	0.406260	0.098724	0.097977	0.397039	0.102936	0.393373	0.400621	0.103071	0.250068	0.256116	0.244429	0.249388	0.406260	0.098724	0.097977	0.397039	
8000	0.092720	3	0.102936	0.393373	0.400621	0.103071	0.234441	0.273531	0.234381	0.257648	0.406260	0.098724	0.097977	0.397039	0.102936	0.393373	0.400621	0.103071	0.234441	0.273531	0.234381	0.257648	0.406260	0.098724	0.097977	0.397039	
9000	0.092720	3	0.101898	0.393918	0.399738	0.104446	0.255779	0.252069	0.233517	0.258635	0.406260	0.098724	0.097977	0.397039	0.101898	0.393918	0.399738	0.104446	0.255779	0.252069	0.233517	0.258635	0.406260	0.098724	0.097977	0.397039	
10000	0.092720	3	0.107138	0.398601	0.388600	0.105662	0.253647	0.254700	0.228141	0.263512	0.406260	0.098724	0.097977	0.397039	0.107138	0.398601	0.388600	0.105662	0.253647	0.254700	0.228141	0.263512	0.406260	0.098724	0.097977	0.397039	
