Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.096942	0.397657	0.399308	0.106094	0.234230	0.224700	0.265602	0.275467	0.398104	0.090923	0.102758	0.408214	0.096942	0.397657	0.399308	0.106094	0.234230	0.224700	0.265602	0.275467	0.398104	0.090923	0.102758	0.408214	
2000	0.092720	3	0.097464	0.393783	0.404045	0.104707	0.223377	0.230613	0.268265	0.277745	0.403832	0.095875	0.100253	0.400040	0.097464	0.393783	0.404045	0.104707	0.223377	0.230613	0.268265	0.277745	0.403832	0.095875	0.100253	0.400040	
3000	0.092720	3	0.093202	0.400690	0.405512	0.100596	0.235456	0.244661	0.261406	0.258478	0.403832	0.095875	0.100253	0.400040	0.093202	0.400690	0.405512	0.100596	0.235456	0.244661	0.261406	0.258478	0.403832	0.095875	0.100253	0.400040	
4000	0.092720	3	0.097605	0.403994	0.398337	0.100063	0.235456	0.244661	0.261406	0.258478	0.403832	0.095875	0.100253	0.400040	0.097605	0.403994	0.398337	0.100063	0.235456	0.244661	0.261406	0.258478	0.403832	0.095875	0.100253	0.400040	
5000	0.092720	3	0.097605	0.403994	0.398337	0.100063	0.226254	0.242523	0.261072	0.270150	0.403832	0.095875	0.100253	0.400040	0.097605	0.403994	0.398337	0.100063	0.226254	0.242523	0.261072	0.270150	0.403832	0.095875	0.100253	0.400040	
6000	0.092720	3	0.097605	0.403994	0.398337	0.100063	0.246185	0.232973	0.270873	0.249969	0.403832	0.095875	0.100253	0.400040	0.097605	0.403994	0.398337	0.100063	0.246185	0.232973	0.270873	0.249969	0.403832	0.095875	0.100253	0.400040	
7000	0.092720	3	0.097605	0.403994	0.398337	0.100063	0.231791	0.247507	0.254709	0.265993	0.401201	0.098783	0.098666	0.401350	0.097605	0.403994	0.398337	0.100063	0.231791	0.247507	0.254709	0.265993	0.401201	0.098783	0.098666	0.401350	
8000	0.092720	3	0.107057	0.393867	0.398455	0.100621	0.234559	0.236802	0.273185	0.255454	0.401201	0.098783	0.098666	0.401350	0.107057	0.393867	0.398455	0.100621	0.234559	0.236802	0.273185	0.255454	0.401201	0.098783	0.098666	0.401350	
9000	0.092720	3	0.102887	0.400799	0.396907	0.099408	0.229380	0.232930	0.257584	0.280106	0.407296	0.097632	0.097995	0.397077	0.102887	0.400799	0.396907	0.099408	0.229380	0.232930	0.257584	0.280106	0.407296	0.097632	0.097995	0.397077	
10000	0.092720	3	0.100577	0.405450	0.397762	0.096211	0.244970	0.235246	0.264049	0.255735	0.407296	0.097632	0.097995	0.397077	0.100577	0.405450	0.397762	0.096211	0.244970	0.235246	0.264049	0.255735	0.407296	0.097632	0.097995	0.397077	
11000	0.092720	3	0.100577	0.405450	0.397762	0.096211	0.235106	0.238277	0.263902	0.262715	0.407296	0.097632	0.097995	0.397077	0.100577	0.405450	0.397762	0.096211	0.235106	0.238277	0.263902	0.262715	0.407296	0.097632	0.097995	0.397077	
12000	0.092720	3	0.100577	0.405450	0.397762	0.096211	0.248693	0.231537	0.262852	0.256919	0.407296	0.097632	0.097995	0.397077	0.100577	0.405450	0.397762	0.096211	0.248693	0.231537	0.262852	0.256919	0.407296	0.097632	0.097995	0.397077	
13000	0.092720	3	0.100935	0.407967	0.395276	0.095822	0.242870	0.236424	0.269043	0.251662	0.407296	0.097632	0.097995	0.397077	0.100935	0.407967	0.395276	0.095822	0.242870	0.236424	0.269043	0.251662	0.407296	0.097632	0.097995	0.397077	
14000	0.092720	3	0.100935	0.407967	0.395276	0.095822	0.239327	0.253137	0.262197	0.245338	0.407296	0.097632	0.097995	0.397077	0.100935	0.407967	0.395276	0.095822	0.239327	0.253137	0.262197	0.245338	0.407296	0.097632	0.097995	0.397077	
15000	0.092720	3	0.095143	0.395020	0.406443	0.103395	0.238575	0.240799	0.259841	0.260785	0.407296	0.097632	0.097995	0.397077	0.095143	0.395020	0.406443	0.103395	0.238575	0.240799	0.259841	0.260785	0.407296	0.097632	0.097995	0.397077	
16000	0.092720	3	0.095626	0.399797	0.405649	0.098927	0.238575	0.240799	0.259841	0.260785	0.407296	0.097632	0.097995	0.397077	0.095626	0.399797	0.405649	0.098927	0.238575	0.240799	0.259841	0.260785	0.407296	0.097632	0.097995	0.397077	
17000	0.092720	3	0.095626	0.399797	0.405649	0.098927	0.235166	0.239671	0.262349	0.262814	0.407296	0.097632	0.097995	0.397077	0.095626	0.399797	0.405649	0.098927	0.235166	0.239671	0.262349	0.262814	0.407296	0.097632	0.097995	0.397077	
18000	0.092720	3	0.093962	0.402655	0.402911	0.100472	0.248642	0.231152	0.261868	0.258338	0.407296	0.097632	0.097995	0.397077	0.093962	0.402655	0.402911	0.100472	0.248642	0.231152	0.261868	0.258338	0.407296	0.097632	0.097995	0.397077	
19000	0.092720	3	0.094619	0.396136	0.403530	0.105715	0.237191	0.239584	0.267436	0.255790	0.406738	0.096174	0.105462	0.391627	0.094619	0.396136	0.403530	0.105715	0.237191	0.239584	0.267436	0.255790	0.406738	0.096174	0.105462	0.391627	
20000	0.092720	3	0.098915	0.399572	0.404280	0.097233	0.255535	0.231722	0.258236	0.254507	0.406738	0.096174	0.105462	0.391627	0.098915	0.399572	0.404280	0.097233	0.255535	0.231722	0.258236	0.254507	0.406738	0.096174	0.105462	0.391627	
21000	0.092720	3	0.098915	0.399572	0.404280	0.097233	0.235943	0.235357	0.259734	0.268966	0.406738	0.096174	0.105462	0.391627	0.098915	0.399572	0.404280	0.097233	0.235943	0.235357	0.259734	0.268966	0.406738	0.096174	0.105462	0.391627	
