Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.093749	0.392864	0.396127	0.117259	0.239745	0.254952	0.268504	0.236799	0.394214	0.102539	0.096297	0.406951	0.093749	0.392864	0.396127	0.117259	0.239745	0.254952	0.268504	0.236799	0.394214	0.102539	0.096297	0.406951	
2000	0.092720	3	0.096599	0.401204	0.403339	0.098858	0.229829	0.258459	0.268012	0.243700	0.394214	0.102539	0.096297	0.406951	0.096599	0.401204	0.403339	0.098858	0.229829	0.258459	0.268012	0.243700	0.394214	0.102539	0.096297	0.406951	
3000	0.092720	3	0.096121	0.409450	0.392551	0.101878	0.236274	0.259681	0.265905	0.238139	0.394214	0.102539	0.096297	0.406951	0.096121	0.409450	0.392551	0.101878	0.236274	0.259681	0.265905	0.238139	0.394214	0.102539	0.096297	0.406951	
4000	0.092720	3	0.096091	0.408174	0.395717	0.100017	0.234413	0.243953	0.276874	0.244759	0.394214	0.102539	0.096297	0.406951	0.096091	0.408174	0.395717	0.100017	0.234413	0.243953	0.276874	0.244759	0.394214	0.102539	0.096297	0.406951	
5000	0.092720	3	0.090758	0.386597	0.414561	0.108085	0.240511	0.261549	0.254620	0.243320	0.394214	0.102539	0.096297	0.406951	0.090758	0.386597	0.414561	0.108085	0.240511	0.261549	0.254620	0.243320	0.394214	0.102539	0.096297	0.406951	
6000	0.092720	3	0.094828	0.392783	0.401726	0.110663	0.238618	0.249789	0.266924	0.244669	0.398628	0.096805	0.097244	0.407322	0.094828	0.392783	0.401726	0.110663	0.238618	0.249789	0.266924	0.244669	0.398628	0.096805	0.097244	0.407322	
7000	0.092720	3	0.102490	0.395757	0.400215	0.101538	0.234323	0.259008	0.263279	0.243390	0.398628	0.096805	0.097244	0.407322	0.102490	0.395757	0.400215	0.101538	0.234323	0.259008	0.263279	0.243390	0.398628	0.096805	0.097244	0.407322	
8000	0.092720	3	0.096289	0.403637	0.396722	0.103352	0.238013	0.257221	0.259776	0.244990	0.398628	0.096805	0.097244	0.407322	0.096289	0.403637	0.396722	0.103352	0.238013	0.257221	0.259776	0.244990	0.398628	0.096805	0.097244	0.407322	
9000	0.092720	3	0.094469	0.391648	0.410051	0.103831	0.233216	0.256509	0.266992	0.243283	0.398628	0.096805	0.097244	0.407322	0.094469	0.391648	0.410051	0.103831	0.233216	0.256509	0.266992	0.243283	0.398628	0.096805	0.097244	0.407322	
10000	0.092720	3	0.094713	0.391124	0.411667	0.102496	0.261374	0.247072	0.254244	0.237310	0.393935	0.097379	0.097395	0.411290	0.094713	0.391124	0.411667	0.102496	0.261374	0.247072	0.254244	0.237310	0.393935	0.097379	0.097395	0.411290	
11000	0.092720	3	0.096850	0.400406	0.395770	0.106973	0.238159	0.256131	0.261440	0.244270	0.397804	0.097393	0.099809	0.404994	0.096850	0.400406	0.395770	0.106973	0.238159	0.256131	0.261440	0.244270	0.397804	0.097393	0.099809	0.404994	
12000	0.092720	3	0.096850	0.400406	0.395770	0.106973	0.233318	0.246627	0.264873	0.255182	0.389947	0.099087	0.099335	0.411632	0.096850	0.400406	0.395770	0.106973	0.233318	0.246627	0.264873	0.255182	0.389947	0.099087	0.099335	0.411632	
13000	0.092720	3	0.098794	0.391419	0.404825	0.104962	0.227775	0.255807	0.261462	0.254956	0.389947	0.099087	0.099335	0.411632	0.098794	0.391419	0.404825	0.104962	0.227775	0.255807	0.261462	0.254956	0.389947	0.099087	0.099335	0.411632	
14000	0.092720	3	0.098794	0.391419	0.404825	0.104962	0.235272	0.245906	0.263422	0.255400	0.389947	0.099087	0.099335	0.411632	0.098794	0.391419	0.404825	0.104962	0.235272	0.245906	0.263422	0.255400	0.389947	0.099087	0.099335	0.411632	
15000	0.092720	3	0.098794	0.391419	0.404825	0.104962	0.237445	0.251444	0.252930	0.258181	0.389947	0.099087	0.099335	0.411632	0.098794	0.391419	0.404825	0.104962	0.237445	0.251444	0.252930	0.258181	0.389947	0.099087	0.099335	0.411632	
16000	0.092720	3	0.098794	0.391419	0.404825	0.104962	0.235998	0.245152	0.265720	0.253130	0.389947	0.099087	0.099335	0.411632	0.098794	0.391419	0.404825	0.104962	0.235998	0.245152	0.265720	0.253130	0.389947	0.099087	0.099335	0.411632	
17000	0.092720	3	0.098067	0.394089	0.406334	0.101510	0.239660	0.257055	0.262067	0.241218	0.398052	0.097267	0.100486	0.404196	0.098067	0.394089	0.406334	0.101510	0.239660	0.257055	0.262067	0.241218	0.398052	0.097267	0.100486	0.404196	
18000	0.092720	3	0.100515	0.385595	0.410973	0.102917	0.234833	0.260684	0.262708	0.241775	0.398052	0.097267	0.100486	0.404196	0.100515	0.385595	0.410973	0.102917	0.234833	0.260684	0.262708	0.241775	0.398052	0.097267	0.100486	0.404196	
19000	0.092720	3	0.092324	0.398276	0.403714	0.105686	0.234833	0.260684	0.262708	0.241775	0.393519	0.101209	0.095866	0.409406	0.092324	0.398276	0.403714	0.105686	0.234833	0.260684	0.262708	0.241775	0.393519	0.101209	0.095866	0.409406	
20000	0.092720	3	0.093902	0.412313	0.392167	0.101618	0.240229	0.261851	0.262225	0.235694	0.393519	0.101209	0.095866	0.409406	0.093902	0.412313	0.392167	0.101618	0.240229	0.261851	0.262225	0.235694	0.393519	0.101209	0.095866	0.409406	
21000	0.092720	3	0.097384	0.398859	0.402115	0.101641	0.239002	0.263570	0.262425	0.235002	0.393519	0.101209	0.095866	0.409406	0.097384	0.398859	0.402115	0.101641	0.239002	0.263570	0.262425	0.235002	0.393519	0.101209	0.095866	0.409406	
22000	0.092720	3	0.097384	0.398859	0.402115	0.101641	0.244946	0.257711	0.253408	0.243934	0.393519	0.101209	0.095866	0.409406	0.097384	0.398859	0.402115	0.101641	0.244946	0.257711	0.253408	0.243934	0.393519	0.101209	0.095866	0.409406	
23000	0.092720	3	0.091128	0.391980	0.410652	0.106239	0.244036	0.259692	0.255396	0.240876	0.393519	0.101209	0.095866	0.409406	0.091128	0.391980	0.410652	0.106239	0.244036	0.259692	0.255396	0.240876	0.393519	0.101209	0.095866	0.409406	
24000	0.092720	3	0.099016	0.395391	0.398117	0.107477	0.246030	0.245940	0.260429	0.247601	0.393519	0.101209	0.095866	0.409406	0.099016	0.395391	0.398117	0.107477	0.246030	0.245940	0.260429	0.247601	0.393519	0.101209	0.095866	0.409406	
25000	0.092720	3	0.090312	0.392886	0.412064	0.104738	0.232785	0.258315	0.260626	0.248274	0.393519	0.101209	0.095866	0.409406	0.090312	0.392886	0.412064	0.104738	0.232785	0.258315	0.260626	0.248274	0.393519	0.101209	0.095866	0.409406	
26000	0.092720	3	0.094291	0.397876	0.407548	0.100285	0.240173	0.251390	0.256061	0.252375	0.393519	0.101209	0.095866	0.409406	0.094291	0.397876	0.407548	0.100285	0.240173	0.251390	0.256061	0.252375	0.393519	0.101209	0.095866	0.409406	
27000	0.092720	3	0.095352	0.407020	0.398235	0.099393	0.240029	0.251103	0.259597	0.249271	0.393519	0.101209	0.095866	0.409406	0.095352	0.407020	0.398235	0.099393	0.240029	0.251103	0.259597	0.249271	0.393519	0.101209	0.095866	0.409406	
28000	0.092720	3	0.099426	0.394926	0.404274	0.101373	0.233479	0.256809	0.258071	0.251641	0.393519	0.101209	0.095866	0.409406	0.099426	0.394926	0.404274	0.101373	0.233479	0.256809	0.258071	0.251641	0.393519	0.101209	0.095866	0.409406	
29000	0.092720	3	0.099426	0.394926	0.404274	0.101373	0.240861	0.255705	0.271342	0.232092	0.393519	0.101209	0.095866	0.409406	0.099426	0.394926	0.404274	0.101373	0.240861	0.255705	0.271342	0.232092	0.393519	0.101209	0.095866	0.409406	
30000	0.092720	3	0.099426	0.394926	0.404274	0.101373	0.244455	0.251008	0.268867	0.235670	0.393519	0.101209	0.095866	0.409406	0.099426	0.394926	0.404274	0.101373	0.244455	0.251008	0.268867	0.235670	0.393519	0.101209	0.095866	0.409406	
31000	0.092720	3	0.098673	0.397650	0.398189	0.105487	0.245012	0.261750	0.241841	0.251397	0.401440	0.097948	0.096189	0.404423	0.098673	0.397650	0.398189	0.105487	0.245012	0.261750	0.241841	0.251397	0.401440	0.097948	0.096189	0.404423	
32000	0.092720	3	0.102132	0.396090	0.400415	0.101363	0.238527	0.257020	0.268553	0.235901	0.401015	0.097951	0.095725	0.405309	0.102132	0.396090	0.400415	0.101363	0.238527	0.257020	0.268553	0.235901	0.401015	0.097951	0.095725	0.405309	
33000	0.092720	3	0.093017	0.401725	0.401450	0.103808	0.236320	0.256628	0.268712	0.238339	0.401015	0.097951	0.095725	0.405309	0.093017	0.401725	0.401450	0.103808	0.236320	0.256628	0.268712	0.238339	0.401015	0.097951	0.095725	0.405309	
34000	0.092720	3	0.093017	0.401725	0.401450	0.103808	0.244617	0.266313	0.261890	0.227180	0.392066	0.100365	0.097695	0.409874	0.093017	0.401725	0.401450	0.103808	0.244617	0.266313	0.261890	0.227180	0.392066	0.100365	0.097695	0.409874	
35000	0.092720	3	0.093017	0.401725	0.401450	0.103808	0.241789	0.255857	0.265887	0.236467	0.400400	0.099674	0.098431	0.401495	0.093017	0.401725	0.401450	0.103808	0.241789	0.255857	0.265887	0.236467	0.400400	0.099674	0.098431	0.401495	
36000	0.092720	3	0.097137	0.398690	0.405076	0.099097	0.226708	0.255584	0.261088	0.256619	0.400400	0.099674	0.098431	0.401495	0.097137	0.398690	0.405076	0.099097	0.226708	0.255584	0.261088	0.256619	0.400400	0.099674	0.098431	0.401495	
37000	0.092720	3	0.099555	0.391094	0.402360	0.106992	0.238255	0.261704	0.255031	0.245009	0.400400	0.099674	0.098431	0.401495	0.099555	0.391094	0.402360	0.106992	0.238255	0.261704	0.255031	0.245009	0.400400	0.099674	0.098431	0.401495	
38000	0.092720	3	0.096626	0.390005	0.409552	0.103817	0.243046	0.248655	0.262556	0.245743	0.385994	0.100921	0.097890	0.415195	0.096626	0.390005	0.409552	0.103817	0.243046	0.248655	0.262556	0.245743	0.385994	0.100921	0.097890	0.415195	
39000	0.092720	3	0.096626	0.390005	0.409552	0.103817	0.225161	0.254570	0.270461	0.249808	0.389491	0.098875	0.100880	0.410755	0.096626	0.390005	0.409552	0.103817	0.225161	0.254570	0.270461	0.249808	0.389491	0.098875	0.100880	0.410755	
40000	0.092720	3	0.096626	0.390005	0.409552	0.103817	0.232815	0.265639	0.254832	0.246713	0.389491	0.098875	0.100880	0.410755	0.096626	0.390005	0.409552	0.103817	0.232815	0.265639	0.254832	0.246713	0.389491	0.098875	0.100880	0.410755	
41000	0.092720	3	0.096626	0.390005	0.409552	0.103817	0.241156	0.255638	0.262001	0.241205	0.389491	0.098875	0.100880	0.410755	0.096626	0.390005	0.409552	0.103817	0.241156	0.255638	0.262001	0.241205	0.389491	0.098875	0.100880	0.410755	
42000	0.092720	3	0.096626	0.390005	0.409552	0.103817	0.237053	0.262449	0.254503	0.245996	0.389491	0.098875	0.100880	0.410755	0.096626	0.390005	0.409552	0.103817	0.237053	0.262449	0.254503	0.245996	0.389491	0.098875	0.100880	0.410755	
43000	0.092720	3	0.097344	0.398785	0.395887	0.107984	0.230621	0.258273	0.265895	0.245211	0.389491	0.098875	0.100880	0.410755	0.097344	0.398785	0.395887	0.107984	0.230621	0.258273	0.265895	0.245211	0.389491	0.098875	0.100880	0.410755	
44000	0.092720	3	0.094228	0.398337	0.398976	0.108460	0.239000	0.255161	0.258166	0.247673	0.399068	0.097588	0.097821	0.405522	0.094228	0.398337	0.398976	0.108460	0.239000	0.255161	0.258166	0.247673	0.399068	0.097588	0.097821	0.405522	
45000	0.092720	3	0.096511	0.395932	0.403804	0.103753	0.250011	0.266009	0.251816	0.232164	0.391623	0.102551	0.093859	0.411967	0.096511	0.395932	0.403804	0.103753	0.250011	0.266009	0.251816	0.232164	0.391623	0.102551	0.093859	0.411967	
46000	0.092720	3	0.096429	0.395061	0.403630	0.104881	0.231296	0.260089	0.259060	0.249554	0.407523	0.100550	0.097845	0.394082	0.096429	0.395061	0.403630	0.104881	0.231296	0.260089	0.259060	0.249554	0.407523	0.100550	0.097845	0.394082	
47000	0.092720	3	0.097255	0.410927	0.393012	0.098806	0.225253	0.259690	0.263740	0.251317	0.407523	0.100550	0.097845	0.394082	0.097255	0.410927	0.393012	0.098806	0.225253	0.259690	0.263740	0.251317	0.407523	0.100550	0.097845	0.394082	
