Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.102761	0.398329	0.397840	0.101070	0.251222	0.248195	0.249424	0.251159	0.381878	0.097987	0.117001	0.403135	0.102761	0.398329	0.397840	0.101070	0.251222	0.248195	0.249424	0.251159	0.381878	0.097987	0.117001	0.403135	
2000	0.092720	3	0.102761	0.398329	0.397840	0.101070	0.244548	0.245851	0.255987	0.253614	0.396552	0.097716	0.098871	0.406861	0.102761	0.398329	0.397840	0.101070	0.244548	0.245851	0.255987	0.253614	0.396552	0.097716	0.098871	0.406861	
3000	0.092720	3	0.105761	0.396288	0.394175	0.103776	0.244548	0.245851	0.255987	0.253614	0.396552	0.097716	0.098871	0.406861	0.105761	0.396288	0.394175	0.103776	0.244548	0.245851	0.255987	0.253614	0.396552	0.097716	0.098871	0.406861	
4000	0.092720	3	0.104154	0.396987	0.398791	0.100068	0.246337	0.238157	0.266093	0.249413	0.395378	0.095968	0.104339	0.404314	0.104154	0.396987	0.398791	0.100068	0.246337	0.238157	0.266093	0.249413	0.395378	0.095968	0.104339	0.404314	
5000	0.092720	3	0.104154	0.396987	0.398791	0.100068	0.231601	0.246883	0.261573	0.259944	0.395378	0.095968	0.104339	0.404314	0.104154	0.396987	0.398791	0.100068	0.231601	0.246883	0.261573	0.259944	0.395378	0.095968	0.104339	0.404314	
6000	0.092720	3	0.101567	0.395129	0.395438	0.107866	0.231601	0.246883	0.261573	0.259944	0.395378	0.095968	0.104339	0.404314	0.101567	0.395129	0.395438	0.107866	0.231601	0.246883	0.261573	0.259944	0.395378	0.095968	0.104339	0.404314	
7000	0.092720	3	0.101879	0.394623	0.404026	0.099473	0.245185	0.244544	0.251895	0.258376	0.401020	0.097601	0.102843	0.398536	0.101879	0.394623	0.404026	0.099473	0.245185	0.244544	0.251895	0.258376	0.401020	0.097601	0.102843	0.398536	
8000	0.092720	3	0.101040	0.406756	0.393312	0.098892	0.246899	0.251112	0.250133	0.251855	0.401020	0.097601	0.102843	0.398536	0.101040	0.406756	0.393312	0.098892	0.246899	0.251112	0.250133	0.251855	0.401020	0.097601	0.102843	0.398536	
9000	0.092720	3	0.101837	0.387475	0.405658	0.105030	0.241553	0.241195	0.259381	0.257871	0.396430	0.094172	0.104830	0.404568	0.101837	0.387475	0.405658	0.105030	0.241553	0.241195	0.259381	0.257871	0.396430	0.094172	0.104830	0.404568	
10000	0.092720	3	0.090974	0.414620	0.398965	0.095440	0.242883	0.238587	0.248562	0.269968	0.394245	0.100860	0.101522	0.403373	0.090974	0.414620	0.398965	0.095440	0.242883	0.238587	0.248562	0.269968	0.394245	0.100860	0.101522	0.403373	
11000	0.092720	3	0.101600	0.396280	0.406995	0.095125	0.234235	0.243328	0.270039	0.252397	0.396568	0.096684	0.102568	0.404180	0.101600	0.396280	0.406995	0.095125	0.234235	0.243328	0.270039	0.252397	0.396568	0.096684	0.102568	0.404180	
12000	0.092720	3	0.101517	0.383256	0.414769	0.100458	0.241243	0.238491	0.249442	0.270824	0.396568	0.096684	0.102568	0.404180	0.101517	0.383256	0.414769	0.100458	0.241243	0.238491	0.249442	0.270824	0.396568	0.096684	0.102568	0.404180	
13000	0.092720	3	0.098536	0.395170	0.410401	0.095893	0.232889	0.258807	0.250363	0.257941	0.396568	0.096684	0.102568	0.404180	0.098536	0.395170	0.410401	0.095893	0.232889	0.258807	0.250363	0.257941	0.396568	0.096684	0.102568	0.404180	
14000	0.092720	3	0.103256	0.397921	0.396712	0.102111	0.248342	0.251179	0.261776	0.238703	0.390842	0.100241	0.103052	0.405865	0.103256	0.397921	0.396712	0.102111	0.248342	0.251179	0.261776	0.238703	0.390842	0.100241	0.103052	0.405865	
15000	0.092720	3	0.103256	0.397921	0.396712	0.102111	0.238272	0.247489	0.263540	0.250698	0.390842	0.100241	0.103052	0.405865	0.103256	0.397921	0.396712	0.102111	0.238272	0.247489	0.263540	0.250698	0.390842	0.100241	0.103052	0.405865	
16000	0.092720	3	0.096775	0.403406	0.394944	0.104875	0.252934	0.236092	0.253101	0.257873	0.400346	0.096464	0.098483	0.404707	0.096775	0.403406	0.394944	0.104875	0.252934	0.236092	0.253101	0.257873	0.400346	0.096464	0.098483	0.404707	
17000	0.092720	3	0.102484	0.398172	0.393262	0.106082	0.251618	0.237637	0.250461	0.260284	0.391501	0.099310	0.102990	0.406199	0.102484	0.398172	0.393262	0.106082	0.251618	0.237637	0.250461	0.260284	0.391501	0.099310	0.102990	0.406199	
18000	0.092720	3	0.101860	0.403281	0.398095	0.096764	0.235781	0.245382	0.249346	0.269490	0.391501	0.099310	0.102990	0.406199	0.101860	0.403281	0.398095	0.096764	0.235781	0.245382	0.249346	0.269490	0.391501	0.099310	0.102990	0.406199	
19000	0.092720	3	0.101860	0.403281	0.398095	0.096764	0.246168	0.226048	0.271965	0.255819	0.387749	0.101385	0.101205	0.409661	0.101860	0.403281	0.398095	0.096764	0.246168	0.226048	0.271965	0.255819	0.387749	0.101385	0.101205	0.409661	
20000	0.092720	3	0.104724	0.401133	0.393851	0.100292	0.248669	0.247309	0.265637	0.238385	0.393805	0.100266	0.107664	0.398265	0.104724	0.401133	0.393851	0.100292	0.248669	0.247309	0.265637	0.238385	0.393805	0.100266	0.107664	0.398265	
21000	0.092720	3	0.104724	0.401133	0.393851	0.100292	0.231185	0.242659	0.272606	0.253550	0.398140	0.099419	0.102784	0.399657	0.104724	0.401133	0.393851	0.100292	0.231185	0.242659	0.272606	0.253550	0.398140	0.099419	0.102784	0.399657	
22000	0.092720	3	0.096185	0.411409	0.390099	0.102307	0.232916	0.243256	0.266530	0.257297	0.398140	0.099419	0.102784	0.399657	0.096185	0.411409	0.390099	0.102307	0.232916	0.243256	0.266530	0.257297	0.398140	0.099419	0.102784	0.399657	
23000	0.092720	3	0.098975	0.407185	0.395209	0.098631	0.240345	0.246736	0.253263	0.259656	0.398140	0.099419	0.102784	0.399657	0.098975	0.407185	0.395209	0.098631	0.240345	0.246736	0.253263	0.259656	0.398140	0.099419	0.102784	0.399657	
24000	0.092720	3	0.098975	0.407185	0.395209	0.098631	0.248589	0.240446	0.256635	0.254330	0.392860	0.101530	0.104348	0.401262	0.098975	0.407185	0.395209	0.098631	0.248589	0.240446	0.256635	0.254330	0.392860	0.101530	0.104348	0.401262	
25000	0.092720	3	0.103411	0.396208	0.402080	0.098301	0.247874	0.234417	0.248877	0.268833	0.393442	0.096421	0.102882	0.407255	0.103411	0.396208	0.402080	0.098301	0.247874	0.234417	0.248877	0.268833	0.393442	0.096421	0.102882	0.407255	
26000	0.092720	3	0.101485	0.398632	0.395064	0.104819	0.241276	0.241352	0.262052	0.255320	0.395288	0.096587	0.101324	0.406801	0.101485	0.398632	0.395064	0.104819	0.241276	0.241352	0.262052	0.255320	0.395288	0.096587	0.101324	0.406801	
27000	0.092720	3	0.098256	0.397878	0.408628	0.095237	0.240307	0.248251	0.261222	0.250220	0.394940	0.097491	0.102960	0.404609	0.098256	0.397878	0.408628	0.095237	0.240307	0.248251	0.261222	0.250220	0.394940	0.097491	0.102960	0.404609	
28000	0.092720	3	0.104391	0.393337	0.399480	0.102792	0.235968	0.249969	0.265133	0.248929	0.394940	0.097491	0.102960	0.404609	0.104391	0.393337	0.399480	0.102792	0.235968	0.249969	0.265133	0.248929	0.394940	0.097491	0.102960	0.404609	
29000	0.092720	3	0.101425	0.392089	0.400423	0.106063	0.235968	0.249969	0.265133	0.248929	0.394940	0.097491	0.102960	0.404609	0.101425	0.392089	0.400423	0.106063	0.235968	0.249969	0.265133	0.248929	0.394940	0.097491	0.102960	0.404609	
30000	0.092720	3	0.100987	0.400035	0.402362	0.096616	0.239967	0.243905	0.260090	0.256038	0.394940	0.097491	0.102960	0.404609	0.100987	0.400035	0.402362	0.096616	0.239967	0.243905	0.260090	0.256038	0.394940	0.097491	0.102960	0.404609	
