Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.102873	0.399158	0.407523	0.090446	0.261655	0.255893	0.240507	0.241945	0.390979	0.110425	0.095391	0.403205	0.102873	0.399158	0.407523	0.090446	0.261655	0.255893	0.240507	0.241945	0.390979	0.110425	0.095391	0.403205	
2000	0.092720	3	0.106857	0.384134	0.408007	0.101002	0.274698	0.242271	0.245701	0.237330	0.395386	0.103786	0.103821	0.397007	0.106857	0.384134	0.408007	0.101002	0.274698	0.242271	0.245701	0.237330	0.395386	0.103786	0.103821	0.397007	
3000	0.092720	3	0.100647	0.376611	0.414158	0.108583	0.267034	0.245050	0.249539	0.238378	0.395386	0.103786	0.103821	0.397007	0.100647	0.376611	0.414158	0.108583	0.267034	0.245050	0.249539	0.238378	0.395386	0.103786	0.103821	0.397007	
4000	0.092720	3	0.100647	0.376611	0.414158	0.108583	0.259605	0.242509	0.251227	0.246660	0.394854	0.102030	0.102127	0.400990	0.100647	0.376611	0.414158	0.108583	0.259605	0.242509	0.251227	0.246660	0.394854	0.102030	0.102127	0.400990	
5000	0.092720	3	0.099526	0.381985	0.416752	0.101737	0.259885	0.255268	0.242032	0.242815	0.394854	0.102030	0.102127	0.400990	0.099526	0.381985	0.416752	0.101737	0.259885	0.255268	0.242032	0.242815	0.394854	0.102030	0.102127	0.400990	
6000	0.092720	3	0.106194	0.388634	0.403014	0.102158	0.259885	0.255268	0.242032	0.242815	0.395840	0.103144	0.101706	0.399309	0.106194	0.388634	0.403014	0.102158	0.259885	0.255268	0.242032	0.242815	0.395840	0.103144	0.101706	0.399309	
7000	0.092720	3	0.101292	0.377589	0.420979	0.100140	0.265909	0.240255	0.243804	0.250032	0.395840	0.103144	0.101706	0.399309	0.101292	0.377589	0.420979	0.100140	0.265909	0.240255	0.243804	0.250032	0.395840	0.103144	0.101706	0.399309	
8000	0.092720	3	0.101292	0.377589	0.420979	0.100140	0.250488	0.254536	0.248078	0.246898	0.401432	0.104380	0.102456	0.391731	0.101292	0.377589	0.420979	0.100140	0.250488	0.254536	0.248078	0.246898	0.401432	0.104380	0.102456	0.391731	
9000	0.092720	3	0.101292	0.377589	0.420979	0.100140	0.269900	0.249433	0.256506	0.224161	0.401432	0.104380	0.102456	0.391731	0.101292	0.377589	0.420979	0.100140	0.269900	0.249433	0.256506	0.224161	0.401432	0.104380	0.102456	0.391731	
10000	0.092720	3	0.102545	0.379989	0.420511	0.096954	0.262160	0.259086	0.246478	0.232276	0.397559	0.100651	0.103284	0.398506	0.102545	0.379989	0.420511	0.096954	0.262160	0.259086	0.246478	0.232276	0.397559	0.100651	0.103284	0.398506	
11000	0.092720	3	0.099587	0.382107	0.414373	0.103932	0.265029	0.253098	0.231926	0.249947	0.400394	0.098562	0.106612	0.394432	0.099587	0.382107	0.414373	0.103932	0.265029	0.253098	0.231926	0.249947	0.400394	0.098562	0.106612	0.394432	
12000	0.092720	3	0.104062	0.368004	0.425219	0.102714	0.260307	0.255182	0.239293	0.245218	0.402427	0.102796	0.096037	0.398740	0.104062	0.368004	0.425219	0.102714	0.260307	0.255182	0.239293	0.245218	0.402427	0.102796	0.096037	0.398740	
13000	0.092720	3	0.102711	0.382630	0.414979	0.099681	0.267011	0.260670	0.224198	0.248121	0.402413	0.106062	0.103336	0.388188	0.102711	0.382630	0.414979	0.099681	0.267011	0.260670	0.224198	0.248121	0.402413	0.106062	0.103336	0.388188	
14000	0.092720	3	0.102711	0.382630	0.414979	0.099681	0.263328	0.249061	0.239953	0.247659	0.401855	0.101590	0.101727	0.394829	0.102711	0.382630	0.414979	0.099681	0.263328	0.249061	0.239953	0.247659	0.401855	0.101590	0.101727	0.394829	
15000	0.092720	3	0.102711	0.382630	0.414979	0.099681	0.275765	0.250953	0.239074	0.234208	0.401855	0.101590	0.101727	0.394829	0.102711	0.382630	0.414979	0.099681	0.275765	0.250953	0.239074	0.234208	0.401855	0.101590	0.101727	0.394829	
